"time","J1_w","J2_w","J3_w","J4_w"
0.001,9.915573,0.09999749,4.44E-16,4.44E-16
0.016,9.860838,0.19997999,4.08E-15,4.08E-15
0.03,9.831325,0.2999319,-1.44E-15,-1.44E-15
0.04,9.820136,0.39983737,-3.33E-16,-3.32E-16
0.05,9.818666,0.49967945,-3.89E-16,-3.88E-16
0.06,9.817045,0.5994432,-3.00E-15,-3.00E-15
0.07,9.805668,0.69911295,1.55E-15,1.55E-15
0.08,9.776324,0.79867506,2.66E-15,2.66E-15
0.09,9.721899,0.898112,3.00E-15,3.00E-15
0.1,9.637992,0.997408,2.11E-15,2.11E-15
0.11,9.523125,1.0965474,-6.66E-16,-6.67E-16
0.12,9.378862,1.1955143,8.88E-16,8.87E-16
0.13,9.209635,1.2942935,5.55E-15,5.55E-15
0.14,9.022321,1.3928691,5.77E-15,5.77E-15
0.15,8.825605,1.4912221,5.11E-15,5.11E-15
0.16,8.629332,1.5893406,5.11E-15,5.11E-15
0.17,8.442884,1.6872123,3.77E-15,3.77E-15
0.18,8.275026,1.784819,2.89E-15,2.89E-15
0.19,8.132653,1.882145,2.22E-15,2.22E-15
0.2,8.020207,1.9791746,-8.88E-16,-8.89E-16
0.21,7.939233,2.075892,-4.44E-16,-4.44E-16
0.22,7.8881154,2.1722825,-4.44E-16,-4.44E-16
0.23,7.8624854,2.2683313,-4.44E-16,-4.44E-16
0.24,7.855484,2.3640225,4.44E-16,4.44E-16
0.25,7.858531,2.4593363,-3.11E-15,-3.11E-15
0.26,7.8617826,2.5542614,-3.11E-15,-3.11E-15
0.27,7.8556294,2.6487849,-3.11E-15,-3.11E-15
0.28,7.8317785,2.7428968,-5.77E-15,-5.77E-15
0.29,7.783156,2.836577,-4.00E-15,-4.00E-15
0.3,7.705322,2.9298096,-5.33E-15,-5.33E-15
0.31,7.596817,3.02258,-5.33E-15,-5.33E-15
0.32,7.4592376,3.1148744,-4.00E-15,-4.00E-15
0.33,7.297019,3.2066782,-4.44E-16,-4.45E-16
0.34,7.1170135,3.2979763,4.44E-16,4.43E-16
0.35,6.927878,3.3887486,0,-1.34E-18
0.36,6.7394333,3.4789858,-1.33E-15,-1.33E-15
0.37,6.561123,3.5686812,-8.88E-16,-8.89E-16
0.38,6.401685,3.6578155,-2.22E-15,-2.22E-15
0.39,6.2680473,3.7463725,-1.78E-15,-1.78E-15
0.4,6.164619,3.8343394,2.22E-15,4.44E-16
