time,x,der(x),k
0,1.0,0.0,1
0.1,0.904382075008805,-0.904382075008805,1
0.2,0.817906937597231,-0.817906937597231,1
0.3,0.73970037338828,-0.73970037338828,1
0.4,0.668971758569681,-0.668971758569681,1
0.5,0.605006067137537,-0.605006067137537,1
0.6,0.547156642390762,-0.547156642390762,1
0.7,0.494838659600207,-0.494838659600207,1
0.8,0.447523213763811,-0.447523213763811,1
0.9,0.404731972678324,-0.404731972678324,1
1,0.36603234127323,-0.36603234127323,1
