"time","Resistor_1.R","Resistor_1.v","Triphasic_Rectifier_1.I1.v","Triphasic_Rectifier_1.I2.v","Triphasic_Rectifier_1.I3.v"
0.0173,1,1.70776,-0.770513,-0.166764,0.937284
0.0174,1,1.69785,-0.750111,-0.197653,0.94777
0.0175,1,1.68626,-0.728969,-0.228346,0.957321
0.0176,1,1.673,-0.707107,-0.258814,0.965927
0.0177,1,1.65809,-0.684547,-0.289027,0.97358
0.0178,1,1.64155,-0.661312,-0.318955,0.980272
0.0179,1,1.62339,-0.637424,-0.348567,0.985997
0.018,1,1.60362,-0.612907,-0.377836,0.990749
0.0181,1,1.58228,-0.587785,-0.406732,0.994522
0.0182,1,1.55937,-0.562083,-0.435227,0.997315
0.0183,1,1.53492,-0.535827,-0.463292,0.999123
0.0184,1,1.50896,-0.509041,-0.490899,0.999945
0.0185,1,1.51777,-0.481754,-0.518023,0.999781
0.0186,1,1.54323,-0.45399,-0.544635,0.998629
0.0187,1,1.56717,-0.425779,-0.57071,0.996492
0.0188,1,1.58956,-0.397148,-0.596221,0.993372
0.0189,1,1.61038,-0.368125,-0.621144,0.989272
0.019,1,1.62962,-0.338738,-0.645454,0.984195
0.0191,1,1.64724,-0.309017,-0.669127,0.978147
0.0192,1,1.66324,-0.278991,-0.69214,0.971133
0.0193,1,1.6776,-0.24869,-0.714469,0.963161
0.0194,1,1.6903,-0.218143,-0.736094,0.954239
0.0195,1,1.70133,-0.187381,-0.756992,0.944375
0.0196,1,1.71069,-0.156434,-0.777143,0.933579
0.0197,1,1.71835,-0.125333,-0.796527,0.921861
0.0198,1,1.72432,-0.094108,-0.815125,0.909234
0.0199,1,1.72859,-0.062791,-0.832919,0.89571
0.02,1,1.73116,-0.031411,-0.84989,0.881301
0.0201,1,1.73201,-2.0706e-14,-0.866023,0.866023
0.0202,1,1.73116,0.031411,-0.881301,0.84989
0.0203,1,1.72859,0.062791,-0.89571,0.832919
0.0204,1,1.72432,0.094108,-0.909234,0.815125
0.0205,1,1.71835,0.125333,-0.921861,0.796527
0.0206,1,1.71069,0.156434,-0.933579,0.777143
0.0207,1,1.70133,0.187381,-0.944375,0.756992
0.0208,1,1.6903,0.218143,-0.954239,0.736094
0.0209,1,1.6776,0.24869,-0.963161,0.714469
0.021,1,1.66324,0.278991,-0.971133,0.69214
0.0211,1,1.64724,0.309017,-0.978147,0.669127
0.0212,1,1.62962,0.338738,-0.984195,0.645454
0.0213,1,1.61038,0.368125,-0.989272,0.621144
0.0214,1,1.58956,0.397148,-0.993372,0.596221
0.0215,1,1.56717,0.425779,-0.996492,0.57071
0.0216,1,1.54323,0.45399,-0.998629,0.544635
0.0217,1,1.51777,0.481754,-0.999781,0.518023
0.0218,1,1.50896,0.509041,-0.999945,0.490899
0.0219,1,1.53492,0.535827,-0.999123,0.463292
0.022,1,1.55937,0.562083,-0.997315,0.435227
0.0221,1,1.58228,0.587785,-0.994522,0.406732
0.0222,1,1.60362,0.612907,-0.990749,0.377836
0.0223,1,1.62339,0.637424,-0.985997,0.348567
0.0224,1,1.64155,0.661312,-0.980272,0.318955
0.0225,1,1.65809,0.684547,-0.97358,0.289027
0.0226,1,1.673,0.707107,-0.965927,0.258814
0.0227,1,1.68626,0.728969,-0.957321,0.228346
0.0228,1,1.69785,0.750111,-0.94777,0.197653
0.0229,1,1.70776,0.770513,-0.937284,0.166764
0.023,1,1.71599,0.790155,-0.925872,0.135711
0.0231,1,1.72253,0.809017,-0.913547,0.104524
0.0232,1,1.72737,0.827081,-0.900321,0.073233
0.0233,1,1.7305,0.844328,-0.886206,0.041871
0.0234,1,1.73192,0.860742,-0.871216,0.010467
0.0235,1,1.73164,0.876307,-0.855367,-0.020947
0.0236,1,1.72965,0.891007,-0.838673,-0.052341
0.0237,1,1.72594,0.904827,-0.821152,-0.083683
0.0238,1,1.72054,0.917755,-0.80282,-0.114942
0.0239,1,1.71344,0.929776,-0.783696,-0.146088
0.024,1,1.70465,0.940881,-0.763799,-0.17709
0.0241,1,1.69417,0.951057,-0.743148,-0.207916
0.0242,1,1.68202,0.960294,-0.721764,-0.238538
0.0243,1,1.66822,0.968583,-0.699667,-0.268925
0.0244,1,1.65276,0.975917,-0.67688,-0.299045
0.0245,1,1.63568,0.982287,-0.653424,-0.328871
0.0246,1,1.61698,0.987688,-0.629324,-0.358373
0.0247,1,1.59669,0.992115,-0.604603,-0.38752
0.0248,1,1.57482,0.995562,-0.579285,-0.416285
0.0249,1,1.55139,0.998027,-0.553396,-0.44464
0.025,1,1.52644,0.999507,-0.52696,-0.472555
0.0251,1,1.49998,1,-0.500004,-0.500004
0.0252,1,1.52644,0.999507,-0.472555,-0.52696
0.0253,1,1.55139,0.998027,-0.44464,-0.553396
0.0254,1,1.57482,0.995562,-0.416285,-0.579285
0.0255,1,1.59669,0.992115,-0.38752,-0.604603
0.0256,1,1.61698,0.987688,-0.358373,-0.629324
0.0257,1,1.63568,0.982287,-0.328871,-0.653424
0.0258,1,1.65276,0.975917,-0.299045,-0.67688
0.0259,1,1.66822,0.968583,-0.268925,-0.699667
0.026,1,1.68202,0.960294,-0.238538,-0.721764
0.0261,1,1.69417,0.951057,-0.207916,-0.743148
0.0262,1,1.70465,0.940881,-0.17709,-0.763799
0.0263,1,1.71344,0.929776,-0.146088,-0.783696
0.0264,1,1.72054,0.917755,-0.114942,-0.80282
0.0265,1,1.72594,0.904827,-0.083683,-0.821152
0.0266,1,1.72965,0.891007,-0.052341,-0.838673
0.0267,1,1.73164,0.876307,-0.020947,-0.855367
0.0268,1,1.73192,0.860742,0.010467,-0.871216
0.0269,1,1.7305,0.844328,0.041871,-0.886206
0.027,1,1.72737,0.827081,0.073233,-0.900321
0.0271,1,1.72253,0.809017,0.104524,-0.913547
0.0272,1,1.71599,0.790155,0.135711,-0.925872
0.0273,1,1.70776,0.770513,0.166764,-0.937284
0.0274,1,1.69785,0.750111,0.197653,-0.94777
0.0275,1,1.68626,0.728969,0.228346,-0.957321
0.0276,1,1.673,0.707107,0.258814,-0.965927
0.0277,1,1.65809,0.684547,0.289027,-0.97358
0.0278,1,1.64155,0.661312,0.318955,-0.980272
0.0279,1,1.62339,0.637424,0.348567,-0.985997
0.028,1,1.60362,0.612907,0.377836,-0.990749
0.0281,1,1.58228,0.587785,0.406732,-0.994522
0.0282,1,1.55937,0.562083,0.435227,-0.997315
0.0283,1,1.53492,0.535827,0.463292,-0.999123
0.0284,1,1.50896,0.509041,0.490899,-0.999945
0.0285,1,1.51777,0.481754,0.518023,-0.999781
0.0286,1,1.54323,0.45399,0.544635,-0.998629
0.0287,1,1.56717,0.425779,0.57071,-0.996492
0.0288,1,1.58956,0.397148,0.596221,-0.993372
0.0289,1,1.61038,0.368125,0.621144,-0.989272
0.029,1,1.62962,0.338738,0.645454,-0.984195
0.0291,1,1.64724,0.309017,0.669127,-0.978147
0.0292,1,1.66324,0.278991,0.69214,-0.971133
0.0293,1,1.6776,0.24869,0.714469,-0.963161
0.0294,1,1.6903,0.218143,0.736094,-0.954239
0.0295,1,1.70133,0.187381,0.756992,-0.944375
0.0296,1,1.71069,0.156434,0.777143,-0.933579
0.0297,1,1.71835,0.125333,0.796527,-0.921861
0.0298,1,1.72432,0.094108,0.815125,-0.909234
0.0299,1,1.72859,0.062791,0.832919,-0.89571
0.03,1,1.73116,0.031411,0.84989,-0.881301
0.0301,1,1.73201,3.92324e-14,0.866023,-0.866023
0.0302,1,1.73116,-0.031411,0.881301,-0.84989
0.0303,1,1.72859,-0.062791,0.89571,-0.832919
0.0304,1,1.72432,-0.094108,0.909234,-0.815125
0.0305,1,1.71835,-0.125333,0.921861,-0.796527
0.0306,1,1.71069,-0.156434,0.933579,-0.777143
0.0307,1,1.70133,-0.187381,0.944375,-0.756992
0.0308,1,1.6903,-0.218143,0.954239,-0.736094
0.0309,1,1.6776,-0.24869,0.963161,-0.714469
0.031,1,1.66324,-0.278991,0.971133,-0.69214
0.0311,1,1.64724,-0.309017,0.978147,-0.669127
0.0312,1,1.62962,-0.338738,0.984195,-0.645454
0.0313,1,1.61038,-0.368125,0.989272,-0.621144
0.0314,1,1.58956,-0.397148,0.993372,-0.596221
0.0315,1,1.56717,-0.425779,0.996492,-0.57071
0.0316,1,1.54323,-0.45399,0.998629,-0.544635
0.0317,1,1.51777,-0.481754,0.999781,-0.518023
0.0318,1,1.50896,-0.509041,0.999945,-0.490899
0.0319,1,1.53492,-0.535827,0.999123,-0.463292
0.032,1,1.55937,-0.562083,0.997315,-0.435227
0.0321,1,1.58228,-0.587785,0.994522,-0.406732
0.0322,1,1.60362,-0.612907,0.990749,-0.377836
0.0323,1,1.62339,-0.637424,0.985997,-0.348567
0.0324,1,1.64155,-0.661312,0.980272,-0.318955
0.0325,1,1.65809,-0.684547,0.97358,-0.289027
0.0326,1,1.673,-0.707107,0.965927,-0.258814
0.0327,1,1.68626,-0.728969,0.957321,-0.228346
0.0328,1,1.69785,-0.750111,0.94777,-0.197653
0.0329,1,1.70776,-0.770513,0.937284,-0.166764
0.033,1,1.71599,-0.790155,0.925872,-0.135711
0.0331,1,1.72253,-0.809017,0.913547,-0.104524
0.0332,1,1.72737,-0.827081,0.900321,-0.073233
0.0333,1,1.7305,-0.844328,0.886206,-0.041871
0.0334,1,1.73192,-0.860742,0.871216,-0.010467
0.0335,1,1.73164,-0.876307,0.855367,0.020947
0.0336,1,1.72965,-0.891007,0.838673,0.052341
0.0337,1,1.72594,-0.904827,0.821152,0.083683
0.0338,1,1.72054,-0.917755,0.80282,0.114942
0.0339,1,1.71344,-0.929776,0.783696,0.146088
0.034,1,1.70465,-0.940881,0.763799,0.17709
0.0341,1,1.69417,-0.951057,0.743148,0.207916
0.0342,1,1.68202,-0.960294,0.721764,0.238538
0.0343,1,1.66822,-0.968583,0.699667,0.268925
0.0344,1,1.65276,-0.975917,0.67688,0.299045
0.0345,1,1.63568,-0.982287,0.653424,0.328871
0.0346,1,1.61698,-0.987688,0.629324,0.358373
0.0347,1,1.59669,-0.992115,0.604603,0.38752
0.0348,1,1.57482,-0.995562,0.579285,0.416285
0.0349,1,1.55139,-0.998027,0.553396,0.44464
0.035,1,1.52644,-0.999507,0.52696,0.472555
0.0351,1,1.49998,-1,0.500004,0.500004
0.0352,1,1.52644,-0.999507,0.472555,0.52696
0.0353,1,1.55139,-0.998027,0.44464,0.553396
0.0354,1,1.57482,-0.995562,0.416285,0.579285
0.0355,1,1.59669,-0.992115,0.38752,0.604603
0.0356,1,1.61698,-0.987688,0.358373,0.629324
0.0357,1,1.63568,-0.982287,0.328871,0.653424
0.0358,1,1.65276,-0.975917,0.299045,0.67688
0.0359,1,1.66822,-0.968583,0.268925,0.699667
0.036,1,1.68202,-0.960294,0.238538,0.721764
0.0361,1,1.69417,-0.951057,0.207916,0.743148
0.0362,1,1.70465,-0.940881,0.17709,0.763799
0.0363,1,1.71344,-0.929776,0.146088,0.783696
0.0364,1,1.72054,-0.917755,0.114942,0.80282
0.0365,1,1.72594,-0.904827,0.083683,0.821152
0.0366,1,1.72965,-0.891007,0.052341,0.838673
0.0367,1,1.73164,-0.876307,0.020947,0.855367
0.0368,1,1.73192,-0.860742,-0.010467,0.871216
0.0369,1,1.7305,-0.844328,-0.041871,0.886206
0.037,1,1.72737,-0.827081,-0.073233,0.900321
0.0371,1,1.72253,-0.809017,-0.104524,0.913547
0.0372,1,1.71599,-0.790155,-0.135711,0.925872
0.0373,1,1.70776,-0.770513,-0.166764,0.937284
0.0374,1,1.69785,-0.750111,-0.197653,0.94777
0.0375,1,1.68626,-0.728969,-0.228346,0.957321
0.0376,1,1.673,-0.707107,-0.258814,0.965927
0.0377,1,1.65809,-0.684547,-0.289027,0.97358
0.0378,1,1.64155,-0.661312,-0.318955,0.980272
0.0379,1,1.62339,-0.637424,-0.348567,0.985997
0.038,1,1.60362,-0.612907,-0.377836,0.990749
0.0381,1,1.58228,-0.587785,-0.406732,0.994522
0.0382,1,1.55937,-0.562083,-0.435227,0.997315
0.0383,1,1.53492,-0.535827,-0.463292,0.999123
0.0384,1,1.50896,-0.509041,-0.490899,0.999945
0.0385,1,1.51777,-0.481754,-0.518023,0.999781
0.0386,1,1.54323,-0.45399,-0.544635,0.998629
0.0387,1,1.56717,-0.425779,-0.57071,0.996492
0.0388,1,1.58956,-0.397148,-0.596221,0.993372
0.0389,1,1.61038,-0.368125,-0.621144,0.989272
0.039,1,1.62962,-0.338738,-0.645454,0.984195
0.0391,1,1.64724,-0.309017,-0.669127,0.978147
0.0392,1,1.66324,-0.278991,-0.69214,0.971133
0.0393,1,1.6776,-0.24869,-0.714469,0.963161
0.0394,1,1.6903,-0.218143,-0.736094,0.954239
0.0395,1,1.70133,-0.187381,-0.756992,0.944375
0.0396,1,1.71069,-0.156434,-0.777143,0.933579
0.0397,1,1.71835,-0.125333,-0.796527,0.921861
0.0398,1,1.72432,-0.094108,-0.815125,0.909234
0.0399,1,1.72859,-0.062791,-0.832919,0.89571
0.04,1,1.73116,-0.031411,-0.84989,0.881301
