"time","h","der(h)","v","der(v)","g","e"
3.83,0.00199373542,-0.1759311906,-0.1759311906,-9.81,9.81,0.7
3.84,0.0002344235133,-0.2740311906,-0.2740311906,-9.81,9.81,0.7
3.85,-0.002505888393,0.2604918334,0.2604918334,-9.81,9.81,0.7
3.86,9.902994136e-005,0.1623918334,0.1623918334,-9.81,9.81,0.7
3.87,0.001722948276,0.06429183344,0.06429183344,-9.81,9.81,0.7
3.88,0.00236586661,-0.03380816656,-0.03380816656,-9.81,9.81,0.7
3.89,0.002027784945,-0.1319081666,-0.1319081666,-9.81,9.81,0.7
3.9,0.000708703279,-0.2300081666,-0.2300081666,-9.81,9.81,0.7
3.91,-0.001591378387,0.2296757166,0.2296757166,-9.81,9.81,0.7
3.92,0.0007053787794,0.1315757166,0.1315757166,-9.81,9.81,0.7
3.93,0.002021135945,0.03347571659,0.03347571659,-9.81,9.81,0.7
3.94,0.002355893111,-0.06462428341,-0.06462428341,-9.81,9.81,0.7
3.95,0.001709650277,-0.1627242834,-0.1627242834,-9.81,9.81,0.7
3.96,8.240744299e-005,-0.2608242834,-0.2608242834,-9.81,9.81,0.7
3.97,-0.002525835391,0.2512469984,0.2512469984,-9.81,9.81,0.7
3.98,-1.336540724e-005,0.1531469984,0.1531469984,-9.81,9.81,0.7
3.99,0.001518104577,0.05504699839,0.05504699839,-9.81,9.81,0.7
4,0.00206857456,-0.04305300161,-0.04305300161,-9.81,9.81,0.7
