"time","q@INJ01","sacp@INJ01","x1@INJ01","volume@INJ01","pa@DVALV01","lca@PUMP01","p1@PUMP01"
0.0124,-2.74354e-10,50,1e-09,0.000156983,80.2795,0.00951302,17.3825
0.01244,-2.34748e-09,50,1e-09,0.000156983,71.6086,0.00956325,16.3772
0.01248,-7.33909e-09,50,1e-09,0.000156983,62.4162,0.00961318,15.4815
0.01252,-1.06762e-08,50,1e-09,0.000156983,53.0575,0.00966272,14.7046
0.01256,-1.0975e-08,50,1e-09,0.000156983,44.0824,0.00971186,14.0875
0.0126,-9.92514e-09,50,1e-09,0.000156983,36.1714,0.00976071,13.6391
0.01264,-9.56988e-09,50,1e-09,0.000156983,29.9348,0.00980935,13.3079
0.01268,-1.06028e-08,50,1e-09,0.000156983,25.8169,0.00985784,13.0336
0.01272,-1.19314e-08,50,1e-09,0.000156983,23.9739,0.00990607,12.7628
0.01276,-1.23676e-08,50,1e-09,0.000156983,24.2256,0.0099539,12.4923
0.0128,-1.24531e-08,50,1e-09,0.000156983,26.0693,0.0100012,12.2261
0.01284,-1.24538e-08,50,1e-09,0.000156983,28.7043,0.0100479,11.9918
0.01288,-1.24542e-08,50,1e-09,0.000156983,31.1109,0.0100941,11.7882
0.01292,-1.24544e-08,50,1e-09,0.000156983,32.2563,0.0101398,11.6067
0.01296,-1.24546e-08,50,1e-09,0.000156983,31.4299,0.010185,11.4395
0.013,-1.24547e-08,50,1e-09,0.000156983,28.6678,0.0102297,11.2809
0.01304,-1.24547e-08,50,1e-09,0.000156983,24.6982,0.0102739,11.1412
0.01308,-1.24545e-08,50,1e-09,0.000156983,20.3223,0.0103177,11.0032
0.01312,-1.24542e-08,50,1e-09,0.000156983,16.1657,0.010361,10.8544
0.01316,-1.24598e-08,50,1e-09,0.000156983,12.6144,0.0104037,10.7769
0.0132,-1.23624e-08,50,1e-09,0.000156983,9.81766,0.0104458,4.11939
0.01324,-1.10751e-08,50,1e-09,0.000156983,7.73997,0.0104871,4.43615
0.01328,-8.21233e-09,50,1e-09,0.000156983,6.24454,0.0105278,4.91393
0.01332,-7.34753e-09,50,1e-09,0.000156983,5.17735,0.0105678,5.43556
0.01336,-9.24841e-09,50,1e-09,0.000156983,4.41272,0.0106072,4.37156
0.0134,-1.19261e-08,50,1e-09,0.000156983,3.86997,0.0106462,4.57494
0.01344,-1.2445e-08,50,1e-09,0.000156983,3.52127,0.0106845,4.38346
0.01348,-1.24539e-08,50,1e-09,0.000156983,3.38575,0.0107223,4.18991
0.01352,-1.24544e-08,50,1e-09,0.000156983,3.48818,0.0107595,4.13395
0.01356,-1.24547e-08,50,1e-09,0.000156983,3.81818,0.0107961,3.98484
0.0136,-1.24549e-08,50,1e-09,0.000156983,4.307,0.0108321,3.9484
0.01364,-1.1459e-05,50,1e-09,0.000156983,4.82276,0.0108675,3.86382
0.01368,-1.24553e-08,50,1e-09,0.000156983,5.20759,0.0109023,3.77307
0.01372,-1.24769e-08,50,1e-09,0.000156983,5.35159,0.0109366,3.72516
0.01376,-1.24555e-08,50,1e-09,0.000156983,5.24834,0.0109704,3.66139
0.0138,-1.24557e-08,50,1e-09,0.000156983,4.96855,0.0110038,3.60526
0.01384,-1.24559e-08,50,1e-09,0.000156983,4.59475,0.0110367,3.55015
0.01388,-1.24559e-08,50,1e-09,0.000156983,4.18903,0.0110689,3.49215
0.01392,-1.2456e-08,50,1e-09,0.000156983,3.78945,0.0111004,3.43225
0.01396,-1.24561e-08,50,1e-09,0.000156983,3.41667,0.0111312,3.37978
0.014,-1.24562e-08,50,1e-09,0.000156983,3.07977,0.0111613,3.33568
0.01404,-1.24562e-08,50,1e-09,0.000156983,2.77992,0.011191,3.30162
0.01408,-1.24563e-08,50,1e-09,0.000156983,2.51463,0.0112203,3.26807
0.01412,-1.24564e-08,50,1e-09,0.000156983,2.28009,0.0112491,3.23201
0.01416,-1.24565e-08,50,1e-09,0.000156983,2.07234,0.0112774,3.19325
0.0142,-1.24565e-08,50,1e-09,0.000156983,1.88774,0.0113049,3.15402
0.01424,-1.24565e-08,50,1e-09,0.000156983,1.72312,0.0113319,3.11948
0.01428,-1.24567e-08,50,1e-09,0.000156983,1.57578,0.0113584,3.08985
0.01432,-1.24567e-08,50,1e-09,0.000156983,1.44408,0.0113843,3.06468
0.01436,-1.24568e-08,50,1e-09,0.000156983,1.32891,0.0114099,3.03879
0.0144,-1.24568e-08,50,1e-09,0.000156983,1.23338,0.0114349,3.01061
0.01444,-1.24569e-08,50,1e-09,0.000156983,1.16637,0.0114593,2.98076
0.01448,-1.2457e-08,50,1e-09,0.000156983,1.14984,0.0114831,2.95162
0.01452,-1.2457e-08,50,1e-09,0.000156983,1.21956,0.0115063,2.92643
0.01456,-1.24571e-08,50,1e-09,0.000156983,1.4107,0.011529,2.9049
0.0146,-1.24571e-08,50,1e-09,0.000156983,1.7397,0.0115512,2.88634
0.01464,-1.24572e-08,50,1e-09,0.000156983,2.17911,0.0115729,2.86735
0.01468,-1.24572e-08,50,1e-09,0.000156983,2.63845,0.0115942,2.84706
0.01472,-1.24572e-08,50,1e-09,0.000156983,2.99611,0.0116149,2.82593
0.01476,-1.24573e-08,50,1e-09,0.000156983,3.17723,0.0116349,2.80479
0.0148,-1.24573e-08,50,1e-09,0.000156983,3.1891,0.0116544,2.78456
0.01484,-1.24574e-08,50,1e-09,0.000156983,3.08206,0.0116733,2.7654
0.01488,-1.24574e-08,50,1e-09,0.000156983,2.9075,0.0116916,2.74732
0.01492,-1.24575e-08,50,1e-09,0.000156983,2.70323,0.0117092,2.73069
0.01496,-1.24575e-08,50,1e-09,0.000156983,2.49335,0.0117264,2.71569
0.015,-1.24575e-08,50,1e-09,0.000156983,2.29196,0.011743,2.70207
0.01504,-1.24576e-08,50,1e-09,0.000156983,2.10699,0.0117591,2.68971
0.01508,-1.24576e-08,50,1e-09,0.000156983,1.94338,0.0117748,2.67795
0.01512,-1.24576e-08,50,1e-09,0.000156983,1.80571,0.01179,2.6667
0.01516,-1.24577e-08,50,1e-09,0.000156983,1.7012,0.0118047,2.65587
0.0152,-1.24577e-08,50,1e-09,0.000156983,1.64281,0.0118189,2.64444
0.01524,-1.24577e-08,50,1e-09,0.000156983,1.6486,0.0118326,2.6324
0.01528,-1.24578e-08,50,1e-09,0.000156983,1.73401,0.0118457,2.61991
0.01532,-1.24578e-08,50,1e-09,0.000156983,1.90113,0.0118582,2.60831
0.01536,-1.24578e-08,50,1e-09,0.000156983,2.12987,0.01187,2.59857
0.0154,-1.24579e-08,50,1e-09,0.000156983,2.3752,0.0118814,2.59049
0.01544,-1.24579e-08,50,1e-09,0.000156983,2.57922,0.0118923,2.58351
0.01548,-1.24579e-08,50,1e-09,0.000156983,2.69727,0.0119028,2.57571
0.01552,-1.2458e-08,50,1e-09,0.000156983,2.71744,0.0119127,2.5671
0.01556,-1.2458e-08,50,1e-09,0.000156983,2.6555,0.011922,2.55788
0.0156,-1.2458e-08,50,1e-09,0.000156983,2.53744,0.0119306,2.54995
0.01564,-1.2458e-08,50,1e-09,0.000156983,2.38718,0.0119387,2.54421
0.01568,-1.24581e-08,50,1e-09,0.000156983,2.22249,0.0119463,2.54035
0.01572,-1.24581e-08,50,1e-09,0.000156983,2.05504,0.0119537,2.53745
0.01576,-1.24581e-08,50,1e-09,0.000156983,1.89209,0.0119607,2.533
0.0158,-1.24581e-08,50,1e-09,0.000156983,1.73819,0.0119672,2.52711
0.01584,-1.24582e-08,50,1e-09,0.000156983,1.59535,0.0119729,2.52036
0.01588,-1.24582e-08,50,1e-09,0.000156983,1.46393,0.0119778,2.51495
0.01592,-1.24582e-08,50,1e-09,0.000156983,1.34352,0.0119821,2.51149
0.01596,-1.24582e-08,50,1e-09,0.000156983,1.23332,0.0119859,2.50948
0.016,-1.24583e-08,50,1e-09,0.000156983,1.13245,0.0119894,2.50819
0.01601,-1.24583e-08,50,1e-09,0.000156983,1.10858,0.0119903,2.50778
