time,q1@hydraulic,p2@presscontrol01
0.135,0.207825182171,0.0723650367071
0.136,0.224388607985,0.0818450018435
0.137,0.241283040711,0.0922068973063
0.138,0.25842791782,0.103500180485
0.139,0.275737208057,0.115775219757
0.14,0.293119934735,0.129083200609
0.141,0.310480802991,0.143475999797
0.142,0.327720946778,0.159006022459
0.143,0.344738812948,0.175725997794
0.144,0.361431200873,0.193688730247
0.145,0.377694476309,0.212946805075
0.146,0.393425977399,0.233552249978
0.147,0.408525628325,0.255556158375
0.148,0.42289777174,0.279008284866
0.149,0.43645322416,0.303956629837
0.15,0.449111548371,0.330447037793
0.151,0.460803523057,0.358522842971
0.152,0.471473771718,0.388224605656
0.153,0.48108349014,0.419589992918
0.154,0.489613184156,0.452653867253
0.155,0.497065297461,0.487448654651
0.156,0.50346657379,0.524005068064
0.157,0.50886996047,0.56235326125
0.158,0.513355823832,0.602524478934
0.159,0.517032214846,0.644553249902
0.16,0.520033900186,0.688480137605
0.161,0.522519865323,0.734355016549
0.162,0.524669008398,0.782240781236
0.163,0.526673782921,0.832217318204
0.164,0.528731620083,0.884385482659
0.165,0.531034072969,0.938870722691
0.166,0.533753779166,0.995825891028
0.167,0.537029537024,1.05543268312
0.168,0.540950033243,1.11790104904
0.169,0.545537040957,1.18346585575
0.17,0.550729218465,1.25238004034
0.171,0.556367962439,1.32490351451
0.172,0.562187078482,1.40128718626
0.173,0.567808284265,1.48175169745
0.174,0.572698220448,1.54719668718
0.175,0.590771198663,1.57984428458
0.176,0.633488304325,1.60043668135
0.177,0.703824119542,1.6173625054
0.178,0.80233168199,1.63515098844
0.179,0.928178166449,1.65612565475
0.18,1.07970123297,1.68136404725
0.181,1.25471236036,1.71123367623
0.182,1.45066779358,1.74568746073
0.183,1.6647713505,1.78442727737
0.184,1.89404331206,1.82699661365
0.185,2.13537346965,1.87283569385
0.186,2.3855676162,1.92131699934
0.187,2.64139194788,1.971770603
0.188,2.89961719234,2.02350410509
0.189,3.15706282942,2.0758194748
0.19,3.41064099208,2.12802781376
0.191,3.65739923522,2.17946242793
0.192,3.894561179,2.22949031635
0.193,4.11956398467,2.27752208344
0.194,4.33009166084,2.32302025815
0.195,4.5241033043,2.36550601067
0.196,4.69985553604,2.40456427217
0.197,4.85591859017,2.43984728042
0.198,4.99118573776,2.47107659204
0.199,5.10487596637,2.49804362297
0.2,5.19653007506,2.52060880181
0.201,5.26600057182,2.53869944582
0.202,5.31342629114,2.55230648698
0.203,5.33917555433,2.56147511444
0.204,5.34383706505,2.56629818029
0.205,5.32819812854,2.56691147363
0.206,5.29322069186,2.56348871307
0.207,5.24001597143,2.55623631763
0.208,5.16981843007,2.54538806229
0.209,5.08395981961,2.53119974
0.21,4.98384393067,2.51394395043
0.211,4.87092259621,2.49390512352
0.212,4.74667338862,2.47137486852
0.213,4.61257933897,2.44664771918
0.214,4.47011089856,2.42001732419
0.215,4.32071026063,2.39177311245
0.216,4.16577807048,2.36219744359
0.217,4.00666247489,2.33156323846
0.218,3.84465040048,2.30013207084
0.219,3.6809609035,2.26815269152
0.22,3.51674040131,2.23585994802
0.221,3.35305957608,2.20347405883
0.222,3.19091173241,2.17120019818
0.223,3.03121239116,2.13922834698
0.224,2.87479990906,2.1077333664
0.225,2.72243692632,2.07687525267
0.226,2.57481246061,2.04679953482
0.227,2.43254448401,2.01763778034
0.228,2.29618283862,1.98950817754
0.229,2.16621236603,1.96251616743
0.23,2.04305614438,1.9367551014
0.231,1.9270787446,1.91230690493
0.232,1.81858943366,1.88924273074
0.233,1.71784526783,1.86762358806
0.234,1.62505403231,1.84750093744
0.235,1.54037699559,1.82891724323
0.236,1.46393145776,1.81190647819
0.237,1.39579308104,1.79649457657
0.238,1.33599799935,1.78269983424
0.239,1.28454471071,1.77053325592
0.24,1.24139576264,1.75999885098
0.241,1.20647924617,1.75109388105
0.242,1.17969011862,1.74380906359
0.243,1.16089137961,1.73812873675
0.244,1.14991512769,1.73403099211
0.245,1.14656352809,1.73148778231
0.246,1.15060972377,1.73046501176
0.247,1.16179872348,1.73092261871
0.248,1.17984830127,1.73281465779
0.249,1.20444994145,1.73608939178
0.25,1.2352698625,1.74068940171
0.251,1.27195015149,1.74655172387
0.252,1.31411003817,1.75360802167
0.253,1.36134733427,1.76178479966
0.254,1.4132400598,1.77100366576
0.255,1.46934827286,1.78118164658
0.256,1.529216114,1.79223155913
0.257,1.59237406998,1.80406244069
0.258,1.65834145531,1.81658003669
0.259,1.7266291029,1.82968734484
0.26,1.79674224847,1.84328521191
0.261,1.86818358639,1.85727297773
0.262,1.94045646836,1.8715491596
0.263,2.01306821038,1.88601216879
0.264,2.0855334684,1.90056104951
0.265,2.15737763886,1.9150962301
0.266,2.22814023726,1.92952027532
0.267,2.29737820605,1.94373862828
0.268,2.36466910268,1.95766033079
0.269,2.42961411913,1.97119871083
0.27,2.49184088685,1.98427202668
0.271,2.55100602376,1.99680405796
0.272,2.60679738502,2.00872463486
0.273,2.65893598439,2.01997009831
0.274,2.70717755952,2.03048368486
0.275,2.75131376134,2.04021583199
0.276,2.7911729551,2.04912440095
0.277,2.82662062808,2.05717481573
0.278,2.85755940632,2.06434011859
0.279,2.88392869,2.07060094397
0.28,2.9057039236,2.0759454139
0.281,2.92289552305,2.08036895947
0.282,2.93554748725,2.0838740739
0.283,2.9437357256,2.08647000379
0.284,2.94756613657,2.08817238558
0.285,2.94717247478,2.08900283508
0.286,2.94271404508,2.08898849803
0.287,2.93437326296,2.08816156984
0.288,2.92235311981,2.08655879243
0.289,2.90687459048,2.0842209362
0.29,2.88817401839,2.08119227433
0.291,2.86650051122,2.07752005649
0.292,2.8421133769,2.0732539882
0.293,2.81527962653,2.06844572143
0.294,2.7862715672,2.06314836154
0.295,2.75536450417,2.05741599458
0.296,2.72283456826,2.05130323841
0.297,2.68895668061,2.04486482044
0.298,2.65400266404,2.03815518396
0.299,2.61823950672,2.03122812438
0.3,2.58192778131,2.02413645622
0.301,2.54532022017,2.01693171113
0.302,2.50866044509,2.00966386657
0.303,2.47218184801,2.00238110474
0.304,2.43610661795,1.99512960063
0.305,2.40064490785,1.98795333815
0.306,2.36599413459,1.98089395285
0.307,2.33233840423,1.97399059974
0.308,2.29984805474,1.96727984458
0.309,2.26867930804,1.960795577
0.31,2.23897402314,1.95456894383
0.311,2.21085954263,1.948628301
0.312,2.18444862483,1.94299918252
0.313,2.15983945455,1.93770428508
0.314,2.13711572577,1.93276346693
0.315,2.11634679008,1.92819375984
0.316,2.09758786542,1.9240093931
0.317,2.08088030005,1.92022182855
0.318,2.06625188743,1.9168398058
0.319,2.05371722799,1.91386939702
0.32,2.04327813449,1.91131407059
0.321,2.0349240779,1.90917476321
0.322,2.0286326712,1.90744995996
0.323,2.0243701888,1.90613578207
0.324,2.02209211952,1.90522608196
0.325,2.02174375116,1.90471254551
0.326,2.02326078476,1.90458480101
0.327,2.02656997697,1.90483053495
0.328,2.03158980836,1.90543561391
0.329,2.03823117586,1.90638421281
0.33,2.04639810722,1.90765894865
0.331,2.05598849502,1.90924101978
0.332,2.06689484768,1.91111035002
0.333,2.07900505466,1.91324573718
0.334,2.09220316258,1.91562500532
0.335,2.1063701589,1.91822516021
0.336,2.12138475934,1.92102254706
0.337,2.13712419508,1.92399300986
0.338,2.15346499547,1.92711205123
0.339,2.17028376183,1.93035499209
0.34,2.18745792759,1.93369712989
0.341,2.20486650023,1.93711389456
0.342,2.22239078018,1.94058100096
0.343,2.23991505195,1.94407459688
0.344,2.25732724281,1.94757140557
0.345,2.27451954474,1.95104886161
0.346,2.29138899515,1.95448523925
0.347,2.30783801266,1.9578597724
0.348,2.32377488436,1.96115276512
0.349,2.33911420125,1.96434569224
0.35,2.35377723945,1.9674212891
0.351,2.36769228485,1.97036363008
0.352,2.38079489973,1.97315819536
0.353,2.39302813033,1.97579192575
0.354,2.40434265483,1.97825326519
0.355,2.41469687218,1.98053219105
0.356,2.42405693223,1.98262023225
0.357,2.43239670862,1.98451047528
0.358,2.4396977164,1.98619755861
0.359,2.44594897644,1.9876776558
0.36,2.4511468297,1.9889484478
0.361,2.45529470445,1.99000908515
0.362,2.45840284003,1.99086014069
0.363,2.46048797096,1.99150355359
0.364,2.46157297562,1.99194256542
0.365,2.46168649356,1.99218164927
0.366,2.46086251606,1.99222643263
0.367,2.45913995409,1.99208361504
0.368,2.45656218841,1.99176088138
0.369,2.45317660589,1.99126681164
0.37,2.44903412647,1.99061078823
0.371,2.44418872498,1.9898029014
0.372,2.43869695143,1.98885385384
0.373,2.43261745396,1.98777486518
0.374,2.42601050745,1.98657757695
0.375,2.41893755145,1.98527395896
0.376,2.41146074006,1.9838762175
0.377,2.40364250659,1.98239670602
0.378,2.39554514534,1.98084783884
0.379,2.38723041251,1.97924200821
0.38,2.37875914822,1.97759150531
0.381,2.37019092089,1.97590844529
0.382,2.36158369545,1.97420469686
0.383,2.35299352634,1.97249181651
0.384,2.34447427586,1.97078098763
0.385,2.33607735869,1.96908296458
0.386,2.32785151264,1.96740802192
0.387,2.31984259589,1.96576590871
0.388,2.31209341061,1.96416580808
0.389,2.30464355273,1.96261630181
0.39,2.29752928764,1.9611253402
0.391,2.29078345107,1.95970021679
0.392,2.28443537487,1.95834754824
0.393,2.27851083676,1.95707325883
0.394,2.27303203333,1.95588256986
0.395,2.26801757556,1.95477999351
0.396,2.26348250571,1.95376933112
0.397,2.25943833479,1.95285367574
0.398,2.25589309955,1.95203541871
0.399,2.25285143778,1.9513162601
0.4,2.25031468104,1.95069722283
0.401,2.24828096345,1.95017867025
0.402,2.24674534556,1.94976032694
0.403,2.24569995198,1.94944130252
0.404,2.24513412161,1.94922011834
0.405,2.24503456925,1.94909473665
0.406,2.2453855573,1.94906259212
0.407,2.24616907632,1.94912062546
0.408,2.24736503321,1.94926531888
0.409,2.24895144569,1.94949273318
0.41,2.25090464184,1.94979854609
0.411,2.25319946338,1.9501780918
0.412,2.25580947153,1.95062640133
0.413,2.25870715408,1.95113824336
0.414,2.26186413255,1.9517081656
0.415,2.26525136807,1.95233053601
0.416,2.26883936504,1.9529995841
0.417,2.27259837111,1.95370944158
0.418,2.27649857267,1.95445418259
0.419,2.28051028457,1.95522786289
0.42,2.28460413316,1.95602455807
0.421,2.28875123166,1.9568384004
0.422,2.29292334702,1.95766361419
0.423,2.29709305737,1.95849454951
0.424,2.3012338994,1.95932571398
0.425,2.30532050491,1.96015180265
0.426,2.30932872611,1.96096772562
0.427,2.313235749,1.96176863351
0.428,2.31702019448,1.96254994043
0.429,2.32066220705,1.96330734465
0.43,2.32414353057,1.96403684659
0.431,2.3274475713,1.96473476436
0.432,2.33055944787,1.96539774665
0.433,2.33346602855,1.96602278307
0.434,2.33615595574,1.96660721181
0.435,2.33861965799,1.96714872489
0.436,2.34084934997,1.96764537075
0.437,2.34283902064,1.96809555449
0.438,2.34458441016,1.96849803574
0.439,2.34608297612,1.96885192422
0.44,2.34733384958,1.96915667318
0.441,2.34833778171,1.96941207081
0.442,2.34909708156,1.96961822968
0.443,2.34961554586,1.96977557449
0.444,2.34989838154,1.96988482819
0.445,2.34995212166,1.96994699655
0.446,2.34978453582,1.9699633516
0.447,2.34940453561,1.96993541373
0.448,2.348822076,1.96986493294
0.449,2.3480480536,1.96975386928
0.45,2.34709420241,1.96960437254
0.451,2.34597298803,1.96941876158
0.452,2.34469750094,1.96919950321
0.453,2.3432813497,1.968949191
0.454,2.34173855479,1.96867052396
0.455,2.34008344364,1.96836628544
0.456,2.33833054771,1.96803932216
0.457,2.33649450197,1.96769252373
0.458,2.33458994754,1.96732880258
0.459,2.3326314379,1.96695107453
0.46,2.33063334918,1.96656224009
0.461,2.3286097949,1.96616516649
0.462,2.32657454559,1.96576267068
0.463,2.32454095361,1.96535750322
0.464,2.32252188335,1.96495233322
0.465,2.32052964727,1.96454973436
0.466,2.3185759476,1.96415217202
0.467,2.31667182427,1.96376199161
0.468,2.31482760881,1.963381408
0.469,2.31305288446,1.96301249627
0.47,2.31135645246,1.96265718361
0.471,2.30974630448,1.96231724243
0.472,2.30822960117,1.96199428479
0.473,2.30681265666,1.96168975791
0.474,2.30550092899,1.96140494095
0.475,2.3042990162,1.96114094296
0.476,2.30321065796,1.96089870194
0.477,2.3022387425,1.96067898496
0.478,2.30138531865,1.96048238949
0.479,2.30065161269,1.96030934553
0.48,2.30003804968,1.96016011891
0.481,2.29954427913,1.96003481535
0.482,2.29916920455,1.95993338546
0.483,2.29891101666,1.95985563049
0.484,2.29876722983,1.95980120886
0.485,2.29873472156,1.95976964328
0.486,2.29880977448,1.95976032852
0.487,2.29898812069,1.95977253974
0.488,2.29926498794,1.95980544118
0.489,2.29963514737,1.95985809535
0.49,2.30009296255,1.95992947251
0.491,2.30063243929,1.96001846032
0.492,2.30124727599,1.96012387383
0.493,2.30193091424,1.96024446544
0.494,2.30267658928,1.960378935
0.495,2.30347737995,1.96052593986
0.496,2.30432625803,1.96068410486
0.497,2.30521613648,1.96085203218
0.498,2.30613991643,1.96102831096
0.499,2.30709053261,1.96121152675
0.5,2.30806099701,1.96140027058
0.501,2.30904444061,1.96159314774
0.502,2.31003415281,1.96178878614
0.503,2.3110236186,1.96198584423
0.504,2.31200655319,1.96218301852
0.505,2.3129769339,1.9623790505
0.506,2.31392902941,1.9625727331
0.507,2.31485742605,1.9627629166
0.508,2.31575705119,1.96294851394
0.509,2.31662319365,1.96312850546
0.51,2.31745152105,1.96330194307
0.511,2.31823809424,1.96346795375
0.512,2.31897937855,1.96362574253
0.513,2.31967225226,1.96377459479
0.514,2.32031401194,1.96391387805
0.515,2.32090237505,1.96404304308
0.516,2.32143547971,1.96416162449
0.517,2.32191188179,1.96426924076
0.518,2.3223305494,1.96436559373
0.519,2.32269085498,1.96445046755
0.52,2.32299256502,1.96452372715
0.521,2.32323582766,1.96458531624
0.522,2.32342115823,1.96463525495
0.523,2.32354942304,1.9646736369
0.524,2.32362182138,1.96470062608
0.525,2.3236398661,1.96471645327
0.526,2.32360536282,1.9647214122
0.527,2.32352038809,1.96471585547
0.528,2.32338726646,1.96470019017
0.529,2.32320854691,1.96467487338
0.53,2.32298697858,1.96464040746
0.531,2.32272548615,1.96459733525
0.532,2.32242714496,1.96454623514
0.533,2.32209515602,1.96448771617
0.534,2.3217328212,1.96442241301
0.535,2.32134351853,1.96435098102
0.536,2.32093067803,1.96427409135
0.537,2.32049775799,1.96419242608
0.538,2.32004822195,1.96410667352
0.539,2.31958551644,1.96401752357
0.54,2.31911304968,1.96392566331
0.541,2.31863417126,1.96383177271
0.542,2.31815215288,1.96373652054
0.543,2.31767017031,1.96364056056
0.544,2.31719128666,1.96354452785
0.545,2.31671843685,1.96344903549
0.546,2.31625441352,1.96335467138
0.547,2.31580185437,1.96326199545
0.548,2.31536323086,1.9631715371
0.549,2.31494083841,1.96308379287
0.55,2.31453678811,1.96299922451
0.551,2.3141529998,1.96291825724
0.552,2.31379119668,1.96284127839
0.553,2.31345290132,1.96276863622
0.554,2.31313943315,1.96270063915
0.555,2.31285190719,1.96263755521
0.556,2.31259123429,1.96257961172
0.557,2.31235812254,1.96252699534
0.558,2.31215307992,1.96247985228
0.559,2.31197641818,1.96243828886
0.56,2.31182825779,1.96240237218
0.561,2.31170853392,1.96237213111
0.562,2.31161700342,1.96234755746
0.563,2.3115532526,1.96232860732
0.564,2.31151670593,1.96231520263
0.565,2.31150663537,1.96230723283
0.566,2.31152217039,1.96230455678
0.567,2.31156230847,1.96230700464
0.568,2.31162592618,1.96231438005
0.569,2.31171179052,1.96232646223
0.57,2.31181857063,1.96234300833
0.571,2.31194484967,1.96236375564
0.572,2.31208913688,1.96238842406
0.573,2.31224987958,1.96241671842
0.574,2.31242547531,1.96244833093
0.575,2.31261428366,1.96248294355
0.576,2.31281463809,1.96252023039
0.577,2.31302485742,1.96255986002
0.578,2.31324325703,1.96260149784
0.579,2.31346815967,1.96264480825
0.58,2.31369790589,1.96268945686
0.581,2.31393086395,1.96273511253
0.582,2.31416543919,1.96278144943
0.583,2.31440008292,1.96282814885
0.584,2.31463330059,1.96287490104
0.585,2.31486365944,1.96292140681
0.586,2.31508979539,1.9629673791
0.587,2.31531041934,1.96301254436
0.588,2.3155243227,1.96305664382
0.589,2.31573038225,1.96309943463
0.59,2.3159275643,1.96314069081
0.591,2.31611492807,1.96318020412
0.592,2.31629162843,1.96321778476
0.593,2.31645691792,1.96325326192
0.594,2.31661014803,1.9632864842
0.595,2.31675076985,1.96331731988
0.596,2.31687833405,1.96334565709
0.597,2.31699249026,1.96337140379
0.598,2.31709298574,1.96339448766
0.599,2.31717966359,1.96341485591
0.6,2.31725246038,1.96343247487
0.601,2.3173114032,1.96344732954
0.602,2.31735660634,1.96345942305
0.603,2.31738826746,1.96346877599
0.604,2.31740666338,1.96347542566
0.605,2.31741214556,1.96347942522
0.606,2.31740513515,1.96348084283
0.607,2.31738611796,1.96347976067
0.608,2.31735563895,1.9634762739
0.609,2.3173142968,1.96347048963
0.61,2.31726273809,1.96346252581
0.611,2.31720165158,1.96345251005
0.612,2.31713176228,1.96344057855
0.613,2.31705382556,1.96342687484
0.614,2.31696862132,1.96341154867
0.615,2.31687694809,1.96339475482
0.616,2.31677961734,1.96337665193
0.617,2.31667744786,1.96335740135
0.618,2.31657126025,1.96333716605
0.619,2.31646187168,1.96331610947
0.62,2.31635009081,1.96329439453
0.621,2.31623671293,1.96327218255
0.622,2.31612251536,1.96324963233
0.623,2.31600825321,1.96322689921
0.624,2.31589465528,1.96320413419
0.625,2.31578242041,1.96318148314
0.626,2.3156722141,1.96315908606
0.627,2.3155646654,1.96313707638
0.628,2.31546036427,1.96311558037
0.629,2.31535985916,1.96309471654
0.63,2.31526365504,1.96307459523
0.631,2.31517221167,1.96305531813
0.632,2.3150859423,1.96303697801
0.633,2.31500521272,1.96301965836
0.634,2.31493034056,1.96300343328
0.635,2.31486159499,1.96298836725
0.636,2.31479919673,1.96297451514
0.637,2.31474331837,1.96296192215
0.638,2.31469408495,1.96295062388
0.639,2.31465157482,1.96294064645
0.64,2.31461582088,1.96293200664
0.641,2.31458681187,1.96292471217
0.642,2.31456449407,1.96291876191
0.643,2.31454877313,1.96291414622
0.644,2.31453951606,1.96291084733
0.645,2.31453655352,1.96290883973
0.646,2.31453968208,1.96290809059
0.647,2.31454866682,1.96290856024
0.648,2.31456324384,1.96291020267
0.649,2.31458312304,1.96291296603
0.65,2.31460799081,1.96291679318
0.651,2.31463751294,1.96292162222
0.652,2.3146713374,1.96292738709
0.653,2.31470909723,1.9629340181
0.654,2.31475041341,1.9629414425
0.655,2.31479489769,1.96294958507
0.656,2.31484215537,1.9629583687
0.657,2.31489178806,1.9629677149
0.658,2.31494339633,1.96297754438
0.659,2.31499658228,1.96298777758
0.66,2.31505095202,1.96299833517
0.661,2.31510611804,1.96300913858
0.662,2.31516170145,1.96302011043
0.663,2.31521733407,1.96303117501
0.664,2.31527266042,1.96304225868
0.665,2.31532733948,1.96305329029
0.666,2.31538104643,1.96306420154
0.667,2.31543347406,1.96307492727
0.668,2.31548433415,1.96308540585
0.669,2.31553335864,1.96309557936
0.67,2.31558030057,1.96310539389
0.671,2.31562493498,1.96311479968
0.672,2.3156670595,1.96312375137
0.673,2.31570649487,1.96313220805
0.674,2.31574308527,1.96314013344
0.675,2.31577669846,1.96314749588
0.676,2.31580722582,1.96315426845
0.677,2.31583458216,1.96316042889
0.678,2.31585870549,1.96316595964
0.679,2.31587955657,1.96317084778
0.68,2.31589711832,1.9631750849
0.681,2.31591139523,1.96317866704
0.682,2.31592241249,1.96318159456
0.683,2.31593021514,1.96318387195
0.684,2.31593486706,1.96318550769
0.685,2.31593644993,1.96318651403
0.686,2.31593506206,1.9631869068
0.687,2.31593081717,1.96318670517
0.688,2.31592384313,1.9631859314
0.689,2.31591428067,1.96318461063
0.69,2.31590228199,1.96318277056
0.691,2.31588800941,1.96318044124
0.692,2.31587163401,1.96317765475
0.693,2.31585333414,1.96317444495
0.694,2.31583329415,1.96317084721
0.695,2.31581170291,1.9631668981
0.696,2.31578875249,1.96316263514
0.697,2.31576463682,1.96315809653
0.698,2.31573955041,1.96315332084
0.699,2.31571368704,1.96314834683
0.7,2.3156872386,1.96314321313
