"time","Tres","heatCapacitor_T","switch_Controll"
0.107,294.19745,21.047438,0
0.108,294.2073,21.057293,0
0.109,294.21713,21.067146,0
0.11,294.227,21.077,0
0.111,294.23685,21.08685,0
0.112,294.2467,21.096699,0
0.113,294.25656,21.106548,0
0.114,294.2664,21.116394,0
0.115,294.27625,21.12624,0
0.116,294.28607,21.136084,0
0.117,294.29593,21.145926,0
0.118,294.30576,21.155767,0
0.119,294.3156,21.165607,0
0.12,294.32544,21.175446,0
0.121,294.3353,21.185284,0
0.122,294.34512,21.19512,0
0.123,294.35495,21.204954,0
0.124,294.36478,21.214787,0
0.125,294.37463,21.224619,0
0.126,294.38446,21.23445,0
0.127,294.3943,21.244278,0
0.128,294.4041,21.254107,0
0.129,294.41394,21.263933,0
0.13,294.42377,21.273758,0
0.131,294.4336,21.28358,0
0.132,294.4434,21.293404,0
0.133,294.45322,21.303225,0
0.134,294.46304,21.313044,0
0.135,294.47287,21.32286,0
0.136,294.48267,21.332678,0
0.137,294.4925,21.342493,0
0.138,294.50232,21.352308,0
0.139,294.51212,21.36212,0
0.14,294.52194,21.371931,0
0.141,294.53174,21.381742,0
0.142,294.54156,21.39155,0
0.143,294.55136,21.401358,0
0.144,294.56116,21.411163,0
0.145,294.57095,21.420967,0
0.146,294.58078,21.43077,0
0.147,294.59058,21.440573,0
0.148,294.60037,21.450373,0
0.149,294.61017,21.460173,0
0.15,294.61996,21.46997,0
0.151,294.62976,21.479767,0
0.152,294.63956,21.489561,0
0.153,294.64935,21.499355,0
0.154,294.65915,21.509148,0
0.155,294.66895,21.518938,0
0.156,294.67874,21.528728,0
0.157,294.6885,21.538515,0
0.158,294.6983,21.548304,0
0.159,294.7081,21.558088,0
0.16,294.71786,21.567873,0
0.161,294.72766,21.577656,0
0.162,294.73743,21.587437,0
0.163,294.74722,21.597216,0
0.164,294.757,21.606995,0
0.165,294.76678,21.616772,0
0.166,294.77655,21.626549,0
0.167,294.78632,21.636324,0
0.168,294.79608,21.646097,0
0.169,294.80588,21.655869,0
0.17,294.81564,21.665638,0
0.171,294.8254,21.675407,0
0.172,294.83517,21.685177,0
0.173,294.84494,21.694942,0
0.174,294.8547,21.704708,0
0.175,294.86447,21.714472,0
0.176,294.87424,21.724234,0
0.177,294.884,21.733995,0
0.178,294.89377,21.743755,0
0.179,294.9035,21.753513,0
0.18,294.91327,21.76327,0
0.181,294.92303,21.773026,0
0.182,294.93277,21.78278,0
0.183,294.94254,21.792532,0
0.184,294.95227,21.802284,0
0.185,294.96204,21.812035,0
0.186,294.97177,21.821783,0
0.187,294.98154,21.831532,0
0.188,294.99127,21.841278,0
0.189,295.001,21.851023,0
0.19,295.01077,21.860765,0
0.191,295.0205,21.870508,0
0.192,295.03024,21.880249,0
0.193,295.03998,21.889988,0
0.194,295.0497,21.899727,0
0.195,295.05945,21.909462,0
0.196,295.06918,21.919199,0
0.197,295.07892,21.928932,0
0.198,295.08865,21.938665,0
0.199,295.0984,21.948397,0
0.2,295.10812,21.958126,0
0.201,295.11786,21.967855,0
0.202,295.1276,21.977583,0
0.203,295.1373,21.987309,0
0.204,295.14703,21.997032,0
0.205,295.15677,22.006756,0
0.206,295.16647,22.016478,0
0.207,295.1762,22.026197,0
0.208,295.1859,22.035917,0
0.209,295.19565,22.045635,0
0.21,295.20535,22.055351,0
0.211,295.21506,22.065067,0
0.212,295.2248,22.074781,0
0.213,295.2345,22.084494,0
0.214,295.2442,22.094204,0
0.215,295.2539,22.103914,0
0.216,295.2636,22.113623,0
0.217,295.27332,22.12333,0
0.218,295.28305,22.133036,0
0.219,295.29276,22.14274,0
0.22,295.30243,22.152443,0
0.221,295.31213,22.162146,0
0.222,295.32184,22.171844,0
0.223,295.33154,22.181543,0
0.224,295.34125,22.191242,0
0.225,295.35095,22.200937,0
0.226,295.36063,22.210632,0
0.227,295.37033,22.220327,0
0.228,295.38,22.230019,0
0.229,295.3897,22.23971,0
0.23,295.3994,22.2494,0
0.231,295.4091,22.259089,0
0.232,295.41876,22.268774,0
0.233,295.42847,22.27846,0
0.234,295.43814,22.288145,0
0.235,295.4478,22.297827,0
0.236,295.45752,22.307508,0
0.237,295.4672,22.31719,0
0.238,295.47687,22.326868,0
0.239,295.48654,22.336546,0
0.24,295.49622,22.346222,0
0.241,295.5059,22.355896,0
0.242,295.51556,22.36557,0
0.243,295.52524,22.375242,0
0.244,295.5349,22.384912,0
0.245,295.5446,22.394583,0
0.246,295.55426,22.404251,0
0.247,295.5639,22.413918,0
0.248,295.57358,22.423584,0
0.249,295.58325,22.433247,0
0.25,295.5929,22.44291,0
0.251,295.60257,22.452572,0
0.252,295.61224,22.462233,0
0.253,295.6219,22.471891,0
0.254,295.63156,22.481548,0
0.255,295.6412,22.491203,0
0.256,295.65085,22.500858,0
0.257,295.66052,22.510513,0
0.258,295.67017,22.520164,0
0.259,295.6798,22.529816,0
0.26,295.68945,22.539465,0
0.261,295.69913,22.549112,0
0.262,295.70877,22.55876,0
0.263,295.7184,22.568405,0
0.264,295.72806,22.578049,0
0.265,295.7377,22.587692,0
0.266,295.74734,22.597334,0
0.267,295.757,22.606974,0
0.268,295.7666,22.616611,0
0.269,295.77625,22.62625,0
0.27,295.7859,22.635885,0
0.271,295.79553,22.645521,0
0.272,295.80515,22.655153,0
0.273,295.8148,22.664785,0
0.274,295.8244,22.674417,0
0.275,295.83405,22.684046,0
0.276,295.8437,22.693674,0
0.277,295.8533,22.7033,0
0.278,295.8629,22.712927,0
0.279,295.87256,22.72255,0
0.28,295.88217,22.732174,0
0.281,295.89178,22.741795,0
0.282,295.90143,22.751415,0
0.283,295.91104,22.761034,0
0.284,295.92065,22.77065,0
0.285,295.93027,22.780268,0
0.286,295.93988,22.78988,0
0.287,295.9495,22.799496,0
0.288,295.9591,22.809107,0
0.289,295.96872,22.818718,0
0.29,295.97833,22.828327,0
0.291,295.98795,22.837936,0
0.292,295.99753,22.847542,0
0.293,296.00714,22.857147,0
0.294,296.01675,22.866753,0
0.295,296.02637,22.876354,0
0.296,296.03595,22.885956,0
0.297,296.04556,22.895555,0
0.298,296.05515,22.905155,0
0.299,296.06476,22.914753,0
0.3,296.07434,22.924349,0
0.301,296.08395,22.933943,0
0.302,296.09354,22.943537,0
0.303,296.10312,22.953129,0
0.304,296.11273,22.96272,0
0.305,296.1223,22.97231,0
0.306,296.1319,22.981897,0
0.307,296.14148,22.991484,0
0.308,296.15106,23.00107,0
0.309,296.16064,23.010654,0
0.31,296.17023,23.020237,0
0.311,296.1798,23.02982,0
0.312,296.1894,23.039398,0
0.313,296.19897,23.048979,0
0.314,296.20856,23.058556,0
0.315,296.21814,23.068132,0
0.316,296.2277,23.077707,0
0.317,296.23727,23.08728,0
0.318,296.24686,23.096853,0
0.319,296.2564,23.106424,0
0.32,296.266,23.115993,0
0.321,296.27557,23.12556,0
0.322,296.28513,23.135128,0
0.323,296.2947,23.144693,0
0.324,296.30426,23.154259,0
0.325,296.3138,23.163822,0
0.326,296.3234,23.173384,0
0.327,296.33295,23.182943,0
0.328,296.3425,23.192503,0
0.329,296.35205,23.20206,0
0.33,296.3616,23.211617,0
0.331,296.3712,23.221172,0
0.332,296.38074,23.230726,0
0.333,296.3903,23.240278,0
0.334,296.39984,23.24983,0
0.335,296.4094,23.259378,0
0.336,296.4189,23.268929,0
0.337,296.42847,23.278475,0
0.338,296.43802,23.288021,0
0.339,296.44757,23.297565,0
0.34,296.45712,23.307108,0
0.341,296.46664,23.31665,0
0.342,296.4762,23.32619,0
0.343,296.48572,23.33573,0
0.344,296.49527,23.345268,0
0.345,296.5048,23.354805,0
0.346,296.51434,23.36434,0
0.347,296.52386,23.373875,0
0.348,296.53342,23.383408,0
0.349,296.54294,23.392939,0
0.35,296.55246,23.402468,0
0.351,296.562,23.411997,0
0.352,296.57153,23.421524,0
0.353,296.58105,23.431051,0
0.354,296.59058,23.440575,0
0.355,296.6001,23.450098,0
0.356,296.60962,23.459621,0
0.357,296.61914,23.469141,0
0.358,296.62866,23.47866,0
0.359,296.63818,23.48818,0
0.36,296.6477,23.497696,0
0.361,296.65723,23.507212,0
0.362,296.66672,23.516726,0
0.363,296.67624,23.52624,0
0.364,296.68576,23.535751,0
0.365,296.69525,23.545261,0
0.366,296.70477,23.55477,0
0.367,296.71426,23.564278,0
0.368,296.7238,23.573784,0
0.369,296.73328,23.583288,0
0.37,296.7428,23.592793,0
0.371,296.7523,23.602295,0
0.372,296.7618,23.611795,0
0.373,296.7713,23.621296,0
0.374,296.7808,23.630795,0
0.375,296.79028,23.640291,0
0.376,296.79977,23.649788,0
0.377,296.8093,23.659283,0
0.378,296.8188,23.668776,0
0.379,296.82828,23.678267,0
0.38,296.83777,23.687757,0
0.381,296.84726,23.697247,0
0.382,296.85672,23.706736,0
0.383,296.8662,23.716223,0
0.384,296.8757,23.725708,0
0.385,296.8852,23.735191,0
0.386,296.89468,23.744675,0
0.387,296.90414,23.754156,0
0.388,296.91364,23.763636,0
0.389,296.92313,23.773115,0
0.39,296.9326,23.782593,0
0.391,296.94208,23.792068,0
0.392,296.95154,23.801542,0
0.393,296.96103,23.811016,0
0.394,296.9705,23.820488,0
0.395,296.97995,23.82996,0
0.396,296.98944,23.83943,0
0.397,296.9989,23.848898,0
0.398,297.00836,23.858364,0
0.399,297.01782,23.86783,0
0.4,297.02728,23.877295,0
0.401,297.03674,23.886759,0
0.402,297.04623,23.89622,0
0.403,297.0557,23.90568,0
0.404,297.06516,23.91514,0
0.405,297.0746,23.924599,0
0.406,297.08405,23.934053,0
0.407,297.0935,23.94351,0
0.408,297.10297,23.952963,0
0.409,297.11243,23.962416,0
0.41,297.12186,23.971869,0
0.411,297.13132,23.981318,0
0.412,297.14078,23.990767,0
0.413,297.1502,24.000214,0
0.414,297.15967,24.00966,0
0.415,297.1691,24.019106,0
0.416,297.17856,24.02855,0
0.417,297.188,24.03799,0
0.418,297.19742,24.047432,0
0.419,297.20688,24.056871,0
0.42,297.2163,24.066309,0
0.421,297.22574,24.075747,0
0.422,297.23517,24.085182,0
0.423,297.24463,24.094618,0
0.424,297.25406,24.10405,0
0.425,297.2635,24.113482,0
0.426,297.27292,24.122913,0
0.427,297.28235,24.132341,0
0.428,297.29178,24.14177,0
0.429,297.3012,24.151196,0
0.43,297.3106,24.160622,0
0.431,297.32004,24.170046,0
0.432,297.32947,24.179468,0
0.433,297.3389,24.18889,0
0.434,297.3483,24.19831,0
0.435,297.35773,24.20773,0
0.436,297.36716,24.217146,0
0.437,297.37656,24.226562,0
0.438,297.386,24.235977,0
0.439,297.3954,24.245392,0
0.44,297.40482,24.254803,0
0.441,297.4142,24.264214,0
0.442,297.4236,24.273624,0
0.443,297.43304,24.283033,0
0.444,297.44244,24.29244,0
0.445,297.45184,24.301846,0
0.446,297.46124,24.31125,0
0.447,297.47064,24.320654,0
0.448,297.48004,24.330055,0
0.449,297.48944,24.339457,0
0.45,297.49884,24.348856,0
0.451,297.50824,24.358253,0
0.452,297.51764,24.367651,0
0.453,297.52704,24.377045,0
0.454,297.53644,24.38644,0
0.455,297.54584,24.395832,0
0.456,297.55524,24.405224,0
0.457,297.5646,24.414614,0
0.458,297.574,24.424004,0
0.459,297.5834,24.433392,0
0.46,297.59277,24.442778,0
0.461,297.60217,24.452162,0
0.462,297.61154,24.461546,0
0.463,297.62094,24.470928,0
0.464,297.6303,24.48031,0
0.465,297.63968,24.48969,0
0.466,297.64908,24.49907,0
0.467,297.65845,24.508446,0
0.468,297.66782,24.517822,0
0.469,297.6772,24.527197,0
0.47,297.68658,24.53657,0
0.471,297.69595,24.545942,0
0.472,297.70532,24.555313,0
0.473,297.7147,24.564684,0
0.474,297.72406,24.57405,0
0.475,297.73343,24.583418,0
0.476,297.7428,24.592785,0
0.477,297.75214,24.602148,0
0.478,297.7615,24.611511,0
0.479,297.77087,24.620874,0
0.48,297.78024,24.630234,0
0.481,297.78958,24.639593,0
0.482,297.79895,24.64895,0
0.483,297.80832,24.658308,0
0.484,297.81766,24.667664,0
0.485,297.82703,24.677017,0
0.486,297.83636,24.68637,0
0.487,297.84573,24.695723,0
0.488,297.85507,24.705072,0
0.489,297.8644,24.71442,0
0.49,297.87378,24.723768,0
0.491,297.88312,24.733114,0
0.492,297.89246,24.74246,0
0.493,297.9018,24.751804,0
0.494,297.91113,24.761147,0
0.495,297.9205,24.770487,0
0.496,297.92984,24.779827,0
0.497,297.93918,24.789165,0
0.498,297.94852,24.798504,0
0.499,297.95782,24.80784,0
0.5,297.96716,24.817175,0
0.501,297.9765,24.826508,0
0.502,297.98584,24.83584,0
0.503,297.99518,24.845171,0
0.504,298.0045,24.8545,0
0.505,298.01382,24.863829,0
0.506,298.02316,24.873156,0
0.507,298.03247,24.882483,0
0.508,298.0418,24.891806,0
0.509,298.05112,24.901129,0
0.51,298.06046,24.910452,0
0.511,298.06976,24.919773,0
0.512,298.0791,24.929092,0
0.513,298.0884,24.93841,0
0.514,298.09772,24.947727,0
0.515,298.10706,24.957043,0
0.516,298.11636,24.966356,0
0.517,298.12567,24.97567,0
0.518,298.13498,24.984982,0
0.519,298.1443,24.994291,0
0.52,298.1536,25.003601,0
0.521,298.1629,25.012909,0
0.522,298.1722,25.022215,0
0.523,298.18152,25.03152,0
0.524,298.19083,25.040823,0
0.525,298.20013,25.050127,0
0.526,298.20944,25.059427,0
0.527,298.21872,25.068727,0
0.528,298.22803,25.078028,0
0.529,298.23734,25.087324,0
0.53,298.2466,25.09662,0
0.531,298.25592,25.105915,0
0.532,298.2652,25.11521,0
0.533,298.2745,25.124502,0
0.534,298.28378,25.133793,0
0.535,298.2931,25.143084,0
0.536,298.30237,25.152372,0
0.537,298.31165,25.16166,0
0.538,298.32095,25.170944,0
0.539,298.33023,25.18023,0
0.54,298.3395,25.189514,0
0.541,298.3488,25.198795,0
0.542,298.35806,25.208076,0
0.543,298.36737,25.217356,0
0.544,298.37665,25.226635,0
0.545,298.38593,25.235912,0
0.546,298.3952,25.245188,0
0.547,298.40445,25.254461,0
0.548,298.41373,25.263735,0
0.549,298.423,25.273006,0
0.55,298.43228,25.282278,0
0.551,298.44156,25.291548,0
0.552,298.4508,25.300816,0
0.553,298.46008,25.310083,0
0.554,298.46936,25.319347,0
0.555,298.4786,25.328613,0
0.556,298.48788,25.337875,0
0.557,298.49713,25.347137,0
0.558,298.5064,25.356398,0
0.559,298.51566,25.365658,0
0.56,298.5249,25.374916,0
0.561,298.53418,25.384172,0
0.562,298.54343,25.393427,0
0.563,298.55267,25.402681,0
0.564,298.56192,25.411934,0
0.565,298.5712,25.421186,0
0.566,298.58044,25.430437,0
0.567,298.5897,25.439686,0
0.568,298.59894,25.448933,0
0.569,298.6082,25.45818,0
0.57,298.61743,25.467424,0
0.571,298.62668,25.47667,0
0.572,298.63593,25.485912,0
0.573,298.64514,25.495153,0
0.574,298.6544,25.504393,0
0.575,298.66364,25.513632,0
0.576,298.67288,25.52287,0
0.577,298.6821,25.532106,0
0.578,298.69135,25.541342,0
0.579,298.70056,25.550575,0
0.58,298.7098,25.559807,0
0.581,298.71902,25.569038,0
0.582,298.72827,25.578268,0
0.583,298.7375,25.587498,0
0.584,298.74673,25.596725,0
0.585,298.75595,25.605951,0
0.586,298.76517,25.615175,0
0.587,298.7744,25.6244,0
0.588,298.78363,25.633621,0
0.589,298.79285,25.642843,0
0.59,298.80206,25.652063,0
0.591,298.81128,25.661282,0
0.592,298.8205,25.670498,0
0.593,298.8297,25.679714,0
0.594,298.83893,25.688929,0
0.595,298.84814,25.698143,0
0.596,298.85736,25.707355,0
0.597,298.86658,25.716566,0
0.598,298.87576,25.725775,0
0.599,298.88498,25.734983,0
0.6,298.8942,25.744192,0
0.601,298.9034,25.753397,0
0.602,298.9126,25.762602,0
0.603,298.9218,25.771805,0
0.604,298.931,25.781008,0
0.605,298.94022,25.790209,0
0.606,298.9494,25.799408,0
0.607,298.95862,25.808605,0
0.608,298.9678,25.817802,0
0.609,298.977,25.827,0
0.61,298.9862,25.836193,0
0.611,298.9954,25.845387,0
0.612,299.00458,25.854578,0
0.613,299.01376,25.86377,0
0.614,299.02295,25.87296,0
0.615,299.03214,25.882147,0
0.616,299.04132,25.891335,0
0.617,299.0505,25.90052,0
0.618,299.0597,25.909704,0
0.619,299.06888,25.918886,0
0.62,299.07806,25.928068,0
0.621,299.08725,25.93725,0
0.622,299.09644,25.946428,0
0.623,299.10562,25.955606,0
0.624,299.11478,25.964785,0
0.625,299.12396,25.973959,0
0.626,299.13315,25.983133,0
0.627,299.1423,25.992306,0
0.628,299.1515,26.001478,1
0.629,299.15576,26.005764,1
0.63,299.15515,26.005163,1
0.631,299.15457,26.004562,1
0.632,299.15396,26.003963,1
0.633,299.15335,26.003363,1
0.634,299.15277,26.002762,1
0.635,299.15216,26.002161,1
0.636,299.15155,26.001562,1
0.637,299.15097,26.000961,1
0.638,299.15036,26.00036,1
0.639,299.14975,25.999762,1
0.64,299.14917,25.99916,1
0.641,299.14856,25.998562,1
0.642,299.14795,25.997961,1
0.643,299.14737,25.997362,1
0.644,299.14676,25.996761,1
0.645,299.14615,25.996162,1
0.646,299.14557,25.995562,1
0.647,299.14496,25.994963,1
0.648,299.14435,25.994364,1
0.649,299.14377,25.993763,1
0.65,299.14316,25.993164,1
0.651,299.14258,25.992565,1
0.652,299.14197,25.991966,1
0.653,299.14136,25.991365,1
0.654,299.14078,25.990767,1
0.655,299.14017,25.990168,1
0.656,299.13956,25.989569,1
0.657,299.13898,25.98897,1
0.658,299.13837,25.98837,1
0.659,299.1378,25.987772,1
0.66,299.13718,25.987173,1
0.661,299.13657,25.986574,1
0.662,299.136,25.985975,1
0.663,299.13538,25.985376,1
0.664,299.13477,25.98478,1
0.665,299.1342,25.98418,1
0.666,299.13358,25.983582,1
0.667,299.133,25.982983,1
0.668,299.1324,25.982386,1
0.669,299.13177,25.981787,1
0.67,299.1312,25.981188,1
0.671,299.13058,25.98059,1
0.672,299.13,25.979992,1
0.673,299.1294,25.979395,1
0.674,299.12878,25.978796,1
0.675,299.1282,25.978199,1
0.676,299.1276,25.9776,1
0.677,299.127,25.977003,1
0.678,299.1264,25.976404,1
0.679,299.1258,25.975807,1
0.68,299.1252,25.97521,1
0.681,299.1246,25.974611,1
0.682,299.12402,25.974014,1
0.683,299.1234,25.973417,1
0.684,299.12283,25.97282,1
0.685,299.12222,25.972223,1
0.686,299.1216,25.971626,1
0.687,299.12103,25.971027,1
0.688,299.12042,25.97043,1
0.689,299.11984,25.969833,1
0.69,299.11923,25.969236,1
0.691,299.11865,25.96864,1
0.692,299.11804,25.968042,1
0.693,299.11743,25.967445,1
0.694,299.11685,25.96685,1
0.695,299.11624,25.966253,1
0.696,299.11566,25.965656,1
0.697,299.11505,25.96506,1
0.698,299.11447,25.964462,1
0.699,299.11386,25.963867,1
0.7,299.11328,25.96327,1
0.701,299.11267,25.962673,1
0.702,299.1121,25.962078,1
0.703,299.11148,25.961481,1
0.704,299.11087,25.960884,1
0.705,299.1103,25.960289,1
0.706,299.10968,25.959692,1
0.707,299.1091,25.959097,1
0.708,299.1085,25.958502,1
0.709,299.1079,25.957905,1
0.71,299.1073,25.95731,1
0.711,299.10672,25.956713,1
0.712,299.1061,25.956118,1
0.713,299.10553,25.955523,1
0.714,299.10492,25.954927,1
0.715,299.10434,25.95433,1
0.716,299.10373,25.953735,1
0.717,299.10315,25.95314,1
0.718,299.10254,25.952545,1
0.719,299.10196,25.95195,1
0.72,299.10135,25.951355,1
0.721,299.10077,25.95076,1
0.722,299.10016,25.950165,1
0.723,299.09958,25.94957,1
0.724,299.09897,25.948975,1
0.725,299.0984,25.94838,1
0.726,299.09778,25.947784,1
0.727,299.0972,25.94719,1
0.728,299.0966,25.946594,1
0.729,299.096,25.946,1
0.73,299.0954,25.945406,1
0.731,299.09482,25.94481,1
0.732,299.0942,25.944216,1
0.733,299.09363,25.943623,1
0.734,299.09302,25.943027,1
0.735,299.09244,25.942432,1
0.736,299.09183,25.94184,1
0.737,299.09125,25.941244,1
0.738,299.09064,25.94065,1
0.739,299.09006,25.940056,1
0.74,299.08945,25.939463,1
0.741,299.08887,25.938868,1
0.742,299.0883,25.938274,1
0.743,299.08768,25.937681,1
0.744,299.0871,25.937086,1
0.745,299.0865,25.936493,1
0.746,299.0859,25.9359,1
0.747,299.0853,25.935307,1
0.748,299.08472,25.934711,1
0.749,299.0841,25.934118,1
0.75,299.08353,25.933525,1
0.751,299.08295,25.932932,1
0.752,299.08234,25.932339,1
0.753,299.08176,25.931746,1
0.754,299.08115,25.931152,1
0.755,299.08057,25.93056,1
0.756,299.07996,25.929966,1
0.757,299.07938,25.929373,1
0.758,299.07877,25.92878,1
0.759,299.0782,25.928186,1
0.76,299.0776,25.927593,1
0.761,299.077,25.927002,1
0.762,299.07642,25.926409,1
0.763,299.0758,25.925816,1
0.764,299.07523,25.925222,1
0.765,299.07462,25.924631,1
0.766,299.07404,25.924038,1
0.767,299.07346,25.923447,1
0.768,299.07285,25.922853,1
0.769,299.07227,25.92226,1
0.77,299.07166,25.921669,1
0.771,299.07108,25.921076,1
0.772,299.0705,25.920485,1
0.773,299.0699,25.919893,1
0.774,299.0693,25.9193,1
0.775,299.0687,25.918709,1
0.776,299.0681,25.918116,1
0.777,299.06754,25.917524,1
0.778,299.06693,25.916933,1
0.779,299.06635,25.916342,1
0.78,299.06573,25.915749,1
0.781,299.06516,25.915157,1
0.782,299.06458,25.914566,1
0.783,299.06396,25.913975,1
0.784,299.0634,25.913383,1
0.785,299.0628,25.912792,1
0.786,299.0622,25.9122,1
0.787,299.0616,25.91161,1
0.788,299.061,25.911018,1
0.789,299.06042,25.910427,1
0.79,299.05984,25.909836,1
0.791,299.05923,25.909245,1
0.792,299.05865,25.908653,1
0.793,299.05807,25.908064,1
0.794,299.05746,25.907473,1
0.795,299.0569,25.906881,1
0.796,299.0563,25.90629,1
0.797,299.0557,25.9057,1
0.798,299.0551,25.90511,1
0.799,299.0545,25.90452,1
0.8,299.05392,25.903929,1
0.801,299.05334,25.903337,1
0.802,299.05273,25.902748,1
0.803,299.05215,25.902157,1
0.804,299.05157,25.901567,1
0.805,299.05096,25.900978,1
0.806,299.05038,25.900387,1
0.807,299.0498,25.899797,1
0.808,299.0492,25.899206,1
0.809,299.0486,25.898617,1
0.81,299.04803,25.898027,1
0.811,299.04742,25.897438,1
0.812,299.04684,25.896847,1
0.813,299.04626,25.896257,1
0.814,299.04565,25.895668,1
0.815,299.04507,25.895079,1
0.816,299.0445,25.89449,1
0.817,299.04388,25.8939,1
0.818,299.0433,25.89331,1
0.819,299.04272,25.892721,1
0.82,299.04214,25.892132,1
0.821,299.04153,25.891542,1
0.822,299.04095,25.890953,1
0.823,299.04037,25.890364,1
0.824,299.03976,25.889774,1
0.825,299.03918,25.889185,1
0.826,299.0386,25.888597,1
0.827,299.038,25.888008,1
0.828,299.0374,25.887419,1
0.829,299.03683,25.886831,1
0.83,299.03625,25.886242,1
0.831,299.03564,25.885653,1
0.832,299.03506,25.885065,1
0.833,299.0345,25.884476,1
0.834,299.03387,25.883888,1
0.835,299.0333,25.883299,1
0.836,299.0327,25.882711,1
0.837,299.03214,25.882122,1
0.838,299.03152,25.881535,1
0.839,299.03094,25.880945,1
0.84,299.03036,25.880358,1
0.841,299.02975,25.87977,1
0.842,299.02917,25.87918,1
0.843,299.0286,25.878593,1
0.844,299.028,25.878006,1
0.845,299.0274,25.877419,1
0.846,299.02682,25.876831,1
0.847,299.02625,25.876242,1
0.848,299.02567,25.875654,1
0.849,299.02505,25.875067,1
0.85,299.02448,25.87448,1
0.851,299.0239,25.873892,1
0.852,299.02332,25.873304,1
0.853,299.0227,25.872717,1
0.854,299.02213,25.87213,1
0.855,299.02155,25.871544,1
0.856,299.02097,25.870956,1
0.857,299.02036,25.870369,1
0.858,299.01978,25.869781,1
0.859,299.0192,25.869194,1
0.86,299.01862,25.868608,1
0.861,299.01804,25.868021,1
0.862,299.01743,25.867434,1
0.863,299.01685,25.866848,1
0.864,299.01627,25.86626,1
0.865,299.0157,25.865673,1
0.866,299.01508,25.865088,1
0.867,299.0145,25.8645,1
0.868,299.01392,25.863914,1
0.869,299.01334,25.863327,1
0.87,299.01276,25.862741,1
0.871,299.01215,25.862156,1
0.872,299.01157,25.861568,1
0.873,299.011,25.860983,1
0.874,299.0104,25.860397,1
