"time","Piston_r2","Inertia_w"
0,0.299999925,0
0.001000000047,0.2999999243,0.009418914753
0.002000000095,0.2999999221,0.01892615052
0.003000000026,0.2999999185,0.02861155747
0.00400000019,0.2999999131,0.03856671155
0.004999999888,0.2999999059,0.04888553007
0.006000000052,0.2999998966,0.0596650698
0.007000000216,0.2999998848,0.07100614036
0.00800000038,0.29999987,0.08301549728
0.008999999613,0.2999998518,0.09580609838
0.009999999776,0.2999998293,0.1094983928
0.01099999994,0.2999998019,0.124221235
0.0120000001,0.2999997684,0.1401131319
0.01300000027,0.2999997276,0.1573236412
0.01400000043,0.2999996779,0.1760147395
0.01499999966,0.2999996174,0.1963622908
0.01600000076,0.299999544,0.2185578267
0.01700000092,0.2999994548,0.242810144
0.01799999923,0.2999993464,0.2693474374
0.01899999939,0.2999992147,0.2984193379
0.01999999955,0.2999990549,0.3302993127
0.02099999972,0.2999988607,0.3652875989
0.02199999988,0.2999986251,0.4037129758
0.02300000004,0.2999983389,0.4459369392
0.02400000021,0.2999979915,0.4923568126
0.02500000037,0.2999975698,0.5434091677
0.02600000054,0.2999970577,0.5995741913
0.0270000007,0.2999964361,0.6613796793
0.02800000086,0.2999956814,0.7294065644
0.02899999917,0.2999947652,0.8042940137
0.02999999933,0.2999936529,0.8867456029
0.03099999949,0.2999923026,0.9775353379
0.03200000152,0.2999906634,1.077515426
0.03299999982,0.2999886734,1.187622992
0.03400000185,0.2999862576,1.308890794
0.03500000015,0.2999833249,1.442453298
0.03599999845,0.2999797649,1.589560145
0.03700000048,0.2999754434,1.751586013
0.03799999878,0.2999701976,1.930040687
0.0390000008,0.29996383,2.126586317
0.03999999911,0.299956101,2.3430462
0.04100000113,0.2999467198,2.581425887
0.04199999943,0.299935334,2.843922633
0.04300000146,0.2999215157,3.13294956
0.04399999976,0.2999047468,3.451145257
0.04500000179,0.2998843987,3.801400983
0.04600000009,0.2998597103,4.186869489
0.04699999839,0.2998297595,4.610991796
0.04800000042,0.29979343,5.077510674
0.04899999872,0.2997493719,5.590480008
0.05000000075,0.2996959528,6.15428933
0.05099999905,0.2996312018,6.773652924
0.05200000107,0.2995527403,7.453624764
0.05299999937,0.2994577038,8.199568199
0.0540000014,0.2993426451,9.017149008
0.0549999997,0.2992034276,9.912265553
0.05600000173,0.2990350943,10.89100052
0.05700000003,0.2988317274,11.95949026
0.05799999833,0.2985862796,13.12380751
0.05900000036,0.2982903948,14.38976529
0.05999999866,0.2979342166,15.76265093
0.06100000069,0.2975061752,17.24697382
0.06199999899,0.2969927922,18.84607859
0.06300000101,0.2963784762,20.5617964
0.06400000304,0.2956453721,22.39399787
0.06499999762,0.2947732509,24.34021094
0.06599999964,0.2937394529,26.3953495
0.06700000167,0.2925190018,28.55143981
0.0680000037,0.2910847867,30.79768939
0.06899999827,0.2894079427,33.12075053
0.0700000003,0.2874583208,35.50538144
0.07100000232,0.2852052352,37.93526663
0.0719999969,0.2826182374,40.39423925
0.07299999893,0.2796679273,42.86767518
0.07400000095,0.2763269748,45.34372624
0.07500000298,0.272570919,47.8145868
0.07599999756,0.2683790122,50.27737195
0.07699999958,0.2637347777,52.73473806
0.07800000161,0.2586267736,55.19492548
0.07900000364,0.2530489639,57.67164236
0.07999999821,0.2470012514,60.18354995
0.08100000024,0.2404897756,62.75368393
0.08200000226,0.2335277548,65.40856041
0.08299999684,0.2261360818,68.17736526
0.08399999887,0.2183440457,71.0910219
0.08500000089,0.2101907492,74.18083459
0.08600000292,0.2017261363,77.4768578
0.0869999975,0.1930124048,81.00538532
0.08799999952,0.1841249346,84.78539417
0.08900000155,0.1751534607,88.82330701
0.09000000358,0.1662018386,93.10647205
0.09099999815,0.1573868994,97.59577362
0.09200000018,0.148835119,102.2194946
0.09300000221,0.1406777997,106.8714293
0.09399999678,0.1330434732,111.4169133
0.09499999881,0.126049207,115.7084043
