"time","p1@general_hydraulic_chamber","p1@hydraulic_4","q@volumesensor"
0,200,200,0
1e-06,200,200,0
2e-06,200,200,0
3e-06,200.01,200,0
4e-06,200.01,200,0
5e-06,200.01,200,0
6e-06,200.01,200,0
7e-06,200.01,200,0
8e-06,200.02,200,0
9e-06,200.02,200,0
1e-05,200.02,200,0
1.1e-05,200.02,200,0
1.2e-05,200.02,200,0
1.3e-05,200.02,200,0
1.4e-05,200.03,200,0
1.5e-05,200.03,200,0
1.6e-05,200.03,200,0
1.7e-05,200.03,200,0
1.8e-05,200.03,200,0
1.9e-05,200.03,200,0
2e-05,200.03,200,0
2.1e-05,200.03,200,0
2.2e-05,200.03,200,0
2.3e-05,200.03,200,0
2.4e-05,200.04,200,0
2.5e-05,200.04,200,0
2.6e-05,200.04,200,0
2.7e-05,200.04,200,0
2.8e-05,200.04,200,0
2.9e-05,200.04,200,0
3e-05,200.04,200,0
3.1e-05,200.04,200,0
3.2e-05,200.04,200,0
3.3e-05,200.04,200,0
3.4e-05,200.04,200,0
3.5e-05,200.04,200,0
3.6e-05,200.04,200,0
3.7e-05,200.04,200,0
3.8e-05,200.04,200,0
3.9e-05,200.04,200,0
4e-05,200.04,200,0
4.1e-05,200.05,200,0
4.2e-05,200.05,200,0
4.3e-05,200.05,200,0
4.4e-05,200.05,200,0
4.5e-05,200.05,200,0
4.6e-05,200.05,200,0
4.7e-05,200.05,200,0
4.8e-05,200.05,200,0
4.9e-05,200.05,200,0
5e-05,200.05,200,0
5.1e-05,200.05,200,0
5.2e-05,200.05,200,0
5.3e-05,200.05,200,0
5.4e-05,200.05,200,0
5.5e-05,200.05,200,0
5.6e-05,200.05,200,0
5.7e-05,200.05,200,0
5.8e-05,200.05,200,0
5.9e-05,200.05,200,0
6e-05,200.05,200,0
6.1e-05,200.05,200,0
6.2e-05,200.05,200,0
6.3e-05,200.05,200,0
6.4e-05,200.05,200,0
6.5e-05,200.05,200,0
6.6e-05,200.05,200.01,0
6.7e-05,200.05,200.01,0
6.8e-05,200.05,200.01,0
6.9e-05,200.05,200.01,0
7e-05,200.05,200.01,0
7.1e-05,200.05,200.01,0
7.2e-05,200.05,200.01,0
7.3e-05,200.05,200.01,0
7.4e-05,200.05,200.02,0
7.5e-05,200.05,200.02,0
7.6e-05,200.05,200.02,0
7.7e-05,200.05,200.02,0
7.8e-05,200.05,200.02,0
7.9e-05,200.05,200.03,0
8e-05,200.05,200.03,0
8.1e-05,200.05,200.03,0
8.2e-05,200.05,200.03,0
8.3e-05,200.05,200.04,0
8.4e-05,200.05,200.04,0
8.5e-05,200.05,200.04,0
8.6e-05,200.05,200.04,0
8.7e-05,200.05,200.04,0
8.8e-05,200.05,200.05,0
8.9e-05,200.05,200.05,0
9e-05,200.05,200.05,0
9.1e-05,200.05,200.05,0
9.2e-05,200.05,200.06,0
9.3e-05,200.05,200.06,0
9.4e-05,200.05,200.06,0
9.5e-05,200.05,200.06,0
9.6e-05,200.05,200.07,0
9.7e-05,200.05,200.07,0
9.8e-05,200.05,200.07,0
9.9e-05,200.05,200.07,0
0.0001,200.05,200.07,0
0.000101,200.05,200.08,0
0.000102,200.05,200.08,0
0.000103,200.05,200.08,0
0.000104,200.05,200.08,0
0.000105,200.05,200.08,0
0.000106,200.05,200.08,0
0.000107,200.05,200.08,0
0.000108,200.05,200.09,0
0.000109,200.05,200.09,0
0.00011,200.05,200.09,0
0.000111,200.05,200.09,0
0.000112,200.05,200.09,0
0.000113,200.05,200.09,0
0.000114,200.05,200.09,0
0.000115,200.05,200.09,0
0.000116,200.05,200.09,0
0.000117,200.05,200.09,0
0.000118,200.05,200.09,0
0.000119,200.05,200.09,0
0.00012,200.05,200.09,0
0.000121,200.05,200.09,0
0.000122,200.05,200.1,0
0.000123,200.05,200.1,0
0.000124,200.05,200.1,0
0.000125,200.05,200.1,0
0.000126,200.05,200.1,0
0.000127,200.05,200.1,0
0.000128,200.05,200.1,0
0.000129,200.05,200.1,0
0.00013,200.05,200.1,0
0.000131,200.05,200.1,0
0.000132,200.05,200.1,0
0.000133,200.05,200.1,0
0.000134,200.05,200.1,0
0.000135,200.05,200.1,0
0.000136,200.05,200.1,0
0.000137,200.05,200.1,0
