"time","Out1"
0,0
0.01,0
0.01,0.0001
0.02,0.0001
0.02,0.00029999
0.03,0.00029999
0.03,0.00059995
0.04,0.00059995
0.04,0.00099984
0.05,0.00099984
0.05,0.00149963
0.06,0.00149963
0.06,0.00209927
0.07,0.00209927
0.07,0.0027987
0.08,0.0027987
0.08,0.00359785
0.09,0.00359785
0.09,0.00449664
0.1,0.00449664
0.1,0.00549497
0.11,0.00549497
0.11,0.00659275
0.12,0.00659275
0.12,0.00778987
0.13,0.00778987
0.13,0.00908621
0.14,0.00908621
0.14,0.0104816
0.15,0.0104816
0.15,0.011976
0.16,0.011976
0.16,0.0135692
0.17,0.0135692
0.17,0.015261
0.18,0.015261
0.18,0.0170513
0.19,0.0170513
0.19,0.0189399
0.2,0.0189399
0.2,0.0209266
0.21,0.0209266
0.21,0.0230112
0.22,0.0230112
0.22,0.0251935
0.23,0.0251935
0.23,0.0274733
0.24,0.0274733
0.24,0.0298503
0.25,0.0298503
0.25,0.0323244
0.26,0.0323244
0.26,0.0348952
0.27,0.0348952
0.27,0.0375625
0.28,0.0375625
0.28,0.040326
0.29,0.040326
0.29,0.0431856
0.3,0.0431856
0.3,0.0461407
0.31,0.0461407
0.31,0.0491913
0.32,0.0491913
0.32,0.052337
0.33,0.052337
0.33,0.0555774
0.34,0.0555774
0.34,0.0589123
0.35,0.0589123
0.35,0.0623413
0.36,0.0623413
0.36,0.065864
0.37,0.065864
0.37,0.0694802
0.38,0.0694802
0.38,0.0731894
0.39,0.0731894
0.39,0.0769913
0.4,0.0769913
0.4,0.0808854
0.41,0.0808854
0.41,0.0848715
0.42,0.0848715
0.42,0.0889491
0.43,0.0889491
0.43,0.0931178
0.44,0.0931178
0.44,0.0973772
0.45,0.0973772
0.45,0.101727
0.46,0.101727
0.46,0.106166
0.47,0.106166
0.47,0.110695
0.48,0.110695
0.48,0.115313
0.49,0.115313
0.49,0.120019
0.5,0.120019
0.5,0.124814
0.51,0.124814
0.51,0.129695
0.52,0.129695
0.52,0.134664
0.53,0.134664
0.53,0.139719
0.54,0.139719
0.54,0.144861
0.55,0.144861
0.55,0.150088
0.56,0.150088
0.56,0.1554
0.57,0.1554
0.57,0.160796
0.58,0.160796
0.58,0.166276
0.59,0.166276
0.59,0.17184
0.6,0.17184
0.6,0.177486
0.61,0.177486
0.61,0.183215
0.62,0.183215
0.62,0.189025
0.63,0.189025
0.63,0.194917
0.64,0.194917
0.64,0.200889
0.65,0.200889
0.65,0.20694
0.66,0.20694
0.66,0.213072
0.67,0.213072
0.67,0.219281
0.68,0.219281
0.68,0.225569
0.69,0.225569
0.69,0.231935
0.7,0.231935
0.7,0.238377
0.71,0.238377
0.71,0.244895
0.72,0.244895
0.72,0.251489
0.73,0.251489
0.73,0.258158
0.74,0.258158
0.74,0.264901
0.75,0.264901
0.75,0.271717
0.76,0.271717
0.76,0.278606
0.77,0.278606
0.77,0.285568
0.78,0.285568
0.78,0.2926
0.79,0.2926
0.79,0.299704
0.8,0.299704
0.8,0.306878
0.81,0.306878
0.81,0.31412
0.82,0.31412
0.82,0.321432
0.83,0.321432
0.83,0.328811
0.84,0.328811
0.84,0.336258
0.85,0.336258
0.85,0.34377
0.86,0.34377
0.86,0.351349
0.87,0.351349
0.87,0.358992
0.88,0.358992
0.88,0.366699
0.89,0.366699
0.89,0.37447
0.9,0.37447
0.9,0.382303
0.91,0.382303
0.91,0.390199
0.92,0.390199
0.92,0.398155
0.93,0.398155
0.93,0.406171
0.94,0.406171
0.94,0.414246
0.95,0.414246
0.95,0.42238
0.96,0.42238
0.96,0.430572
0.97,0.430572
0.97,0.438821
0.98,0.438821
0.98,0.447126
0.99,0.447126
0.99,0.455486
1,0.455486
1,0.463901
1.01,0.463901
1.01,0.47237
1.02,0.47237
1.02,0.480891
1.03,0.480891
1.03,0.489464
1.04,0.489464
1.04,0.498088
1.05,0.498088
1.05,0.506762
1.06,0.506762
1.06,0.515485
1.07,0.515485
1.07,0.524257
1.08,0.524257
1.08,0.533077
1.09,0.533077
1.09,0.541943
1.1,0.541943
1.1,0.550855
1.11,0.550855
1.11,0.559812
1.12,0.559812
1.12,0.568813
1.13,0.568813
1.13,0.577857
1.14,0.577857
1.14,0.586944
1.15,0.586944
1.15,0.596071
1.16,0.596071
1.16,0.605239
1.17,0.605239
1.17,0.614447
1.18,0.614447
1.18,0.623693
1.19,0.623693
1.19,0.632977
1.2,0.632977
1.2,0.642297
1.21,0.642297
1.21,0.651653
1.22,0.651653
1.22,0.661044
1.23,0.661044
1.23,0.670469
1.24,0.670469
1.24,0.679927
1.25,0.679927
1.25,0.689417
1.26,0.689417
1.26,0.698938
1.27,0.698938
1.27,0.708489
1.28,0.708489
1.28,0.718069
1.29,0.718069
1.29,0.727677
1.3,0.727677
1.3,0.737313
1.31,0.737313
1.31,0.746975
1.32,0.746975
1.32,0.756662
1.33,0.756662
1.33,0.766373
1.34,0.766373
1.34,0.776108
1.35,0.776108
1.35,0.785865
1.36,0.785865
1.36,0.795644
1.37,0.795644
1.37,0.805443
1.38,0.805443
1.38,0.815262
1.39,0.815262
1.39,0.825099
1.4,0.825099
1.4,0.834953
1.41,0.834953
1.41,0.844824
1.42,0.844824
1.42,0.854711
1.43,0.854711
1.43,0.864612
1.44,0.864612
1.44,0.874526
1.45,0.874526
1.45,0.884453
1.46,0.884453
1.46,0.894392
1.47,0.894392
1.47,0.904341
1.48,0.904341
1.48,0.9143
1.49,0.9143
1.49,0.924268
1.5,0.924268
1.5,0.934242
1.51,0.934242
1.51,0.944224
1.52,0.944224
1.52,0.954211
1.53,0.954211
1.53,0.964203
1.54,0.964203
1.54,0.974198
1.55,0.974198
1.55,0.984196
1.56,0.984196
1.56,0.994195
1.57,0.994195
1.57,1.0042
1.58,1.0042
1.58,1.01419
1.59,1.01419
1.59,1.02419
1.6,1.02419
1.6,1.03419
1.61,1.03419
1.61,1.04418
1.62,1.04418
1.62,1.05417
1.63,1.05417
1.63,1.06415
1.64,1.06415
1.64,1.07413
1.65,1.07413
1.65,1.0841
1.66,1.0841
1.66,1.09406
1.67,1.09406
1.67,1.10401
1.68,1.10401
1.68,1.11395
1.69,1.11395
1.69,1.12388
1.7,1.12388
1.7,1.13379
1.71,1.13379
1.71,1.1437
1.72,1.1437
1.72,1.15359
1.73,1.15359
1.73,1.16346
1.74,1.16346
1.74,1.17332
1.75,1.17332
1.75,1.18316
1.76,1.18316
1.76,1.19298
1.77,1.19298
1.77,1.20278
1.78,1.20278
1.78,1.21256
1.79,1.21256
1.79,1.22232
1.8,1.22232
1.8,1.23206
1.81,1.23206
1.81,1.24178
1.82,1.24178
1.82,1.25147
1.83,1.25147
1.83,1.26113
1.84,1.26113
1.84,1.27077
1.85,1.27077
1.85,1.28039
1.86,1.28039
1.86,1.28997
1.87,1.28997
1.87,1.29953
1.88,1.29953
1.88,1.30905
1.89,1.30905
1.89,1.31855
1.9,1.31855
1.9,1.32801
1.91,1.32801
1.91,1.33744
1.92,1.33744
1.92,1.34684
1.93,1.34684
1.93,1.3562
1.94,1.3562
1.94,1.36552
1.95,1.36552
1.95,1.37481
1.96,1.37481
1.96,1.38407
1.97,1.38407
1.97,1.39328
1.98,1.39328
1.98,1.40245
1.99,1.40245
1.99,1.41159
2,1.41159
2,1.42068
2.01,1.42068
2.01,1.42973
2.02,1.42973
2.02,1.43874
2.03,1.43874
2.03,1.4477
2.04,1.4477
