"time","y1","Q","QI","y","y2","y3","y4"
0,0,1,0,0,1,0,0
0.06666666666666667,0,1,0,0,1,0,0
0.1333333333333333,0,1,0,0,1,0,0
0.2,0,1,0,0,1,0,0
0.2000001200009138,0,1,0,0,1,0,0
0.2000001200009138,0,1,0,0,1,0,0
0.2666666666666667,0,1,0,0,1,0,0
0.3000000001309673,0,1,0,0,1,0,0
0.3000000001309673,0,0,1,0,1,0,0
0.3333333333333333,0,0,1,0,1,0,0
0.4,0,0,1,0,1,0,0
0.4666666666666667,0,0,1,0,1,0,0
0.5000000001503699,0,0,1,0,1,0,0
0.5000000001503699,0,1,0,0,1,0,0
0.5333333333333333,0,1,0,0,1,0,0
0.6,0,1,0,0,1,0,0
0.6666666666666666,0,1,0,0,1,0,0
0.7333333333333333,0,1,0,0,1,0,0
0.8,0,1,0,0,1,0,0
0.8000000001804439,0,1,0,0,1,0,0
0.8000000001804439,0,0,1,0,1,0,0
0.8000001800004002,0,0,1,0,1,0,0
0.8000001800004002,2,0,1,0,0,1,0
0.8666666666666667,2,0,1,0,0,1,0
0.9333333333333334,2,0,1,0,0,1,0
1,2,0,1,0,0,1,0
1.000000000200816,2,0,1,0,0,1,0
1.000000000200816,4,1,0,0,1,0,0
1.066666666666667,4,1,0,0,1,0,0
1.133333333333333,4,1,0,0,1,0,0
1.2,4,1,0,0,1,0,0
1.200000220201522,4,1,0,0,1,0,0
1.200000220201522,4,1,0,0,1,0,0
1.266666666666667,4,1,0,0,1,0,0
1.30000000023089,4,1,0,0,1,0,0
1.30000000023089,4,0,1,0,1,0,0
1.333333333333333,4,0,1,0,1,0,0
1.4,4,0,1,0,1,0,0
1.466666666666667,4,0,1,0,1,0,0
1.500000000250293,4,0,1,0,1,0,0
1.500000000250293,4,1,0,0,1,0,0
1.533333333333333,4,1,0,0,1,0,0
1.6,4,1,0,0,1,0,0
1.666666666666667,4,1,0,0,1,0,0
1.733333333333333,4,1,0,0,1,0,0
1.8,4,1,0,0,1,0,0
1.800000000280367,4,1,0,0,1,0,0
1.800000000280367,4,0,1,0,1,0,0
1.800000280201007,4,0,1,0,1,0,0
1.800000280201007,6,0,1,0,0,1,0
1.866666666666667,6,0,1,0,0,1,0
1.933333333333333,6,0,1,0,0,1,0
2,6,0,1,0,0,1,0
2.000000000300739,6,0,1,0,0,1,0
2.000000000300739,8,1,0,1,1,0,0
2.000000300000343,8,1,0,1,1,0,0
2.000000300000343,8,1,0,1,1,0,0
2.066666666666667,8,1,0,1,1,0,0
2.133333333333333,8,1,0,1,1,0,0
2.2,8,1,0,1,1,0,0
2.200000320301236,8,1,0,1,1,0,0
2.200000320301236,8,1,0,0,1,0,0
2.266666666666667,8,1,0,0,1,0,0
2.300000000330813,8,1,0,0,1,0,0
2.300000000330813,8,0,1,0,1,0,0
2.333333333333334,8,0,1,0,1,0,0
2.4,8,0,1,0,1,0,0
2.466666666666667,8,0,1,0,1,0,0
2.500000000350216,8,0,1,0,1,0,0
2.500000000350216,8,1,0,0,1,0,0
2.533333333333333,8,1,0,0,1,0,0
2.6,8,1,0,0,1,0,0
2.666666666666667,8,1,0,0,1,0,0
2.733333333333333,8,1,0,0,1,0,0
2.8,8,1,0,0,1,0,0
2.800000000380289,8,1,0,0,1,0,0
2.800000000380289,8,0,1,0,1,0,0
2.80000038030169,8,0,1,0,1,0,0
2.80000038030169,10,0,1,0,0,1,0
2.866666666666667,10,0,1,0,0,1,0
2.933333333333333,10,0,1,0,0,1,0
2.999999900001179,10,0,1,0,0,1,0
2.999999900001179,10,0,1,0,0,1,1
3,10,0,1,0,0,1,1
3.000000000400662,10,0,1,0,0,1,1
3.000000000400662,12,1,0,1,1,0,1
3.066666666666667,12,1,0,1,1,0,1
3.133333333333333,12,1,0,1,1,0,1
3.2,12,1,0,1,1,0,1
3.20000042040095,12,1,0,1,1,0,1
3.20000042040095,12,1,0,0,1,0,1
3.266666666666667,12,1,0,0,1,0,1
3.300000000430736,12,1,0,0,1,0,1
3.300000000430736,12,0,1,0,1,0,1
3.333333333333334,12,0,1,0,1,0,1
3.4,12,0,1,0,1,0,1
3.466666666666667,12,0,1,0,1,0,1
3.500000000450139,12,0,1,0,1,0,1
3.500000000450139,12,1,0,0,1,0,1
3.533333333333333,12,1,0,0,1,0,1
3.6,12,1,0,0,1,0,1
3.666666666666667,12,1,0,0,1,0,1
3.733333333333333,12,1,0,0,1,0,1
3.8,12,1,0,0,1,0,1
3.800000000480213,12,1,0,0,1,0,1
3.800000000480213,12,0,1,0,1,0,1
3.800000480401404,12,0,1,0,1,0,1
3.800000480401404,14,0,1,0,0,1,1
3.866666666666667,14,0,1,0,0,1,1
3.933333333333333,14,0,1,0,0,1,1
4,14,0,1,0,0,1,1
4.000000000500585,14,0,1,0,0,1,1
4.000000000500585,16,1,0,1,1,0,1
4.000000500000892,16,1,0,1,1,0,1
4.000000500000892,16,1,0,1,1,0,0
4.066666666666666,16,1,0,1,1,0,0
4.133333333333334,16,1,0,1,1,0,0
4.2,16,1,0,1,1,0,0
4.200000520500666,16,1,0,1,1,0,0
4.200000520500666,16,1,0,0,1,0,0
4.266666666666667,16,1,0,0,1,0,0
4.300000000530659,16,1,0,0,1,0,0
4.300000000530659,16,0,1,0,1,0,0
4.333333333333333,16,0,1,0,1,0,0
4.4,16,0,1,0,1,0,0
4.466666666666667,16,0,1,0,1,0,0
4.500000000550061,16,0,1,0,1,0,0
4.500000000550061,16,1,0,0,1,0,0
4.533333333333333,16,1,0,0,1,0,0
4.6,16,1,0,0,1,0,0
4.666666666666667,16,1,0,0,1,0,0
4.733333333333333,16,1,0,0,1,0,0
4.8,16,1,0,0,1,0,0
4.800000000580138,16,1,0,0,1,0,0
4.800000000580138,16,0,1,0,1,0,0
4.800000580501116,16,0,1,0,1,0,0
4.800000580501116,18,0,1,0,0,1,0
4.866666666666666,18,0,1,0,0,1,0
4.933333333333334,18,0,1,0,0,1,0
5,18,0,1,0,0,1,0
5.000000000600508,18,0,1,0,0,1,0
