"time","tankLevel","tankLevel2","tankLevel3"
0,0,0,0
3.7,9.652780533,0,0
7.4,19.93058968,0,0
11.1,30.06950951,0,0
14.8,40.34731674,0,0
18.5,50.62512589,0,0
22.2,60.90293503,0,0
25.9,71.18054962,0,0
29.6,81.45807648,0,0
33.3,91.73560333,0,0
37,99.47221375,0,0.597222209
40.7,89.09745789,0,10.972229
44.4,78.81993103,0,21.25003815
48.1,68.54240417,0,31.52784729
51.8,58.2647171,0,41.80565643
55.5,47.98690796,0,52.08346558
59.2,37.70909882,0,62.36127472
62.9,27.43128967,0,72.63884735
66.6,17.15348053,0,82.91637421
70.3,6.875675678,0,93.19390106
74,5.278454304,0,99.166008
77.7,15.55625439,0,99.166008
81.4,25.83406258,0,99.166008
85.1,36.11186981,0,99.166008
88.8,46.38967896,0,99.166008
92.5,56.6674881,0,99.166008
96.2,66.94521332,0,99.166008
99.9,77.22274017,0,99.166008
103.6,87.50026703,0,99.166008
107.3,97.77779388,0,99.166008
111,93.54179382,0,105.6936569
114.7,83.26426697,0,115.9711838
118.4,72.98674011,0,126.2487106
122.1,62.70917511,0,136.5262451
125.8,52.43136597,0,146.803772
129.5,42.15355682,0,157.0812988
133.2,31.87574768,0,167.3588257
136.9,21.59793854,0,177.6363525
140.6,11.32012939,0,187.9138794
144.3,1.181233168,0.08333334327,198.052536
148,0.9034555554,10.06944847,198.330307
151.7,0.9034555554,20.2083683,198.330307
155.4,0.9034555554,30.48617744,198.330307
159.1,0.9034555554,40.76398468,198.330307
162.8,0.9034555554,51.04179382,198.330307
166.5,0.9034555554,61.31960297,198.330307
170.2,0.9034555554,71.59720612,198.330307
173.9,0.9034555554,81.87473297,198.330307
177.6,0.9034555554,92.15225983,198.330307
181.3,0.9034555554,102.4297867,198.330307
185,0.9034555554,112.7073135,198.330307
188.7,0.9034555554,122.9848404,198.330307
192.4,0.9034555554,133.2623749,198.330307
196.1,0.9034555554,143.5399017,198.330307
199.8,0.9034555554,148.2758789,200.7469482
203.5,0.9034555554,137.9983521,211.0244751
207.2,0.9034555554,127.7208252,221.302002
210.9,0.9034555554,117.4432983,231.5795288
214.6,0.9034555554,107.1657715,241.8570557
218.3,0.9034555554,96.88824463,252.1345825
222,0.9034555554,86.61071777,262.4121094
225.7,0.9034555554,76.33319092,272.6896362
229.4,0.9034555554,66.05566406,282.9671631
233.1,0.9034555554,55.77790833,293.2446899
236.8,0.9034555554,45.50009918,303.5222168
240.5,0.9034555554,35.22229004,313.7997437
244.2,0.9034555554,24.9444809,324.0772705
247.9,0.9034555554,14.66667175,334.3547974
251.6,0.9034555554,4.388875484,344.6323242
255.3,0.9034555554,7.874985695,347.8822632
259,0.9034555554,18.15279388,347.8822632
262.7,0.9034555554,28.43060303,347.8822632
266.4,0.9034555554,38.70841217,347.8822632
270.1,0.9034555554,48.98622131,347.8822632
273.8,0.9034555554,59.26403046,347.8822632
277.5,0.9034555554,69.54168701,347.8822632
281.2,0.9034555554,79.81921387,347.8822632
284.9,0.9034555554,90.09674072,347.8822632
288.6,0.9034555554,100.3326111,347.8822632
292.3,0.9034555554,91.49947357,357.1042786
296,0.9034555554,81.22194672,367.3818054
299.7,0.9034555554,70.94441986,377.6593323
300,0.9034555554,70.11110687,378.4926453
