"time", "temperatureSensor.T"
1.41,25.548
1.42,25.542
1.43,25.537
1.44,25.531
1.45,25.526
1.46,25.52
1.47,25.515
1.48,25.509
1.49,25.504
1.5,25.498
1.51,25.493
1.52,25.487
1.53,25.482
1.54,25.476
1.55,25.471
1.56,25.465
1.57,25.46
1.58,25.454
1.59,25.449
1.6,25.443
1.61,25.438
1.62,25.433
1.63,25.427
1.64,25.422
1.65,25.416
1.66,25.411
1.67,25.405
1.68,25.4
1.69,25.395
1.7,25.389
1.71,25.384
1.72,25.378
1.73,25.373
1.74,25.368
1.75,25.362
1.76,25.357
1.77,25.352
1.78,25.346
1.79,25.341
1.8,25.336
1.81,25.33
1.82,25.325
1.83,25.32
1.84,25.314
1.85,25.309
1.86,25.304
1.87,25.298
1.88,25.293
1.89,25.288
1.9,25.283
1.91,25.277
1.92,25.272
1.93,25.267
1.94,25.261
1.95,25.256
1.96,25.251
1.97,25.246
1.98,25.24
1.99,25.235
2,25.23
2.01,25.225
2.02,25.22
2.03,25.214
2.04,25.209
2.05,25.204
2.06,25.199
2.07,25.193
2.08,25.188
2.09,25.183
2.1,25.178
2.11,25.173
2.12,25.168
2.13,25.162
2.14,25.157
2.15,25.152
2.16,25.147
2.17,25.142
2.18,25.137
2.19,25.132
2.2,25.126
2.21,25.121
2.22,25.116
2.23,25.111
2.24,25.106
2.25,25.101
2.26,25.096
2.27,25.189
2.28,25.281
2.29,25.374
2.3,25.466
2.31,25.559
2.32,25.651
2.33,25.743
2.34,25.835
2.35,25.927
2.36,26.019
2.37,26.11
2.38,26.202
2.39,26.293
2.4,26.384
2.41,26.475
2.42,26.566
2.43,26.657
2.44,26.748
2.45,26.839
2.46,26.929
2.47,27.02
2.48,27.11
2.49,27.2
2.5,27.29
2.51,27.38
2.52,27.469
2.53,27.559
2.54,27.649
2.55,27.738
2.56,27.827
2.57,27.916
2.58,28.005
2.59,28.094
2.6,28.183
2.61,28.272
2.62,28.36
2.63,28.449
2.64,28.537
2.65,28.625
2.66,28.713
2.67,28.791
2.68,28.782
2.69,28.773
2.7,28.764
2.71,28.756
2.72,28.747
2.73,28.738
2.74,28.729
2.75,28.721
2.76,28.712
2.77,28.703
2.78,28.695
2.79,28.686
2.8,28.677
2.81,28.669
2.82,28.66
2.83,28.651
2.84,28.643
2.85,28.634
2.86,28.625
2.87,28.617
2.88,28.608
2.89,28.599
2.9,28.591
2.91,28.582
2.92,28.574
2.93,28.565
2.94,28.557
2.95,28.548
2.96,28.539
2.97,28.531
2.98,28.522
2.99,28.514
3,28.505
3.01,28.497
3.02,28.488
3.03,28.48
3.04,28.471
3.05,28.463
3.06,28.454
3.07,28.543
3.08,28.631
3.09,28.719
3.1,28.807
3.11,28.894
3.12,28.982
3.13,29.07
3.14,29.157
3.15,29.244
3.16,29.332
3.17,29.419
3.18,29.506
3.19,29.592
3.2,29.679
3.21,29.766
3.22,29.852
3.23,29.939
3.24,30.025
3.25,30.111
3.26,30.197
3.27,30.283
3.28,30.369
3.29,30.454
3.3,30.54
3.31,30.625
3.32,30.711
3.33,30.796
3.34,30.881
3.35,30.966
3.36,31.051
3.37,31.136
3.38,31.22
3.39,31.305
3.4,31.389
3.41,31.473
3.42,31.557
3.43,31.642
3.44,31.725
3.45,31.809
3.46,31.893
3.47,31.977
3.48,32.06
3.49,32.143
3.5,32.227
3.51,32.289
3.52,32.277
3.53,32.264
3.54,32.252
3.55,32.24
3.56,32.228
3.57,32.215
3.58,32.203
3.59,32.191
3.6,32.179
3.61,32.167
3.62,32.155
3.63,32.142
3.64,32.13
3.65,32.118
3.66,32.106
3.67,32.094
3.68,32.082
3.69,32.07
3.7,32.058
3.71,32.046
3.72,32.034
3.73,32.022
3.74,32.01
3.75,31.998
3.76,31.986
3.77,31.974
3.78,31.962
3.79,31.95
3.8,31.938
3.81,31.926
3.82,31.914
3.83,31.902
3.84,31.89
3.85,31.878
3.86,31.866
3.87,31.854
3.88,31.843
3.89,31.926
3.9,32.01
3.91,32.093
3.92,32.176
3.93,32.26
3.94,32.343
3.95,32.426
3.96,32.509
3.97,32.591
3.98,32.674
3.99,32.757
4,32.839
4.01,32.921
4.02,33.003
4.03,33.086
4.04,33.168
4.05,33.249
4.06,33.331
4.07,33.413
4.08,33.494
4.09,33.576
4.1,33.657
4.11,33.738
4.12,33.819
4.13,33.9
4.14,33.981
4.15,34.062
4.16,34.143
4.17,34.223
4.18,34.304
4.19,34.384
4.2,34.464
4.21,34.544
4.22,34.624
4.23,34.704
4.24,34.784
4.25,34.864
4.26,34.943
4.27,35.023
4.28,35.102
4.29,35.181
4.3,35.26
4.31,35.34
4.32,35.418
4.33,35.497
4.34,35.576
4.35,35.655
4.36,35.733
4.37,35.812
4.38,35.89
4.39,35.956
4.4,35.94
4.41,35.924
4.42,35.909
4.43,35.893
4.44,35.877
4.45,35.861
4.46,35.845
4.47,35.829
4.48,35.813
4.49,35.798
4.5,35.782
4.51,35.766
4.52,35.75
4.53,35.735
4.54,35.719
4.55,35.703
4.56,35.687
4.57,35.672
4.58,35.656
4.59,35.64
4.6,35.625
4.61,35.609
4.62,35.594
4.63,35.578
4.64,35.562
4.65,35.547
4.66,35.531
4.67,35.516
4.68,35.5
4.69,35.485
4.7,35.469
4.71,35.454
4.72,35.438
4.73,35.423
4.74,35.463
4.75,35.542
4.76,35.621
4.77,35.699
4.78,35.778
4.79,35.856
4.8,35.934
4.81,36.012
4.82,36.09
4.83,36.168
4.84,36.246
4.85,36.324
4.86,36.401
4.87,36.479
4.88,36.556
4.89,36.634
4.9,36.711
4.91,36.788
4.92,36.865
4.93,36.942
4.94,37.018
4.95,37.095
4.96,37.172
4.97,37.248
4.98,37.325
4.99,37.401
5,37.477
5.01,37.553
5.02,37.629
5.03,37.705
5.04,37.781
5.05,37.856
5.06,37.932
5.07,38.007
5.08,38.083
5.09,38.158
5.1,38.233
5.11,38.308
5.12,38.383
5.13,38.458
5.14,38.533
5.15,38.607
5.16,38.682
5.17,38.756
5.18,38.83
5.19,38.905
5.2,38.979
5.21,39.053
5.22,39.127
5.23,39.201
5.24,39.274
5.25,39.348
5.26,39.422
5.27,39.495
5.28,39.568
5.29,39.642
5.3,39.715
5.31,39.788
5.32,39.826
5.33,39.806
5.34,39.786
5.35,39.766
5.36,39.747
5.37,39.727
5.38,39.707
5.39,39.688
5.4,39.668
5.41,39.648
5.42,39.629
5.43,39.609
5.44,39.589
5.45,39.57
5.46,39.55
5.47,39.531
5.48,39.511
5.49,39.492
5.5,39.472
5.51,39.453
5.52,39.433
5.53,39.414
5.54,39.394
5.55,39.375
5.56,39.356
5.57,39.336
5.58,39.317
5.59,39.298
5.6,39.278
5.61,39.259
5.62,39.24
5.63,39.221
5.64,39.201
5.65,39.275
5.66,39.349
5.67,39.422
5.68,39.496
5.69,39.569
5.7,39.642
5.71,39.715
5.72,39.788
5.73,39.861
5.74,39.934
5.75,40.007
5.76,40.08
5.77,40.152
5.78,40.225
5.79,40.297
5.8,40.369
5.81,40.442
5.82,40.514
5.83,40.586
5.84,40.658
5.85,40.729
5.86,40.801
5.87,40.873
5.88,40.944
5.89,41.016
5.9,41.087
5.91,41.158
5.92,41.229
5.93,41.3
5.94,41.371
5.95,41.442
5.96,41.513
5.97,41.584
5.98,41.654
5.99,41.725
6,41.795
6.01,41.865
6.02,41.935
6.03,42.006
6.04,42.076
6.05,42.145
6.06,42.215
6.07,42.285
6.08,42.355
6.09,42.424
6.1,42.494
6.11,42.563
6.12,42.632
6.13,42.701
6.14,42.771
6.15,42.839
6.16,42.908
6.17,42.977
6.18,43.046
6.19,43.115
6.2,43.183
6.21,43.251
6.22,43.32
6.23,43.388
6.24,43.456
6.25,43.524
6.26,43.592
6.27,43.66
6.28,43.728
6.29,43.796
6.3,43.863
6.31,43.931
6.32,43.998
6.33,44.033
6.34,44.009
6.35,43.985
6.36,43.961
6.37,43.937
6.38,43.913
6.39,43.889
6.4,43.865
6.41,43.842
6.42,43.818
6.43,43.794
6.44,43.77
6.45,43.746
6.46,43.723
6.47,43.699
6.48,43.675
6.49,43.652
6.5,43.628
6.51,43.604
6.52,43.581
6.53,43.557
6.54,43.534
6.55,43.51
6.56,43.487
6.57,43.463
6.58,43.44
6.59,43.416
6.6,43.393
6.61,43.37
6.62,43.346
6.63,43.323
6.64,43.391
6.65,43.459
6.66,43.527
6.67,43.595
6.68,43.663
6.69,43.731
6.7,43.798
6.71,43.866
6.72,43.934
6.73,44.001
6.74,44.068
6.75,44.136
6.76,44.203
6.77,44.27
6.78,44.337
6.79,44.404
6.8,44.471
6.81,44.537
6.82,44.604
6.83,44.671
6.84,44.737
6.85,44.803
6.86,44.87
6.87,44.936
6.88,45.002
6.89,45.068
6.9,45.134
6.91,45.2
6.92,45.266
6.93,45.331
6.94,45.397
6.95,45.462
6.96,45.528
6.97,45.593
6.98,45.658
6.99,45.723
7,45.788
7.01,45.853
7.02,45.918
7.03,45.983
7.04,46.048
7.05,46.113
7.06,46.177
7.07,46.242
7.08,46.306
7.09,46.37
7.1,46.434
7.11,46.499
7.12,46.563
7.13,46.627
7.14,46.691
7.15,46.754
7.16,46.818
7.17,46.882
7.18,46.945
7.19,47.009
7.2,47.072
7.21,47.135
7.22,47.198
7.23,47.262
7.24,47.325
7.25,47.388
7.26,47.45
7.27,47.513
7.28,47.576
7.29,47.639
7.3,47.701
7.31,47.764
7.32,47.826
7.33,47.888
7.34,47.95
7.35,48.013
7.36,48.075
7.37,48.137
7.38,48.199
7.39,48.26
7.4,48.322
7.41,48.384
7.42,48.445
7.43,48.507
7.44,48.568
7.45,48.629
7.46,48.691
7.47,48.752
7.48,48.813
7.49,48.874
7.5,48.908
7.51,48.879
7.52,48.85
7.53,48.821
7.54,48.793
7.55,48.764
7.56,48.735
7.57,48.706
7.58,48.678
7.59,48.649
7.6,48.62
7.61,48.592
7.62,48.563
7.63,48.535
7.64,48.506
7.65,48.478
7.66,48.449
7.67,48.421
7.68,48.392
7.69,48.364
7.7,48.336
7.71,48.307
7.72,48.279
7.73,48.251
7.74,48.223
7.75,48.194
7.76,48.166
7.77,48.138
7.78,48.11
7.79,48.172
7.8,48.234
7.81,48.295
7.82,48.357
7.83,48.419
7.84,48.48
7.85,48.542
7.86,48.603
7.87,48.664
7.88,48.725
7.89,48.786
7.9,48.847
7.91,48.908
7.92,48.969
7.93,49.03
7.94,49.091
7.95,49.151
7.96,49.212
7.97,49.272
7.98,49.333
7.99,49.393
8,49.453
8.01,49.514
8.02,49.574
8.03,49.634
8.04,49.693
8.05,49.753
8.06,49.813
8.07,49.873
8.08,49.932
8.09,49.992
8.1,50.051
8.11,50.111
8.12,50.17
8.13,50.229
8.14,50.288
8.15,50.347
8.16,50.406
8.17,50.465
8.18,50.524
8.19,50.583
8.2,50.642
8.21,50.7
8.22,50.759
8.23,50.817
8.24,50.875
8.25,50.934
8.26,50.992
8.27,50.973
8.28,50.942
8.29,50.911
8.3,50.881
8.31,50.85
8.32,50.819
8.33,50.788
8.34,50.757
8.35,50.727
8.36,50.696
8.37,50.665
8.38,50.635
8.39,50.604
8.4,50.573
8.41,50.543
8.42,50.512
8.43,50.482
8.44,50.451
8.45,50.421
8.46,50.39
8.47,50.36
8.48,50.33
8.49,50.299
8.5,50.269
8.51,50.239
8.52,50.209
8.53,50.178
8.54,50.148
8.55,50.118
8.56,50.088
8.57,50.058
8.58,50.028
8.59,49.998
8.6,49.968
8.61,49.938
8.62,49.908
8.63,49.878
8.64,49.848
8.65,49.818
8.66,49.789
8.67,49.759
8.68,49.729
8.69,49.699
8.7,49.67
8.71,49.64
8.72,49.61
8.73,49.581
8.74,49.551
8.75,49.522
8.76,49.492
8.77,49.463
8.78,49.433
8.79,49.404
8.8,49.375
8.81,49.345
8.82,49.316
8.83,49.287
8.84,49.257
8.85,49.228
8.86,49.199
8.87,49.17
8.88,49.14
8.89,49.111
8.9,49.082
8.91,49.053
8.92,49.024
8.93,49.01
8.94,49.071
8.95,49.132
8.96,49.192
8.97,49.253
8.98,49.313
8.99,49.373
9,49.434
9.01,49.494
9.02,49.554
9.03,49.614
9.04,49.674
9.05,49.734
9.06,49.794
9.07,49.853
9.08,49.913
9.09,49.972
9.1,50.032
9.11,50.091
9.12,50.151
9.13,50.21
9.14,50.269
9.15,50.328
9.16,50.387
9.17,50.446
9.18,50.505
9.19,50.564
9.2,50.622
9.21,50.681
9.22,50.74
9.23,50.798
9.24,50.856
9.25,50.915
9.26,50.973
9.27,50.983
9.28,50.952
9.29,50.922
9.3,50.891
9.31,50.86
9.32,50.829
9.33,50.798
9.34,50.767
9.35,50.737
9.36,50.706
9.37,50.675
9.38,50.645
9.39,50.614
9.4,50.583
9.41,50.553
9.42,50.522
9.43,50.492
9.44,50.461
9.45,50.431
9.46,50.4
9.47,50.37
9.48,50.34
9.49,50.309
9.5,50.279
9.51,50.249
9.52,50.218
9.53,50.188
9.54,50.158
9.55,50.128
9.56,50.098
9.57,50.068
9.58,50.038
9.59,50.008
9.6,49.978
9.61,49.948
9.62,49.918
9.63,49.888
9.64,49.858
9.65,49.828
9.66,49.798
9.67,49.769
9.68,49.739
9.69,49.709
9.7,49.679
9.71,49.65
9.72,49.62
9.73,49.591
9.74,49.561
9.75,49.531
9.76,49.502
9.77,49.472
9.78,49.443
9.79,49.413
9.8,49.384
9.81,49.355
9.82,49.325
9.83,49.296
9.84,49.267
9.85,49.238
9.86,49.208
9.87,49.179
9.88,49.15
9.89,49.121
9.9,49.092
9.91,49.063
9.92,49.034
9.93,49.005
9.94,49.051
9.95,49.112
9.96,49.172
9.97,49.233
9.98,49.293
9.99,49.354
10,49.414
