"time","outputs[1]","outputs[2]"
0,25,20
0.02,25,20.1997
0.04,25,20.3989
0.06,25,20.5975
0.08,25,20.7956
0.1,25,20.9931
0.12,25,21.1901
0.14,25,21.3866
0.16,25,21.5824
0.18,25,21.7778
0.2,25,21.9726
0.22,25,22.1668
0.24,25,22.3606
0.261,25,22.5634
0.281,25,22.756
0.301,25,22.9481
0.321,25,23.1397
0.341,25,23.3307
0.361,25,23.5212
0.381,25,23.7112
0.401,25,23.9007
0.421,25,24.0896
0.441,25,24.278
0.461,25,24.4659
0.481,25,24.6533
0.502,25,24.8495
0.522,25,25.0358
0.542,25,25.2216
0.562,25,25.4069
0.582,25,25.5917
0.602,25,25.776
0.622,25,25.9598
0.642,25,25.9967
0.662,25,25.9847
0.682,25,25.9727
0.702,25,25.9608
0.722,25,25.9489
0.742,25,25.937
0.762,25,25.9251
0.782,25,25.9133
0.802,25,25.9015
0.822,25,25.8897
0.842,25,25.8779
0.862,25,25.8662
0.882,25,25.8545
0.902,25,25.8428
0.922,25,25.8311
0.942,25,25.8194
0.962,25,25.8078
0.982,25,25.7962
1.003,25,25.784
1.024,25,25.7719
1.045,25,25.7598
1.066,25,25.7477
1.087,25,25.7357
1.108,25,25.7236
1.129,25,25.7116
1.15,25,25.6996
1.171,25,25.6877
1.192,25,25.6757
1.213,25,25.6638
1.234,25,25.6519
1.255,25,25.6401
1.276,25,25.6283
1.297,25,25.6165
1.318,25,25.6047
1.339,25,25.5929
1.36,25,25.5812
1.381,25,25.5695
1.402,25,25.5578
1.423,25,25.5461
1.444,25,25.5345
1.465,25,25.5229
1.486,25,25.5113
1.507,25,25.4997
1.528,25,25.4882
1.549,25,25.4767
1.57,25,25.4652
1.591,25,25.4537
1.612,25,25.4423
1.633,25,25.4309
1.654,25,25.4195
1.675,25,25.4081
1.696,25,25.3968
1.717,25,25.3854
1.738,25,25.3741
1.759,25,25.3629
1.78,25,25.3516
1.801,25,25.3404
1.822,25,25.3292
1.843,25,25.318
1.864,25,25.3068
1.885,25,25.2957
1.906,25,25.2846
1.927,25,25.2735
1.948,25,25.2625
1.969,25,25.2514
1.99,25,25.2404
2.011,25.0458,25.2294
2.032,25.1333,25.2184
2.053,25.2208,25.2075
2.074,25.3083,25.1966
2.095,25.3958,25.1857
2.116,25.4833,25.1748
2.137,25.5708,25.1639
2.158,25.6583,25.1531
2.179,25.7458,25.1423
2.2,25.8333,25.1315
2.221,25.9208,25.1207
2.242,26.0083,25.11
2.263,26.0958,25.0993
2.284,26.1833,25.2844
2.305,26.2708,25.4788
2.326,26.3583,25.6726
2.347,26.4458,25.8658
2.368,26.5333,26.0585
2.389,26.6208,26.2507
2.41,26.7083,26.4422
2.431,26.7958,26.6333
2.452,26.8833,26.8238
2.473,26.9708,27.0137
2.494,27.0583,27.2031
2.515,27.1458,27.3919
2.536,27.2333,27.5802
2.557,27.3208,27.768
2.578,27.4083,27.9552
2.599,27.4958,28.1419
2.62,27.5833,28.328
2.641,27.6708,28.5137
2.662,27.7583,28.6987
2.683,27.8458,28.806
2.704,27.9333,28.7875
2.725,28.0208,28.7691
2.746,28.1083,28.7507
2.767,28.1958,28.7323
2.788,28.2833,28.714
2.809,28.3708,28.6957
2.83,28.4583,28.6775
2.851,28.5458,28.6593
2.872,28.6333,28.6411
2.893,28.7208,28.623
2.914,28.8083,28.6049
2.935,28.8958,28.5869
2.956,28.9833,28.5688
2.977,29.0708,28.5509
2.998,29.1583,28.5329
3.019,29.2458,28.515
3.04,29.3333,28.4972
3.061,29.4208,28.4793
3.082,29.5083,28.5486
3.103,29.5958,28.7336
3.124,29.6833,28.918
3.145,29.7708,29.102
3.166,29.8583,29.2854
3.187,29.9458,29.4682
3.208,30.0333,29.6506
3.229,30.1208,29.8324
3.25,30.2083,30.0137
3.271,30.2958,30.1945
3.292,30.3833,30.3748
3.313,30.4708,30.5545
3.334,30.5583,30.7338
3.355,30.6458,30.9125
3.376,30.7333,31.0907
3.397,30.8208,31.2685
3.418,30.9083,31.4457
3.439,30.9958,31.6224
3.46,31.0833,31.7986
3.481,31.1708,31.9743
3.502,31.2583,32.1495
3.523,31.3458,32.3242
3.544,31.4333,32.3554
3.565,31.5208,32.3295
3.586,31.6083,32.3036
3.607,31.6958,32.2778
3.628,31.7833,32.2521
3.649,31.8708,32.2264
3.67,31.9583,32.2007
3.691,32.0458,32.1751
3.712,32.1333,32.1496
3.733,32.2208,32.1241
3.754,32.3083,32.0987
3.775,32.3958,32.0733
3.796,32.4833,32.048
3.817,32.5708,32.0227
3.838,32.6583,31.9975
3.859,32.7458,31.9723
3.88,32.8333,31.9472
3.901,32.9208,31.9221
3.922,33.0083,32.0879
3.943,33.0958,32.2628
3.964,33.1833,32.4372
3.985,33.2708,32.6111
4.005,33.3542,32.7762
4.025,33.4375,32.9409
4.045,33.5208,33.1051
4.065,33.6042,33.2689
4.085,33.6875,33.4323
4.105,33.7708,33.5952
4.125,33.8542,33.7577
4.145,33.9375,33.9197
4.165,34.0208,34.0813
4.185,34.1042,34.2425
4.205,34.1875,34.4032
4.225,34.2708,34.5635
4.245,34.3542,34.7234
4.265,34.4375,34.8828
4.285,34.5208,35.0418
4.305,34.6042,35.2004
4.325,34.6875,35.3585
4.345,34.7708,35.5162
4.365,34.8542,35.6735
4.385,34.9375,35.8304
4.405,35.0208,35.9869
4.425,35.1042,36.0489
4.445,35.1875,36.0168
4.465,35.2708,35.9848
4.485,35.3542,35.9529
4.505,35.4375,35.921
4.525,35.5208,35.8892
4.545,35.6042,35.8574
4.565,35.6875,35.8257
4.585,35.7708,35.7941
4.605,35.8542,35.7626
4.625,35.9375,35.7311
4.645,36.0208,35.6996
4.665,36.1042,35.6683
4.685,36.1875,35.6369
4.705,36.2708,35.6057
4.725,36.3542,35.5745
4.745,36.4375,35.5434
4.765,36.5208,35.5218
4.785,36.6042,35.6791
4.805,36.6875,35.8359
4.825,36.7708,35.9923
4.845,36.8542,36.1484
4.865,36.9375,36.3039
4.885,37.0208,36.4591
4.905,37.1042,36.6139
4.925,37.1875,36.7682
4.945,37.2708,36.9221
4.965,37.3542,37.0757
4.985,37.4375,37.2288
5.005,37.5208,37.3814
5.025,37.6042,37.5337
5.045,37.6875,37.6856
5.065,37.7708,37.8371
5.085,37.8542,37.9881
5.105,37.9375,38.1388
5.125,38.0208,38.289
5.145,38.1042,38.4389
5.165,38.1875,38.5883
5.185,38.2708,38.7374
5.205,38.3542,38.886
5.225,38.4375,39.0342
5.245,38.5208,39.1821
5.265,38.6042,39.3296
5.285,38.6875,39.4766
5.305,38.7708,39.6233
5.325,38.8542,39.7696
5.345,38.9375,39.9154
5.365,39.0208,39.9497
5.385,39.1042,39.9099
5.405,39.1875,39.8701
5.425,39.2708,39.8304
5.445,39.3542,39.7908
5.465,39.4375,39.7512
5.485,39.5208,39.7118
5.505,39.6042,39.6724
5.525,39.6875,39.6331
5.545,39.7708,39.5938
5.565,39.8542,39.5547
5.585,39.9375,39.5156
5.605,40.0208,39.4766
5.625,40.1042,39.4377
5.645,40.1875,39.3989
5.665,40.2708,39.3601
5.685,40.3542,39.3679
5.705,40.4375,39.5148
5.725,40.5208,39.6614
5.745,40.6042,39.8076
5.765,40.6875,39.9534
5.785,40.7708,40.0988
5.805,40.8542,40.2438
5.825,40.9375,40.3884
5.845,41.0208,40.5326
5.865,41.1042,40.6765
5.885,41.1875,40.8199
5.905,41.2708,40.963
5.925,41.3542,41.1057
5.945,41.4375,41.248
5.965,41.5208,41.39
5.985,41.6042,41.5315
6.005,41.6875,41.6727
6.025,41.7708,41.8135
6.045,41.8542,41.954
6.065,41.9375,42.094
6.085,42.0208,42.2337
6.105,42.1042,42.373
6.125,42.1875,42.512
6.145,42.2708,42.6505
6.165,42.3542,42.7888
6.185,42.4375,42.9266
6.205,42.5208,43.0641
6.225,42.6042,43.2012
6.245,42.6875,43.3379
6.265,42.7708,43.4743
6.285,42.8542,43.6103
6.305,42.9375,43.746
6.325,43.0208,43.8813
6.345,43.1042,44.0162
6.365,43.1875,44.1508
6.385,43.2708,44.2394
6.405,43.3542,44.191
6.425,43.4375,44.1426
6.445,43.5208,44.0944
6.465,43.6042,44.0462
6.485,43.6875,43.9982
6.505,43.7708,43.9502
6.525,43.8542,43.9024
6.545,43.9375,43.8546
6.565,44.0208,43.807
6.585,44.1042,43.7594
6.605,44.1875,43.7119
6.625,44.2708,43.6645
6.645,44.3542,43.6173
6.665,44.4375,43.5701
6.685,44.5208,43.523
6.705,44.6042,43.6497
6.725,44.6875,43.7853
6.745,44.7708,43.9205
6.765,44.8542,44.0553
6.785,44.9375,44.1898
6.805,45.0208,44.3239
6.825,45.1042,44.4577
6.845,45.1875,44.5911
6.865,45.2708,44.7242
6.885,45.3542,44.8569
6.905,45.4375,44.9892
6.925,45.5208,45.1212
6.945,45.6042,45.2529
6.965,45.6875,45.3842
6.985,45.7708,45.5151
7.005,45.8542,45.6458
7.025,45.9375,45.776
7.045,46.0208,45.9059
7.065,46.1042,46.0355
7.085,46.1875,46.1648
7.105,46.2708,46.2937
7.125,46.3542,46.4222
7.145,46.4375,46.5504
7.165,46.5208,46.6783
7.185,46.6042,46.8059
7.205,46.6875,46.9331
7.225,46.7708,47.0599
7.245,46.8542,47.1865
7.265,46.9375,47.3127
7.285,47.0208,47.4385
7.305,47.1042,47.5641
7.325,47.1875,47.6893
7.345,47.2708,47.8141
7.365,47.3542,47.9387
7.385,47.4375,48.0629
7.405,47.5208,48.1868
7.425,47.6042,48.3104
7.445,47.6875,48.4336
7.465,47.7708,48.5565
7.485,47.8542,48.6791
7.505,47.9375,48.8014
7.525,48.0208,48.9233
7.545,48.1042,49.045
7.565,48.1875,49.1663
7.585,48.2708,49.2155
7.605,48.3542,49.1571
7.625,48.4375,49.0989
7.645,48.5208,49.0407
7.665,48.6042,48.9827
7.685,48.6875,48.9248
7.705,48.7708,48.867
7.725,48.8542,48.8093
7.745,48.9375,48.7518
7.765,49.0208,48.6943
7.785,49.1042,48.637
7.805,49.1875,48.5798
7.825,49.2708,48.5226
7.845,49.3542,48.4657
7.865,49.4375,48.4448
7.885,49.5208,48.5676
7.905,49.6042,48.6902
7.925,49.6875,48.8124
7.945,49.7708,48.9344
7.965,49.8542,49.056
7.985,49.9375,49.1772
8.005,50,49.2982
8.026,50,49.4249
8.047,50,49.5512
8.068,50,49.6772
8.089,50,49.8028
8.11,50,49.928
8.131,50,50.053
8.152,50,50.1776
8.173,50,50.3018
8.194,50,50.4257
8.215,50,50.5493
8.236,50,50.6725
8.257,50,50.7954
8.278,50,50.9179
8.299,50,50.9866
8.32,50,50.9216
8.341,50,50.8567
8.362,50,50.792
8.383,50,50.7274
8.404,50,50.6629
8.425,50,50.5986
8.446,50,50.5344
8.467,50,50.4704
8.488,50,50.4064
8.509,50,50.3427
8.53,50,50.279
8.551,50,50.2155
8.572,50,50.1521
8.593,50,50.0888
8.614,50,50.0257
8.635,50,49.9627
8.656,50,49.8999
8.677,50,49.8371
8.698,50,49.7745
8.719,50,49.7121
8.74,50,49.6497
8.761,50,49.5875
8.782,50,49.5255
8.803,50,49.4635
8.824,50,49.4017
8.845,50,49.34
8.866,50,49.2785
8.887,50,49.2171
8.908,50,49.1558
8.929,50,49.0946
8.95,50,49.0336
8.971,50,49.0534
8.992,50,49.1808
9.013,50,49.3077
9.034,50,49.4344
9.055,50,49.5607
9.076,50,49.6866
9.097,50,49.8122
9.118,50,49.9375
9.139,50,50.0624
9.16,50,50.1869
9.181,50,50.3111
9.202,50,50.435
9.223,50,50.5585
9.244,50,50.6817
9.265,50,50.8046
9.286,50,50.9271
9.307,50,50.978
9.328,50,50.913
9.349,50,50.8481
9.37,50,50.7834
9.391,50,50.7188
9.412,50,50.6544
9.433,50,50.5901
9.454,50,50.5259
9.475,50,50.4619
9.496,50,50.398
9.517,50,50.3342
9.538,50,50.2706
9.559,50,50.207
9.58,50,50.1437
9.601,50,50.0804
9.622,50,50.0173
9.643,50,49.9544
9.664,50,49.8915
9.685,50,49.8288
9.706,50,49.7662
9.727,50,49.7038
9.748,50,49.6415
9.769,50,49.5793
9.79,50,49.5172
9.811,50,49.4553
9.832,50,49.3935
9.853,50,49.3318
9.874,50,49.2703
9.895,50,49.2089
9.916,50,49.1476
9.937,50,49.0865
9.958,50,49.0255
9.979,50,49.0722
10,50,49.1995
10.001,50,49.2056
