"time","y","y1","y2","y3","y4","y5","y6","Q","QI"
0,0,0,1,0,1,0,0,1,0
0.0502513,0,0,1,0,1,0,0,1,0
0.100503,0,0,1,0,1,0,0,1,0
0.150754,0,0,1,0,1,0,0,1,0
0.201005,0,0,1,0,1,0,0,1,0
0.251256,0,0,1,0,1,0,0,1,0
0.301508,0,0,1,0,1,0,0,0,1
0.351759,0,0,1,0,1,0,0,0,1
0.40201,0,0,1,0,1,0,0,0,1
0.452261,0,0,1,0,1,0,0,0,1
0.502513,0,0,1,0,1,0,0,1,0
0.552764,0,0,1,0,1,0,0,1,0
0.603015,0,0,1,0,1,0,0,1,0
0.653266,0,0,1,0,1,0,0,1,0
0.703518,0,0,1,0,1,0,0,1,0
0.753769,0,0,1,0,1,0,0,1,0
0.80402,0,2,0,0,1,1,0,0,1
0.854271,0,2,0,0,1,1,0,0,1
0.904523,0,2,0,0,1,1,0,0,1
0.954774,0,2,0,0,1,1,0,0,1
1.00503,0,4,1,0,1,0,0,1,0
1.05528,0,4,1,0,1,0,0,1,0
1.10553,0,4,1,0,1,0,0,1,0
1.15578,0,4,1,0,1,0,0,1,0
1.20603,0,4,1,0,1,0,0,1,0
1.25628,0,4,1,0,1,0,0,1,0
1.30653,0,4,1,0,1,0,0,0,1
1.35678,0,4,1,0,1,0,0,0,1
1.40704,0,4,1,0,1,0,0,0,1
1.45729,0,4,1,0,1,0,0,0,1
1.5,0,4,1,0,1,0,0,1,0
1.5,0,4,1,0,1,0,0,1,0
1.55025,0,4,1,0,1,0,0,1,0
1.6005,0,4,1,0,1,0,0,1,0
1.65075,0,4,1,0,1,0,0,1,0
1.70101,0,4,1,0,1,0,0,1,0
1.75126,0,4,1,0,1,0,0,1,0
1.80151,0,6,0,0,1,1,0,0,1
1.85176,0,6,0,0,1,1,0,0,1
1.90201,0,6,0,0,1,1,0,0,1
1.95226,0,6,0,0,1,1,0,0,1
2.00251,0,8,1,0,1,0,0,1,0
2.05276,0,8,1,0,1,0,0,1,0
2.10302,0,8,1,0,1,0,0,1,0
2.15327,0,8,1,0,1,0,0,1,0
2.20352,0,8,1,0,1,0,0,1,0
2.25377,0,8,1,0,1,0,0,1,0
2.30402,0,8,1,0,1,0,0,0,1
2.35427,0,8,1,0,1,0,0,0,1
2.40452,0,8,1,0,1,0,0,0,1
2.45477,0,8,1,0,1,0,0,0,1
2.50503,0,8,1,0,1,0,0,1,0
2.55528,0,8,1,0,1,0,0,1,0
2.60553,0,8,1,0,1,0,0,1,0
2.65578,0,8,1,0,1,0,0,1,0
2.70603,0,8,1,0,1,0,0,1,0
2.75628,0,8,1,0,1,0,0,1,0
2.80653,0,10,0,0,1,1,0,0,1
2.85678,0,10,0,0,1,1,0,0,1
2.90704,0,10,0,0,1,1,0,0,1
2.95729,0,10,0,0,1,1,0,0,1
3.00754,0,12,1,0,1,0,1,1,0
3.05779,0,12,1,0,1,0,1,1,0
3.10804,0,12,1,0,1,0,1,1,0
3.15829,0,12,1,0,1,0,1,1,0
3.20854,0,12,1,0,1,0,1,1,0
3.25879,0,12,1,0,1,0,1,1,0
3.30905,0,12,1,0,1,0,1,0,1
3.3593,0,12,1,0,1,0,1,0,1
3.40955,0,12,1,0,1,0,1,0,1
3.4598,0,12,1,0,1,0,1,0,1
3.51005,0,12,1,0,1,0,1,1,0
3.5603,0,12,1,0,1,0,1,1,0
3.61055,0,12,1,0,1,0,1,1,0
3.6608,0,12,1,0,1,0,1,1,0
3.71106,0,12,1,0,1,0,1,1,0
3.76131,0,12,1,0,1,0,1,1,0
3.81156,0,14,0,0,1,1,1,0,1
3.86181,0,14,0,0,1,1,1,0,1
3.91206,0,14,0,0,1,1,1,0,1
3.96231,0,14,0,0,1,1,1,0,1
4.01256,0,16,1,0,1,0,0,1,0
4.06281,0,16,1,0,1,0,0,1,0
4.11307,0,16,1,0,1,0,0,1,0
4.16332,0,16,1,0,1,0,0,1,0
4.21357,0,16,1,0,1,0,0,1,0
4.26382,0,16,1,0,1,0,0,1,0
4.31407,0,16,1,0,1,0,0,0,1
4.36432,0,16,1,0,1,0,0,0,1
4.41457,0,16,1,0,1,0,0,0,1
4.46482,0,16,1,0,1,0,0,0,1
4.51508,0,16,1,0,1,0,0,1,0
4.56533,0,16,1,0,1,0,0,1,0
4.61558,0,16,1,0,1,0,0,1,0
4.66583,0,16,1,0,1,0,0,1,0
4.71608,0,16,1,0,1,0,0,1,0
4.76633,0,16,1,0,1,0,0,1,0
4.81658,0,18,0,0,1,1,0,0,1
4.86683,0,18,0,0,1,1,0,0,1
4.91709,0,18,0,0,1,1,0,0,1
4.96734,0,18,0,0,1,1,0,0,1
5.01759,0,20,1,0,1,0,0,1,0
5.06784,0,20,1,0,1,0,0,1,0
5.11809,0,20,1,0,1,0,0,1,0
5.16834,0,20,1,0,1,0,0,1,0
5.21859,0,20,1,0,1,0,0,1,0
5.26884,0,20,1,0,1,0,0,1,0
5.3191,0,20,1,0,1,0,0,0,1
5.36935,0,20,1,0,1,0,0,0,1
5.4196,0,20,1,0,1,0,0,0,1
5.46985,0,20,1,0,1,0,0,0,1
5.5201,0,20,1,0,1,0,0,1,0
5.57035,0,20,1,0,1,0,0,1,0
