"time","y","y2","y3","y1","y4","y5","y6","Q","QI"
0.001,0,1,0,0,1,0,0,1,0
0.021,0,1,0,0,1,0,0,1,0
0.041,0,1,0,0,1,0,0,1,0
0.061,0,1,0,0,1,0,0,1,0
0.081,0,1,0,0,1,0,0,1,0
0.101,0,1,0,0,1,0,0,1,0
0.121,0,1,0,0,1,0,0,1,0
0.141,0,1,0,0,1,0,0,1,0
0.161,0,1,0,0,1,0,0,1,0
0.181,0,1,0,0,1,0,0,1,0
0.201,0,1,0,0,1,0,0,1,0
0.221,0,1,0,0,1,0,0,1,0
0.241,0,1,0,0,1,0,0,1,0
0.261,0,1,0,0,1,0,0,1,0
0.281,0,1,0,0,1,0,0,1,0
0.301,0,1,0,0,1,0,0,0,1
0.321,0,1,0,0,1,0,0,0,1
0.341,0,1,0,0,1,0,0,0,1
0.361,0,1,0,0,1,0,0,0,1
0.381,0,1,0,0,1,0,0,0,1
0.401,0,1,0,0,1,0,0,0,1
0.421,0,1,0,0,1,0,0,0,1
0.441,0,1,0,0,1,0,0,0,1
0.461,0,1,0,0,1,0,0,0,1
0.481,0,1,0,0,1,0,0,0,1
0.501,0,1,0,0,1,0,0,1,0
0.521,0,1,0,0,1,0,0,1,0
0.541,0,1,0,0,1,0,0,1,0
0.561,0,1,0,0,1,0,0,1,0
0.581,0,1,0,0,1,0,0,1,0
0.601,0,1,0,0,1,0,0,1,0
0.621,0,1,0,0,1,0,0,1,0
0.641,0,1,0,0,1,0,0,1,0
0.661,0,1,0,0,1,0,0,1,0
0.681,0,1,0,0,1,0,0,1,0
0.701,0,1,0,0,1,0,0,1,0
0.721,0,1,0,0,1,0,0,1,0
0.741,0,1,0,0,1,0,0,1,0
0.761,0,1,0,0,1,0,0,1,0
0.781,0,1,0,0,1,0,0,1,0
0.801,0,0,0,2,1,1,0,0,1
0.821,0,0,0,2,1,1,0,0,1
0.841,0,0,0,2,1,1,0,0,1
0.861,0,0,0,2,1,1,0,0,1
0.881,0,0,0,2,1,1,0,0,1
0.901,0,0,0,2,1,1,0,0,1
0.921,0,0,0,2,1,1,0,0,1
0.941,0,0,0,2,1,1,0,0,1
0.961,0,0,0,2,1,1,0,0,1
0.981,0,0,0,2,1,1,0,0,1
1.001,0,1,0,4,1,0,0,1,0
1.021,0,1,0,4,1,0,0,1,0
1.041,0,1,0,4,1,0,0,1,0
1.061,0,1,0,4,1,0,0,1,0
1.081,0,1,0,4,1,0,0,1,0
1.101,0,1,0,4,1,0,0,1,0
1.121,0,1,0,4,1,0,0,1,0
1.141,0,1,0,4,1,0,0,1,0
1.161,0,1,0,4,1,0,0,1,0
1.181,0,1,0,4,1,0,0,1,0
1.201,0,1,0,4,1,0,0,1,0
1.221,0,1,0,4,1,0,0,1,0
1.241,0,1,0,4,1,0,0,1,0
1.261,0,1,0,4,1,0,0,1,0
1.281,0,1,0,4,1,0,0,1,0
1.301,0,1,0,4,1,0,0,0,1
1.321,0,1,0,4,1,0,0,0,1
1.341,0,1,0,4,1,0,0,0,1
1.361,0,1,0,4,1,0,0,0,1
1.381,0,1,0,4,1,0,0,0,1
1.401,0,1,0,4,1,0,0,0,1
1.421,0,1,0,4,1,0,0,0,1
1.441,0,1,0,4,1,0,0,0,1
1.461,0,1,0,4,1,0,0,0,1
1.481,0,1,0,4,1,0,0,0,1
1.501,0,1,0,4,1,0,0,1,0
1.521,0,1,0,4,1,0,0,1,0
1.541,0,1,0,4,1,0,0,1,0
1.561,0,1,0,4,1,0,0,1,0
1.581,0,1,0,4,1,0,0,1,0
1.601,0,1,0,4,1,0,0,1,0
1.621,0,1,0,4,1,0,0,1,0
1.641,0,1,0,4,1,0,0,1,0
1.661,0,1,0,4,1,0,0,1,0
1.681,0,1,0,4,1,0,0,1,0
1.701,0,1,0,4,1,0,0,1,0
1.721,0,1,0,4,1,0,0,1,0
1.741,0,1,0,4,1,0,0,1,0
1.761,0,1,0,4,1,0,0,1,0
1.781,0,1,0,4,1,0,0,1,0
1.801,0,0,0,6,1,1,0,0,1
1.821,0,0,0,6,1,1,0,0,1
1.841,0,0,0,6,1,1,0,0,1
1.861,0,0,0,6,1,1,0,0,1
