"Time","booleanStep","y1","Q","QI","y","y2","y3","y4"
5.100000000000000E-01,0,0,1,0,0,1,0,0
5.200000000000000E-01,0,0,1,0,0,1,0,0
5.300000000000000E-01,0,0,1,0,0,1,0,0
5.400000000000000E-01,0,0,1,0,0,1,0,0
5.500000000000000E-01,0,0,1,0,0,1,0,0
5.600000000000001E-01,0,0,1,0,0,1,0,0
5.700000000000000E-01,0,0,1,0,0,1,0,0
5.800000000000000E-01,0,0,1,0,0,1,0,0
5.900000000000000E-01,0,0,1,0,0,1,0,0
6.000000000000000E-01,0,0,1,0,0,1,0,0
6.100000000000000E-01,0,0,1,0,0,1,0,0
6.200000000000000E-01,0,0,1,0,0,1,0,0
6.300000000000000E-01,0,0,1,0,0,1,0,0
6.400000000000000E-01,0,0,1,0,0,1,0,0
6.500000000000000E-01,0,0,1,0,0,1,0,0
6.600000000000000E-01,0,0,1,0,0,1,0,0
6.700000000000000E-01,0,0,1,0,0,1,0,0
6.800000000000000E-01,0,0,1,0,0,1,0,0
6.899999999999999E-01,0,0,1,0,0,1,0,0
7.000000000000000E-01,0,0,1,0,0,1,0,0
7.100000000000000E-01,0,0,1,0,0,1,0,0
7.200000000000000E-01,0,0,1,0,0,1,0,0
7.300000000000000E-01,0,0,1,0,0,1,0,0
7.400000000000000E-01,0,0,1,0,0,1,0,0
7.500000000000000E-01,0,0,1,0,0,1,0,0
7.600000000000000E-01,0,0,1,0,0,1,0,0
7.700000000000000E-01,0,0,1,0,0,1,0,0
7.800000000000000E-01,0,0,1,0,0,1,0,0
7.900000000000000E-01,0,0,1,0,0,1,0,0
8.000000000000000E-01,0,0,0,0,0,1,0,0
8.100000000000001E-01,0,2,0,1,0,0,1,0
8.200000000000000E-01,0,2,0,1,0,0,1,0
8.300000000000000E-01,0,2,0,1,0,0,1,0
8.400000000000000E-01,0,2,0,1,0,0,1,0
8.500000000000000E-01,0,2,0,1,0,0,1,0
8.600000000000000E-01,0,2,0,1,0,0,1,0
8.700000000000000E-01,0,2,0,1,0,0,1,0
8.800000000000000E-01,0,2,0,1,0,0,1,0
8.900000000000000E-01,0,2,0,1,0,0,1,0
9.000000000000000E-01,0,2,0,1,0,0,1,0
9.100000000000000E-01,0,2,0,1,0,0,1,0
9.200000000000000E-01,0,2,0,1,0,0,1,0
9.300000000000000E-01,0,2,0,1,0,0,1,0
9.399999999999999E-01,0,2,0,1,0,0,1,0
9.500000000000000E-01,0,2,0,1,0,0,1,0
9.600000000000000E-01,0,2,0,1,0,0,1,0
9.700000000000000E-01,0,2,0,1,0,0,1,0
9.800000000000000E-01,0,2,0,1,0,0,1,0
9.900000000000000E-01,0,2,0,1,0,0,1,0
1.000000000000000E+00,0,4,0,1,0,1,0,0
1.010000000000000E+00,0,4,1,0,0,1,0,0
1.020000000000000E+00,0,4,1,0,0,1,0,0
1.030000000000000E+00,0,4,1,0,0,1,0,0
1.040000000000000E+00,0,4,1,0,0,1,0,0
1.050000000000000E+00,0,4,1,0,0,1,0,0
1.060000000000000E+00,0,4,1,0,0,1,0,0
1.070000000000000E+00,0,4,1,0,0,1,0,0
1.080000000000000E+00,0,4,1,0,0,1,0,0
1.090000000000000E+00,0,4,1,0,0,1,0,0
1.100000000000000E+00,0,4,1,0,0,1,0,0
1.110000000000000E+00,0,4,1,0,0,1,0,0
1.120000000000000E+00,0,4,1,0,0,1,0,0
1.130000000000000E+00,0,4,1,0,0,1,0,0
1.140000000000000E+00,0,4,1,0,0,1,0,0
1.150000000000000E+00,0,4,1,0,0,1,0,0
1.160000000000000E+00,0,4,1,0,0,1,0,0
1.170000000000000E+00,0,4,1,0,0,1,0,0
1.180000000000000E+00,0,4,1,0,0,1,0,0
1.190000000000000E+00,0,4,1,0,0,1,0,0
1.200000000000000E+00,0,4,1,0,0,1,0,0
1.210000000000000E+00,0,4,1,0,0,1,0,0
1.220000000000000E+00,0,4,1,0,0,1,0,0
1.230000000000000E+00,0,4,1,0,0,1,0,0
1.240000000000000E+00,0,4,1,0,0,1,0,0
1.250000000000000E+00,0,4,1,0,0,1,0,0
1.260000000000000E+00,0,4,1,0,0,1,0,0
1.270000000000000E+00,0,4,1,0,0,1,0,0
1.280000000000000E+00,0,4,1,0,0,1,0,0
1.290000000000000E+00,0,4,1,0,0,1,0,0
1.300000000000000E+00,0,4,0,0,0,1,0,0
1.310000000000000E+00,0,4,0,1,0,1,0,0
1.320000000000000E+00,0,4,0,1,0,1,0,0
1.330000000000000E+00,0,4,0,1,0,1,0,0
1.340000000000000E+00,0,4,0,1,0,1,0,0
1.350000000000000E+00,0,4,0,1,0,1,0,0
1.360000000000000E+00,0,4,0,1,0,1,0,0
1.370000000000000E+00,0,4,0,1,0,1,0,0
1.380000000000000E+00,0,4,0,1,0,1,0,0
1.390000000000000E+00,0,4,0,1,0,1,0,0
1.400000000000000E+00,0,4,0,1,0,1,0,0
1.410000000000000E+00,0,4,0,1,0,1,0,0
1.420000000000000E+00,0,4,0,1,0,1,0,0
1.430000000000000E+00,0,4,0,1,0,1,0,0
1.440000000000000E+00,0,4,0,1,0,1,0,0
1.450000000000000E+00,0,4,0,1,0,1,0,0
1.460000000000000E+00,0,4,0,1,0,1,0,0
1.470000000000000E+00,1,4,0,1,0,1,0,0
1.480000000000000E+00,1,4,0,1,0,1,0,0
1.490000000000000E+00,1,4,0,1,0,1,0,0
1.500000000000000E+00,1,4,0,1,0,1,0,0
1.510000000000000E+00,1,4,1,0,0,1,0,0
1.520000000000000E+00,1,4,1,0,0,1,0,0
1.530000000000000E+00,1,4,1,0,0,1,0,0
1.540000000000000E+00,1,4,1,0,0,1,0,0
1.550000000000000E+00,1,4,1,0,0,1,0,0
1.560000000000000E+00,1,4,1,0,0,1,0,0
1.570000000000000E+00,1,4,1,0,0,1,0,0
1.580000000000000E+00,1,4,1,0,0,1,0,0
1.590000000000000E+00,1,4,1,0,0,1,0,0
1.600000000000000E+00,1,4,1,0,0,1,0,0
1.610000000000000E+00,1,4,1,0,0,1,0,0
1.620000000000000E+00,1,4,1,0,0,1,0,0
1.630000000000000E+00,1,4,1,0,0,1,0,0
1.640000000000000E+00,1,4,1,0,0,1,0,0
1.650000000000000E+00,1,4,1,0,0,1,0,0
1.660000000000000E+00,1,4,1,0,0,1,0,0
1.670000000000000E+00,1,4,1,0,0,1,0,0
1.680000000000000E+00,1,4,1,0,0,1,0,0
1.690000000000000E+00,1,4,1,0,0,1,0,0
1.700000000000000E+00,1,4,1,0,0,1,0,0
1.710000000000000E+00,1,4,1,0,0,1,0,0
1.720000000000000E+00,1,4,1,0,0,1,0,0
1.730000000000000E+00,1,4,1,0,0,1,0,0
1.740000000000000E+00,1,4,1,0,0,1,0,0
1.750000000000000E+00,1,4,1,0,0,1,0,0
1.760000000000000E+00,1,4,1,0,0,1,0,0
1.770000000000000E+00,1,4,1,0,0,1,0,0
1.780000000000000E+00,1,4,1,0,0,1,0,0
1.790000000000000E+00,1,4,1,0,0,1,0,0
1.800000000000000E+00,1,4,0,0,0,1,0,0
1.810000000000000E+00,1,6,0,1,0,0,1,0
1.820000000000000E+00,1,6,0,1,0,0,1,0
1.830000000000000E+00,1,6,0,1,0,0,1,0
1.840000000000000E+00,1,6,0,1,0,0,1,0
1.850000000000000E+00,1,6,0,1,0,0,1,0
1.860000000000000E+00,1,6,0,1,0,0,1,0
1.870000000000000E+00,1,6,0,1,0,0,1,0
1.880000000000000E+00,1,6,0,1,0,0,1,0
1.890000000000000E+00,1,6,0,1,0,0,1,0
1.900000000000000E+00,1,6,0,1,0,0,1,0
1.910000000000000E+00,1,6,0,1,0,0,1,0
1.920000000000000E+00,1,6,0,1,0,0,1,0
1.930000000000000E+00,1,6,0,1,0,0,1,0
1.940000000000000E+00,1,6,0,1,0,0,1,0
1.950000000000000E+00,1,6,0,1,0,0,1,0
1.960000000000000E+00,1,6,0,1,0,0,1,0
1.970000000000000E+00,1,6,0,1,0,0,1,0
1.980000000000000E+00,1,6,0,1,0,0,1,0
1.990000000000000E+00,1,6,0,1,0,0,1,0
2.000000000000000E+00,1,8,0,1,1,1,0,0
2.010000000000000E+00,1,8,1,0,1,1,0,0
2.020000000000000E+00,1,8,1,0,1,1,0,0
2.030000000000000E+00,1,8,1,0,1,1,0,0
2.040000000000000E+00,1,8,1,0,1,1,0,0
2.050000000000000E+00,1,8,1,0,1,1,0,0
2.060000000000000E+00,1,8,1,0,1,1,0,0
2.070000000000000E+00,1,8,1,0,1,1,0,0
2.080000000000000E+00,1,8,1,0,1,1,0,0
2.090000000000000E+00,1,8,1,0,1,1,0,0
2.100000000000000E+00,1,8,1,0,1,1,0,0
2.110000000000000E+00,1,8,1,0,1,1,0,0
2.120000000000000E+00,1,8,1,0,1,1,0,0
2.130000000000000E+00,1,8,1,0,1,1,0,0
2.140000000000000E+00,1,8,1,0,1,1,0,0
2.150000000000000E+00,1,8,1,0,1,1,0,0
2.160000000000000E+00,1,8,1,0,1,1,0,0
2.170000000000000E+00,1,8,1,0,1,1,0,0
2.180000000000000E+00,1,8,1,0,1,1,0,0
2.190000000000000E+00,1,8,1,0,1,1,0,0
2.200000000000000E+00,1,8,1,0,1,1,0,0
2.210000000000000E+00,1,8,1,0,0,1,0,0
2.220000000000000E+00,1,8,1,0,0,1,0,0
2.230000000000000E+00,1,8,1,0,0,1,0,0
2.240000000000000E+00,1,8,1,0,0,1,0,0
2.250000000000000E+00,1,8,1,0,0,1,0,0
2.260000000000000E+00,1,8,1,0,0,1,0,0
2.270000000000000E+00,1,8,1,0,0,1,0,0
2.280000000000000E+00,1,8,1,0,0,1,0,0
2.290000000000000E+00,1,8,1,0,0,1,0,0
2.300000000000000E+00,1,8,0,0,0,1,0,0
2.310000000000000E+00,1,8,0,1,0,1,0,0
2.320000000000000E+00,1,8,0,1,0,1,0,0
2.330000000000000E+00,1,8,0,1,0,1,0,0
2.340000000000000E+00,1,8,0,1,0,1,0,0
2.350000000000000E+00,1,8,0,1,0,1,0,0
2.360000000000000E+00,1,8,0,1,0,1,0,0
2.370000000000000E+00,1,8,0,1,0,1,0,0
2.380000000000000E+00,1,8,0,1,0,1,0,0
2.390000000000000E+00,1,8,0,1,0,1,0,0
2.400000000000000E+00,1,8,0,1,0,1,0,0
2.410000000000000E+00,1,8,0,1,0,1,0,0
2.420000000000000E+00,1,8,0,1,0,1,0,0
2.430000000000000E+00,1,8,0,1,0,1,0,0
2.440000000000000E+00,1,8,0,1,0,1,0,0
2.450000000000000E+00,1,8,0,1,0,1,0,0
2.460000000000000E+00,1,8,0,1,0,1,0,0
2.470000000000000E+00,1,8,0,1,0,1,0,0
2.480000000000000E+00,1,8,0,1,0,1,0,0
2.490000000000000E+00,1,8,0,1,0,1,0,0
2.500000000000000E+00,1,8,0,1,0,1,0,0
2.510000000000000E+00,1,8,1,0,0,1,0,0
2.520000000000000E+00,1,8,1,0,0,1,0,0
2.530000000000000E+00,1,8,1,0,0,1,0,0
2.540000000000000E+00,1,8,1,0,0,1,0,0
2.550000000000000E+00,1,8,1,0,0,1,0,0
2.560000000000000E+00,1,8,1,0,0,1,0,0
2.570000000000000E+00,1,8,1,0,0,1,0,0
2.580000000000000E+00,1,8,1,0,0,1,0,0
2.590000000000000E+00,1,8,1,0,0,1,0,0
2.600000000000000E+00,1,8,1,0,0,1,0,0
2.610000000000000E+00,1,8,1,0,0,1,0,0
2.620000000000000E+00,1,8,1,0,0,1,0,0
2.630000000000000E+00,1,8,1,0,0,1,0,0
2.640000000000000E+00,1,8,1,0,0,1,0,0
2.650000000000000E+00,1,8,1,0,0,1,0,0
2.660000000000000E+00,1,8,1,0,0,1,0,0
2.670000000000000E+00,1,8,1,0,0,1,0,0
2.680000000000000E+00,1,8,1,0,0,1,0,0
2.690000000000000E+00,1,8,1,0,0,1,0,0
2.700000000000000E+00,1,8,1,0,0,1,0,0
2.710000000000000E+00,1,8,1,0,0,1,0,0
2.720000000000000E+00,1,8,1,0,0,1,0,0
2.730000000000000E+00,1,8,1,0,0,1,0,0
2.740000000000000E+00,1,8,1,0,0,1,0,0
2.750000000000000E+00,1,8,1,0,0,1,0,0
2.760000000000000E+00,1,8,1,0,0,1,0,0
2.770000000000000E+00,1,8,1,0,0,1,0,0
2.780000000000000E+00,1,8,1,0,0,1,0,0
2.790000000000000E+00,1,8,1,0,0,1,0,0
2.800000000000000E+00,1,8,0,0,0,1,0,0
2.810000000000000E+00,1,10,0,1,0,0,1,0
2.820000000000000E+00,1,10,0,1,0,0,1,0
2.830000000000000E+00,1,10,0,1,0,0,1,0
2.840000000000000E+00,1,10,0,1,0,0,1,0
2.850000000000000E+00,1,10,0,1,0,0,1,0
2.860000000000000E+00,1,10,0,1,0,0,1,0
2.870000000000000E+00,1,10,0,1,0,0,1,0
2.880000000000000E+00,1,10,0,1,0,0,1,0
2.890000000000000E+00,1,10,0,1,0,0,1,0
2.900000000000000E+00,1,10,0,1,0,0,1,0
2.910000000000000E+00,1,10,0,1,0,0,1,0
2.920000000000000E+00,1,10,0,1,0,0,1,0
2.930000000000000E+00,1,10,0,1,0,0,1,0
2.940000000000000E+00,1,10,0,1,0,0,1,0
2.950000000000000E+00,1,10,0,1,0,0,1,0
2.960000000000000E+00,1,10,0,1,0,0,1,0
2.970000000000000E+00,1,10,0,1,0,0,1,0
2.980000000000000E+00,1,10,0,1,0,0,1,0
2.990000000000000E+00,1,10,0,1,0,0,1,0
3.000000000000000E+00,1,10,0,1,0,0,1,1
3.010000000000000E+00,1,12,1,0,1,1,0,1
3.020000000000000E+00,1,12,1,0,1,1,0,1
3.030000000000000E+00,1,12,1,0,1,1,0,1
3.040000000000000E+00,1,12,1,0,1,1,0,1
3.050000000000000E+00,1,12,1,0,1,1,0,1
3.060000000000000E+00,1,12,1,0,1,1,0,1
3.070000000000000E+00,1,12,1,0,1,1,0,1
3.080000000000000E+00,1,12,1,0,1,1,0,1
3.090000000000000E+00,1,12,1,0,1,1,0,1
3.100000000000000E+00,1,12,1,0,1,1,0,1
3.110000000000000E+00,1,12,1,0,1,1,0,1
3.120000000000000E+00,1,12,1,0,1,1,0,1
3.130000000000000E+00,1,12,1,0,1,1,0,1
3.140000000000000E+00,1,12,1,0,1,1,0,1
3.150000000000000E+00,1,12,1,0,1,1,0,1
3.160000000000000E+00,1,12,1,0,1,1,0,1
3.170000000000000E+00,1,12,1,0,1,1,0,1
3.180000000000000E+00,1,12,1,0,1,1,0,1
3.190000000000000E+00,1,12,1,0,1,1,0,1
3.200000000000000E+00,1,12,1,0,1,1,0,1
3.210000000000000E+00,1,12,1,0,0,1,0,1
3.220000000000000E+00,1,12,1,0,0,1,0,1
3.230000000000000E+00,1,12,1,0,0,1,0,1
3.240000000000000E+00,1,12,1,0,0,1,0,1
3.250000000000000E+00,1,12,1,0,0,1,0,1
3.260000000000000E+00,1,12,1,0,0,1,0,1
3.270000000000000E+00,1,12,1,0,0,1,0,1
3.280000000000000E+00,1,12,1,0,0,1,0,1
3.290000000000000E+00,1,12,1,0,0,1,0,1
3.300000000000000E+00,1,12,0,0,0,1,0,1
3.310000000000000E+00,1,12,0,1,0,1,0,1
3.320000000000000E+00,1,12,0,1,0,1,0,1
3.330000000000000E+00,1,12,0,1,0,1,0,1
3.340000000000000E+00,1,12,0,1,0,1,0,1
3.350000000000000E+00,1,12,0,1,0,1,0,1
3.360000000000000E+00,1,12,0,1,0,1,0,1
3.370000000000000E+00,1,12,0,1,0,1,0,1
3.380000000000000E+00,1,12,0,1,0,1,0,1
3.390000000000000E+00,1,12,0,1,0,1,0,1
3.400000000000000E+00,1,12,0,1,0,1,0,1
3.410000000000000E+00,1,12,0,1,0,1,0,1
3.420000000000000E+00,1,12,0,1,0,1,0,1
3.430000000000000E+00,1,12,0,1,0,1,0,1
3.440000000000000E+00,1,12,0,1,0,1,0,1
3.450000000000000E+00,1,12,0,1,0,1,0,1
3.460000000000000E+00,1,12,0,1,0,1,0,1
3.470000000000000E+00,1,12,0,1,0,1,0,1
3.480000000000000E+00,1,12,0,1,0,1,0,1
3.490000000000000E+00,1,12,0,1,0,1,0,1
3.500000000000000E+00,1,12,0,1,0,1,0,1
3.510000000000000E+00,1,12,1,0,0,1,0,1
3.520000000000000E+00,1,12,1,0,0,1,0,1
3.530000000000000E+00,1,12,1,0,0,1,0,1
3.540000000000000E+00,1,12,1,0,0,1,0,1
3.550000000000000E+00,1,12,1,0,0,1,0,1
3.560000000000000E+00,1,12,1,0,0,1,0,1
3.570000000000000E+00,1,12,1,0,0,1,0,1
3.580000000000000E+00,1,12,1,0,0,1,0,1
3.590000000000000E+00,1,12,1,0,0,1,0,1
3.600000000000000E+00,1,12,1,0,0,1,0,1
3.610000000000000E+00,1,12,1,0,0,1,0,1
3.620000000000000E+00,1,12,1,0,0,1,0,1
3.630000000000000E+00,1,12,1,0,0,1,0,1
3.640000000000000E+00,1,12,1,0,0,1,0,1
3.650000000000000E+00,1,12,1,0,0,1,0,1
3.660000000000000E+00,1,12,1,0,0,1,0,1
3.670000000000000E+00,1,12,1,0,0,1,0,1
3.680000000000000E+00,1,12,1,0,0,1,0,1
3.690000000000000E+00,1,12,1,0,0,1,0,1
3.700000000000000E+00,1,12,1,0,0,1,0,1
3.710000000000000E+00,1,12,1,0,0,1,0,1
3.720000000000000E+00,1,12,1,0,0,1,0,1
3.730000000000000E+00,1,12,1,0,0,1,0,1
3.740000000000000E+00,1,12,1,0,0,1,0,1
3.750000000000000E+00,1,12,1,0,0,1,0,1
3.760000000000000E+00,1,12,1,0,0,1,0,1
3.770000000000000E+00,1,12,1,0,0,1,0,1
3.780000000000000E+00,1,12,1,0,0,1,0,1
3.790000000000000E+00,1,12,1,0,0,1,0,1
3.800000000000000E+00,1,12,0,0,0,1,0,1
3.810000000000000E+00,1,14,0,1,0,0,1,1
3.820000000000000E+00,1,14,0,1,0,0,1,1
3.830000000000000E+00,1,14,0,1,0,0,1,1
3.840000000000000E+00,1,14,0,1,0,0,1,1
3.850000000000000E+00,1,14,0,1,0,0,1,1
3.860000000000000E+00,1,14,0,1,0,0,1,1
3.870000000000000E+00,1,14,0,1,0,0,1,1
3.880000000000000E+00,1,14,0,1,0,0,1,1
3.890000000000000E+00,1,14,0,1,0,0,1,1
3.900000000000000E+00,1,14,0,1,0,0,1,1
3.910000000000000E+00,1,14,0,1,0,0,1,1
3.920000000000000E+00,1,14,0,1,0,0,1,1
3.930000000000000E+00,1,14,0,1,0,0,1,1
3.940000000000000E+00,1,14,0,1,0,0,1,1
3.950000000000000E+00,1,14,0,1,0,0,1,1
3.960000000000000E+00,1,14,0,1,0,0,1,1
3.970000000000000E+00,1,14,0,1,0,0,1,1
3.980000000000000E+00,1,14,0,1,0,0,1,1
3.990000000000000E+00,1,14,0,1,0,0,1,1
4.000000000000000E+00,1,16,0,1,1,1,0,1
4.010000000000000E+00,1,16,1,0,1,1,0,0
4.020000000000000E+00,1,16,1,0,1,1,0,0
4.030000000000000E+00,1,16,1,0,1,1,0,0
4.040000000000000E+00,1,16,1,0,1,1,0,0
4.050000000000000E+00,1,16,1,0,1,1,0,0
4.060000000000000E+00,1,16,1,0,1,1,0,0
4.070000000000000E+00,1,16,1,0,1,1,0,0
4.080000000000000E+00,1,16,1,0,1,1,0,0
4.090000000000000E+00,1,16,1,0,1,1,0,0
4.100000000000000E+00,1,16,1,0,1,1,0,0
4.110000000000000E+00,1,16,1,0,1,1,0,0
4.120000000000000E+00,1,16,1,0,1,1,0,0
4.130000000000000E+00,1,16,1,0,1,1,0,0
4.140000000000000E+00,1,16,1,0,1,1,0,0
4.150000000000000E+00,1,16,1,0,1,1,0,0
4.160000000000000E+00,1,16,1,0,1,1,0,0
4.170000000000000E+00,1,16,1,0,1,1,0,0
4.180000000000000E+00,1,16,1,0,1,1,0,0
4.190000000000000E+00,1,16,1,0,1,1,0,0
4.200000000000000E+00,1,16,1,0,1,1,0,0
4.210000000000000E+00,1,16,1,0,0,1,0,0
4.220000000000000E+00,1,16,1,0,0,1,0,0
4.230000000000000E+00,1,16,1,0,0,1,0,0
4.240000000000000E+00,1,16,1,0,0,1,0,0
4.250000000000000E+00,1,16,1,0,0,1,0,0
4.260000000000000E+00,1,16,1,0,0,1,0,0
4.270000000000000E+00,1,16,1,0,0,1,0,0
4.280000000000000E+00,1,16,1,0,0,1,0,0
4.290000000000000E+00,1,16,1,0,0,1,0,0
4.300000000000000E+00,1,16,0,0,0,1,0,0
4.310000000000000E+00,1,16,0,1,0,1,0,0
4.320000000000000E+00,1,16,0,1,0,1,0,0
4.330000000000000E+00,1,16,0,1,0,1,0,0
4.340000000000000E+00,1,16,0,1,0,1,0,0
4.350000000000000E+00,1,16,0,1,0,1,0,0
4.360000000000000E+00,1,16,0,1,0,1,0,0
4.370000000000000E+00,1,16,0,1,0,1,0,0
4.380000000000000E+00,1,16,0,1,0,1,0,0
4.390000000000000E+00,1,16,0,1,0,1,0,0
4.400000000000000E+00,1,16,0,1,0,1,0,0
4.410000000000000E+00,1,16,0,1,0,1,0,0
4.420000000000000E+00,1,16,0,1,0,1,0,0
4.430000000000000E+00,1,16,0,1,0,1,0,0
4.440000000000000E+00,1,16,0,1,0,1,0,0
4.450000000000000E+00,1,16,0,1,0,1,0,0
4.460000000000000E+00,1,16,0,1,0,1,0,0
4.470000000000000E+00,1,16,0,1,0,1,0,0
4.480000000000000E+00,1,16,0,1,0,1,0,0
4.490000000000000E+00,1,16,0,1,0,1,0,0
4.500000000000000E+00,1,16,0,1,0,1,0,0
4.510000000000000E+00,1,16,1,0,0,1,0,0
4.520000000000000E+00,1,16,1,0,0,1,0,0
4.530000000000000E+00,1,16,1,0,0,1,0,0
4.540000000000000E+00,1,16,1,0,0,1,0,0
4.550000000000000E+00,1,16,1,0,0,1,0,0
4.560000000000000E+00,1,16,1,0,0,1,0,0
4.570000000000000E+00,1,16,1,0,0,1,0,0
4.580000000000000E+00,1,16,1,0,0,1,0,0
4.590000000000000E+00,1,16,1,0,0,1,0,0
4.600000000000000E+00,1,16,1,0,0,1,0,0
4.610000000000000E+00,1,16,1,0,0,1,0,0
4.620000000000000E+00,1,16,1,0,0,1,0,0
4.630000000000000E+00,1,16,1,0,0,1,0,0
4.640000000000000E+00,1,16,1,0,0,1,0,0
4.650000000000000E+00,1,16,1,0,0,1,0,0
4.660000000000000E+00,1,16,1,0,0,1,0,0
4.670000000000000E+00,1,16,1,0,0,1,0,0
4.680000000000000E+00,1,16,1,0,0,1,0,0
4.690000000000000E+00,1,16,1,0,0,1,0,0
4.700000000000000E+00,1,16,1,0,0,1,0,0
4.710000000000000E+00,1,16,1,0,0,1,0,0
4.720000000000000E+00,1,16,1,0,0,1,0,0
4.730000000000000E+00,1,16,1,0,0,1,0,0
4.740000000000000E+00,1,16,1,0,0,1,0,0
4.750000000000000E+00,1,16,1,0,0,1,0,0
4.760000000000000E+00,1,16,1,0,0,1,0,0
4.770000000000000E+00,1,16,1,0,0,1,0,0
4.780000000000000E+00,1,16,1,0,0,1,0,0
4.790000000000000E+00,1,16,1,0,0,1,0,0
4.800000000000000E+00,1,16,0,0,0,1,0,0
4.810000000000000E+00,1,18,0,1,0,0,1,0
4.820000000000000E+00,1,18,0,1,0,0,1,0
4.830000000000000E+00,1,18,0,1,0,0,1,0
4.840000000000000E+00,1,18,0,1,0,0,1,0
4.850000000000000E+00,1,18,0,1,0,0,1,0
4.860000000000000E+00,1,18,0,1,0,0,1,0
4.870000000000000E+00,1,18,0,1,0,0,1,0
4.880000000000000E+00,1,18,0,1,0,0,1,0
4.890000000000000E+00,1,18,0,1,0,0,1,0
4.900000000000000E+00,1,18,0,1,0,0,1,0
4.910000000000000E+00,1,18,0,1,0,0,1,0
4.920000000000000E+00,1,18,0,1,0,0,1,0
4.930000000000000E+00,1,18,0,1,0,0,1,0
4.940000000000000E+00,1,18,0,1,0,0,1,0
4.950000000000000E+00,1,18,0,1,0,0,1,0
4.960000000000000E+00,1,18,0,1,0,0,1,0
4.970000000000000E+00,1,18,0,1,0,0,1,0
4.980000000000000E+00,1,18,0,1,0,0,1,0
4.990000000000000E+00,1,18,0,1,0,0,1,0
5.000000000000000E+00,1,20,0,1,1,1,0,0
5.010000000000000E+00,1,20,1,0,1,1,0,0
5.020000000000000E+00,1,20,1,0,1,1,0,0
5.030000000000000E+00,1,20,1,0,1,1,0,0
5.040000000000000E+00,1,20,1,0,1,1,0,0
5.050000000000000E+00,1,20,1,0,1,1,0,0
5.060000000000000E+00,1,20,1,0,1,1,0,0
5.070000000000000E+00,1,20,1,0,1,1,0,0
5.080000000000000E+00,1,20,1,0,1,1,0,0
5.090000000000000E+00,1,20,1,0,1,1,0,0
5.100000000000000E+00,1,20,1,0,1,1,0,0
5.110000000000000E+00,1,20,1,0,1,1,0,0
5.120000000000000E+00,1,20,1,0,1,1,0,0
5.130000000000000E+00,1,20,1,0,1,1,0,0
5.140000000000000E+00,1,20,1,0,1,1,0,0
5.150000000000000E+00,1,20,1,0,1,1,0,0
