"Time","Out1"
0.000000000000000E+00,0.000000000000000E+00
1.000000000000000E-03,0.000000000000000E+00
2.000000000000000E-03,0.000000000000000E+00
3.000000000000000E-03,0.000000000000000E+00
4.000000000000000E-03,0.000000000000000E+00
5.000000000000000E-03,0.000000000000000E+00
6.000000000000000E-03,0.000000000000000E+00
7.000000000000000E-03,0.000000000000000E+00
8.000000000000000E-03,0.000000000000000E+00
8.999999999999999E-03,0.000000000000000E+00
1.000000000000000E-02,9.999833334166699E-03
1.100000000000000E-02,9.999833334166699E-03
1.200000000000000E-02,9.999833334166699E-03
1.300000000000000E-02,9.999833334166699E-03
1.400000000000000E-02,9.999833334166699E-03
1.500000000000000E-02,9.999833334166699E-03
1.600000000000000E-02,9.999833334166699E-03
1.700000000000000E-02,9.999833334166699E-03
1.800000000000000E-02,9.999833334166699E-03
1.900000000000000E-02,9.999833334166699E-03
2.000000000000000E-02,1.999866669333300E-02
2.100000000000000E-02,1.999866669333300E-02
2.200000000000000E-02,1.999866669333300E-02
2.300000000000000E-02,1.999866669333300E-02
2.400000000000000E-02,1.999866669333300E-02
2.500000000000000E-02,1.999866669333300E-02
2.600000000000000E-02,1.999866669333300E-02
2.700000000000000E-02,1.999866669333300E-02
2.800000000000000E-02,1.999866669333300E-02
2.900000000000000E-02,1.999866669333300E-02
3.000000000000000E-02,2.999550020249600E-02
3.100000000000000E-02,2.999550020249600E-02
3.200000000000000E-02,2.999550020249600E-02
3.300000000000000E-02,2.999550020249600E-02
3.400000000000000E-02,2.999550020249600E-02
3.500000000000000E-02,2.999550020249600E-02
3.600000000000000E-02,2.999550020249600E-02
3.700000000000000E-02,2.999550020249600E-02
3.800000000000000E-02,2.999550020249600E-02
3.900000000000000E-02,2.999550020249600E-02
4.000000000000000E-02,3.998933418663400E-02
4.100000000000000E-02,3.998933418663400E-02
4.200000000000000E-02,3.998933418663400E-02
4.300000000000000E-02,3.998933418663400E-02
4.400000000000000E-02,3.998933418663400E-02
4.500000000000000E-02,3.998933418663400E-02
4.600000000000000E-02,3.998933418663400E-02
4.700000000000000E-02,3.998933418663400E-02
4.800000000000000E-02,3.998933418663400E-02
4.900000000000000E-02,3.998933418663400E-02
5.000000000000000E-02,4.997916927067800E-02
5.100000000000000E-02,4.997916927067800E-02
5.200000000000000E-02,4.997916927067800E-02
5.300000000000000E-02,4.997916927067800E-02
5.400000000000000E-02,4.997916927067800E-02
5.500000000000000E-02,4.997916927067800E-02
5.600000000000000E-02,4.997916927067800E-02
5.700000000000000E-02,4.997916927067800E-02
5.800000000000000E-02,4.997916927067800E-02
5.900000000000000E-02,4.997916927067800E-02
6.000000000000000E-02,5.996400647944500E-02
6.100000000000000E-02,5.996400647944500E-02
6.200000000000000E-02,5.996400647944500E-02
6.300000000000000E-02,5.996400647944500E-02
6.400000000000000E-02,5.996400647944500E-02
6.500000000000000E-02,5.996400647944500E-02
6.600000000000000E-02,5.996400647944500E-02
6.700000000000000E-02,5.996400647944500E-02
6.800000000000000E-02,5.996400647944500E-02
6.900000000000001E-02,5.996400647944500E-02
7.000000000000001E-02,6.994284733753300E-02
7.099999999999999E-02,6.994284733753300E-02
7.199999999999999E-02,6.994284733753300E-02
7.300000000000000E-02,6.994284733753300E-02
7.400000000000000E-02,6.994284733753300E-02
7.500000000000000E-02,6.994284733753300E-02
7.600000000000000E-02,6.994284733753300E-02
7.700000000000000E-02,6.994284733753300E-02
7.800000000000000E-02,6.994284733753300E-02
7.900000000000000E-02,6.994284733753300E-02
8.000000000000000E-02,7.991469396917300E-02
8.100000000000000E-02,7.991469396917300E-02
8.200000000000000E-02,7.991469396917300E-02
8.300000000000000E-02,7.991469396917300E-02
8.400000000000001E-02,7.991469396917300E-02
8.500000000000001E-02,7.991469396917300E-02
8.599999999999999E-02,7.991469396917300E-02
8.699999999999999E-02,7.991469396917300E-02
8.799999999999999E-02,7.991469396917300E-02
8.900000000000000E-02,7.991469396917300E-02
9.000000000000000E-02,8.987854919801100E-02
9.100000000000000E-02,8.987854919801100E-02
9.200000000000000E-02,8.987854919801100E-02
9.300000000000000E-02,8.987854919801100E-02
9.400000000000000E-02,8.987854919801100E-02
9.500000000000000E-02,8.987854919801100E-02
9.600000000000000E-02,8.987854919801100E-02
