    "time",   "der_p",   "der_T"
         0,         0,         0
       0.3,         0,         0
     0.301,-4.5689646,-0.057112188
     0.302, -8.974652,-0.11376274
     0.303,-13.218002,-0.16995284
     0.304,-17.299956,-0.22568367
     0.305,-21.221452,-0.28095641
     0.306,-24.983432,-0.33577223
     0.307,-28.586835,-0.39013232
     0.308,-32.032601,-0.44403785
     0.309,-35.321671,-0.49749001
      0.31,-38.454985,-0.55048998
     0.311,-41.433483,-0.60303893
     0.312,-44.258104,-0.65513805
     0.313,-46.929789,-0.70678851
     0.314,-49.449479,-0.7579915
     0.315,-51.818112,-0.80874819
     0.316,-54.036629,-0.85905977
     0.317,-56.105971,-0.90892741
     0.318,-58.027077,-0.95835229
     0.319,-59.800888,-1.0073356
      0.32,-61.428343,-1.0558785
     0.321,-62.910382,-1.1039822
     0.322,-64.247947,-1.1516478
     0.323,-65.441975,-1.1988766
     0.324,-66.493409,-1.2456697
     0.325,-67.403187,-1.2920283
     0.326, -68.17225,-1.3379536
     0.327,-68.801538,-1.3834467
     0.328,-69.291991,-1.4285089
     0.329,-69.644548,-1.4731412
      0.33,-69.860151, -1.517345
     0.331,-69.939739,-1.5611213
     0.332,-69.884251,-1.6044714
     0.333,-69.694629,-1.6473964
     0.334,-69.371812,-1.6898975
     0.335, -68.91674,-1.7319759
     0.336,-68.330353,-1.7736328
     0.337,-67.613591,-1.8148693
     0.338,-66.767394,-1.8556866
     0.339,-65.792703,-1.8960859
      0.34,-64.690457,-1.9360684
     0.341,-63.461595,-1.9756352
     0.342,-62.107059,-2.0147876
     0.343,-60.627788,-2.0535267
     0.344,-59.024722,-2.0918537
     0.345,-57.298802,-2.1297697
     0.346,-55.450966, -2.167276
     0.347,-53.482156,-2.2043737
     0.348, -51.39331, -2.241064
     0.349, -49.18537, -2.277348
      0.35,-46.859275,-2.3132271
     0.351,-44.415965,-2.3487022
     0.352,-41.856379,-2.3837747
     0.353,-39.181459,-2.4184457
     0.354,-36.392143,-2.4527163
     0.355,-33.489373,-2.4865877
     0.356,-30.474087,-2.5200612
     0.357,-27.347226,-2.5531379
     0.358,-24.109729, -2.585819
     0.359,-20.762538,-2.6181056
      0.36,-17.306591,-2.6499989
     0.361,-13.742828,-2.6815001
     0.362, -10.07219,-2.7126105
     0.363, -6.295616, -2.743331
     0.364,-2.4140466,-2.7736631
     0.365, 1.5715786,-2.8036077
     0.366, 5.6603195,-2.8331661
     0.367, 9.8512364,-2.8623395
     0.368, 14.143389, -2.891129
     0.369, 18.535838,-2.9195359
      0.37, 23.027643,-2.9475612
     0.371, 27.617865,-2.9752062
     0.372, 32.305562,-3.0024721
     0.373, 37.089797,  -3.02936
     0.374, 41.969627,-3.0558711
     0.375, 46.944115,-3.0820066
     0.376, 52.012319,-3.1077676
     0.377,   57.1733,-3.1331554
     0.378, 62.426117,-3.1581711
     0.379, 67.769832,-3.1828159
      0.38, 73.203505,-3.2070909
     0.381, 78.726194,-3.2309973
     0.382, 84.336961,-3.2545364
     0.383, 90.034866,-3.2777093
     0.384, 95.818968,-3.3005171
