"time","dataOut1","dataOut2"
18.76,4,2
18.81,4,2
18.86,4,2
18.91,4,2
18.96,4,2
19.01,4,2
19.06,4,2
19.11,4,2
19.16,4,2
19.21,4,2
19.26,4,2
19.31,4,2
19.36,4,2
19.41,4,2
19.46,4,2
19.51,4,2
19.56,4,2
19.61,4,2
19.66,4,2
19.71,4,2
19.76,4,2
19.81,4,2
19.86,4,2
19.91,4,2
19.96,4,2
20.01,3,2
20.06,3,2
20.11,3,2
20.16,3,2
20.21,3,2
20.26,3,2
20.31,3,2
20.36,3,2
20.41,3,2
20.46,3,2
20.51,3,2
20.56,3,2
20.61,3,2
20.66,3,2
20.71,3,2
20.76,3,2
20.81,3,2
20.86,3,2
20.91,3,2
20.96,3,2
21.01,3,2
21.06,3,2
21.11,3,2
21.16,3,2
21.21,3,2
21.26,3,2
21.31,3,2
21.36,3,2
21.41,3,2
21.46,3,2
21.51,3,2
21.56,3,2
21.61,3,2
21.66,3,2
21.71,3,2
21.76,3,2
21.81,3,2
21.86,3,2
21.91,3,2
21.96,3,2
22.01,3,2
22.06,3,2
22.11,3,2
22.16,3,2
22.21,3,2
22.26,3,2
22.31,3,2
22.36,3,2
22.41,3,2
22.46,3,2
22.51,3,2
22.56,3,2
22.61,3,2
22.66,3,2
22.71,3,2
22.76,3,2
22.81,3,2
22.86,3,2
22.91,3,2
22.96,3,2
23.01,3,2
23.06,3,2
23.11,3,2
23.16,3,2
23.21,3,2
23.26,3,2
23.31,3,2
23.36,3,2
23.41,3,2
23.46,3,2
23.51,3,2
23.56,3,2
23.61,3,2
23.66,3,2
23.71,3,2
23.76,3,2
23.81,3,2
23.86,3,2
23.91,3,2
23.96,3,2
24.01,3,2
24.06,3,2
24.11,3,2
24.16,3,2
24.21,3,2
24.26,3,2
24.31,3,2
24.36,3,2
24.41,3,2
24.46,3,2
24.51,3,2
24.56,3,2
24.61,3,2
24.66,3,2
24.71,3,2
24.76,3,2
24.81,3,2
24.86,3,2
24.91,3,2
24.96,3,2
25,3,2
