"time","Capacitor1.v","IdealDiode3.off"
0,282.84271247462,1
0.001,266.55173138502,0
0.002,250.20857459395,1
0.003,239.47910170812,1
0.004,248.36234675638,1
0.005,269.42363741692,1
0.006,276.40240870835,1
0.007,271.29829536532,1
0.008,268.96387244643,1
0.009,259.45826637528,1
0.01,250.37941178842,1
0.011,255.95452003071,1
0.012,265.7853905944,1
0.013,262.78551334572,1
0.014,264.21374030062,1
0.015,269.60869937158,1
0.016,262.80989386729,0
0.017,257.44635390382,0
0.018,262.14354224786,0
0.019,262.79605325458,0
0.02,257.45324763202,0
0.021,262.9198407398,0
0.022,268.95685206381,0
0.023,261.71798035617,1
0.024,260.6876737516,1
0.025,265.50817772481,1
0.026,260.22245632834,1
0.027,257.31587018702,1
0.028,264.49761718681,1
0.029,266.281584739,1
0.03,259.74240985241,1
0.031,262.80743339885,1
0.032,266.56289189218,1
0.033,258.95728594465,1
0.034,259.32818596076,1
0.035,266.25262879916,1
0.036,262.34485908025,0
0.037,259.04100057115,0
0.038,264.9249141251,0
0.039,265.22106954194,0
0.04,258.41476105679,0
0.041,261.96348109984,0
0.042,266.6384163009,0
0.043,259.60837408496,1
0.044,260.0218936269,1
0.045,266.62344524161,1
0.046,262.2620024071,1
0.047,258.72890948013,1
0.048,264.55154699011,1
0.049,264.99014512072,1
0.05,258.38753726593,1
0.051,262.14597476349,1
0.052,266.91489026312,1
0.053,259.81211812488,1
0.054,260.04539312995,1
0.055,266.45735126585,1
0.056,262.02094520882,0
0.057,258.58306108527,0
0.058,264.57600239591,0
0.059,265.16629232869,0
0.06,258.5484362824,0
0.061,262.20264576214,0
0.062,266.8550684437,0
0.063,259.70512516197,1
0.064,259.96844767719,1
0.065,266.45041498246,1
0.066,262.07555019544,1
0.067,258.64344885832,1
0.068,264.61032037145,1
0.069,265.15681821481,1
0.07,258.51997281656,1
0.071,262.17187666813,1
0.072,266.83825780915,1
0.073,259.70518620874,1
0.074,259.98087374185,1
0.075,266.4684651812,1
0.076,262.08930839517,0
0.077,258.64650692265,0
0.078,264.60124877037,0
0.079,265.14090315902,0
0.08,258.51525634521,0
0.081,262.18151230186,0
0.082,266.84128074058,0
0.083,259.70469159405,1
0.084,259.98510418568,1
0.085,266.46308696006,1
0.086,262.07159281516,1
0.087,258.63234797569,1
0.088,264.59803283827,1
0.089,265.15002221418,1
0.09,258.52637928783,1
0.091,262.18840668015,1
0.092,266.84039508207,1
0.093,259.69555134977,1
0.094,259.96817622513,1
0.095,266.45943335957,1
0.096,262.08780330616,0
0.097,258.65050334923,0
0.098,264.60855328217,0
0.099,265.14746352377,0
0.1,258.51295802996,0
