Time,freqHz,T2,T3,J1_flange_0a_phi,J1_flange_0a_tau,J1_flange_0b_phi,J1_flange_0b_tau,J1_J,J1_stateSelect,_J1_phi_start,J1_phi,der_J1_phi_,_J1_w_start,J1_w,der_J1_w_,J1_a,torque_useSupport,torque_flange_phi,torque_flange_tau,torque_support_phi,torque_support_tau,torque_phi_0support,torque_tau,clutch1_phi_0rel,der_clutch1_phi_0rel_,clutch1_w_0rel,der_clutch1_w_0rel_,clutch1_a_0rel,clutch1_tau,clutch1_flange_0a_phi,clutch1_flange_0a_tau,clutch1_flange_0b_phi,clutch1_flange_0b_tau,clutch1_phi_0nominal,clutch1_stateSelect,clutch1_mue_0pos_1__1_,clutch1_mue_0pos_1__2_,clutch1_peak,clutch1_cgeo,clutch1_fn_0max,clutch1_w_0small,clutch1_w_0relfric,clutch1_a_0relfric,clutch1_tau0,clutch1_tau0_0max,clutch1_free,clutch1_sa,_clutch1_startForward_start,clutch1_startForward,_clutch1_startBackward_start,clutch1_startBackward,_clutch1_locked_start,clutch1_locked,clutch1_Unknown,clutch1_Free,clutch1_Forward,clutch1_Stuck,clutch1_Backward,_clutch1_mode_start,clutch1_mode,clutch1_unitAngularAcceleration,clutch1_unitTorque,clutch1_useHeatPort,clutch1_lossPower,clutch1_mue0,clutch1_fn,clutch1_f_0normalized,sin1_amplitude,sin1_freqHz,sin1_phase,sin1_offset,sin1_startTime,sin1_y,sin1_pi,step1_height,step1_y,step1_offset,step1_startTime,J2_flange_0a_phi,J2_flange_0a_tau,J2_flange_0b_phi,J2_flange_0b_tau,J2_J,J2_stateSelect,_J2_phi_start,J2_phi,der_J2_phi_,_J2_w_start,J2_w,der_J2_w_,J2_a,clutch2_phi_0rel,der_clutch2_phi_0rel_,clutch2_w_0rel,der_clutch2_w_0rel_,clutch2_a_0rel,clutch2_tau,clutch2_flange_0a_phi,clutch2_flange_0a_tau,clutch2_flange_0b_phi,clutch2_flange_0b_tau,clutch2_phi_0nominal,clutch2_stateSelect,clutch2_mue_0pos_1__1_,clutch2_mue_0pos_1__2_,clutch2_peak,clutch2_cgeo,clutch2_fn_0max,clutch2_w_0small,clutch2_w_0relfric,clutch2_a_0relfric,clutch2_tau0,clutch2_tau0_0max,clutch2_free,clutch2_sa,_clutch2_startForward_start,clutch2_startForward,_clutch2_startBackward_start,clutch2_startBackward,_clutch2_locked_start,clutch2_locked,clutch2_Unknown,clutch2_Free,clutch2_Forward,clutch2_Stuck,clutch2_Backward,_clutch2_mode_start,clutch2_mode,clutch2_unitAngularAcceleration,clutch2_unitTorque,clutch2_useHeatPort,clutch2_lossPower,clutch2_mue0,clutch2_fn,clutch2_f_0normalized,J3_flange_0a_phi,J3_flange_0a_tau,J3_flange_0b_phi,J3_flange_0b_tau,J3_J,J3_stateSelect,_J3_phi_start,J3_phi,der_J3_phi_,_J3_w_start,J3_w,der_J3_w_,J3_a,clutch3_phi_0rel,der_clutch3_phi_0rel_,clutch3_w_0rel,der_clutch3_w_0rel_,clutch3_a_0rel,clutch3_tau,clutch3_flange_0a_phi,clutch3_flange_0a_tau,clutch3_flange_0b_phi,clutch3_flange_0b_tau,clutch3_phi_0nominal,clutch3_stateSelect,clutch3_mue_0pos_1__1_,clutch3_mue_0pos_1__2_,clutch3_peak,clutch3_cgeo,clutch3_fn_0max,clutch3_w_0small,clutch3_w_0relfric,clutch3_a_0relfric,clutch3_tau0,clutch3_tau0_0max,clutch3_free,clutch3_sa,_clutch3_startForward_start,clutch3_startForward,_clutch3_startBackward_start,clutch3_startBackward,_clutch3_locked_start,clutch3_locked,clutch3_Unknown,clutch3_Free,clutch3_Forward,clutch3_Stuck,clutch3_Backward,_clutch3_mode_start,clutch3_mode,clutch3_unitAngularAcceleration,clutch3_unitTorque,clutch3_useHeatPort,clutch3_lossPower,clutch3_mue0,clutch3_fn,clutch3_f_0normalized,J4_flange_0a_phi,J4_flange_0a_tau,J4_flange_0b_phi,J4_flange_0b_tau,J4_J,J4_stateSelect,_J4_phi_start,J4_phi,der_J4_phi_,_J4_w_start,J4_w,der_J4_w_,J4_a,sin2_amplitude,sin2_freqHz,sin2_phase,sin2_offset,sin2_startTime,sin2_y,sin2_pi,step2_height,step2_y,step2_offset,step2_startTime,fixed_phi0,fixed_flange_phi,fixed_flange_tau,fmi_loggingOn,fmi_pullInputsForInitialization,fmi_NumberOfContinuousStates,fmi_NumberOfEventIndicators
0.232,0.2,0.4,0.9,2.11806,8.44328,2.11806,-9.58031,1,3,0,2.11806,7.8603,10,7.8603,-1.13703,-1.13703,1,2.11806,-8.44328,0,8.44328,0,8.44328,-1.85083,-5.57276,-5.57276,10.7173,10.7173,-9.58031,2.11806,9.58031,0.26724,-9.58031,0.0001,4,0,0.5,1.1,1,20,1e+010,-5.57276,10.7173,9.58031,10.5383,0,0.179,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,53.3888,0.5,19.1606,0.958031,10,5,0,0,0,8.44328,3.14159,1,0,0,0.4,0.26724,9.58031,0.26724,0,1,3,0,0.26724,2.28754,0,2.28754,9.58031,9.58031,-0.26724,-2.28754,-2.28754,-9.58031,-9.58031,0,0.26724,-0,-1.44329e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-2.28754,-9.58031,0,0,1,-9.58031,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-1.44329e-015,-0,-1.44329e-015,0,1,3,0,-1.44329e-015,-6.66134e-015,0,-6.66134e-015,0,0,-5.19414e-018,-3.93689e-017,-3.93689e-017,-2.41205e-016,-2.41205e-016,0,-1.44329e-015,-0,-1.44848e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-3.93689e-017,-2.41205e-016,0,0,1,-2.41205e-016,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-1.44848e-015,-0,-1.44848e-015,0,1,3,0,-1.44848e-015,-6.70071e-015,0,-6.70071e-015,-2.41205e-016,-2.41205e-016,1,0.2,1.57,0,0,0.958031,3.14159,1,0,0,0.9,0,0,-8.44328,0,1,8,54
0.234,0.2,0.4,0.9,2.13378,8.76307,2.13378,-9.57308,1,3,0,2.13378,7.85836,10,7.85836,-0.810008,-0.810008,1,2.13378,-8.76307,0,8.76307,0,8.76307,-1.86195,-5.55167,-5.55167,10.3831,10.3831,-9.57308,2.13378,9.57308,0.271834,-9.57308,0.0001,4,0,0.5,1.1,1,20,1e+010,-5.55167,10.3831,9.57308,10.5304,0,-0.147299,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,53.1465,0.5,19.1462,0.957308,10,5,0,0,0,8.76307,3.14159,1,0,0,0.4,0.271834,9.57308,0.271834,0,1,3,0,0.271834,2.30669,0,2.30669,9.57308,9.57308,-0.271834,-2.30669,-2.30669,-9.57308,-9.57308,0,0.271834,-0,-1.60982e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-2.30669,-9.57308,0,0,1,-9.57308,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-1.60982e-015,-0,-1.60982e-015,0,1,3,0,-1.60982e-015,-5.77316e-015,0,-5.77316e-015,0,0,-5.27346e-018,-3.98874e-017,-3.98874e-017,-2.66407e-016,-2.66407e-016,0,-1.60982e-015,-0,-1.6151e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-3.98874e-017,-2.66407e-016,0,0,1,-2.66407e-016,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-1.6151e-015,-0,-1.6151e-015,0,1,3,0,-1.6151e-015,-5.81305e-015,0,-5.81305e-015,-2.66407e-016,-2.66407e-016,1,0.2,1.57,0,0,0.957308,3.14159,1,0,0,0.9,0,0,-8.76307,0,1,8,54
0.236,0.2,0.4,0.9,2.1495,9.04827,2.1495,-9.56578,1,3,0,2.1495,7.85704,10,7.85704,-0.517509,-0.517509,1,2.1495,-9.04827,0,9.04827,0,9.04827,-1.87303,-5.53121,-5.53121,10.0833,10.0833,-9.56578,2.1495,9.56578,0.276466,-9.56578,0.0001,4,0,0.5,1.1,1,20,1e+010,-5.53121,10.0833,9.56578,10.5224,0,-0.439069,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,52.9103,0.5,19.1316,0.956578,10,5,0,0,0,9.04827,3.14159,1,0,0,0.4,0.276466,9.56578,0.276466,0,1,3,0,0.276466,2.32583,0,2.32583,9.56578,9.56578,-0.276466,-2.32583,-2.32583,-9.56578,-9.56578,0,0.276466,-0,-1.44329e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-2.32583,-9.56578,0,0,1,-9.56578,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-1.44329e-015,-0,-1.44329e-015,0,1,3,0,-1.44329e-015,-7.10543e-015,0,-7.10543e-015,0,0,-5.35391e-018,-4.03836e-017,-4.03836e-017,-2.96678e-016,-2.96678e-016,0,-1.44329e-015,-0,-1.44864e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-4.03836e-017,-2.96678e-016,0,0,1,-2.96678e-016,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-1.44864e-015,-0,-1.44864e-015,0,1,3,0,-1.44864e-015,-7.14581e-015,0,-7.14581e-015,-2.96678e-016,-2.96678e-016,1,0.2,1.57,0,0,0.956578,3.14159,1,0,0,0.9,0,0,-9.04827,0,1,8,54
0.238,0.2,0.4,0.9,2.16521,9.29776,2.16521,-9.55842,1,3,0,2.16521,7.85627,10,7.85627,-0.260659,-0.260659,1,2.16521,-9.29776,0,9.29776,0,9.29776,-1.88407,-5.51131,-5.51131,9.81908,9.81908,-9.55842,2.16521,9.55842,0.281137,-9.55842,0.0001,4,0,0.5,1.1,1,20,1e+010,-5.51131,9.81908,9.55842,10.5143,0,-0.695183,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,52.6795,0.5,19.1168,0.955842,10,5,0,0,0,9.29776,3.14159,1,0,0,0.4,0.281137,9.55842,0.281137,0,1,3,0,0.281137,2.34496,0,2.34496,9.55842,9.55842,-0.281137,-2.34496,-2.34496,-9.55842,-9.55842,0,0.281137,-0,-9.4369e-016,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-2.34496,-9.55842,0,0,1,-9.55842,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-9.4369e-016,-0,-9.4369e-016,0,1,3,0,-9.4369e-016,-5.77316e-015,0,-5.77316e-015,0,0,-5.43536e-018,-4.09185e-017,-4.09185e-017,-1.95707e-016,-1.95707e-016,0,-9.4369e-016,-0,-9.49125e-016,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-4.09185e-017,-1.95707e-016,0,0,1,-1.95707e-016,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-9.49125e-016,-0,-9.49125e-016,0,1,3,0,-9.49125e-016,-5.81408e-015,0,-5.81408e-015,-1.95707e-016,-1.95707e-016,1,0.2,1.57,0,0,0.955842,3.14159,1,0,0,0.9,0,0,-9.29776,0,1,8,54
0.24,0.2,0.4,0.9,2.18092,9.51056,2.18092,-9.55101,1,3,0,2.18092,7.85598,10,7.85598,-0.0404427,-0.0404427,1,2.18092,-9.51056,0,9.51056,0,9.51056,-1.89508,-5.49191,-5.49191,9.59145,9.59145,-9.55101,2.18092,9.55101,0.285846,-9.55101,0.0001,4,0,0.5,1.1,1,20,1e+010,-5.49191,9.59145,9.55101,10.5061,0,-0.914658,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,52.4533,0.5,19.102,0.955101,10,5,0,0,0,9.51056,3.14159,1,0,0,0.4,0.285846,9.55101,0.285846,0,1,3,0,0.285846,2.36407,0,2.36407,9.55101,9.55101,-0.285846,-2.36407,-2.36407,-9.55101,-9.55101,0,0.285846,-0,-1.9984e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-2.36407,-9.55101,0,0,1,-9.55101,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-1.9984e-015,-0,-1.9984e-015,0,1,3,0,-1.9984e-015,-7.10543e-015,0,-7.10543e-015,0,0,-5.51779e-018,-4.14905e-017,-4.14905e-017,-2.01327e-016,-2.01327e-016,0,-1.9984e-015,-0,-2.00392e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-4.14905e-017,-2.01327e-016,0,0,1,-2.01327e-016,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-2.00392e-015,-0,-2.00392e-015,0,1,3,0,-2.00392e-015,-7.14692e-015,0,-7.14692e-015,-2.01327e-016,-2.01327e-016,1,0.2,1.57,0,0,0.955101,3.14159,1,0,0,0.9,0,0,-9.51056,0,1,8,54
0.242,0.2,0.4,0.9,2.19664,9.68583,2.19664,-9.54353,1,3,0,2.19664,7.85609,10,7.85609,0.1423,0.1423,1,2.19664,-9.68583,0,9.68583,0,9.68583,-1.90604,-5.47293,-5.47293,9.40123,9.40123,-9.54353,2.19664,9.54353,0.290594,-9.54353,0.0001,4,0,0.5,1.1,1,20,1e+010,-5.47293,9.40123,9.54353,10.4979,0,-1.09665,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,52.2311,0.5,19.0871,0.954353,10,5,0,0,0,9.68583,3.14159,1,0,0,0.4,0.290594,9.54353,0.290594,0,1,3,0,0.290594,2.38316,0,2.38316,9.54353,9.54353,-0.290594,-2.38316,-2.38316,-9.54353,-9.54353,0,0.290594,-0,-7.21645e-016,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-2.38316,-9.54353,0,0,1,-9.54353,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-7.21645e-016,-0,-7.21645e-016,0,1,3,0,-7.21645e-016,-5.77316e-015,0,-5.77316e-015,0,0,-5.60122e-018,-4.20444e-017,-4.20444e-017,-2.06704e-016,-2.06704e-016,0,-7.21645e-016,-0,-7.27246e-016,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-4.20444e-017,-2.06704e-016,0,0,1,-2.06704e-016,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-7.27246e-016,-0,-7.27246e-016,0,1,3,0,-7.27246e-016,-5.8152e-015,0,-5.8152e-015,-2.06704e-016,-2.06704e-016,1,0.2,1.57,0,0,0.954353,3.14159,1,0,0,0.9,0,0,-9.68583,0,1,8,54
0.244,0.2,0.4,0.9,2.21235,9.82287,2.21235,-9.53599,1,3,0,2.21235,7.85652,10,7.85652,0.286878,0.286878,1,2.21235,-9.82287,0,9.82287,0,9.82287,-1.91697,-5.45428,-5.45428,9.24912,9.24912,-9.53599,2.21235,9.53599,0.295379,-9.53599,0.0001,4,0,0.5,1.1,1,20,1e+010,-5.45428,9.24912,9.53599,10.4896,0,-1.24048,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,52.012,0.5,19.072,0.953599,10,5,0,0,0,9.82287,3.14159,1,0,0,0.4,0.295379,9.53599,0.295379,0,1,3,0,0.295379,2.40224,0,2.40224,9.53599,9.53599,-0.295379,-2.40224,-2.40224,-9.53599,-9.53599,0,0.295379,-0,-1.33227e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-2.40224,-9.53599,0,0,1,-9.53599,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-1.33227e-015,-0,-1.33227e-015,0,1,3,0,-1.33227e-015,-6.21725e-015,0,-6.21725e-015,0,0,-5.68561e-018,-4.25508e-017,-4.25508e-017,-2.14196e-016,-2.14196e-016,0,-1.33227e-015,-0,-1.33795e-015,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-4.25508e-017,-2.14196e-016,0,0,1,-2.14196e-016,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-1.33795e-015,-0,-1.33795e-015,0,1,3,0,-1.33795e-015,-6.2598e-015,0,-6.2598e-015,-2.14196e-016,-2.14196e-016,1,0.2,1.57,0,0,0.953599,3.14159,1,0,0,0.9,0,0,-9.82287,0,1,8,54
0.246,0.2,0.4,0.9,2.22806,9.92115,2.22806,-9.5284,1,3,0,2.22806,7.85721,10,7.85721,0.39275,0.39275,1,2.22806,-9.92115,0,9.92115,0,9.92115,-1.92786,-5.43591,-5.43591,9.13565,9.13565,-9.5284,2.22806,9.5284,0.300202,-9.5284,0.0001,4,0,0.5,1.1,1,20,1e+010,-5.43591,9.13565,9.5284,10.4812,0,-1.34559,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,51.7955,0.5,19.0568,0.95284,10,5,0,0,0,9.92115,3.14159,1,0,0,0.4,0.300202,9.5284,0.300202,0,1,3,0,0.300202,2.4213,0,2.4213,9.5284,9.5284,-0.300202,-2.4213,-2.4213,-9.5284,-9.5284,0,0.300202,-0,-6.10623e-016,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-2.4213,-9.5284,0,0,1,-9.5284,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-6.10623e-016,-0,-6.10623e-016,0,1,3,0,-6.10623e-016,-7.54952e-015,0,-7.54952e-015,0,0,-5.77103e-018,-4.30435e-017,-4.30435e-017,-2.15144e-016,-2.15144e-016,0,-6.10623e-016,-0,-6.16394e-016,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-4.30435e-017,-2.15144e-016,0,0,1,-2.15144e-016,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-6.16394e-016,-0,-6.16394e-016,0,1,3,0,-6.16394e-016,-7.59256e-015,0,-7.59256e-015,-2.15144e-016,-2.15144e-016,1,0.2,1.57,0,0,0.95284,3.14159,1,0,0,0.9,0,0,-9.92115,0,1,8,54
0.248,0.2,0.4,0.9,2.24378,9.98027,2.24378,-9.52074,1,3,0,2.24378,7.85807,10,7.85807,0.459527,0.459527,1,2.24378,-9.98027,0,9.98027,0,9.98027,-1.93871,-5.41772,-5.41772,9.06121,9.06121,-9.52074,2.24378,9.52074,0.305064,-9.52074,0.0001,4,0,0.5,1.1,1,20,1e+010,-5.41772,9.06121,9.52074,10.4728,0,-1.4116,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,51.5807,0.5,19.0415,0.952074,10,5,0,0,0,9.98027,3.14159,1,0,0,0.4,0.305064,9.52074,0.305064,0,1,3,0,0.305064,2.44035,0,2.44035,9.52074,9.52074,-0.305064,-2.44035,-2.44035,-9.52074,-9.52074,0,0.305064,-0,-7.77156e-016,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-2.44035,-9.52074,0,0,1,-9.52074,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-7.77156e-016,-0,-7.77156e-016,0,1,3,0,-7.77156e-016,-7.54952e-015,0,-7.54952e-015,0,0,-5.85748e-018,-4.35247e-017,-4.35247e-017,-2.144e-016,-2.144e-016,0,-7.77156e-016,-0,-7.83014e-016,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-4.35247e-017,-2.144e-016,0,0,1,-2.144e-016,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-7.83014e-016,-0,-7.83014e-016,0,1,3,0,-7.83014e-016,-7.59304e-015,0,-7.59304e-015,-2.144e-016,-2.144e-016,1,0.2,1.57,0,0,0.952074,3.14159,1,0,0,0.9,0,0,-9.98027,0,1,8,54
0.25,0.2,0.4,0.9,2.2595,10,2.2595,-9.51302,1,3,0,2.2595,7.85903,10,7.85903,0.486977,0.486977,1,2.2595,-10,0,10,0,10,-1.94953,-5.39964,-5.39964,9.02605,9.02605,-9.51302,2.2595,9.51302,0.309964,-9.51302,0.0001,4,0,0.5,1.1,1,20,1e+010,-5.39964,9.02605,9.51302,10.4643,0,-1.43828,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,51.3669,0.5,19.026,0.951302,10,5,0,0,0,10,3.14159,1,0,0,0.4,0.309964,9.51302,0.309964,0,1,3,0,0.309964,2.45939,0,2.45939,9.51302,9.51302,-0.309964,-2.45939,-2.45939,-9.51302,-9.51302,0,0.309964,-0,-6.10623e-016,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-2.45939,-9.51302,0,0,1,-9.51302,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-6.10623e-016,-0,-6.10623e-016,0,1,3,0,-6.10623e-016,-7.54952e-015,0,-7.54952e-015,0,0,-5.94487e-018,-4.39819e-017,-4.39819e-017,-2.16225e-016,-2.16225e-016,0,-6.10623e-016,-0,-6.16568e-016,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-4.39819e-017,-2.16225e-016,0,0,1,-2.16225e-016,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-6.16568e-016,-0,-6.16568e-016,0,1,3,0,-6.16568e-016,-7.5935e-015,0,-7.5935e-015,-2.16225e-016,-2.16225e-016,1,0.2,1.57,0,0,0.951302,3.14159,1,0,0,0.9,0,0,-10,0,1,8,54
0.252,0.2,0.4,0.9,2.27521,9.98027,2.27521,-9.50525,1,3,0,2.27521,7.86,10,7.86,0.475022,0.475022,1,2.27521,-9.98027,0,9.98027,0,9.98027,-1.96031,-5.38159,-5.38159,9.03022,9.03022,-9.50525,2.27521,9.50525,0.314902,-9.50525,0.0001,4,0,0.5,1.1,1,20,1e+010,-5.38159,9.03022,9.50525,10.4558,0,-1.42555,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,51.1533,0.5,19.0105,0.950525,10,5,0,0,0,9.98027,3.14159,1,0,0,0.4,0.314902,9.50525,0.314902,0,1,3,0,0.314902,2.47841,0,2.47841,9.50525,9.50525,-0.314902,-2.47841,-2.47841,-9.50525,-9.50525,0,0.314902,-0,-8.32667e-016,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-2.47841,-9.50525,0,0,1,-9.50525,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-8.32667e-016,-0,-8.32667e-016,0,1,3,0,-8.32667e-016,-7.10543e-015,0,-7.10543e-015,0,0,-6.03313e-018,-4.44234e-017,-4.44234e-017,-2.15089e-016,-2.15089e-016,0,-8.32667e-016,-0,-8.387e-016,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-4.44234e-017,-2.15089e-016,0,0,1,-2.15089e-016,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-8.387e-016,-0,-8.387e-016,0,1,3,0,-8.387e-016,-7.14985e-015,0,-7.14985e-015,-2.15089e-016,-2.15089e-016,1,0.2,1.57,0,0,0.950525,3.14159,1,0,0,0.9,0,0,-9.98027,0,1,8,54
0.254,0.2,0.4,0.9,2.29094,9.92115,2.29094,-9.49741,1,3,0,2.29094,7.8609,10,7.8609,0.423739,0.423739,1,2.29094,-9.92115,0,9.92115,0,9.92115,-1.97106,-5.36349,-5.36349,9.07367,9.07367,-9.49741,2.29094,9.49741,0.319877,-9.49741,0.0001,4,0,0.5,1.1,1,20,1e+010,-5.36349,9.07367,9.49741,10.4471,0,-1.37348,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,50.9393,0.5,18.9948,0.949741,10,5,0,0,0,9.92115,3.14159,1,0,0,0.4,0.319877,9.49741,0.319877,0,1,3,0,0.319877,2.49741,0,2.49741,9.49741,9.49741,-0.319877,-2.49741,-2.49741,-9.49741,-9.49741,0,0.319877,-0,-8.32667e-016,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-2.49741,-9.49741,0,0,1,-9.49741,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-8.32667e-016,-0,-8.32667e-016,0,1,3,0,-8.32667e-016,-6.66134e-015,0,-6.66134e-015,0,0,-6.12228e-018,-4.48221e-017,-4.48221e-017,-1.11645e-016,-1.11645e-016,0,-8.32667e-016,-0,-8.3879e-016,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-4.48221e-017,-1.11645e-016,0,0,1,-1.11645e-016,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-8.3879e-016,-0,-8.3879e-016,0,1,3,0,-8.3879e-016,-6.70616e-015,0,-6.70616e-015,-1.11645e-016,-1.11645e-016,1,0.2,1.57,0,0,0.949741,3.14159,1,0,0,0.9,0,0,-9.92115,0,1,8,54
0.256,0.2,0.4,0.9,2.30666,9.82287,2.30666,-9.48951,1,3,0,2.30666,7.86167,10,7.86167,0.333362,0.333362,1,2.30666,-9.82287,0,9.82287,0,9.82287,-1.98177,-5.34527,-5.34527,9.15615,9.15615,-9.48951,2.30666,9.48951,0.324891,-9.48951,0.0001,4,0,0.5,1.1,1,20,1e+010,-5.34527,9.15615,9.48951,10.4385,0,-1.28231,0,0,0,0,0,0,3,2,1,0,-1,3,-1,1,1,0,50.724,0.5,18.979,0.948951,10,5,0,0,0,9.82287,3.14159,1,0,0,0.4,0.324891,9.48951,0.324891,0,1,3,0,0.324891,2.5164,0,2.5164,9.48951,9.48951,-0.324891,-2.5164,-2.5164,-9.48951,-9.48951,0,0.324891,-0,-8.32667e-016,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-2.5164,-9.48951,0,0,1,-9.48951,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-8.32667e-016,-0,-8.32667e-016,0,1,3,0,-8.32667e-016,-7.10543e-015,0,-7.10543e-015,0,0,-6.21224e-018,-4.51782e-017,-4.51782e-017,-1.11386e-016,-1.11386e-016,0,-8.32667e-016,-0,-8.3888e-016,0,0.0001,4,0,0.5,1.1,1,20,1e+010,-4.51782e-017,-1.11386e-016,0,0,1,-1.11386e-016,0,0,0,0,0,0,3,2,1,0,-1,3,2,1,1,0,-0,0.5,0,0,-8.3888e-016,-0,-8.3888e-016,0,1,3,0,-8.3888e-016,-7.15061e-015,0,-7.15061e-015,-1.11386e-016,-1.11386e-016,1,0.2,1.57,0,0,0.948951,3.14159,1,0,0,0.9,0,0,-9.82287,0,1,8,54
