"time","J1_w","J2_w","J3_w","J4_w"
0,10,0,0,0
0,10,0,0,0
0.01,9.91557,0.0999975,4.44089e-16,4.43335e-16
0.02,9.86066,0.19998,-8.04912e-16,-8.0717e-16
0.03,9.83089,0.299932,2.77556e-16,2.73915e-16
0.04,9.81944,0.399837,4.44089e-16,4.39766e-16
0.05,9.818,0.499681,-6.10623e-16,-6.15224e-16
0.06,9.81665,0.599448,-1.55431e-15,-1.55861e-15
0.07,9.80574,0.69912,0,-3.15521e-18
0.08,9.77669,0.798683,1.44329e-15,1.44154e-15
0.09,9.72256,0.898121,2.10942e-15,2.11082e-15
0.1,9.63891,0.997418,2.66454e-15,2.66935e-15
0.11,9.52421,1.09656,2.22045e-15,2.22905e-15
0.12,9.38002,1.19553,4.44089e-16,4.55396e-16
0.13,9.21078,1.29431,4.44089e-16,4.57258e-16
0.14,9.02342,1.39288,4.44089e-16,4.58419e-16
0.15,8.82662,1.49124,2.22045e-15,2.23558e-15
0.16,8.63004,1.58937,1.11022e-15,1.12521e-15
0.17,8.44335,1.68724,1.33227e-15,1.34568e-15
0.18,8.27514,1.78485,8.88178e-16,8.9941e-16
0.19,8.13243,1.88218,1.9984e-15,2.00908e-15
0.2,8.01979,1.97921,1.77636e-15,1.78704e-15
0.21,7.93873,2.07593,1.33227e-15,1.33981e-15
0.22,7.88763,2.17232,8.88178e-16,8.89789e-16
0.23,7.86203,2.26837,1.33227e-15,1.32798e-15
0.24,7.85509,2.36407,1.33227e-15,1.32529e-15
0.25,7.85816,2.45939,8.88178e-16,8.80103e-16
0.26,7.86162,2.55432,0,-7.9279e-18
0.27,7.85583,2.64885,4.44089e-16,4.37096e-16
0.28,7.83213,2.74297,0,-5.13149e-18
0.29,7.78363,2.83665,-4.44089e-16,-4.45295e-16
0.3,7.70595,2.92988,-4.44089e-16,-4.40652e-16
0.31,7.59756,3.02266,0,7.7341e-18
0.32,7.46,3.11496,0,1.18152e-17
0.33,7.29773,3.20676,4.44089e-16,4.60632e-16
0.34,7.11766,3.29806,0,1.91082e-17
0.35,6.92848,3.38884,-4.44089e-16,-4.24109e-16
0.36,6.73985,3.47909,0,1.99303e-17
0.37,6.56141,3.56879,-4.44089e-16,-4.25544e-16
0.38,6.40186,3.65793,-1.33227e-15,-1.31581e-15
0.39,6.26817,3.74649,-8.88178e-16,-8.74111e-16
0.4,6.16471,3.83445,8.88178e-16,-8.75381e-16
0.41,6.09292,3.82182,0.1,-8.32667e-16
0.42,6.05118,3.80856,0.2,2.77556e-16
0.43,6.03537,3.79468,0.3,-7.77156e-16
0.44,6.0386,3.78015,0.4,-1.33227e-15
0.45,6.05214,3.76496,0.5,-1.66533e-15
0.46,6.06636,3.74909,0.6,-1.33227e-15
0.47,6.07174,3.73254,0.7,-1.55431e-15
0.48,6.05959,3.7153,0.8,-5.55112e-16
0.49,6.02284,3.69734,0.9,1.11022e-16
0.5,5.9572,3.67865,1,-8.88178e-16
0.51,5.86113,3.65923,1.1,-8.88178e-16
0.52,5.73619,3.63906,1.2,-4.44089e-16
0.53,5.58676,3.61812,1.3,-8.88178e-16
0.54,5.41971,3.59641,1.4,-4.44089e-16
0.55,5.2438,3.57391,1.5,-8.88178e-16
0.56,5.06869,3.55061,1.6,-1.11022e-15
0.57,4.90403,3.5265,1.7,-1.11022e-15
0.58,4.7585,3.50156,1.8,-1.33227e-15
0.59,4.63899,3.47579,1.9,-1.33227e-15
0.6,4.55,3.44916,2,-1.55431e-15
0.61,4.49308,3.42168,2.1,-1.77636e-15
0.62,4.4667,3.39333,2.2,-1.33227e-15
0.63,4.4664,3.3641,2.3,-4.44089e-16
0.64,4.48529,3.33397,2.4,-8.88178e-16
0.65,4.51471,3.30294,2.5,-2.22045e-15
0.66,4.54504,3.27099,2.6,-8.88178e-16
0.67,4.56666,3.23812,2.7,-8.88178e-16
0.68,4.57088,3.20431,2.8,-1.33227e-15
0.69,4.55083,3.16956,2.9,-8.88178e-16
0.7,4.50209,3.13384,3,0
0.71,4.42315,3.09858,3.09858,-8.88178e-16
0.72,4.31562,3.12975,3.12975,-8.88178e-16
0.73,4.18394,3.16043,3.16043,1.33227e-15
0.74,4.03482,3.1906,3.1906,1.33227e-15
0.75,3.87713,3.22028,3.22028,1.77636e-15
0.76,3.72044,3.24945,3.24945,1.77636e-15
0.77,3.57436,3.2781,3.2781,1.33227e-15
0.78,3.44759,3.30624,3.30624,8.88178e-16
0.79,3.34707,3.33385,3.33385,1.33227e-15
0.8,3.33309,3.33309,3.33309,1.33227e-15
0.81,3.33824,3.33824,3.33824,1.33227e-15
0.82,3.35318,3.35318,3.35318,1.33227e-15
0.83,3.37656,3.37656,3.37656,1.33227e-15
0.84,3.41483,3.40174,3.40174,2.22045e-15
0.85,3.4643,3.42614,3.42614,1.77636e-15
0.86,3.515,3.44999,3.44999,1.77636e-15
0.87,3.55719,3.47328,3.47328,1.33227e-15
0.88,3.58221,3.49601,3.49601,1.33227e-15
0.89,3.58316,3.51819,3.51819,8.88178e-16
0.9,3.55558,3.5398,3.5398,8.88178e-16
0.91,3.50651,3.50651,3.50651,0.1
0.92,3.45818,3.45818,3.45818,0.2
0.93,3.40151,3.40151,3.40151,0.3
0.94,3.3388,3.3388,3.3388,0.4
