"time","Noise","Noise_Filt","Noise_Filt_Sat","Sine","Sine_Filt","Sine_Filt_Quantized"
.00000005e-03,5.04193425e-01,6.30241781e-02,6.30241781e-02,1.99999963e-03,0.00000000e+00,0.00000000e+00
.00000009e-03,5.04193425e-01,6.30241781e-02,6.30241781e-02,3.99999740e-03,0.00000000e+00,0.00000000e+00
.00000003e-03,5.04193425e-01,6.30241781e-02,6.30241781e-02,5.99999120e-03,1.79999962e-08,0.00000000e+00
.00000019e-03,5.04193425e-01,6.30241781e-02,6.30241781e-02,7.99997896e-03,7.19243687e-08,0.00000000e+00
.99999989e-03,5.04193425e-01,6.30241781e-02,6.30241781e-02,9.99995787e-03,1.79622020e-07,0.00000000e+00
.00000005e-03,5.04193425e-01,6.30241781e-02,6.30241781e-02,1.19999284e-02,3.58866487e-07,0.00000000e+00
.00000022e-03,5.04193425e-01,6.30241781e-02,6.30241781e-02,1.39998859e-02,6.27356144e-07,0.00000000e+00
.00000038e-03,5.04193425e-01,6.30241781e-02,6.30241781e-02,1.59998294e-02,1.00271427e-06,0.00000000e+00
.99999961e-03,5.04193425e-01,6.30241781e-02,6.30241781e-02,1.79997571e-02,1.50248923e-06,0.00000000e+00
9.99999978e-03,5.04193425e-01,6.30241781e-02,6.30241781e-02,1.99996661e-02,2.14415468e-06,0.00000000e+00
1.09999999e-02,5.04193425e-01,6.30241781e-02,6.30241781e-02,2.19995566e-02,2.94510915e-06,0.00000000e+00
1.20000001e-02,5.04193425e-01,6.30241781e-02,6.30241781e-02,2.39994247e-02,3.92267748e-06,0.00000000e+00
1.30000003e-02,5.04193425e-01,6.30241781e-02,6.30241781e-02,2.59992685e-02,5.09410938e-06,0.00000000e+00
1.40000004e-02,5.04193425e-01,6.30241781e-02,6.30241781e-02,2.79990844e-02,6.47658089e-06,0.00000000e+00
1.49999997e-02,5.04193425e-01,6.30241781e-02,6.30241781e-02,2.99988743e-02,8.08719415e-06,0.00000000e+00
1.60000008e-02,5.04193425e-01,6.30241781e-02,6.30241781e-02,3.19986343e-02,9.94297534e-06,0.00000000e+00
1.70000009e-02,5.04193425e-01,6.30241781e-02,6.30241781e-02,3.39983627e-02,1.20608802e-05,0.00000000e+00
1.79999992e-02,5.04193425e-01,6.30241781e-02,6.30241781e-02,3.59980576e-02,1.44577871e-05,0.00000000e+00
1.89999994e-02,5.04193425e-01,6.30241781e-02,6.30241781e-02,3.79977152e-02,1.71505035e-05,0.00000000e+00
1.99999996e-02,5.04193425e-01,6.30241781e-02,6.30241781e-02,3.99973318e-02,2.01557650e-05,0.00000000e+00
2.09999997e-02,5.04193425e-01,6.30241781e-02,6.30241781e-02,4.19969112e-02,2.34902272e-05,0.00000000e+00
2.19999999e-02,5.04193425e-01,6.30241781e-02,6.30241781e-02,4.39964496e-02,2.71704812e-05,0.00000000e+00
2.30000000e-02,5.04193425e-01,6.30241781e-02,6.30241781e-02,4.59959432e-02,3.12130360e-05,0.00000000e+00
2.40000002e-02,5.04193425e-01,6.30241781e-02,6.30241781e-02,4.79953922e-02,3.56343407e-05,0.00000000e+00
2.50000004e-02,5.04193425e-01,6.30241781e-02,6.30241781e-02,4.99947928e-02,4.04507518e-05,0.00000000e+00
2.60000005e-02,5.04193425e-01,6.30241781e-02,6.30241781e-02,5.19941412e-02,4.56785783e-05,0.00000000e+00
2.70000007e-02,5.04193425e-01,6.30241781e-02,6.30241781e-02,5.39934374e-02,5.13340347e-05,0.00000000e+00
2.80000009e-02,5.04193425e-01,6.30241781e-02,6.30241781e-02,5.59926815e-02,5.74332735e-05,0.00000000e+00
