"time","Out1"
0.01,0
0.04,0.00059995
0.06,0.00149963
0.09,0.00359785
0.12,0.00659275
0.14,0.00908621
0.16,0.011976
0.18,0.015261
0.2,0.0189399
0.22,0.0230112
0.24,0.0274733
0.27,0.0348952
0.29,0.040326
0.31,0.0461408
0.33,0.052337
0.35,0.0589123
0.37,0.065864
0.39,0.0731894
0.41,0.0808854
0.43,0.0889491
0.45,0.0973772
0.47,0.106166
0.49,0.115313
0.52,0.129695
0.54,0.139719
0.56,0.150088
0.58,0.160796
0.6,0.17184
0.62,0.183215
0.64,0.194917
0.66,0.20694
0.68,0.219281
0.7,0.231935
0.72,0.244895
0.74,0.258158
0.76,0.271717
0.78,0.285568
0.8,0.299704
0.82,0.31412
0.84,0.328811
0.86,0.34377
0.88,0.358992
0.9,0.37447
0.92,0.390199
0.94,0.406171
0.96,0.42238
0.98,0.438821
1,0.455486
1.02,0.47237
1.04,0.489464
1.06,0.506762
1.08,0.524257
1.1,0.541943
1.12,0.559812
1.14,0.577857
1.16,0.596071
1.18,0.614447
1.2,0.632977
1.22,0.651653
1.24,0.670469
1.26,0.689417
1.28,0.708489
1.3,0.727677
1.32,0.746975
1.34,0.766373
1.36,0.785865
1.38,0.805443
1.4,0.825099
1.42,0.844824
1.44,0.864612
1.46,0.884453
1.48,0.904341
1.5,0.924268
1.52,0.944224
1.54,0.964203
1.56,0.984196
1.58,1.0042
1.6,1.02419
1.62,1.04418
1.64,1.06415
1.66,1.0841
1.68,1.10401
1.7,1.12388
1.72,1.1437
1.74,1.16346
1.76,1.18316
1.78,1.20278
1.8,1.22232
1.82,1.24178
1.84,1.26113
1.86,1.28039
1.88,1.29953
1.9,1.31855
1.92,1.33744
1.94,1.3562
1.96,1.37481
1.98,1.39328
2.01,1.42068
2.04,1.4477
2.07,1.47432
2.1,1.50052
2.13,1.52626
2.16,1.55153
2.19,1.5763
2.22,1.60056
2.25,1.62427
2.28,1.64742
2.31,1.66999
2.34,1.69196
2.37,1.7133
2.4,1.734
2.43,1.75404
2.46,1.77341
2.49,1.79207
2.52,1.81003
2.55,1.82725
2.58,1.84373
2.61,1.85945
2.64,1.8744
2.67,1.88856
2.7,1.90192
2.73,1.91447
2.76,1.92619
2.79,1.93709
2.82,1.94714
2.85,1.95633
2.88,1.96467
2.91,1.97214
2.94,1.97873
2.97,1.98444
3,1.98927
3.03,1.99321
3.06,1.99625
3.09,1.99839
3.12,1.99964
3.15,1.99999
3.18,1.99944
3.21,1.99799
3.24,1.99564
3.27,1.99239
3.3,1.98825
3.33,1.98322
3.36,1.97731
3.39,1.97052
3.42,1.96285
3.45,1.95432
3.48,1.94493
3.51,1.93469
3.54,1.9236
3.57,1.91169
3.6,1.89896
3.63,1.88541
3.66,1.87107
3.69,1.85595
3.72,1.84005
3.75,1.8234
3.78,1.80601
3.81,1.78789
3.84,1.76907
3.87,1.74955
3.9,1.72936
3.93,1.70851
3.96,1.68702
3.99,1.66492
4.01,1.64985
4.04,1.62675
4.07,1.6031
4.1,1.5789
4.13,1.55418
4.16,1.52897
4.19,1.50327
4.22,1.47713
4.25,1.45055
4.28,1.42357
4.31,1.39621
4.34,1.36849
4.37,1.34044
4.4,1.31208
4.43,1.28344
4.46,1.25455
4.49,1.22543
4.52,1.1961
4.55,1.1666
4.58,1.13695
4.61,1.10717
4.64,1.0773
4.67,1.04736
4.7,1.01738
4.73,0.987381
4.76,0.957393
4.79,0.927444
4.82,0.89756
4.85,0.867768
4.88,0.838096
4.91,0.808569
4.94,0.779214
4.97,0.750058
5,0.721126
5.03,0.692446
5.06,0.664043
5.09,0.635942
5.12,0.608168
5.15,0.580747
5.18,0.553704
5.21,0.527062
5.24,0.500845
5.27,0.475078
5.3,0.449783
5.33,0.424984
5.36,0.400701
5.39,0.376959
5.42,0.353776
5.45,0.331176
5.48,0.309177
5.51,0.2878
5.54,0.267064
5.57,0.246987
5.6,0.227589
5.63,0.208885
5.66,0.190893
5.69,0.173629
5.72,0.157109
5.75,0.141348
5.78,0.126359
5.81,0.112157
5.84,0.0987529
5.87,0.0861604
5.9,0.0743903
5.93,0.0634532
5.96,0.0533589
5.99,0.0441165
6.02,0.0357343
6.05,0.0282199
6.08,0.02158
6.11,0.0158206
6.14,0.0109469
6.17,0.00696325
6.2,0.00387328
6.23,0.00167976
6.26,0.00038465
6.29,-1.088e-05
6.32,0.00049352
6.35,0.0018974
6.38,0.0041995
6.41,0.00739775
6.44,0.0114893
6.47,0.0164704
6.5,0.0223366
6.53,0.0290826
6.56,0.0367024
6.59,0.045189
6.62,0.054535
6.65,0.0647317
6.68,0.0757702
6.71,0.0876404
6.74,0.100332
6.77,0.113832
6.8,0.128131
6.83,0.143214
6.86,0.159068
6.89,0.175679
6.92,0.193031
6.95,0.21111
6.98,0.229899
7.01,0.249381
7.04,0.269538
7.07,0.290353
7.1,0.311806
7.13,0.333878
7.16,0.35655
7.19,0.379802
7.22,0.403611
7.25,0.427957
7.28,0.452818
7.31,0.478171
7.34,0.503993
7.37,0.530263
7.4,0.556954
7.43,0.584045
7.46,0.61151
7.49,0.639324
7.52,0.667463
7.55,0.695902
7.58,0.724614
7.61,0.753573
7.64,0.782755
7.67,0.812132
7.7,0.841678
7.73,0.871367
7.76,0.901171
7.79,0.931064
7.82,0.96102
7.85,0.99101
7.88,1.02101
7.91,1.05099
7.94,1.08092
7.97,1.11078
8,1.14054
8.03,1.17018
8.06,1.19966
8.09,1.22896
8.12,1.25806
8.15,1.28692
8.18,1.31553
8.21,1.34385
8.24,1.37186
8.27,1.39954
8.3,1.42685
8.33,1.45379
8.36,1.48031
8.39,1.50641
8.42,1.53204
8.45,1.5572
8.48,1.58186
8.51,1.60599
8.54,1.62958
8.57,1.6526
8.6,1.67503
8.63,1.69686
8.66,1.71806
8.69,1.73861
8.72,1.7585
8.75,1.77771
8.78,1.79621
8.81,1.814
8.84,1.83106
8.87,1.84737
8.9,1.86291
8.93,1.87768
8.96,1.89166
8.99,1.90484
9.02,1.9172
9.05,1.92874
9.08,1.93944
9.11,1.9493
9.14,1.9583
9.17,1.96644
9.2,1.97371
9.23,1.98011
9.26,1.98562
9.29,1.99024
9.32,1.99398
9.35,1.99682
9.38,1.99876
9.41,1.9998
9.44,1.99994
9.47,1.99919
9.5,1.99753
9.53,1.99498
9.56,1.99153
9.59,1.98719
9.62,1.98196
9.65,1.97584
9.68,1.96885
9.71,1.96099
9.74,1.95226
9.77,1.94268
9.8,1.93224
9.83,1.92097
9.86,1.90887
9.89,1.89595
9.92,1.88222
9.95,1.8677
9.98,1.8524
10,1.84178
10,1.84178
