    "time",   "der_p",   "der_T"
         0,         0,         0
      0.02,         0,         0
      0.04,         0,         0
      0.06,         0,         0
      0.08,         0,         0
       0.1,         0,         0
      0.12,         0,         0
      0.14,         0,         0
      0.16,         0,         0
      0.18,         0,         0
       0.2,         0,         0
      0.22,         0,         0
      0.24,         0,         0
      0.26,         0,         0
      0.28,         0,         0
       0.3,         0,         0
      0.32,-61.432347,-1.0559457
      0.34,-64.698499,-1.9362034
      0.36,-17.318581,-2.6502004
      0.38, 73.187766,-3.2073555
       0.4, 199.30139,-3.6170795
      0.42, 353.50363,-3.8887753
      0.44, 528.27631,-4.0318374
      0.46, 716.10173,-4.0556522
      0.48, 909.46268, -3.969598
       0.5, 1100.8424,-3.7830451
      0.52, 1282.7248,-3.5053554
      0.54,  1447.594,-3.1458831
      0.56, 1587.9347,-2.7139739
      0.58, 1696.2322,-2.2189656
       0.6, 1764.9722,-1.6701879
      0.62, 1786.6409,-1.0769623
      0.64, 1753.7248,-0.44860251
      0.66, 1658.7111, 0.2055828
      0.68, 1494.0877, 0.8763031
       0.7, 1252.3428, 1.5542701
      0.72,   1252.31, 1.5537215
      0.74, 1252.2772, 1.5531731
      0.76, 1252.2445, 1.5526251
      0.78, 1252.2118, 1.5520774
       0.8, 1252.1791, 1.5515299
      0.82, 1252.1464, 1.5509828
      0.84, 1252.1137,  1.550436
      0.86, 1252.0811, 1.5498894
      0.88, 1252.0484, 1.5493431
       0.9, 1252.0158, 1.5487972
      0.92, 1251.9832, 1.5482515
      0.94, 1251.9506, 1.5477061
      0.96, 1251.9181,  1.547161
      0.98, 1251.8856, 1.5466162
         1,  1251.853, 1.5460717
