    "time", "Out1[1]", "Out1[2]",    "Out2",    "Out3",    "Out4",    "Out5", "Out6[1]", "Out6[2]", "Out6[3]", "Out6[4]", "Out6[5]", "Out6[6]",    "Out7", "Out8[1]", "Out8[2]",    "Out9",   "Out10",   "Out11"
       7.3,         1,0.85043662,        10,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.79366786,         0,         0,0.82871887,0.17008732,         6
       7.4,         1, 0.8987081,        10,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.79366786,         0,         0,0.82871887,0.17974162,         6
       7.5,         1,0.93799998,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93799998,         0,         0,0.93088014,    0.1876,         6
       7.6,         1,0.96791967,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93799998,         0,         0,0.93088014,0.19358393,         6
       7.7,         1,0.98816823,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.93799998,         0,         0,0.98816823,0.19763365,         6
       7.8,         1,0.99854335,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99854335,         0,         0,0.98816823,0.19970867,         6
       7.9,         1,0.99894134,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99854335,         0,         0,0.98816823,0.19978827,         6
         8,         1,0.98935825,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.99854335,         0,         0,0.99782158,0.19787165,         6
       8.1,         1,0.96988981,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.96988981,         0,         0,0.99782158,0.19397796,         6
       8.2,         1,0.94073056,        11,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.96988981,         0,         0,0.95937483,0.18814611,         6
       8.3,         1,0.90217183,        10,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.96988981,         0,         0,0.95937483,0.18043437,         6
       8.4,         1,0.85459891,        10,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.85459891,         0,         0,0.87468133,0.17091978,         6
       8.5,         1,0.79848711,         9,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.85459891,         0,         0,0.87468133,0.15969742,         6
       8.6,         1, 0.7343971,         8,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.85459891,         0,         0,0.74782372,0.14687942,         6
       8.7,         1,0.66296923,         7,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.66296923,         0,         0,0.74782372,0.13259385,         6
       8.8,         1,0.58491719,         7,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.66296923,         0,         0,0.58491719,0.11698344,         6
       8.9,         1,0.50102086,         6,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.66296923,         0,         0,0.58491719,0.10020417,         6
         9,         1,0.41211849,         4,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.41211849,         0,         0,0.58491719,0.082423697,         6
       9.1,         1,0.31909836,         3,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.41211849,         0,         0,0.39381467,0.063819672,         6
       9.2,         1,0.22288991,         2,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.41211849,         0,         0,0.39381467,0.044577983,         6
       9.3,         1,0.12445442,         1,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.12445442,         0,         0,0.18372828,0.024890885,         6
       9.4,         1,0.024775425,         0,         0,        12,        12,         1,         0,         1,         0,         1,         0,0.12445442,         0,         0,0.18372828,0.0049550851,         6
       9.5,         1,-0.07515112,        -1,        -1,        12,        12,         1,         0,         1,         0,         1,         0,0.12445442,         0,         0,-0.035214757,-0.015030224,         6
       9.6,         1,-0.17432678,        -3,        -1,        12,        12,         1,         0,         1,         0,         1,         0,-0.17432678,         0,         0,-0.035214757,-0.034865356,         6
       9.7,         1,-0.27176063,        -4,        -1,        12,        12,         1,         0,         1,         0,         1,         0,-0.17432678,         0,         0,-0.25246026,-0.054352125,         6
       9.8,         1,-0.36647913,        -5,        -1,        12,        12,         1,         0,         1,         0,         1,         0,-0.17432678,         0,         0,-0.25246026,-0.073295826,         6
       9.9,         1,-0.45753589,        -6,        -1,        12,        12,         1,         0,         1,         0,         1,         0,-0.45753589,         0,         0,-0.45753589,-0.091507179,         6
        10,         1,-0.54402111,        -7,        -1,        12,        12,         1,         0,         1,         0,         1,         0,-0.45753589,         0,         0,-0.45753589,-0.10880422,         6
