    "time","p1@general_hydraulic_chamber","p1@hydraulic_4","q@volumesensor"
         0,       200,       200,         0
  1.5e-005, 200.02675,       200,         0
    3e-005, 200.03994,       200,         0
  4.5e-005, 200.04645,       200,         0
    6e-005, 200.04967, 200.00194,         0
  7.5e-005, 200.05126, 200.01769,         0
    9e-005, 200.05205, 200.05246,         0
  0.000105, 200.05244, 200.08201,         0
   0.00012, 200.05264, 200.09457,         0
  0.000135, 200.05275,  200.0992,         0
   0.00015, 200.05287, 200.10176,         0
  0.000165, 200.05306,  200.1032,         0
   0.00018,  200.0533, 200.10375,         0
  0.000195,  200.0535, 200.10198,         0
   0.00021, 200.05363, 200.09327,         0
  0.000225, 200.05371, 200.07267,         0
   0.00024, 200.05376,  200.0451,         0
  0.000255, 200.05378, 200.02324,         0
   0.00027, 200.05378, 200.01265,         0
  0.000285, 200.05375, 200.00896,         0
    0.0003, 200.05365,  200.0072,         0
  0.000315, 200.05348, 200.00621,         0
   0.00033, 200.05329, 200.00708,         0
  0.000345, 200.05313,  200.0123,         0
   0.00036, 200.05302, 200.02523,         0
  0.000375, 200.05296, 200.04596,         0
   0.00039, 200.05292, 200.06843,         0
  0.000405, 200.05291, 200.08501,         0
   0.00042, 200.05293, 200.09328,         0
  0.000435, 200.05299, 200.09628,         0
   0.00045, 200.05311, 200.09741,         0
  0.000465, 200.05327,  200.0973,         0
   0.00048, 200.05343, 200.09432,         0
  0.000495, 200.05357, 200.08605,         0
   0.00051, 200.05365, 135.84872,        -6
  0.000525,  200.0537, 134.05229,        -6
   0.00054, 200.05372, 138.73177,        -6
  0.000555, 200.04615, 138.20223,        -6
   0.00057, 199.91961, 137.62029,        -6
  0.000585, 199.40566, 137.40368,        -6
    0.0006, 198.63321, 137.16913,        -6
  0.000615, 197.83979, 138.86265,        -6
   0.00063, 197.06758, 154.09528,        -6
  0.000645,  196.3013, 197.51335,        -6
   0.00066, 195.53704, 243.64057,        -6
  0.000675, 194.77762,  256.2744,        -6
   0.00069, 194.04096, 253.62972,        -6
  0.000705, 193.39296, 251.34509,        -6
   0.00072, 192.96199, 250.61698,        -6
  0.000735, 192.81635, 249.68917,        -6
   0.00075, 192.83669, 246.55069,        -6
  0.000765, 192.88026, 235.94546,        -6
   0.00078, 192.90448, 210.22184,        -6
  0.000795,  192.9159, 172.17139,        -6
   0.00081, 192.91875, 141.12949,        -6
  0.000825, 192.90015, 131.03927,        -6
   0.00084, 192.81934, 132.46743,        -6
  0.000855, 192.59811, 134.64774,        -6
   0.00087, 192.16166, 135.76694,        -6
  0.000885, 191.51505, 138.00266,        -6
    0.0009, 190.75747, 145.05299,        -6
  0.000915, 189.98612, 161.73002,        -6
   0.00093, 189.23413, 189.27005,        -6
  0.000945, 188.50076, 219.73596,        -6
   0.00096, 187.78938, 240.30122,        -6
  0.000975, 187.12403,  245.7729,        -6
   0.00099, 186.55541, 243.43398,        -6
  0.001005,  186.1477, 240.07194,        -6
   0.00102, 185.93242, 236.58352,        -6
  0.001035, 185.87396, 230.47408,        -6
   0.00105, 185.88635, 218.23269,        -6
  0.001065, 185.90149,  197.4766,        -6
   0.00108, 185.89432,  170.7424,        -6
  0.001095, 185.86003, 146.03522,        -6
   0.00111, 185.78675, 131.33918,        -6
  0.001125,   185.642, 127.69546,        -6
   0.00114, 185.37717, 129.83783,        -6
  0.001155,  184.9523, 133.47845,        -6
   0.00117, 184.36642, 138.38252,        -6
  0.001185, 183.66686, 147.05755,        -6
    0.0012, 182.92347, 162.00144,        -6
  0.001215, 182.18678, 183.14993,        -6
   0.00123, 181.47825, 206.12668,        -6
  0.001245, 180.80827, 224.31207,        -6
   0.00126, 180.19566, 233.29944,        -6
  0.001275, 179.67441, 233.87623,        -6
   0.00129, 179.28311, 230.03253,        -6
  0.001305, 179.04048, 224.33977,        -6
   0.00132, 178.92829,  216.3825,        -6
  0.001335, 178.89545, 204.23618,        -6
   0.00135, 178.88469, 186.75464,        -6
  0.001365, 178.85683, 165.70744,        -6
   0.00138, 178.79228, 145.63542,        -6
  0.001395, 178.67659, 131.46693,        -6
   0.00141,  178.4871, 125.43746,        -6
  0.001425, 178.19326, 126.02162,        -6
   0.00144, 177.77069, 130.37385,        -6
  0.001455, 177.21841, 136.96356,        -6
   0.00147, 176.56518, 146.36743,        -6
  0.001485, 175.85971, 159.84225,        -6
    0.0015,  175.1491, 177.14691,        -6
  0.001515,  174.4654, 269.97477,         0
   0.00153, 173.82789, 274.08834,         0
  0.001545, 173.25393, 281.05095,         0
   0.00156, 172.78995, 284.67076,         0
  0.001575, 172.66376, 282.02299,         0
   0.00159, 173.08472,  275.7298,         0
  0.001605, 173.77644, 267.06253,         0
   0.00162, 174.51957,  252.0726,         0
  0.001635, 175.27314, 214.42125,         0
   0.00165, 176.01653, 148.18324,         0
  0.001665, 176.72077, 92.971013,         0
   0.00168, 177.36099, 74.833422,         0
  0.001695, 177.89347, 73.212304,         0
   0.00171, 178.20722, 74.143492,         0
  0.001725, 178.16041, 78.302967,         0
   0.00174, 177.74344, 86.615747,         0
  0.001755, 177.12432, 100.78852,         0
   0.00177, 176.46057, 127.63777,         0
  0.001785, 175.80974, 173.06756,         0
    0.0018, 175.18954, 226.19756,         0
  0.001815, 174.62328, 263.74747,         0
   0.00183,  174.1506, 276.96575,         0
  0.001845, 173.84139, 276.65263,         0
   0.00186, 173.79426, 272.49458,         0
  0.001875, 174.07196, 265.67731,         0
   0.00189, 174.62552,  253.8331,         0
  0.001905, 175.31695, 233.22169,         0
   0.00192, 176.02965, 200.19543,         0
  0.001935, 176.71308, 156.59851,         0
   0.00195, 177.34615, 114.38674,         0
  0.001965, 177.90075, 87.584934,         0
   0.00198, 178.32606, 79.265912,         0
  0.001995, 178.55126, 81.807265,         0
   0.00201,  178.5126, 88.584422,         0
  0.002025,  178.2014, 98.820598,         0
   0.00204, 177.68734, 115.31511,         0
  0.002055, 177.08286,  141.2334,         0
