"time","world.frame_b.f[2]","world.frame_b.f[3]","world.frame_b.t[1]","world.frame_b.t[2]","world.frame_b.t[3]","world.g","world.mue","world.driveTrainMechanics3D","world.axisDiameter","world.gravityArrowTail[1]"
0.019,-112.494,-6.83406,-0.803627,1.02511,-15.391,9.81,3.986E+14,1,0.0125,0
0.02,-112.443,-7.49758,-0.881654,1.12464,-15.3833,9.81,3.986E+14,1,0.0125,0
0.021,-112.381,-8.23166,-0.967979,1.23475,-15.3739,9.81,3.986E+14,1,0.0125,0
0.022,-112.305,-9.0432,-1.06341,1.35648,-15.3626,9.81,3.986E+14,1,0.0125,0
0.023,-112.213,-9.93983,-1.16886,1.49097,-15.3488,9.81,3.986E+14,1,0.0125,0
0.024,-112.102,-10.93,-1.2853,1.63949,-15.3321,9.81,3.986E+14,1,0.0125,0
0.025,-111.967,-12.023,-1.41384,1.80344,-15.3118,9.81,3.986E+14,1,0.0125,0
0.026,-111.803,-13.229,-1.55567,1.98435,-15.2872,9.81,3.986E+14,1,0.0125,0
0.027,-111.603,-14.5594,-1.71214,2.18391,-15.2573,9.81,3.986E+14,1,0.0125,0
0.028,-111.361,-16.0266,-1.8847,2.40399,-15.221,9.81,3.986E+14,1,0.0125,0
0.029,-111.067,-17.6443,-2.07498,2.64665,-15.1769,9.81,3.986E+14,1,0.0125,0
0.03,-110.711,-19.4277,-2.28474,2.91416,-15.1234,9.81,3.986E+14,1,0.0125,0
0.031,-110.278,-21.3934,-2.51596,3.209,-15.0585,9.81,3.986E+14,1,0.0125,0
0.032,-109.752,-23.5596,-2.77079,3.53394,-14.9796,9.81,3.986E+14,1,0.0125,0
0.033,-109.114,-25.9464,-3.05161,3.89196,-14.8839,9.81,3.986E+14,1,0.0125,0
0.034,-108.34,-28.5761,-3.36103,4.28642,-14.7678,9.81,3.986E+14,1,0.0125,0
0.035,-107.399,-31.4728,-3.7019,4.72092,-14.6268,9.81,3.986E+14,1,0.0125,0
0.036,-106.259,-34.663,-4.07737,5.19945,-14.4556,9.81,3.986E+14,1,0.0125,0
0.037,-104.874,-38.1757,-4.49089,5.72636,-14.2479,9.81,3.986E+14,1,0.0125,0
0.038,-103.194,-42.0429,-4.94624,6.30643,-13.9959,9.81,3.986E+14,1,0.0125,0
0.039,-101.155,-46.2991,-5.44755,6.94487,-13.6901,9.81,3.986E+14,1,0.0125,0
0.04,-98.6821,-50.9823,-5.99933,7.64734,-13.3192,9.81,3.986E+14,1,0.0125,0
0.041,-95.6822,-56.1334,-6.60651,8.42001,-12.8692,9.81,3.986E+14,1,0.0125,0
0.042,-92.044,-61.7969,-7.27443,9.26954,-12.3234,9.81,3.986E+14,1,0.0125,0
0.043,-87.6326,-68.0209,-8.00891,10.2031,-11.6617,9.81,3.986E+14,1,0.0125,0
0.044,-82.2855,-74.8567,-8.8162,11.2285,-10.8597,9.81,3.986E+14,1,0.0125,0
0.045,-75.8063,-82.3589,-9.70302,12.3538,-9.88778,9.81,3.986E+14,1,0.0125,0
0.046,-67.9587,-90.5853,-10.6766,13.5878,-8.71064,9.81,3.986E+14,1,0.0125,0
0.047,-58.4586,-99.5963,-11.7444,14.9394,-7.28563,9.81,3.986E+14,1,0.0125,0
0.048,-46.965,-109.454,-12.9146,16.4181,-5.56159,9.81,3.986E+14,1,0.0125,0
0.049,-33.07,-120.222,-14.1955,18.0332,-3.47734,9.81,3.986E+14,1,0.0125,0
0.05,-16.287,-131.96,-15.5954,19.794,-0.959878,9.81,3.986E+14,1,0.0125,0
0.051,3.9624,-144.728,-17.1229,21.7092,2.07752,9.81,3.986E+14,1,0.0125,0
0.052,28.3622,-158.577,-18.786,23.7865,5.7375,9.81,3.986E+14,1,0.0125,0
0.053,57.7163,-173.545,-20.5922,26.0318,10.1406,9.81,3.986E+14,1,0.0125,0
0.054,92.9624,-189.656,-22.5477,28.4483,15.4275,9.81,3.986E+14,1,0.0125,0
0.055,135.186,-206.905,-24.6569,31.0357,21.761,9.81,3.986E+14,1,0.0125,0
0.056,185.628,-225.255,-26.9215,33.7883,29.3273,9.81,3.986E+14,1,0.0125,0
0.057,245.689,-244.623,-29.3397,36.6934,38.3364,9.81,3.986E+14,1,0.0125,0
0.058,316.919,-264.862,-31.9044,39.7292,49.021,9.81,3.986E+14,1,0.0125,0
0.059,400.998,-285.75,-34.6025,42.8624,61.6329,9.81,3.986E+14,1,0.0125,0
0.06,499.687,-306.968,-37.4128,46.0453,76.4362,9.81,3.986E+14,1,0.0125,0
0.061,614.756,-328.087,-40.3047,49.213,93.6966,9.81,3.986E+14,1,0.0125,0
0.062,747.878,-348.541,-43.2367,52.2812,113.665,9.81,3.986E+14,1,0.0125,0
0.063,900.499,-367.625,-46.1552,55.1437,136.558,9.81,3.986E+14,1,0.0125,0
0.064,1073.62,-384.487,-48.9947,57.673,162.525,9.81,3.986E+14,1,0.0125,0
0.065,1267.58,-398.139,-51.679,59.7208,191.62,9.81,3.986E+14,1,0.0125,0
0.066,1481.85,-407.483,-54.1232,61.1224,223.761,9.81,3.986E+14,1,0.0125,0
0.067,1714.81,-411.36,-56.2386,61.704,258.704,9.81,3.986E+14,1,0.0125,0
0.068,1963.51,-408.624,-57.9399,61.2937,296.009,9.81,3.986E+14,1,0.0125,0
0.069,2223.78,-398.22,-59.1523,59.733,335.051,9.81,3.986E+14,1,0.0125,0
0.07,2490.17,-379.281,-59.8211,56.8922,375.008,9.81,3.986E+14,1,0.0125,0
0.071,2756.15,-351.219,-59.9192,52.6829,414.906,9.81,3.986E+14,1,0.0125,0
0.072,3014.6,-313.773,-59.4529,47.066,453.674,9.81,3.986E+14,1,0.0125,0
0.073,3258.25,-267.023,-58.4637,40.0535,490.22,9.81,3.986E+14,1,0.0125,0
0.074,3480.17,-211.351,-57.0252,31.7026,523.509,9.81,3.986E+14,1,0.0125,0
0.075,3674.2,-147.348,-55.2363,22.1022,552.613,9.81,3.986E+14,1,0.0125,0
0.076,3835.16,-75.6899,-53.2108,11.3535,576.758,9.81,3.986E+14,1,0.0125,0
0.077,3958.88,3.01421,-51.0657,-0.452131,595.315,9.81,3.986E+14,1,0.0125,0
0.078,4041.93,88.3673,-48.9096,-13.2551,607.773,9.81,3.986E+14,1,0.0125,0
0.079,4081.27,180.311,-46.833,-27.0466,613.673,9.81,3.986E+14,1,0.0125,0
0.08,4073.64,279.219,-44.9016,-41.8828,612.529,9.81,3.986E+14,1,0.0125,0
0.081,4015.01,385.957,-43.1524,-57.8935,603.735,9.81,3.986E+14,1,0.0125,0
0.082,3900.03,501.915,-41.5914,-75.2873,586.488,9.81,3.986E+14,1,0.0125,0
0.083,3721.54,628.981,-40.1959,-94.3472,559.714,9.81,3.986E+14,1,0.0125,0
0.084,3470.3,769.471,-38.9156,-115.421,522.028,9.81,3.986E+14,1,0.0125,0
0.085,3134.98,926.038,-37.6736,-138.906,471.73,9.81,3.986E+14,1,0.0125,0
0.086,2702.43,1101.41,-36.3697,-165.212,406.848,9.81,3.986E+14,1,0.0125,0
0.087,2158.5,1297.97,-34.8806,-194.696,325.259,9.81,3.986E+14,1,0.0125,0
0.088,1489.43,1517.19,-33.0614,-227.578,224.897,9.81,3.986E+14,1,0.0125,0
0.089,684.323,1758.33,-30.7541,-263.75,104.132,9.81,3.986E+14,1,0.0125,0
0.09,-261.14,2017.07,-27.8021,-302.56,-37.6878,9.81,3.986E+14,1,0.0125,0
0.091,-1339.92,2283.63,-24.0823,-342.544,-199.505,9.81,3.986E+14,1,0.0125,0
0.092,-2528.47,2541.28,-19.5567,-381.192,-377.787,9.81,3.986E+14,1,0.0125,0
0.093,-3783.33,2766.01,-14.3362,-414.901,-566.016,9.81,3.986E+14,1,0.0125,0
0.094,-5042.68,2928.59,-8.72644,-439.289,-754.919,9.81,3.986E+14,1,0.0125,0
0.095,-6235.15,2999.54,-3.21723,-449.932,-933.79,9.81,3.986E+14,1,0.0125,0
0.096,-7294.56,2955.53,1.60982,-443.329,-1092.7,9.81,3.986E+14,1,0.0125,0
0.097,-8175.24,2784.89,5.23182,-417.734,-1224.8,9.81,3.986E+14,1,0.0125,0
0.098,-8860.18,2489.62,7.32318,-373.443,-1327.54,9.81,3.986E+14,1,0.0125,0
0.099,-9358.8,2083.32,7.81771,-312.499,-1402.34,9.81,3.986E+14,1,0.0125,0
0.1,-9697.03,1587.04,6.88158,-238.056,-1453.07,9.81,3.986E+14,1,0.0125,0
0.101,-9905.38,1025.09,4.83561,-153.763,-1484.32,9.81,3.986E+14,1,0.0125,0
0.102,-10009.6,422.358,2.07664,-63.3538,-1499.96,9.81,3.986E+14,1,0.0125,0
0.103,-10024.8,-196.725,-0.974389,29.5087,-1502.24,9.81,3.986E+14,1,0.0125,0
0.104,-9954.71,-806.983,-3.96617,121.047,-1491.72,9.81,3.986E+14,1,0.0125,0
0.105,-9793.32,-1381.92,-6.67051,207.288,-1467.51,9.81,3.986E+14,1,0.0125,0
0.106,-9528.95,-1896.15,-8.88288,284.423,-1427.86,9.81,3.986E+14,1,0.0125,0
0.107,-9146.25,-2326.73,-10.4348,349.01,-1370.45,9.81,3.986E+14,1,0.0125,0
0.108,-8630.88,-2655.33,-11.2348,398.299,-1293.15,9.81,3.986E+14,1,0.0125,0
0.109,-7975.64,-2870.91,-11.312,430.636,-1194.86,9.81,3.986E+14,1,0.0125,0
0.11,-7186.98,-2972.33,-10.839,445.85,-1076.56,9.81,3.986E+14,1,0.0125,0
0.111,-6287.4,-2969.34,-10.106,445.401,-941.627,9.81,3.986E+14,1,0.0125,0
0.112,-5313.1,-2881.37,-9.45096,432.206,-795.481,9.81,3.986E+14,1,0.0125,0
0.113,-4306.12,-2733.6,-9.17241,410.041,-644.436,9.81,3.986E+14,1,0.0125,0
0.114,-3305.54,-2552,-9.47185,382.8,-494.348,9.81,3.986E+14,1,0.0125,0
0.115,-2341.11,-2359.03,-10.4474,353.855,-349.683,9.81,3.986E+14,1,0.0125,0
0.116,-1431.31,-2171.48,-12.1283,325.722,-213.213,9.81,3.986E+14,1,0.0125,0
0.117,-584.268,-2000.16,-14.5212,300.024,-86.157,9.81,3.986E+14,1,0.0125,0
0.118,199.785,-1851.11,-17.6465,277.667,31.451,9.81,3.986E+14,1,0.0125,0
0.119,926.798,-1727.01,-21.5534,259.051,140.503,9.81,3.986E+14,1,0.0125,0
0.12,1607.9,-1628.54,-26.3183,244.281,242.667,9.81,3.986E+14,1,0.0125,0
0.121,2259.44,-1555.27,-32.0302,233.291,340.399,9.81,3.986E+14,1,0.0125,0
0.122,2903.64,-1506.1,-38.767,225.916,437.029,9.81,3.986E+14,1,0.0125,0
0.123,3569.43,-1479.16,-46.5581,221.874,536.897,9.81,3.986E+14,1,0.0125,0
0.124,4293.09,-1471.29,-55.3235,220.693,645.447,9.81,3.986E+14,1,0.0125,0
0.125,5118.65,-1477.1,-64.7841,221.564,769.28,9.81,3.986E+14,1,0.0125,0
0.126,6095.77,-1487.12,-74.3029,223.068,915.849,9.81,3.986E+14,1,0.0125,0
0.127,7272.11,-1484.96,-82.6337,222.745,1092.3,9.81,3.986E+14,1,0.0125,0
0.128,8674.42,-1444.23,-87.6301,216.634,1302.65,9.81,3.986E+14,1,0.0125,0
0.129,10270.2,-1327.05,-86.0847,199.058,1542.02,9.81,3.986E+14,1,0.0125,0
0.13,11913.7,-1090.58,-74.2577,163.587,1788.53,9.81,3.986E+14,1,0.0125,0
0.131,13310.1,-708.279,-49.7501,106.242,1997.99,9.81,3.986E+14,1,0.0125,0
0.132,14079.6,-202.226,-14.4096,30.3339,2113.42,9.81,3.986E+14,1,0.0125,0
0.133,14027.4,252.21,13.4989,-37.8315,2105.6,9.81,3.986E+14,1,0.0125,0
0.134,13415.1,616.783,31.8573,-92.5175,2013.74,9.81,3.986E+14,1,0.0125,0
0.135,12432.2,907.611,43.8094,-136.142,1866.31,9.81,3.986E+14,1,0.0125,0
0.136,11285.2,1117.86,48.7542,-167.678,1694.27,9.81,3.986E+14,1,0.0125,0
0.137,10132.6,1263.75,48.0071,-189.563,1521.37,9.81,3.986E+14,1,0.0125,0
0.138,9057.27,1369.56,43.4444,-205.434,1360.07,9.81,3.986E+14,1,0.0125,0
0.139,8081.85,1457.97,36.6732,-218.696,1213.76,9.81,3.986E+14,1,0.0125,0
0.14,7192.64,1547.46,28.829,-232.12,1080.38,9.81,3.986E+14,1,0.0125,0
0.141,6355.92,1652.89,20.6526,-247.934,954.872,9.81,3.986E+14,1,0.0125,0
0.142,5526.48,1786.92,12.6315,-268.039,830.455,9.81,3.986E+14,1,0.0125,0
0.143,4651.3,1961.25,5.11937,-294.187,699.178,9.81,3.986E+14,1,0.0125,0
0.144,3671.46,2187.04,-1.5805,-328.056,552.203,9.81,3.986E+14,1,0.0125,0
0.145,2524.24,2474.55,-7.15072,-371.183,380.119,9.81,3.986E+14,1,0.0125,0
0.146,1147.36,2831.05,-11.2147,-424.657,173.587,9.81,3.986E+14,1,0.0125,0
0.147,-512.09,3256.31,-13.3192,-488.447,-75.3304,9.81,3.986E+14,1,0.0125,0
0.148,-2480.48,3734.55,-12.9884,-560.182,-370.589,9.81,3.986E+14,1,0.0125,0
0.149,-4732,4224.66,-9.89973,-633.698,-708.317,9.81,3.986E+14,1,0.0125,0
0.15,-7163.28,4653.97,-4.20251,-698.096,-1073.01,9.81,3.986E+14,1,0.0125,0
0.151,-9589.8,4924.75,3.16366,-738.713,-1436.99,9.81,3.986E+14,1,0.0125,0
0.152,-11788.1,4939.47,10.4803,-740.921,-1766.72,9.81,3.986E+14,1,0.0125,0
0.153,-13575,4635.33,15.7998,-695.3,-2034.77,9.81,3.986E+14,1,0.0125,0
0.154,-14874.3,4005.78,17.7518,-600.867,-2229.67,9.81,3.986E+14,1,0.0125,0
0.155,-15719.8,3095.22,16.0065,-464.283,-2356.48,9.81,3.986E+14,1,0.0125,0
0.156,-16205.4,1977.08,11.1588,-296.562,-2429.33,9.81,3.986E+14,1,0.0125,0
0.157,-16426.3,733.262,4.3099,-109.989,-2462.46,9.81,3.986E+14,1,0.0125,0
0.158,-16439.2,-555.398,-3.27903,83.3096,-2464.4,9.81,3.986E+14,1,0.0125,0
0.159,-16251.7,-1806.88,-10.5122,271.032,-2436.27,9.81,3.986E+14,1,0.0125,0
0.16,-15828.2,-2937.07,-16.5415,440.561,-2372.75,9.81,3.986E+14,1,0.0125,0
0.161,-15106.4,-3866.63,-20.648,579.994,-2264.48,9.81,3.986E+14,1,0.0125,0
0.162,-14019.8,-4528.92,-22.4504,679.338,-2101.49,9.81,3.986E+14,1,0.0125,0
0.163,-12537.8,-4886.05,-22.2009,732.908,-1879.19,9.81,3.986E+14,1,0.0125,0
0.164,-10707.5,-4946.56,-20.9024,741.984,-1604.64,9.81,3.986E+14,1,0.0125,0
0.165,-8652.16,-4767.1,-19.9979,715.066,-1296.34,9.81,3.986E+14,1,0.0125,0
0.166,-6532.23,-4436.88,-20.8107,665.531,-978.351,9.81,3.986E+14,1,0.0125,0
0.167,-4484.5,-4047.48,-24.1339,607.122,-671.192,9.81,3.986E+14,1,0.0125,0
0.168,-2587.28,-3670.05,-30.2401,550.508,-386.609,9.81,3.986E+14,1,0.0125,0
0.169,-858.371,-3347.86,-39.157,502.179,-127.272,9.81,3.986E+14,1,0.0125,0
0.17,729.793,-3101.17,-50.9368,465.175,110.952,9.81,3.986E+14,1,0.0125,0
0.171,2237.15,-2936.44,-65.7897,440.466,337.056,9.81,3.986E+14,1,0.0125,0
0.172,3753.28,-2853.1,-84.0655,427.965,564.475,9.81,3.986E+14,1,0.0125,0
0.173,5403.6,-2846.18,-106.082,426.927,812.023,9.81,3.986E+14,1,0.0125,0
0.174,7361.54,-2904.14,-131.724,435.62,1105.71,9.81,3.986E+14,1,0.0125,0
0.175,9859.01,-2999.61,-159.561,449.941,1480.33,9.81,3.986E+14,1,0.0125,0
0.176,13167.5,-3068.26,-184.96,460.24,1976.61,9.81,3.986E+14,1,0.0125,0
0.177,17471,-2974.14,-196.903,446.121,2622.14,9.81,3.986E+14,1,0.0125,0
0.178,22483.5,-2489.1,-175.829,373.364,3374,9.81,3.986E+14,1,0.0125,0
0.179,26856,-1397.07,-102.449,209.561,4029.89,9.81,3.986E+14,1,0.0125,0
0.18,28380.7,164.719,11.1437,-24.7079,4258.58,9.81,3.986E+14,1,0.0125,0
0.181,26438.9,1499.1,99.0814,-224.865,3967.31,9.81,3.986E+14,1,0.0125,0
0.182,22458.1,2385.59,148.22,-357.839,3370.2,9.81,3.986E+14,1,0.0125,0
0.183,18149.1,2804.73,157.333,-420.71,2723.85,9.81,3.986E+14,1,0.0125,0
0.184,14440.6,2944.57,142.655,-441.686,2167.58,9.81,3.986E+14,1,0.0125,0
0.185,11491.5,2980.74,118.437,-447.111,1725.21,9.81,3.986E+14,1,0.0125,0
0.186,9135.1,3020.48,92.4369,-453.071,1371.75,9.81,3.986E+14,1,0.0125,0
0.187,7132.63,3123.16,68.0268,-468.473,1071.38,9.81,3.986E+14,1,0.0125,0
0.188,5253.39,3325.03,46.5076,-498.754,789.492,9.81,3.986E+14,1,0.0125,0
0.189,3287.17,3652.47,28.4435,-547.87,494.559,9.81,3.986E+14,1,0.0125,0
0.19,1043.99,4124.22,14.3201,-618.633,158.081,9.81,3.986E+14,1,0.0125,0
0.191,-1634.95,4743.01,4.84148,-711.452,-243.76,9.81,3.986E+14,1,0.0125,0
0.192,-4837.69,5473.24,0.878586,-820.986,-724.171,9.81,3.986E+14,1,0.0125,0
0.193,-8508.63,6211.83,2.94807,-931.774,-1274.81,9.81,3.986E+14,1,0.0125,0
0.194,-12379.2,6773.66,10.1736,-1016.05,-1855.4,9.81,3.986E+14,1,0.0125,0
0.195,-15998,6930.36,19.5183,-1039.55,-2398.22,9.81,3.986E+14,1,0.0125,0
0.196,-18921.4,6506.45,26.5893,-975.968,-2836.72,9.81,3.986E+14,1,0.0125,0
0.197,-20941.9,5463.91,27.9354,-819.586,-3139.8,9.81,3.986E+14,1,0.0125,0
0.198,-22136.5,3900.6,22.705,-585.089,-3319,9.81,3.986E+14,1,0.0125,0
0.199,-22721.6,1985.28,12.3461,-297.791,-3406.75,9.81,3.986E+14,1,0.0125,0
0.2,-22882.1,-99.3417,-0.629672,14.9012,-3430.83,9.81,3.986E+14,1,0.0125,0
0.201,-22686.4,-2173.27,-13.6106,325.991,-3401.48,9.81,3.986E+14,1,0.0125,0
0.202,-22074.2,-4051.78,-24.4734,607.767,-3309.64,9.81,3.986E+14,1,0.0125,0
0.203,-20896.8,-5555.63,-31.4596,833.345,-3133.04,9.81,3.986E+14,1,0.0125,0
0.204,-18991.7,-6534.8,-33.7687,980.22,-2847.27,9.81,3.986E+14,1,0.0125,0
0.205,-16319.8,-6921.65,-32.5075,1038.25,-2446.48,9.81,3.986E+14,1,0.0125,0
0.206,-13069,-6778.91,-30.7425,1016.84,-1958.86,9.81,3.986E+14,1,0.0125,0
0.207,-9597.11,-6286.1,-32.0324,942.915,-1438.08,9.81,3.986E+14,1,0.0125,0
0.208,-6246.53,-5659.16,-38.7218,848.875,-935.497,9.81,3.986E+14,1,0.0125,0
0.209,-3198.97,-5067.04,-51.5895,760.056,-478.362,9.81,3.986E+14,1,0.0125,0
0.21,-461.214,-4603.75,-70.6926,690.563,-67.699,9.81,3.986E+14,1,0.0125,0
0.211,2085.52,-4305.81,-96.2541,645.871,314.312,9.81,3.986E+14,1,0.0125,0
0.212,4652.57,-4179.18,-128.983,626.876,699.369,9.81,3.986E+14,1,0.0125,0
0.213,7553.83,-4214.74,-169.747,632.211,1134.56,9.81,3.986E+14,1,0.0125,0
0.214,11251.3,-4382.94,-218.237,657.44,1689.17,9.81,3.986E+14,1,0.0125,0
0.215,16397.6,-4595.98,-269.33,689.396,2461.13,9.81,3.986E+14,1,0.0125,0
0.216,23689.3,-4608.55,-304.165,691.283,3554.88,9.81,3.986E+14,1,0.0125,0
0.217,32950.3,-3885.05,-277.525,582.758,4944.03,9.81,3.986E+14,1,0.0125,0
0.218,40977.2,-1807.55,-134.574,271.132,6148.07,9.81,3.986E+14,1,0.0125,0
0.219,41987.2,1123.05,79.469,-168.457,6299.56,9.81,3.986E+14,1,0.0125,0
0.22,35695.8,3331.23,225.813,-499.684,5355.85,9.81,3.986E+14,1,0.0125,0
0.221,27097.1,4314.55,266.831,-647.183,4066.05,9.81,3.986E+14,1,0.0125,0
0.222,19793.4,4512.08,241.553,-676.812,2970.49,9.81,3.986E+14,1,0.0125,0
0.223,14417,4454.91,194.255,-668.237,2164.03,9.81,3.986E+14,1,0.0125,0
0.224,10432.5,4424.6,145.879,-663.691,1566.35,9.81,3.986E+14,1,0.0125,0
0.225,7187.4,4545.31,103.292,-681.796,1079.59,9.81,3.986E+14,1,0.0125,0
0.226,4135.96,4879.13,68.1404,-731.87,621.878,9.81,3.986E+14,1,0.0125,0
0.227,834.021,5463.14,40.8879,-819.471,126.586,9.81,3.986E+14,1,0.0125,0
0.228,-3067.88,6302.38,22.342,-945.356,-458.699,9.81,3.986E+14,1,0.0125,0
0.229,-7757.48,7324.5,13.8026,-1098.67,-1162.14,9.81,3.986E+14,1,0.0125,0
0.23,-13099.7,8311.5,15.742,-1246.73,-1963.47,9.81,3.986E+14,1,0.0125,0
0.231,-18509.9,8886.09,25.3415,-1332.91,-2775.01,9.81,3.986E+14,1,0.0125,0
0.232,-23137.3,8647.59,35.5812,-1297.14,-3469.11,9.81,3.986E+14,1,0.0125,0
0.233,-26389.9,7403.86,38.8246,-1110.58,-3957.01,9.81,3.986E+14,1,0.0125,0
0.234,-28260.1,5261.85,31.7761,-789.278,-4237.52,9.81,3.986E+14,1,0.0125,0
0.235,-29116,2513.79,16.268,-377.068,-4365.91,9.81,3.986E+14,1,0.0125,0
0.236,-29300.7,-506.24,-3.32973,75.936,-4393.63,9.81,3.986E+14,1,0.0125,0
0.237,-28920.3,-3467.86,-22.3779,520.18,-4336.56,9.81,3.986E+14,1,0.0125,0
0.238,-27816.4,-6035.35,-36.9858,905.302,-4170.98,9.81,3.986E+14,1,0.0125,0
0.239,-25672.5,-7889.01,-44.2601,1183.35,-3849.4,9.81,3.986E+14,1,0.0125,0
0.24,-22254.2,-8807.05,-44.2677,1321.06,-3336.64,9.81,3.986E+14,1,0.0125,0
0.241,-17730.2,-8797.94,-41.578,1319.69,-2658.05,9.81,3.986E+14,1,0.0125,0
0.242,-12713.3,-8143.56,-43.1456,1221.53,-1905.52,9.81,3.986E+14,1,0.0125,0
0.243,-7866.28,-7244.68,-53.9879,1086.7,-1178.46,9.81,3.986E+14,1,0.0125,0
0.244,-3527.65,-6420.37,-75.7226,963.055,-527.665,9.81,3.986E+14,1,0.0125,0
0.245,344.238,-5833.81,-108.466,875.072,53.1189,9.81,3.986E+14,1,0.0125,0
0.246,4053.42,-5537.04,-152.889,830.556,609.495,9.81,3.986E+14,1,0.0125,0
0.247,8115.17,-5529.14,-210.641,829.372,1218.76,9.81,3.986E+14,1,0.0125,0
0.248,13327.1,-5772.82,-282.517,865.922,2000.54,9.81,3.986E+14,1,0.0125,0
0.249,20904.6,-6133.04,-361.697,919.956,3137.17,9.81,3.986E+14,1,0.0125,0
0.25,32268.3,-6157.97,-413.91,923.695,4841.73,9.81,3.986E+14,1,0.0125,0
0.251,46814.8,-4744.79,-345.784,711.719,7023.7,9.81,3.986E+14,1,0.0125,0
0.252,56624.3,-875.938,-65.9691,131.391,8495.13,9.81,3.986E+14,1,0.0125,0
0.253,52040.2,3410.53,242.653,-511.58,7807.52,9.81,3.986E+14,1,0.0125,0
0.254,38799.3,5640.51,371.647,-846.077,5821.37,9.81,3.986E+14,1,0.0125,0
0.255,26575,6086,349.43,-912.899,3987.74,9.81,3.986E+14,1,0.0125,0
0.256,17973.1,5926.75,276.61,-889.013,2697.45,9.81,3.986E+14,1,0.0125,0
0.257,12002.6,5794.15,201.82,-869.123,1801.88,9.81,3.986E+14,1,0.0125,0
0.258,7345.94,5923.22,138.403,-888.483,1103.37,9.81,3.986E+14,1,0.0125,0
0.259,2984.92,6410.15,88.3578,-961.522,449.221,9.81,3.986E+14,1,0.0125,0
0.26,-1844.01,7297.07,51.9482,-1094.56,-275.119,9.81,3.986E+14,1,0.0125,0
0.261,-7659.2,8539.69,30.4882,-1280.95,-1147.4,9.81,3.986E+14,1,0.0125,0
0.262,-14530.2,9889.19,25.406,-1483.38,-2178.04,9.81,3.986E+14,1,0.0125,0
0.263,-21768.1,10802,34.0426,-1620.31,-3263.73,9.81,3.986E+14,1,0.0125,0
0.264,-28061.1,10608.4,46.2339,-1591.26,-4207.69,9.81,3.986E+14,1,0.0125,0
0.265,-32384.7,8943.69,49.2948,-1341.55,-4856.22,9.81,3.986E+14,1,0.0125,0
0.266,-34707.3,5969.39,37.6215,-895.408,-5204.61,9.81,3.986E+14,1,0.0125,0
0.267,-35632.9,2169.89,14.505,-325.483,-5343.45,9.81,3.986E+14,1,0.0125,0
0.268,-35657.5,-1910.96,-12.8226,286.644,-5347.13,9.81,3.986E+14,1,0.0125,0
0.269,-34813.4,-5734.16,-37.1526,860.123,-5220.52,9.81,3.986E+14,1,0.0125,0
0.27,-32702.2,-8756.92,-52.4939,1313.54,-4903.85,9.81,3.986E+14,1,0.0125,0
0.271,-28799.8,-10512.6,-56.1123,1576.9,-4318.48,9.81,3.986E+14,1,0.0125,0
0.272,-23079.5,-10843.7,-52.7781,1626.55,-3460.45,9.81,3.986E+14,1,0.0125,0
0.273,-16377.2,-10090,-53.6556,1513.5,-2455.1,9.81,3.986E+14,1,0.0125,0
