    "time",    "J1_w",    "J2_w",    "J3_w",    "J4_w"
         0,        10,         0,         0,         0
     0.003, 9.9714276,0.029999942,2.7824965e-015,2.7825754e-015
     0.006, 9.9457993,0.059999534,-2.1510571e-016,-2.150138e-016
     0.009, 9.9229472,0.08999834,1.2351231e-015,1.2352269e-015
     0.012, 9.9028083,0.11999593,1.2490009e-016,1.2501396e-016
     0.015, 9.8852958,0.14999188,-1.6930901e-015,-1.6929389e-015
     0.018, 9.8702995,0.17998576,-1.9428903e-015,-1.942734e-015
     0.021, 9.8576868,0.20997715,-6.3282712e-015,-6.3281131e-015
     0.024, 9.8473043, 0.2399656,-3.6914916e-015,-3.6913347e-015
     0.027, 9.8389785, 0.2699507,-4.773959e-015,-4.7737832e-015
      0.03, 9.8325175,0.29993201,-2.1649349e-015,-2.1647452e-015
     0.033, 9.8277129,0.32990909,-4.052314e-015,-4.0521154e-015
     0.036, 9.8243408,0.35988152,-5.3845817e-015,-5.3843787e-015
     0.039, 9.8221644,0.38984886,-5.1625371e-015,-5.1623335e-015
     0.042, 9.8209947,0.41981011,-2.0539126e-015,-2.053709e-015
     0.045, 9.8204866, 0.4497654,-2.553513e-015,-2.5533094e-015
     0.048, 9.8203788, 0.4797143,-6.1062266e-015,-6.106023e-015
     0.051, 9.8204055,0.50965637,-3.8857806e-015,-3.885577e-015
     0.054, 9.8202998, 0.5395912,-2.3314684e-015,-2.3312648e-015
     0.057,  9.819798,0.56951839,-3.4416914e-015,-3.4414878e-015
      0.06, 9.8186406,0.59943751,-8.8817842e-016,-8.8797483e-016
     0.063, 9.8165732,0.62934813,-9.9920072e-016,-9.9899713e-016
     0.066, 9.8134929,0.65925079,-4.3298698e-015,-4.3296651e-015
     0.069, 9.8090514, 0.6891442,-6.3282712e-015,-6.3280593e-015
     0.072, 9.8030241,0.71902792,-8.8817842e-015,-8.8815872e-015
     0.075, 9.7951999,0.74890152,-1.0214052e-014,-1.0213875e-014
     0.078,  9.785383,0.77876457,-8.5487173e-015,-8.54854e-015
     0.081, 9.7733954,0.80861665,-1.110223e-015,-1.1100488e-015
