"time","resistorv"
0,0
2.0000000627487899e-022,5.1627400316946254e-024
2.0000000627487899e-022,5.1627400316946254e-024
2.0000000233721948e-007,0.001124673755839467
4.0000000467443897e-007,0.0082746818661689758
6.0000002122251317e-007,0.026883929967880249
8.0000000934887794e-007,0.061650291085243225
9.9999999747524271e-007,0.1160677894949913
1.2000000424450263e-006,0.19231012463569641
1.3999999737279722e-006,0.29114967584609985
1.6000000186977559e-006,0.41190740466117859
1.7999999499807018e-006,0.55246609449386597
1.9999999949504854e-006,0.70936661958694458
2.1999999262334313e-006,0.87796813249588013
2.4000000848900527e-006,1.0526646375656128
2.6000000161729986e-006,1.227128267288208
2.7999999474559445e-006,1.3945764303207397
3.0000001061125658e-006,1.5480819940567017
3.2000000373955118e-006,1.6809382438659668
3.3999999686784577e-006,1.7869168519973755
3.5999998999614036e-006,1.8605626821517944
3.8000000586180249e-006,1.8974409103393555
3.9999999899009708e-006,1.8942955732345581
4.2000001485575922e-006,1.8492681980133057
4.3999998524668626e-006,1.7619400024414062
4.600000011123484e-006,1.6333526372909546
4.8000001697801054e-006,1.4660638570785522
4.9999998736893758e-006,1.263993501663208
5.2000000323459972e-006,0.76439696550369263
5.4000001910026185e-006,0.27306094765663147
5.599999894911889e-006,-0.2008766382932663
5.8000000535685103e-006,-0.65066051483154297
6.0000002122251317e-006,-1.0698428153991699
6.1999999161344022e-006,-1.4522314071655273
6.4000000747910235e-006,-1.7924829721450806
6.599999778700294e-006,-2.0864322185516357
6.7999999373569153e-006,-2.331000804901123
7.0000000960135367e-006,-2.5240428447723389
7.1999997999228071e-006,-2.6644315719604492
7.3999999585794285e-006,-2.7521536350250244
7.6000001172360498e-006,-2.787968635559082
7.8000002758926712e-006,-2.7735888957977295
7.9999999798019417e-006,-2.7114937305450439
8.1999996837112121e-006,-2.6048617362976074
8.4000002971151844e-006,-2.4575190544128418
8.6000000010244548e-006,-2.2738473415374756
8.7999997049337253e-006,-2.0586445331573486
9.0000003183376975e-006,-1.8170508146286011
9.200000022246968e-006,-1.5544437170028687
9.3999997261562385e-006,-1.2763299942016602
9.6000003395602107e-006,-0.9882361888885498
9.8000000434694812e-006,-0.69563519954681396
9.9999997473787516e-006,-0.40384849905967712
1.0200000360782724e-005,-0.040242746472358704
1.0400000064691994e-005,0.46059685945510864
1.0599999768601265e-005,1.0791712999343872
1.0800000382005237e-005,1.7894996404647827
1.1000000085914508e-005,2.5603518486022949
1.1199999789823778e-005,3.3566865921020508
1.140000040322775e-005,4.1413264274597168
1.1600000107137021e-005,4.8768787384033203
1.1799999811046291e-005,5.5273160934448242
1.2000000424450263e-005,6.0595703125
1.2200000128359534e-005,6.4450163841247559
1.2399999832268804e-005,6.6607675552368164
1.2600000445672777e-005,6.6905441284179687
1.2800000149582047e-005,6.5253868103027344
1.2999999853491317e-005,6.1642580032348633
1.3199999557400588e-005,5.6137442588806152
1.340000017080456e-005,4.8881697654724121
1.3599999874713831e-005,4.0087165832519531
1.3799999578623101e-005,3.0024175643920898
1.4000000192027073e-005,1.9013376235961914
1.4199999895936344e-005,0.74102205038070679
1.4399999599845614e-005,-0.44088473916053772
1.4600000213249587e-005,-1.6062726974487305
1.4799999917158857e-005,-2.7180190086364746
1.4999999621068127e-005,-3.7411582469940186
