    "time",   "der_p",   "der_T"
         0,         0,         0
      0.01,         0,         0
      0.02,         0,         0
      0.03,         0,         0
      0.04,         0,         0
      0.05,         0,         0
      0.06,         0,         0
      0.07,         0,         0
      0.08,         0,         0
      0.09,         0,         0
       0.1,         0,         0
      0.11,         0,         0
      0.12,         0,         0
      0.13,         0,         0
      0.14,         0,         0
      0.15,         0,         0
      0.16,         0,         0
      0.17,         0,         0
      0.18,         0,         0
      0.19,         0,         0
       0.2,         0,         0
      0.21,         0,         0
      0.22,         0,         0
      0.23,         0,         0
      0.24,         0,         0
      0.25,         0,         0
      0.26,         0,         0
      0.27,         0,         0
      0.28,         0,         0
      0.29,         0,         0
       0.3,         0,-1.110223e-016
      0.31, -38.45507,-0.5504914
      0.32,-61.428509,-1.0558813
      0.33,-69.860393,-1.5173491
      0.34, -64.69077,-1.9360737
      0.35,-46.859656,-2.3132335
      0.36,-17.307035,-2.6500064
      0.37, 23.027141,-2.9475697
      0.38, 73.202948,-3.2071002
      0.39,  132.2805,-3.4297743
       0.4, 199.31993,-3.6167678
      0.41, 273.38141,-3.7692559
      0.42, 353.52515,-3.8884133
      0.43, 438.81137,-3.9754143
      0.44, 528.30035,-4.0314325
      0.45, 621.05238,-4.0576413
      0.46, 716.12779,-4.0552131
      0.47, 812.58693,-4.0253202
      0.48, 909.49019,-3.9691343
      0.49,  1005.898,-3.8878264
       0.5, 1100.8708, -3.782567
      0.51, 1193.4691,-3.6545264
      0.52, 1282.7533, -3.504874
      0.53, 1367.7841,-3.3347789
      0.54,  1447.622,-3.1454097
      0.55, 1521.3276,-2.9379342
      0.56, 1587.9615,-2.7135201
      0.57, 1646.5845,-2.4733343
      0.58, 1696.2572,-2.2185432
      0.59, 1736.0403,-1.9503128
       0.6, 1764.9946,-1.6698086
      0.61, 1782.1809,-1.3781954
      0.62,   1786.66,-1.0766377
      0.63, 1777.4928,-0.76629929
      0.64, 1753.7401,-0.44834361
      0.65, 1714.4629,-0.12393351
      0.66,  1658.722,0.20576867
      0.67, 1585.5786,0.53960109
      0.68, 1494.0935,0.87640244
      0.69, 1383.3278, 1.2150119
       0.7, 1252.3426, 1.5542692
      0.71, 1252.3262, 1.5539948
      0.72, 1252.3098, 1.5537206
      0.73, 1252.2935, 1.5534464
      0.74, 1252.2771, 1.5531722
      0.75, 1252.2607, 1.5528982
      0.76, 1252.2443, 1.5526242
      0.77,  1252.228, 1.5523503
      0.78, 1252.2116, 1.5520765
      0.79, 1252.1953, 1.5518027
       0.8, 1252.1789,  1.551529
      0.81, 1252.1626, 1.5512554
      0.82, 1252.1462, 1.5509819
      0.83, 1252.1299, 1.5507084
      0.84, 1252.1135,  1.550435
      0.85, 1252.0972, 1.5501617
      0.86, 1252.0809, 1.5498885
      0.87, 1252.0646, 1.5496153
      0.88, 1252.0483, 1.5493422
      0.89,  1252.032, 1.5490692
       0.9, 1252.0156, 1.5487962
      0.91, 1251.9993, 1.5485233
      0.92, 1251.9831, 1.5482505
      0.93, 1251.9668, 1.5479778
      0.94, 1251.9505, 1.5477051
      0.95, 1251.9342, 1.5474326
      0.96, 1251.9179, 1.5471601
      0.97, 1251.9017, 1.5468876
      0.98, 1251.8854, 1.5466152
      0.99, 1251.8691,  1.546343
         1, 1251.8529, 1.5460707
