"time","TRes","heatCapacitor_T","switch_Controll"
9.401,323.75757,50.607567,1
9.421,323.69647,50.546482,1
9.441,323.63547,50.48548,1
9.461,323.57465,50.424644,1
9.481,323.51395,50.36394,1
9.501,323.45334,50.30335,1
9.521,323.39285,50.24286,1
9.541,323.3325,50.18248,1
9.561,323.27222,50.122208,1
9.581,323.21204,50.062042,1
9.601,323.15198,50.001987,1
9.621,323.09207,49.942066,1
9.641,323.03226,49.882267,1
9.661,322.97256,49.82258,1
9.681,322.913,49.76301,1
9.701,322.85355,49.703552,1
9.721,322.79422,49.644215,1
9.741,322.735,49.584988,1
9.761,322.67587,49.52588,1
9.781,322.61688,49.466892,1
9.801,322.558,49.40802,1
9.821,322.49927,49.349262,1
9.841,322.4406,49.290623,1
9.861,322.3821,49.2321,1
9.881,322.3237,49.17369,1
9.901,322.2654,49.115402,1
9.921,322.2072,49.057224,1
9.941,322.15173,49.001747,0
9.961,322.27313,49.12312,0
9.981,322.39417,49.24417,0
10,322.51492,49.364925,0
