"time","PistonPosition","ExtendPressure","RetractPressure","ExtendFlow","RetractFlow"
0.77,-1.20906e-06,33.7836,67.5592,-0.00719365,-0.00343746
0.786,-1.15973e-06,33.7837,67.5593,-0.00719649,-0.00344013
0.802,-1.11245e-06,33.7838,67.5595,-0.00719921,-0.00344268
0.818,-1.06713e-06,33.7838,67.5597,-0.00720182,-0.00344513
0.834,-1.02369e-06,33.7839,67.5598,-0.00720432,-0.00344747
0.85,-9.82062e-07,33.784,67.56,-0.00720671,-0.00344972
0.866,-9.4216e-07,33.7841,67.5601,-0.00720901,-0.00345187
0.882,-9.03915e-07,33.7841,67.5602,-0.00721121,-0.00345394
0.898,-8.6726e-07,33.7842,67.5604,-0.00721332,-0.00345592
0.914,-8.32127e-07,33.7842,67.5605,-0.00721534,-0.00345781
0.93,-7.98454e-07,33.7843,67.5606,-0.00721728,-0.00345963
0.946,-7.66181e-07,33.7844,67.5607,-0.00721913,-0.00346137
0.962,-7.35248e-07,33.7844,67.5608,-0.00722091,-0.00346304
0.978,-7.056e-07,33.7845,67.5609,-0.00722262,-0.00346464
0.994,-6.77184e-07,33.7845,67.561,-0.00722425,-0.00346618
1.011,6.03125e-05,33.8079,67.5096,0.143353,-0.153307
1.028,0.006939,34.2782,65.8108,2.0278,-2.01441
1.045,0.0401965,34.343,61.9005,3.80804,-3.67529
1.062,0.0988692,33.5839,57.102,5.38619,-4.96226
1.079,0.178445,32.3038,51.8646,6.74618,-5.86357
1.096,0.274571,30.7496,46.6506,7.90428,-6.43692
1.113,0.383447,29.1341,41.7794,8.89021,-6.76586
1.13,0.502081,27.608,37.4408,9.73214,-6.92868
1.147,0.628241,26.2627,33.7223,10.4538,-6.98889
1.164,0.760314,25.1416,30.6359,11.0747,-6.99384
1.181,0.897158,24.2534,28.144,11.6103,-6.97624
1.198,1.03798,23.5844,26.1797,12.0734,-6.95664
1.215,1.1822,23.1075,24.6631,12.474,-6.94622
1.232,1.32943,22.7901,23.5131,12.8207,-6.94943
1.249,1.47934,22.5993,22.6541,13.1204,-6.96638
1.266,1.63166,22.5048,22.0204,13.3789,-6.99484
1.283,1.78616,22.4807,21.5576,13.6016,-7.03157
1.3,1.94263,22.5061,21.222,13.7928,-7.07329
1.317,2.10086,22.5647,20.9797,13.9565,-7.11713
1.334,2.26064,22.6443,20.805,14.0965,-7.16084
1.351,2.42181,22.7361,20.6787,14.2158,-7.20282
1.368,2.58418,22.8342,20.5867,14.3173,-7.24202
1.385,2.7476,22.9343,20.5189,14.4034,-7.27784
1.402,2.91193,23.0338,20.4679,14.4765,-7.31003
1.419,3.07704,23.1311,20.4285,14.5384,-7.3386
1.436,3.24283,23.2254,20.3972,14.5907,-7.36368
1.453,3.4092,23.3163,20.3713,14.6349,-7.38551
1.47,3.57605,23.4037,20.3491,14.6722,-7.4044
1.487,3.74332,23.4877,20.3294,14.7037,-7.42064
1.504,3.91095,23.5685,20.3113,14.7303,-7.43456
1.521,4.07888,23.6465,20.2942,14.7527,-7.44643
1.538,4.24706,23.722,20.2779,14.7716,-7.45654
1.555,4.41546,23.7952,20.262,14.7876,-7.46512
1.572,4.58403,23.8665,20.2463,14.801,-7.47238
1.589,4.75277,23.9361,20.2308,14.8124,-7.47853
1.606,4.92163,24.0042,20.2153,14.8219,-7.48372
1.623,5.09059,24.0711,20.1999,14.83,-7.48809
1.64,5.25965,24.1369,20.1845,14.8368,-7.49178
1.657,5.42879,24.2018,20.1691,14.8426,-7.49489
1.674,5.59799,24.2659,20.1537,14.8474,-7.49749
1.691,5.76725,24.3294,20.1382,14.8516,-7.49969
1.708,5.93655,24.3923,20.1227,14.855,-7.50153
1.725,6.10589,24.4547,20.1072,14.858,-7.50307
1.742,6.27527,24.5168,20.0916,14.8605,-7.50436
1.759,6.44467,24.5785,20.076,14.8626,-7.50544
1.776,6.61409,24.6399,20.0605,14.8644,-7.50634
1.793,6.78353,24.7011,20.0449,14.866,-7.50709
1.81,6.95299,24.7621,20.0292,14.8673,-7.50771
1.827,7.12246,24.823,20.0136,14.8684,-7.50823
1.844,7.29195,24.8837,19.998,14.8694,-7.50866
1.861,7.46144,24.9442,19.9823,14.8702,-7.50901
1.878,7.63094,25.0047,19.9667,14.871,-7.50929
1.895,7.80045,25.0651,19.951,14.8716,-7.50953
1.912,7.96996,25.1254,19.9354,14.8721,-7.50972
1.929,8.13948,25.1857,19.9197,14.8726,-7.50987
1.946,8.309,25.2459,19.904,14.873,-7.50998
1.963,8.47852,25.306,19.8883,14.8734,-7.51007
1.98,8.64805,25.3661,19.8727,14.8738,-7.51014
1.997,8.81757,25.4262,19.857,14.8741,-7.51019
2.014,8.98715,25.5056,19.8217,14.9735,-7.55756
2.031,9.15897,25.8166,19.5794,15.6316,-7.85667
2.048,9.33808,26.3471,19.2257,16.5072,-8.24914
2.065,9.52652,26.9356,18.9355,17.3354,-8.63067
2.082,9.72393,27.5125,18.7345,18.0608,-8.97922
2.099,9.92933,28.0516,18.6017,18.6816,-9.28988
2.116,10.1417,28.5434,18.5125,19.2091,-9.56282
2.133,10.36,28.986,18.4488,19.6568,-9.80027
2.15,10.5834,29.3817,18.3994,20.0371,-10.0054
2.167,10.8112,29.7346,18.3575,20.3605,-10.1817
2.184,11.0427,30.0497,18.3197,20.6359,-10.3327
2.201,11.2774,30.3318,18.2842,20.8708,-10.462
2.218,11.5148,30.5856,18.25,21.0713,-10.5724
2.235,11.7545,30.8152,18.2168,21.2428,-10.6668
2.252,11.9962,31.0243,18.1845,21.3896,-10.7476
2.269,12.2396,31.216,18.153,21.5153,-10.8166
2.286,12.4845,31.3928,18.1222,21.6231,-10.8757
2.303,12.7306,31.557,18.0922,21.7157,-10.9263
2.32,12.9778,31.7105,18.0629,21.7951,-10.9696
2.337,13.2258,31.8549,18.0343,21.8634,-11.0068
2.354,13.4747,31.9915,18.0063,21.9221,-11.0387
2.371,13.7243,32.1214,17.9788,21.9726,-11.0661
2.388,13.9744,32.2457,17.9518,22.016,-11.0897
2.405,14.225,32.3651,17.9253,22.0535,-11.1099
2.422,14.4761,32.4803,17.8993,22.0857,-11.1272
2.439,14.7275,32.592,17.8735,22.1135,-11.1422
2.456,14.9792,32.7006,17.8481,22.1374,-11.155
2.473,15.2313,32.8065,17.823,22.1581,-11.166
2.49,15.4835,32.9103,17.7981,22.1759,-11.1755
2.507,15.736,33.012,17.7734,22.1913,-11.1836
2.524,15.9886,33.1121,17.7489,22.2046,-11.1906
2.541,16.2414,33.2108,17.7246,22.2161,-11.1966
2.558,16.4943,33.3082,17.7004,22.226,-11.2018
2.575,16.7473,33.4045,17.6763,22.2346,-11.2062
2.592,17.0004,33.5,17.6524,22.242,-11.21
2.609,17.2536,33.5946,17.6285,22.2484,-11.2133
2.626,17.5068,33.6885,17.6047,22.254,-11.216
2.643,17.7601,33.7819,17.581,22.2588,-11.2184
2.66,18.0135,33.8748,17.5573,22.263,-11.2204
2.677,18.2669,33.9672,17.5337,22.2666,-11.2222
2.694,18.5204,34.0592,17.5102,22.2698,-11.2236
2.711,18.7739,34.1509,17.4866,22.2725,-11.2249
2.728,19.0274,34.2424,17.4631,22.2749,-11.2259
2.745,19.2809,34.3336,17.4397,22.277,-11.2268
2.762,19.5345,34.4246,17.4163,22.2788,-11.2275
2.779,19.788,34.5154,17.3928,22.2804,-11.2281
2.796,20.0416,34.606,17.3695,22.2818,-11.2286
2.813,20.2952,34.6965,17.3461,22.283,-11.229
2.83,20.5488,34.7869,17.3227,22.2841,-11.2294
2.847,20.8024,34.8772,17.2994,22.2851,-11.2296
2.864,21.0561,34.9674,17.2761,22.2859,-11.2298
2.881,21.3097,35.0575,17.2527,22.2866,-11.23
2.898,21.5633,35.1476,17.2294,22.2873,-11.2301
2.915,21.817,35.2376,17.2061,22.2879,-11.2301
2.932,22.0706,35.3275,17.1828,22.2884,-11.2302
2.949,22.3242,35.4174,17.1596,22.2889,-11.2302
2.966,22.5779,35.5073,17.1363,22.2893,-11.2301
2.983,22.8315,35.5972,17.113,22.2897,-11.2301
3,23.0851,35.687,17.0897,22.2901,-11.23
3.017,23.3384,35.6772,17.1852,21.8121,-11.0182
3.034,23.5836,34.9962,17.9065,19.8147,-10.1665
3.051,23.8075,33.7854,18.8598,17.3644,-9.06375
3.068,24.0053,32.4216,19.723,14.9983,-7.92783
3.085,24.1771,31.0805,20.4579,12.8414,-6.8477
3.102,24.3246,29.8351,21.0807,10.9227,-5.8616
3.119,24.4505,28.7139,21.6101,9.2405,-4.98254
3.136,24.5572,27.7239,22.061,7.78126,-4.21127
3.153,24.6472,26.8617,22.4448,6.52623,-3.54248
3.17,24.7227,26.1188,22.7708,5.45463,-2.96791
3.187,24.7859,25.4839,23.047,4.54532,-2.47799
3.204,24.8386,24.9451,23.28,3.77784,-2.06291
3.221,24.8825,24.4904,23.4759,3.13303,-1.71309
3.238,24.9189,24.1085,23.6401,2.5934,-1.4196
3.255,24.9485,23.7732,24.0588,1.97731,-0.87852
3.272,24.969,23.6505,25.1263,1.41302,-0.338421
3.289,24.981,23.8267,26.4822,1.00689,0.0338903
3.306,24.987,24.231,27.9383,0.750887,0.250324
3.323,24.9894,24.7757,29.3844,0.607485,0.351466
3.34,24.99,25.3869,30.7667,0.53597,0.38043
3.357,24.9898,26.0143,32.0675,0.503841,0.371277
3.374,24.9896,26.6287,33.2878,0.489358,0.346526
3.391,24.9894,27.2164,34.4367,0.480095,0.318828
3.408,24.9895,27.7735,35.5242,0.4702,0.293945
3.425,24.9897,28.3007,36.5594,0.457777,0.273562
3.442,24.9901,28.801,37.5487,0.442912,0.257355
3.459,24.9905,29.2774,38.4966,0.426439,0.24429
3.476,24.9909,29.7324,39.4061,0.409264,0.233299
3.493,24.9913,30.1681,40.2793,0.392094,0.223556
3.51,24.9917,30.5859,41.1176,0.375377,0.214526
3.527,24.992,30.9869,41.9224,0.359336,0.205916
3.544,24.9924,31.3719,42.6949,0.34405,0.197594
3.561,24.9927,31.7414,43.4362,0.32951,0.189519
3.578,24.993,32.0961,44.1476,0.315667,0.181693
3.595,24.9933,32.4366,44.8302,0.302466,0.174131
3.612,24.9936,32.7633,45.4852,0.289853,0.166846
3.629,24.9938,33.0768,46.1136,0.277784,0.159844
3.646,24.9941,33.3777,46.7166,0.266221,0.153123
3.663,24.9943,33.6664,47.2953,0.255137,0.146678
3.68,24.9946,33.9434,47.8505,0.244508,0.140498
3.697,24.9948,34.2092,48.3832,0.234313,0.134573
3.714,24.995,34.4643,48.8944,0.224533,0.128891
3.731,24.9952,34.709,49.385,0.215151,0.123443
3.748,24.9954,34.9439,49.8556,0.20615,0.118217
3.765,24.9956,35.1692,50.3073,0.197515,0.113204
3.782,24.9958,35.3854,50.7406,0.18923,0.108395
3.799,24.996,35.5929,51.1564,0.18128,0.103782
3.816,24.9962,35.7919,51.5553,0.173652,0.0993567
3.833,24.9963,35.9829,51.9381,0.166332,0.0951113
3.85,24.9965,36.1661,52.3053,0.159308,0.0910386
3.867,24.9966,36.3419,52.6576,0.152567,0.0871316
3.884,24.9968,36.5106,52.9957,0.146098,0.0833835
3.901,24.9969,36.6724,53.32,0.139889,0.0797881
3.918,24.9971,36.8276,53.6311,0.133931,0.0763389
3.935,24.9972,36.9765,53.9295,0.128212,0.0730303
3.952,24.9973,37.1194,54.2159,0.122724,0.0698563
3.969,24.9974,37.2564,54.4905,0.117457,0.0668117
3.986,24.9975,37.3879,54.754,0.112403,0.0638912
4.003,24.9977,37.514,55.0068,0.107552,0.0610897
4.019,24.9978,37.628,55.2352,0.103165,0.0585574
4.035,24.9978,37.7376,55.4549,0.0989448,0.0561225
4.051,24.9979,37.843,55.6661,0.0948851,0.0537812
4.067,24.998,37.9444,55.8693,0.0909798,0.05153
4.083,24.9981,38.0418,56.0646,0.0872231,0.0493654
4.099,24.9982,38.1355,56.2523,0.0836093,0.0472841
4.115,24.9983,38.2256,56.4329,0.0801332,0.0452829
4.131,24.9984,38.3122,56.6065,0.0767895,0.0433588
4.147,24.9984,38.3954,56.7734,0.0735732,0.0415089
4.163,24.9985,38.4755,56.9338,0.0704797,0.0397303
4.179,24.9986,38.5525,57.0881,0.0675043,0.0380203
4.195,24.9986,38.6265,57.2364,0.0646424,0.0363762
4.211,24.9987,38.6976,57.379,0.0618898,0.0347955
4.227,24.9988,38.766,57.5161,0.0592425,0.033276
4.243,24.9988,38.8317,57.6479,0.0566964,0.0318151
4.259,24.9989,38.8949,57.7746,0.0542478,0.0304106
4.275,24.9989,38.9557,57.8964,0.0518929,0.0290603
4.291,24.999,39.0141,58.0134,0.0496282,0.0277623
4.307,24.999,39.0703,58.126,0.0474503,0.0265145
4.323,24.9991,39.1243,58.2342,0.0453559,0.0253149
4.339,24.9991,39.1761,58.3382,0.0433419,0.0241617
4.355,24.9992,39.226,58.4382,0.0414053,0.0230532
4.371,24.9992,39.274,58.5343,0.0395431,0.0219876
4.387,24.9992,39.3201,58.6267,0.0377524,0.0209633
4.403,24.9993,39.3644,58.7155,0.0360305,0.0199786
4.419,24.9993,39.4069,58.8008,0.0343748,0.0190321
4.435,24.9994,39.4479,58.8829,0.0327828,0.0181222
4.451,24.9994,39.4872,58.9618,0.0312521,0.0172476
4.467,24.9994,39.525,59.0376,0.0297804,0.0164069
4.483,24.9995,39.5614,59.1104,0.0283654,0.0155988
4.499,24.9995,39.5963,59.1805,0.0270049,0.014822
4.515,24.9995,39.6299,59.2478,0.0256969,0.0140754
4.531,24.9996,39.6622,59.3125,0.0244394,0.0133578
4.547,24.9996,39.6932,59.3747,0.0232304,0.012668
4.563,24.9996,39.7231,59.4345,0.0220682,0.0120051
4.579,24.9996,39.7517,59.4919,0.0209507,0.0113678
4.595,24.9997,39.7793,59.5472,0.0198765,0.0107553
4.611,24.9997,39.8058,59.6003,0.0188437,0.0101666
4.627,24.9997,39.8312,59.6513,0.017851,0.00960077
4.643,24.9997,39.8557,59.7003,0.0168965,0.00905688
4.659,24.9997,39.8792,59.7474,0.0159792,0.00853421
4.675,24.9998,39.9018,59.7927,0.0150973,0.00803187
4.691,24.9998,39.9235,59.8362,0.0142495,0.00754901
4.707,24.9998,39.9444,59.8781,0.0134345,0.00708489
4.723,24.9998,39.9644,59.9183,0.0126511,0.00663886
4.739,24.9998,39.9837,59.9569,0.0118981,0.00621015
4.755,24.9999,40.0022,59.9941,0.0111742,0.00579812
4.771,24.9999,40.02,60.0298,0.0104785,0.00540218
4.787,24.9999,40.0371,60.0641,0.00980966,0.0050216
4.803,24.9999,40.0536,60.0971,0.00916682,0.00465584
4.819,24.9999,40.0694,60.1287,0.00854891,0.00430431
4.835,24.9999,40.0846,60.1592,0.00795502,0.00396649
4.851,24.9999,40.0992,60.1885,0.00738408,0.00364176
4.867,25,40.1132,60.2166,0.00683538,0.00332972
4.883,25,40.1267,60.2436,0.00630797,0.00302982
4.899,25,40.1397,60.2696,0.00580102,0.00274158
4.915,25,40.1521,60.2946,0.00531377,0.00246457
4.931,25,40.1641,60.3186,0.00484554,0.0021984
4.947,25,40.1756,60.3416,0.00439547,0.00194258
4.963,25,40.1866,60.3638,0.00396282,0.00169668
4.979,25,40.1973,60.3851,0.00354706,0.0014604
4.995,25,40.2075,60.4056,0.00314739,0.00123328
5.011,24.9999,40.1702,60.5894,-0.377525,0.378945
5.027,24.9862,39.663,64.1478,-3.07875,2.95946
5.043,24.9363,39.7772,70.331,-6.14129,5.35999
5.059,24.8473,40.4797,77.3188,-9.26253,6.99968
5.075,24.7253,41.2531,83.2067,-12.165,7.82586
5.091,24.5785,41.5643,87.1638,-14.7489,8.25323
5.107,24.412,41.244,89.3719,-16.9865,8.67181
5.123,24.228,40.4388,90.4545,-18.9053,9.22612
5.139,24.0273,39.3904,90.9627,-20.5566,9.87892
5.155,23.8108,38.2846,91.221,-21.9903,10.5532
5.171,23.5796,37.2214,91.3836,-23.2467,11.1966
5.187,23.3349,36.24,91.5132,-24.3564,11.7864
5.203,23.0782,35.3477,91.6319,-25.343,12.3174
5.219,22.8108,34.5386,91.7461,-26.2247,12.7929
5.235,22.5337,33.803,91.857,-27.0164,13.2188
5.251,22.248,33.131,91.9641,-27.7297,13.6013
5.267,21.9545,32.514,92.0672,-28.3748,13.9459
5.283,21.654,31.9447,92.166,-28.9597,14.2575
5.299,21.3471,31.4169,92.2605,-29.4916,14.54
5.315,21.0345,30.9256,92.3508,-29.9764,14.7969
5.331,20.7166,30.4666,92.437,-30.4191,15.031
5.347,20.3939,30.036,92.5195,-30.8242,15.2449
5.363,20.0668,29.6309,92.5984,-31.1957,15.4408
5.379,19.7357,29.2486,92.6741,-31.5367,15.6203
5.395,19.4009,28.8867,92.7467,-31.8502,15.7852
5.411,19.0627,28.5432,92.8164,-32.1389,15.9369
5.427,18.7214,28.2164,92.8836,-32.4051,16.0766
5.443,18.3772,27.9046,92.9483,-32.6507,16.2055
5.459,18.0304,27.6066,93.0108,-32.8775,16.3244
5.475,17.6811,27.321,93.0712,-33.0872,16.4343
5.491,17.3295,27.0468,93.1298,-33.2813,16.5359
5.507,16.9759,26.783,93.1866,-33.4609,16.63
5.523,16.6203,26.5288,93.2417,-33.6274,16.7171
5.539,16.2629,26.2833,93.2953,-33.7817,16.7979
5.555,15.9039,26.0459,93.3476,-33.9248,16.8727
5.571,15.5433,25.8158,93.3985,-34.0576,16.9422
5.587,15.1812,25.5926,93.4482,-34.1809,17.0067
5.603,14.8179,25.3758,93.4969,-34.2953,17.0665
5.619,14.4533,25.1647,93.5444,-34.4015,17.1221
5.635,14.0875,24.9591,93.5911,-34.5002,17.1737
5.651,13.7207,24.7584,93.6368,-34.5916,17.2216
5.667,13.3529,24.5704,93.6764,-34.6441,17.2555
5.683,12.9846,24.4301,93.6988,-34.608,17.2561
5.699,12.6166,24.3279,93.7185,-34.5455,17.2352
5.715,12.2491,24.2398,93.7398,-34.48,17.206
5.731,11.8823,24.1544,93.7623,-34.4164,17.175
5.747,11.5162,24.0696,93.7851,-34.3531,17.1437
5.763,11.1507,23.985,93.8078,-34.2898,17.1123
5.779,10.7859,23.9006,93.8304,-34.2267,17.081
5.795,10.4218,23.8165,93.853,-34.1635,17.0497
5.811,10.0583,23.7325,93.8756,-34.1004,17.0184
5.827,9.69552,23.6488,93.898,-34.0373,16.9871
5.843,9.3334,23.5653,93.9205,-33.9743,16.9559
5.859,8.97194,23.4819,93.9428,-33.9113,16.9247
5.875,8.61115,23.3988,93.9652,-33.8484,16.8934
5.891,8.25102,23.3159,93.9874,-33.7855,16.8622
5.907,7.89157,23.2332,94.0096,-33.7226,16.8311
5.923,7.53278,23.1508,94.0318,-33.6598,16.7999
5.939,7.17465,23.0685,94.0539,-33.597,16.7688
5.955,6.81719,22.9864,94.076,-33.5343,16.7377
5.971,6.4604,22.9046,94.0979,-33.4716,16.7066
5.987,6.10427,22.8229,94.1199,-33.4089,16.6755
6.003,5.7488,22.7415,94.1418,-33.3463,16.6444
6.019,5.394,22.6602,94.1636,-33.2837,16.6134
6.035,5.03986,22.5792,94.1854,-33.2212,16.5823
6.051,4.68647,22.5367,94.1812,-32.9655,16.4851
6.067,4.33719,22.9375,93.9896,-31.7562,16.0435
6.083,3.99972,23.7779,93.7252,-30.1791,15.3552
6.099,3.67816,24.7773,93.4641,-28.5514,14.5721
6.115,3.37366,25.822,93.2051,-26.9194,13.7623
6.131,3.08649,26.8764,92.9455,-25.2985,12.9499
6.147,2.81658,27.9258,92.6855,-23.6992,12.1448
6.163,2.56371,28.9618,92.4261,-22.1305,11.353
6.179,2.32757,29.9776,92.1689,-20.6007,10.5791
6.195,2.10775,30.9676,91.9154,-19.1172,9.82697
6.211,1.90375,31.9267,91.6671,-17.6865,9.10027
6.227,1.71502,32.8503,91.4254,-16.3144,8.40201
6.243,1.54092,33.7349,91.1917,-15.0055,7.73473
6.259,1.38079,34.5773,90.967,-13.7634,7.10044
6.275,1.23391,35.3754,90.7522,-12.5906,6.50059
6.291,1.09954,36.1275,90.5482,-11.4888,5.93613
6.307,0.976931,36.8329,90.3553,-10.4582,5.40744
6.323,0.865318,37.4915,90.1739,-9.4986,4.9145
6.339,0.763946,38.1037,90.0042,-8.60878,4.45683
6.355,0.672069,38.6703,89.8462,-7.7869,4.03361
6.371,0.588963,39.1929,89.6997,-7.03052,3.6437
6.387,0.513928,39.673,89.5643,-6.33679,3.28574
6.403,0.446298,40.1127,89.4398,-5.70255,2.95817
6.419,0.385435,40.5142,89.3256,-5.12436,2.6593
6.435,0.330743,40.8797,89.2212,-4.59869,2.38738
6.451,0.281662,41.2115,89.1261,-4.12196,2.1406
6.467,0.237668,41.5122,89.0397,-3.69057,1.91715
6.483,0.198278,41.7839,88.9613,-3.30102,1.71525
6.499,0.163046,42.0291,88.8904,-2.9499,1.53319
6.515,0.131561,42.2499,88.8264,-2.63395,1.36928
6.531,0.103449,42.4484,88.7688,-2.35011,1.22197
6.547,0.0783653,42.6267,88.7169,-2.09544,1.08974
6.563,0.0560006,42.7865,88.6703,-1.86725,0.971228
6.579,0.0364938,42.9709,88.4614,-1.48628,0.649353
6.595,0.0218977,43.087,87.9178,-1.10084,0.316784
6.611,0.0121787,43.051,87.206,-0.799736,0.0667608
6.627,0.00621583,42.884,86.413,-0.588172,-0.099084
6.643,0.00282606,42.6244,85.596,-0.450609,-0.19654
6.659,0.00104,42.309,84.7893,-0.366278,-0.245486
6.675,0.000165014,41.967,84.011,-0.316621,-0.263455
6.691,-0.000245862,41.6182,83.2691,-0.287649,-0.263601
6.707,-0.000454901,41.2747,82.5657,-0.269939,-0.254745
6.723,-0.000600222,40.9431,81.8996,-0.25772,-0.242245
6.739,-0.000744223,40.6264,81.2683,-0.247789,-0.22902
6.755,-0.000907627,40.3251,80.6692,-0.238575,-0.216444
6.771,-0.00109111,40.039,80.0996,-0.229451,-0.205002
6.787,-0.00128772,39.767,79.5572,-0.220269,-0.194731
6.803,-0.00148928,39.5083,79.0401,-0.211093,-0.185478
6.819,-0.00168903,39.2619,78.5467,-0.202045,-0.177048
6.835,-0.00188236,39.0269,78.0756,-0.19324,-0.169261
6.851,-0.00206667,38.8026,77.6256,-0.184759,-0.16198
6.867,-0.00224082,38.5883,77.1957,-0.176647,-0.155107
6.883,-0.00240462,38.3835,76.7848,-0.168922,-0.148579
6.899,-0.00255847,38.1878,76.392,-0.161581,-0.142356
6.915,-0.00270298,38.0007,76.0165,-0.154613,-0.13641
6.931,-0.00283888,37.8217,75.6574,-0.147996,-0.130724
6.947,-0.00296686,37.6506,75.3141,-0.141712,-0.125286
6.963,-0.00308758,37.4869,74.9857,-0.135738,-0.120084
6.979,-0.00320158,37.3303,74.6717,-0.130055,-0.11511
6.995,-0.00330939,37.1804,74.3712,-0.124646,-0.110354
7.011,-0.00341143,37.0371,74.0838,-0.119495,-0.105805
7.027,-0.00350809,36.8999,73.8087,-0.114585,-0.101456
7.043,-0.00359974,36.7686,73.5455,-0.109905,-0.0972968
7.059,-0.00368667,36.643,73.2937,-0.105441,-0.0933193
7.075,-0.00376919,36.5228,73.0526,-0.101183,-0.0895151
7.091,-0.00384755,36.4077,72.8219,-0.0971191,-0.0858762
7.107,-0.003922,36.2975,72.601,-0.0932401,-0.0823951
7.123,-0.00399277,36.192,72.3896,-0.0895365,-0.0790645
7.139,-0.00406006,36.091,72.1871,-0.0859996,-0.0758776
7.155,-0.00412407,35.9943,71.9933,-0.0826211,-0.0728279
7.171,-0.00418499,35.9017,71.8077,-0.0793934,-0.0699093
7.187,-0.00424298,35.8131,71.63,-0.0763092,-0.0671159
7.203,-0.00429821,35.7282,71.4599,-0.0733616,-0.0644421
7.219,-0.00435081,35.6469,71.2969,-0.070544,-0.0618826
7.235,-0.00440094,35.569,71.1409,-0.0678503,-0.0594323
7.251,-0.00444871,35.4944,70.9914,-0.0652747,-0.0570864
7.267,-0.00449426,35.423,70.8482,-0.0628118,-0.0548403
7.283,-0.00453769,35.3546,70.7111,-0.0604562,-0.0526897
7.299,-0.00457912,35.289,70.5798,-0.0582031,-0.0506304
7.315,-0.00461864,35.2263,70.454,-0.0560476,-0.0486584
7.331,-0.00465635,35.1661,70.3335,-0.0539855,-0.0467698
7.347,-0.00469234,35.1085,70.218,-0.0520124,-0.0449612
7.363,-0.0047267,35.0533,70.1074,-0.0501244,-0.043229
