"time","heatCapacitor_T","switch_Controll"
0,20,0
0.1,20.992258089428,0
0.2,21.971200133216,0
0.3,22.936931807891,0
0.4,23.889841985649,0
0.5,24.829849752648,0
0.6,25.756931180079,0
0.7,25.956095002477,1
0.8,25.896957760525,1
0.9,25.838345307641,1
1,25.780295630687,1
1.1,25.722839927092,1
1.2,25.665931451728,1
1.3,25.609570204594,1
1.4,25.553756185689,1
1.5,25.498489395015,1
1.6,25.443769832571,1
1.7,25.389597498357,1
1.8,25.335713212673,1
1.9,25.282231617175,1
2,25.229260127618,1
2.1,25.177233490321,1
2.2,25.125720478146,1
2.3,25.440240208759,0
2.4,26.357025700681,0
2.5,27.262319906394,0
2.6,28.155440359105,0
2.7,28.785054381306,1
2.8,28.697790915597,1
2.9,28.61146860261,1
3,28.525911448448,1
3.1,28.714401621417,0
3.2,29.585885747632,0
3.3,30.447001363111,0
3.4,31.296939238654,0
3.5,32.135583112895,0
3.6,32.275775903551,1
3.7,32.153844588066,1
3.8,32.032996115406,1
3.9,31.919240717684,0
4,32.749290026238,0
4.1,33.568199343252,0
4.2,34.37643898768,0
4.3,35.174201949023,0
4.4,35.961367875129,0
4.5,35.90179968713,1
4.6,35.743841413621,1
4.7,35.587563036146,1
4.8,35.817562665336,0
4.9,36.595241922583,0
5,37.362647396836,0
5.1,38.120114488005,0
5.2,38.86787513175,0
5.3,39.605777790995,0
5.4,39.833999237787,1
5.5,39.636959651009,1
5.6,39.44182199309,1
5.7,39.50394173289,0
5.8,40.230651497909,0
5.9,40.949189975616,0
6,41.658641467875,0
6.1,42.358776965613,0
6.2,43.049883596969,0
6.3,43.732333017243,0
6.4,44.14514042337,1
6.5,43.905609786668,1
6.6,43.668167514084,1
6.7,43.643735993184,0
6.8,44.317015899363,0
6.9,44.981929263711,0
7,45.638116680547,0
7.1,46.285936091365,0
7.2,46.925579490881,0
7.3,47.557134253845,0
7.4,48.18045560993,0
7.5,48.795543559135,0
7.6,49.072994274593,1
7.7,48.784300465816,1
7.8,48.498434193399,1
7.9,48.68672754959,0
8,49.294007633265,0
8.1,49.890964392546,0
8.2,50.481945879995,0
8.3,50.965082392461,1
8.4,50.657310803016,1
8.5,50.352424598764,1
8.6,50.050658457336,1
8.7,49.751787153575,1
8.8,49.455810687483,1
8.9,49.162667005589,1
9,49.266639026351,0
9.1,49.866123565135,0
9.2,50.458156924948,0
9.3,50.977269028195,1
9.4,50.670022710901,1
9.5,50.365329277236,1
9.6,50.063685457716,1
9.7,49.76472743159,1
9.8,49.468807726702,1
9.9,49.175756486241,1
10,49.238737145753,0
