    "time","Piston_r2","Inertia_w"
         0,0.29999993,         0
      0.02,0.29999905,0.33178045
      0.04, 0.2999557, 2.3538316
      0.06,0.29791517, 15.831496
      0.08,0.24669324, 60.306951
       0.1, 0.1031179, 129.82991
      0.12,0.21511485, 91.030325
      0.14,0.25755982, 101.14505
      0.16,0.10426013, 166.11806
      0.18,0.29997681,  149.8366
       0.2, 0.1000025, 199.43625
      0.22, 0.2951999, 177.82978
      0.24,0.12263033, 206.74269
      0.26,0.18485456, 183.70432
      0.28,0.28116234, 209.09008
       0.3,0.12658203, 244.79598
      0.32,  0.115523, 274.23214
      0.34,0.21678865,  222.7537
      0.36,0.29476293, 287.93016
      0.38,0.28263274, 281.82754
       0.4,0.24696661, 262.74356
      0.42,0.23163246, 269.63614
      0.44,0.24180504, 284.79892
      0.46,0.27469613, 325.30194
      0.48,0.29930893, 394.03248
       0.5,0.23565355, 319.26839
