"time","Out1[1]","Out1[2]","Out2","Out3","Out4","Out5","Out6","Out7","Out8","Out9"
0,0,0,0,0,0,0,-12,0,0,0
0.001,0,0,0,0,0,0,-12,0,0,0
0.002,0,0,0,0,0,0,-12,0,0,0
0.003,0,0,0,0,0,0,-12,0,0,0
0.004,0,0,0,0,0,0,-12,0,0,0
0.005,0,0,0,0,0,0,-12,0,0,0
0.006,0,0,0,0,0,0,-12,0,0,0
0.007,0,0,0,0,0,0,-12,0,0,0
0.008,0,0,0,0,0,0,-12,0,0,0
0.009,1.019999667,3.019999667,0,0.016999717,0,0,-12,0.039999333,0.1,0.125643036
0.01,1.019999667,3.019999667,0,0.016999717,0,0,-12,0.039999333,0.1,0.125643036
0.011,1.019999667,3.019999667,0,0.016999717,0,0,-12,0.039999333,0.1,0.125643036
0.012,1.019999667,3.019999667,0,0.016999717,0,0,-12,0.039999333,0.1,0.125643036
0.013,1.019999667,3.019999667,0,0.016999717,0,0,-12,0.039999333,0.1,0.125643036
0.014,1.019999667,3.019999667,0,0.016999717,0,0,-12,0.039999333,0.1,0.125643036
0.015,1.019999667,3.019999667,0,0.016999717,0,0,-12,0.039999333,0.1,0.125643036
0.016,1.019999667,3.019999667,0,0.016999717,0,0,-12,0.039999333,0.1,0.125643036
0.017,1.019999667,3.019999667,0,0.016999717,0,0,-12,0.039999333,0.1,0.125643036
0.018,1.019999667,3.019999667,0,0.016999717,0,0,-12,0.039999333,0.1,0.125643036
0.019,1.039997333,3.039997333,0,0.033997733,0,0,-12,0.079994667,0.1,0.251162078
0.02,1.039997333,3.039997333,0,0.033997733,0,0,-12,0.079994667,0.1,0.251162078
0.021,1.039997333,3.039997333,0,0.033997733,0,0,-12,0.079994667,0.1,0.251162078
0.022,1.039997333,3.039997333,0,0.033997733,0,0,-12,0.079994667,0.1,0.251162078
0.023,1.039997333,3.039997333,0,0.033997733,0,0,-12,0.079994667,0.1,0.251162078
0.024,1.039997333,3.039997333,0,0.033997733,0,0,-12,0.079994667,0.1,0.251162078
0.025,1.039997333,3.039997333,0,0.033997733,0,0,-12,0.079994667,0.1,0.251162078
0.026,1.039997333,3.039997333,0,0.033997733,0,0,-12,0.079994667,0.1,0.251162078
0.027,1.039997333,3.039997333,0,0.033997733,0,0,-12,0.079994667,0.1,0.251162078
0.028,1.039997333,3.039997333,0,0.033997733,0,0,-12,0.079994667,0.1,0.251162078
0.029,1.059991,3.059991,0,0.05099235,0,0,-12,0.119982001,0.1,0.376433253
0.03,1.059991,3.059991,0,0.05099235,0,0,-12,0.119982001,0.1,0.376433253
0.031,1.059991,3.059991,0,0.05099235,0,0,-12,0.119982001,0.1,0.376433253
0.032,1.059991,3.059991,0,0.05099235,0,0,-12,0.119982001,0.1,0.376433253
0.033,1.059991,3.059991,0,0.05099235,0,0,-12,0.119982001,0.1,0.376433253
0.034,1.059991,3.059991,0,0.05099235,0,0,-12,0.119982001,0.1,0.376433253
0.035,1.059991,3.059991,0,0.05099235,0,0,-12,0.119982001,0.1,0.376433253
0.036,1.059991,3.059991,0,0.05099235,0,0,-12,0.119982001,0.1,0.376433253
0.037,1.059991,3.059991,0,0.05099235,0,0,-12,0.119982001,0.1,0.376433253
0.038,1.059991,3.059991,0,0.05099235,0,0,-12,0.119982001,0.1,0.376433253
0.039,1.079978668,3.079978668,0,0.067981868,0,0,-12,0.159957337,0.1,0.501332934
0.04,1.079978668,3.079978668,0,0.067981868,0,0,-12,0.159957337,0.1,0.501332934
0.041,1.079978668,3.079978668,0,0.067981868,0,0,-12,0.159957337,0.1,0.501332934
0.042,1.079978668,3.079978668,0,0.067981868,0,0,-12,0.159957337,0.1,0.501332934
0.043,1.079978668,3.079978668,0,0.067981868,0,0,-12,0.159957337,0.1,0.501332934
0.044,1.079978668,3.079978668,0,0.067981868,0,0,-12,0.159957337,0.1,0.501332934
0.045,1.079978668,3.079978668,0,0.067981868,0,0,-12,0.159957337,0.1,0.501332934
0.046,1.079978668,3.079978668,0,0.067981868,0,0,-12,0.159957337,0.1,0.501332934
0.047,1.079978668,3.079978668,0,0.067981868,0,0,-12,0.159957337,0.1,0.501332934
0.048,1.079978668,3.079978668,0,0.067981868,0,0,-12,0.159957337,0.1,0.501332934
0.049,1.099958339,3.099958339,0,0.084964588,0,0,-12,0.199916677,0.1,0.62573786
0.05,1.099958339,3.099958339,0,0.084964588,0,0,-12,0.199916677,0.1,0.62573786
0.051,1.099958339,3.099958339,0,0.084964588,0,0,-12,0.199916677,0.1,0.62573786
0.052,1.099958339,3.099958339,0,0.084964588,0,0,-12,0.199916677,0.1,0.62573786
0.053,1.099958339,3.099958339,0,0.084964588,0,0,-12,0.199916677,0.1,0.62573786
0.054,1.099958339,3.099958339,0,0.084964588,0,0,-12,0.199916677,0.1,0.62573786
0.055,1.099958339,3.099958339,0,0.084964588,0,0,-12,0.199916677,0.1,0.62573786
0.056,1.099958339,3.099958339,0,0.084964588,0,0,-12,0.199916677,0.1,0.62573786
0.057,1.099958339,3.099958339,0,0.084964588,0,0,-12,0.199916677,0.1,0.62573786
0.058,1.099958339,3.099958339,0,0.084964588,0,0,-12,0.199916677,0.1,0.62573786
0.059,1.119928013,3.119928013,0,0.101938811,0,0,-12,0.239856026,0.1,0.749525258
0.06,1.119928013,3.119928013,0,0.101938811,0,0,-12,0.239856026,0.1,0.749525258
0.061,1.119928013,3.119928013,0,0.101938811,0,0,-12,0.239856026,0.1,0.749525258
0.062,1.119928013,3.119928013,0,0.101938811,0,0,-12,0.239856026,0.1,0.749525258
0.063,1.119928013,3.119928013,0,0.101938811,0,0,-12,0.239856026,0.1,0.749525258
0.064,1.119928013,3.119928013,0,0.101938811,0,0,-12,0.239856026,0.1,0.749525258
0.065,1.119928013,3.119928013,0,0.101938811,0,0,-12,0.239856026,0.1,0.749525258
0.066,1.119928013,3.119928013,0,0.101938811,0,0,-12,0.239856026,0.1,0.749525258
0.067,1.119928013,3.119928013,0,0.101938811,0,0,-12,0.239856026,0.1,0.749525258
0.068,1.119928013,3.119928013,0,0.101938811,0,0,-12,0.239856026,0.1,0.749525258
0.069,1.139885695,3.139885695,0,0.11890284,0,0.5,-12,0.279771389,0.1,0.872572966
0.07,1.139885695,3.139885695,0,0.11890284,0,0.5,-12,0.279771389,0.1,0.872572966
0.071,1.139885695,3.139885695,0,0.11890284,0,0.5,-12,0.279771389,0.1,0.872572966
0.072,1.139885695,3.139885695,0,0.11890284,0,0.5,-12,0.279771389,0.1,0.872572966
