    "time",    "J1.w",    "J2.w",    "J3.w",    "J4.w"
         0,        10,        -0,        -0,        -0
      0.01,  9.915579,0.099997833,6.3837824e-015,6.3837824e-015
      0.02, 9.8607894,0.19998088,4.1078252e-015,4.1078252e-015
      0.03, 9.8312673,0.29993335,4.7184479e-015,4.7184479e-015
      0.04, 9.8201002,0.39983945,1.3877788e-015,1.3877788e-015
      0.05, 9.8186194,0.49968342,2.3869795e-015,2.3869795e-015
      0.06, 9.8172165,0.59944948,2.6645353e-015,2.6645353e-015
      0.07, 9.8062916,0.69912189,1.4432899e-015,1.4432899e-015
      0.08, 9.7771505,0.79868489,1.2212453e-015,1.2212453e-015
      0.09, 9.7229285,0.89812277,2.553513e-015,2.553513e-015
       0.1, 9.6392206,0.99741983,3.663736e-015,3.663736e-015
      0.11,  9.524492, 1.0965603,6.2172489e-015,6.2172489e-015
      0.12, 9.3803304, 1.1955286,6.8833828e-015,6.8833828e-015
      0.13, 9.2111418, 1.2943093,6.6613381e-015,6.6613381e-015
      0.14,  9.023859, 1.3928865,3.3306691e-015,3.3306691e-015
      0.15, 8.8271217, 1.4912448,3.1086245e-015,3.1086245e-015
      0.16, 8.6306391, 1.5893686,4.4408921e-016,4.4408921e-016
      0.17, 8.4440176, 1.6872424,-1.110223e-015,-1.110223e-015
      0.18, 8.2759824, 1.7848507,-8.8817842e-016,-8.8817842e-016
      0.19, 8.1334825, 1.8821783,-2.220446e-015,-2.220446e-015
       0.2, 8.0209176, 1.9792093,3.7747583e-015,3.7747583e-015
      0.21,  7.939765, 2.0759289,3.1086245e-015,3.1086245e-015
      0.22, 7.8885642, 2.1723218,4.4408921e-015,4.4408921e-015
      0.23, 7.8629255, 2.2683727,3.1086245e-015,3.1086245e-015
      0.24, 7.8559728, 2.3640664,3.9968029e-015,3.9968029e-015
      0.25, 7.8590048, 2.4593878,3.9968029e-015,3.9968029e-015
      0.26, 7.8624346, 2.5543219,3.5527137e-015,3.5527137e-015
      0.27, 7.8566449, 2.6488536,4.4408921e-015,4.4408921e-015
      0.28, 7.8329626,  2.742968,2.6645353e-015,2.6645353e-015
      0.29, 7.7845009, 2.8366502,3.1086245e-015,3.1086245e-015
       0.3, 7.7068452, 2.9298856,3.9968029e-015,3.9968029e-015
      0.31, 7.5984642, 3.0226587,6.2172489e-015,6.2172489e-015
      0.32, 7.4609652,  3.114956,7.5495166e-015,7.5495166e-015
      0.33, 7.2987622, 3.2067625,9.3258734e-015,9.3258734e-015
      0.34, 7.1187469, 3.2980635,1.110223e-014,1.110223e-014
      0.35, 6.9296121, 3.3888448,1.1546319e-014,1.1546319e-014
      0.36, 6.7410129, 3.4790919,1.2434498e-014,1.2434498e-014
      0.37, 6.5625721, 3.5687907,1.1546319e-014,1.1546319e-014
      0.38, 6.4029946, 3.6579269,1.2434498e-014,1.2434498e-014
      0.39, 6.2692193, 3.7464864,1.2878587e-014,1.2878587e-014
       0.4, 6.1656882,  3.834455,1.5543122e-014,1.5543122e-014
      0.41, 6.0938896, 3.8218193,       0.1,1.5154544e-014
      0.42, 6.0523108, 3.8085653,       0.2,1.4432899e-014
      0.43, 6.0366045, 3.7946794,       0.3,1.2490009e-014
      0.44, 6.0398659, 3.7801479,       0.4,1.2934098e-014
      0.45, 6.0534159, 3.7649574,       0.5,1.3378187e-014
      0.46, 6.0676488, 3.7490944,       0.6,1.398881e-014
      0.47, 6.0729394, 3.7325455,       0.7,1.3766766e-014
      0.48, 6.0606024, 3.7152977,       0.8,1.254552e-014
      0.49, 6.0237676, 3.6973378,       0.9,1.2767565e-014
       0.5, 5.9580418,  3.678653,         1,1.3655743e-014
      0.51, 5.8619012, 3.6592303,       1.1,1.4432899e-014
      0.52, 5.7368762, 3.6390572,       1.2,1.5321078e-014
      0.53, 5.5874013, 3.6181209,       1.3,1.398881e-014
      0.54, 5.4203741, 3.5964091,       1.4,1.2656542e-014
