"time","TRes"
0.000000E+000,2.931500E+002
2.000000E-003,2.931600E+002
4.000000E-003,2.931800E+002
6.000000E-003,2.932000E+002
8.000000E-003,2.932200E+002
1.000000E-002,2.932399E+002
1.200000E-002,2.932599E+002
1.400000E-002,2.932799E+002
1.600000E-002,2.932998E+002
1.800000E-002,2.933198E+002
2.000000E-002,2.933397E+002
2.200000E-002,2.933597E+002
2.400000E-002,2.933796E+002
2.600000E-002,2.933996E+002
2.800000E-002,2.934195E+002
3.000000E-002,2.934394E+002
3.200000E-002,2.934593E+002
3.400000E-002,2.934792E+002
3.600000E-002,2.934991E+002
3.800000E-002,2.935190E+002
4.000000E-002,2.935389E+002
4.200000E-002,2.935588E+002
4.400000E-002,2.935787E+002
4.600000E-002,2.935986E+002
4.800000E-002,2.936185E+002
5.000000E-002,2.936383E+002
5.200000E-002,2.936582E+002
5.400000E-002,2.936780E+002
5.600000E-002,2.936979E+002
5.800000E-002,2.937177E+002
6.000000E-002,2.937376E+002
6.200000E-002,2.937574E+002
6.400000E-002,2.937772E+002
6.600000E-002,2.937971E+002
6.800000E-002,2.938169E+002
7.000000E-002,2.938367E+002
7.200000E-002,2.938565E+002
7.400000E-002,2.938763E+002
7.600000E-002,2.938961E+002
7.800000E-002,2.939159E+002
8.000000E-002,2.939357E+002
8.200000E-002,2.939554E+002
8.400000E-002,2.939752E+002
8.600000E-002,2.939950E+002
8.800000E-002,2.940148E+002
9.000000E-002,2.940345E+002
9.200000E-002,2.940543E+002
9.400000E-002,2.940740E+002
9.600000E-002,2.940937E+002
9.800000E-002,2.941135E+002
1.000000E-001,2.941332E+002
1.020000E-001,2.941529E+002
1.040000E-001,2.941727E+002
1.060000E-001,2.941924E+002
1.080000E-001,2.942121E+002
1.100000E-001,2.942318E+002
1.120000E-001,2.942515E+002
1.140000E-001,2.942712E+002
1.160000E-001,2.942908E+002
1.180000E-001,2.943105E+002
1.200000E-001,2.943302E+002
1.220000E-001,2.943499E+002
1.240000E-001,2.943695E+002
1.260000E-001,2.943892E+002
1.280000E-001,2.944088E+002
1.300000E-001,2.944285E+002
1.320000E-001,2.944481E+002
1.340000E-001,2.944678E+002
1.360000E-001,2.944874E+002
1.380000E-001,2.945070E+002
1.400000E-001,2.945266E+002
1.420000E-001,2.945463E+002
1.440000E-001,2.945659E+002
1.460000E-001,2.945855E+002
1.480000E-001,2.946051E+002
1.500000E-001,2.946247E+002
1.520000E-001,2.946443E+002
1.540000E-001,2.946638E+002
1.560000E-001,2.946834E+002
1.580000E-001,2.947030E+002
1.600000E-001,2.947225E+002
1.620000E-001,2.947421E+002
1.640000E-001,2.947617E+002
1.660000E-001,2.947812E+002
1.680000E-001,2.948008E+002
1.700000E-001,2.948203E+002
1.720000E-001,2.948398E+002
1.740000E-001,2.948594E+002
1.760000E-001,2.948789E+002
1.780000E-001,2.948984E+002
1.800000E-001,2.949179E+002
1.820000E-001,2.949374E+002
1.840000E-001,2.949569E+002
1.860000E-001,2.949764E+002
1.880000E-001,2.949959E+002
1.900000E-001,2.950154E+002
1.920000E-001,2.950349E+002
1.940000E-001,2.950543E+002
1.960000E-001,2.950738E+002
1.980000E-001,2.950933E+002
2.000000E-001,2.951127E+002
2.020000E-001,2.951322E+002
2.040000E-001,2.951516E+002
2.060000E-001,2.951711E+002
2.080000E-001,2.951905E+002
2.100000E-001,2.952099E+002
2.120000E-001,2.952294E+002
2.140000E-001,2.952488E+002
2.160000E-001,2.952682E+002
2.180000E-001,2.952876E+002
2.200000E-001,2.953070E+002
2.220000E-001,2.953264E+002
2.240000E-001,2.953458E+002
2.260000E-001,2.953652E+002
2.280000E-001,2.953846E+002
2.300000E-001,2.954039E+002
2.320000E-001,2.954233E+002
2.340000E-001,2.954427E+002
2.360000E-001,2.954620E+002
2.380000E-001,2.954814E+002
2.400000E-001,2.955007E+002
2.420000E-001,2.955201E+002
2.440000E-001,2.955394E+002
2.460000E-001,2.955588E+002
2.480000E-001,2.955781E+002
2.500000E-001,2.955974E+002
2.520000E-001,2.956167E+002
2.540000E-001,2.956360E+002
2.560000E-001,2.956553E+002
2.580000E-001,2.956746E+002
2.600000E-001,2.956939E+002
2.620000E-001,2.957132E+002
2.640000E-001,2.957325E+002
2.660000E-001,2.957518E+002
2.680000E-001,2.957711E+002
2.700000E-001,2.957903E+002
2.720000E-001,2.958096E+002
2.740000E-001,2.958289E+002
2.760000E-001,2.958481E+002
2.780000E-001,2.958674E+002
2.800000E-001,2.958866E+002
2.820000E-001,2.959058E+002
2.840000E-001,2.959251E+002
2.860000E-001,2.959443E+002
2.880000E-001,2.959635E+002
2.900000E-001,2.959827E+002
2.920000E-001,2.960020E+002
2.940000E-001,2.960212E+002
2.960000E-001,2.960404E+002
2.980000E-001,2.960596E+002
3.000000E-001,2.960787E+002
3.020000E-001,2.960979E+002
3.040000E-001,2.961171E+002
3.060000E-001,2.961363E+002
3.080000E-001,2.961555E+002
3.100000E-001,2.961746E+002
3.120000E-001,2.961938E+002
3.140000E-001,2.962129E+002
3.160000E-001,2.962321E+002
3.180000E-001,2.962512E+002
3.200000E-001,2.962704E+002
3.220000E-001,2.962895E+002
3.240000E-001,2.963086E+002
3.260000E-001,2.963277E+002
3.280000E-001,2.963468E+002
3.300000E-001,2.963660E+002
3.320000E-001,2.963851E+002
3.340000E-001,2.964042E+002
3.360000E-001,2.964233E+002
3.380000E-001,2.964423E+002
3.400000E-001,2.964614E+002
3.420000E-001,2.964805E+002
3.440000E-001,2.964996E+002
3.460000E-001,2.965187E+002
3.480000E-001,2.965377E+002
3.500000E-001,2.965568E+002
3.520000E-001,2.965758E+002
3.540000E-001,2.965949E+002
3.560000E-001,2.966139E+002
3.580000E-001,2.966329E+002
