"time","y","z"
0.0000000000000000E+000,1.0000000000000000E+001,0.0000000000000000E+000
2.0000000000000000E-002,9.9980400000000014E+000,-1.9599999999999998E-001
4.0000000000000001E-002,9.9921600000000019E+000,-3.9199999999999996E-001
6.0000000000000005E-002,9.9823600000000017E+000,-5.8799999999999997E-001
8.0000000000000002E-002,9.9686400000000006E+000,-7.8399999999999992E-001
1.0999999999999999E-001,9.9407100000000010E+000,-1.0779999999999998E+000
1.2999999999999998E-001,9.9171900000000015E+000,-1.2740000000000000E+000
1.4999999999999999E-001,9.8897500000000012E+000,-1.4700000000000002E+000
1.6000000000000000E-001,9.8745600000000007E+000,-1.5680000000000003E+000
1.8000000000000002E-001,9.8412399999999991E+000,-1.7640000000000005E+000
2.0000000000000004E-001,9.8040000000000003E+000,-1.9600000000000006E+000
2.2000000000000006E-001,9.7628400000000006E+000,-2.1560000000000006E+000
2.4000000000000007E-001,9.7177600000000002E+000,-2.3520000000000003E+000
2.6000000000000006E-001,9.6687599999999989E+000,-2.5480000000000000E+000
2.8000000000000008E-001,9.6158400000000004E+000,-2.7439999999999998E+000
3.0000000000000010E-001,9.5590000000000011E+000,-2.9399999999999995E+000
3.2000000000000012E-001,9.4982400000000009E+000,-3.1359999999999992E+000
3.4000000000000014E-001,9.4335599999999999E+000,-3.3319999999999990E+000
3.6000000000000015E-001,9.3649600000000000E+000,-3.5279999999999987E+000
3.8000000000000017E-001,9.2924400000000009E+000,-3.7239999999999984E+000
4.0000000000000019E-001,9.2160000000000011E+000,-3.9199999999999982E+000
4.2000000000000021E-001,9.1356400000000004E+000,-4.1159999999999979E+000
4.4000000000000022E-001,9.0513599999999990E+000,-4.3119999999999976E+000
4.6000000000000024E-001,8.9631600000000002E+000,-4.5079999999999973E+000
4.8000000000000026E-001,8.8710400000000007E+000,-4.7039999999999971E+000
5.0000000000000022E-001,8.7750000000000004E+000,-4.8999999999999968E+000
5.2000000000000024E-001,8.6750399999999992E+000,-5.0959999999999965E+000
5.4000000000000026E-001,8.5711600000000008E+000,-5.2919999999999963E+000
5.6000000000000028E-001,8.4633600000000015E+000,-5.4879999999999960E+000
5.8000000000000029E-001,8.3516400000000015E+000,-5.6839999999999957E+000
6.0000000000000031E-001,8.2360000000000007E+000,-5.8799999999999955E+000
6.2000000000000033E-001,8.1164400000000008E+000,-6.0759999999999952E+000
6.4000000000000035E-001,7.9929600000000018E+000,-6.2719999999999949E+000
6.6000000000000036E-001,7.8655600000000021E+000,-6.4679999999999946E+000
6.8000000000000038E-001,7.7342400000000016E+000,-6.6639999999999944E+000
7.0000000000000040E-001,7.5990000000000020E+000,-6.8599999999999941E+000
7.2000000000000042E-001,7.4598400000000016E+000,-7.0559999999999938E+000
7.4000000000000044E-001,7.3167600000000022E+000,-7.2519999999999936E+000
7.6000000000000045E-001,7.1697600000000019E+000,-7.4479999999999933E+000
7.8000000000000047E-001,7.0188400000000026E+000,-7.6439999999999930E+000
8.0000000000000049E-001,6.8640000000000025E+000,-7.8399999999999928E+000
8.2000000000000051E-001,6.7052400000000025E+000,-8.0359999999999925E+000
8.4000000000000052E-001,6.5425600000000026E+000,-8.2319999999999940E+000
8.6000000000000054E-001,6.3759600000000027E+000,-8.4279999999999955E+000
8.8000000000000056E-001,6.2054400000000030E+000,-8.6239999999999970E+000
9.0000000000000058E-001,6.0310000000000024E+000,-8.8199999999999985E+000
9.2000000000000060E-001,5.8526400000000027E+000,-9.0160000000000000E+000
9.4000000000000061E-001,5.6703600000000023E+000,-9.2120000000000015E+000
