"Time","FMU:outputs[1]","FMU:outputs[2]"
0,25,20
0.10000000000000001,25,20.993074467537326
0.20000000000000001,25,21.972449228644564
0.30000000000000004,25,22.938341870645786
0.40000000000000002,25,23.890965490328881
0.41153431033136684,25,24.000000054429961
0.41153431033138105,25,24.000000054430075
0.51153431033138108,25,24.938070210871501
0.61153431033138106,25,25.863307914432994
0.62642535457113269,25,26.000000054829911
0.62642535457115289,25,26.000000054830139
0.62642553733806405,25,25.999999945170032
0.62642553733809236,25,25.999999945169975
0.72642553733809234,25,25.940298958391509
0.82642553733809232,25,25.881192006354581
0.9264255373380923,25,25.822673178314744
1.0264255373380924,25,25.764736622340422
1.1264255373380925,25,25.707376544727708
1.2264255373380926,25,25.650587209421246
1.3264255373380927,25,25.594362937440167
1.4264255373380927,25,25.538698106310449
1.5264255373380928,25,25.483587149502569
1.6264255373380929,25,25.429024555875003
1.726425537338093,25,25.375004869123018
1.8264255373380931,25,25.321522687233028
1.9264255373380932,25,25.268572661942187
2.0000000003999712,25,25.22995167910193
2.0000000004000289,25.000000001666791,25.229951679101873
2.100000000400029,25.416666668333455,25.177912800562069
2.2000000004000291,25.833333335000123,25.126391717513286
2.2626500707105679,26.094375294627369,25.094375240197394
2.2626500707106336,26.094375294627643,25.094375240197337
2.2626500919392019,26.09437538308001,25.094375437509996
2.2626500919392694,26.09437538308029,25.094375437510621
2.3626500919392694,26.511042049746958,26.017477370451786
2.4626500919392695,26.927708716413626,26.927979973876745
2.5626500919392696,27.34437538308029,27.826078545759458
2.6626500919392697,27.761042049746958,28.711964535908578
2.6732605789117092,27.805252412132123,28.805252466961974
2.6732605789117874,27.805252412132447,28.805252466962656
2.673260600638721,27.80525250266134,28.805252447831549
2.6732606006388,27.805252502661666,28.805252447831492
2.7732606006388001,28.221919169328338,28.717638732384955
2.8732606006388002,28.638585835995002,28.630896787969562
2.9732606006388003,29.05525250266167,28.545017940318644
3.0708815723578198,29.462006551490916,28.462006497060941
3.0708815723579068,29.462006551491278,28.462006497060827
3.0708815956887845,29.462006648703273,28.462006703133056
3.0708815956888742,29.462006648703642,28.462006703133852
3.1708815956888743,29.878673315370314,29.339258543316703
3.2708815956888744,30.295339982036978,30.204617751668877
3.3708815956888745,30.712006648703646,31.058265851397437
3.4708815956888746,31.128673315370314,31.900380893768499
3.5256756654775883,31.356981939489955,32.356981994319938
3.5256756654776895,31.356981939490375,32.35698199432079
3.5256756857762332,31.356982024067641,32.356981969237893
3.5256756857763363,31.356982024068071,32.356981969237779
3.6256756857763364,31.773648690734738,32.234027954713099
3.7256756857763365,32.190315357401403,32.11229735306938
3.8256756857763365,32.606982024068074,31.991777991145113
3.8974452150825765,32.906021729510741,31.906021675080751
3.8974452150826884,32.906021729511203,31.906021675080581
3.8974452410226017,32.906021837594174,31.906021892023944
3.8974452410227154,32.90602183759465,31.90602189202491
3.9974452410227155,33.322688504261322,32.736702526040858
4.0974452410227151,33.739355170927979,33.556197300089593
4.1974452410227148,34.15602183759465,34.364674368490512
4.2974452410227144,34.572688504261308,35.162298763397871
4.3974452410227141,34.989355170927979,35.94923247429341
4.408456012027222,35.035233383446766,36.035233438276578
4.4084560120273499,35.035233383447292,36.035233438277544
4.4084560310319638,35.035233462633187,36.035233407803219
4.4084560310320917,35.03523346263372,36.035233407802991
4.5084560310320914,35.451900129300384,35.875680180095003
4.608456031032091,35.868566795967048,35.717714533522326
4.7084560310320906,36.285233462633713,35.561320671388842
4.7567310650422074,36.486379437675865,35.48637938324589
4.7567310650423442,36.486379437676433,35.486379383245662
4.7567310943679084,36.486379559866286,35.486379614296084
4.756731094368047,36.486379559866862,35.486379614297164
4.8567310943680466,36.903046226533533,36.268974213951026
4.9567310943680463,37.31971289320019,37.041101543221032
5.0567310943680459,37.736379559866862,37.802916568039393
5.1567310943680456,38.153046226533526,38.554571462273316
5.2567310943680452,38.56971289320019,39.296215675695635
5.3433444967074566,38.930602069614409,39.930602124444192
5.3433444967076094,38.930602069615041,39.930602124445272
5.3433445145103065,38.930602143792946,39.93060208896344
5.343344514510461,38.930602143793593,39.930602088963099
5.4433445145104606,39.347268810460257,39.732289295420344
5.5433445145104603,39.763935477126921,39.535949747135362
5.6433445145104599,40.180602143793585,39.34156380998985
5.6697391561986388,40.290579817494333,39.290579763064841
5.6697391561988022,40.290579817495015,39.2905797630645
5.6697391902073422,40.29057995919726,39.290580013626993
5.6697391902075056,40.290579959197942,39.290580013628187
5.7697391902075053,40.707246625864613,40.022435241886512
5.8697391902075049,41.12391329253127,40.744569683721238
5.9697391902075045,41.540579959197942,41.457125021091883
6.0697391902075042,41.957246625864599,42.160240461282115
6.1697391902075038,42.37391329253127,42.854052794346501
6.2697391902075035,42.790579959197935,43.538696448713836
6.3669673256963861,43.195697190401617,44.195697245231372
6.3669673256965673,43.19569719040237,44.195697245232566
6.366967342346463,43.195697259776935,44.19569720494701
6.366967342346646,43.195697259777695,44.195697204946555
6.4669673423466456,43.61236392644436,43.954946006089699
6.5669673423466453,44.029030593111024,43.716590321677245
6.6669673423466449,44.445697259777688,43.480606315942339
6.6723263513539859,44.468026463974944,43.46802640954553
6.6723263513541777,44.468026463975747,43.468026409545075
6.6723263925306489,44.468026635544376,43.468026689974351
6.6723263925308407,44.468026635545172,43.468026689975659
6.7723263925308403,44.884693302211836,44.144566049482705
6.87232639253084,45.301359968878501,44.812185334382889
6.9723263925308396,45.718026635545172,45.471012431230179
7.0723263925308393,46.134693302211829,46.121173065415235
7.1723263925308389,46.551359968878501,46.762790848792861
7.2723263925308386,46.968026635545165,47.395987325871772
7.3723263925308382,47.384693302211829,48.02088201862199
7.4723263925308379,47.801359968878494,48.637592469955507
7.5573680439668083,48.155700183195037,49.155700238024849
7.5573680439670232,48.155700183195933,49.155700238026157
7.5573680594507575,48.155700247711493,49.15570019288225
7.557368059450976,48.155700247712403,49.155700192881625
7.6573680594509757,48.572366914379067,48.865596139882712
7.7573680594509753,48.989033581045732,48.578378670429913
7.841409798815234,49.339207495063476,48.339207440633515
7.8414097988154579,49.339207495064414,48.33920744063289
7.8414098532676313,49.339207721948469,48.339207776378259
7.8414098532678569,49.339207721949407,48.339207776379681
7.9414098532678565,49.755874388616078,48.951752421455581
8.0000000015998864,50.000000006666198,49.306914639880063
8.0000000016001138,50,49.306914639881427
8.1000000016001135,50,49.90680888239018
8.2000000016001131,50,50.498871185543123
8.2856794111358276,50,51.0000000548294
8.2856794111360621,50,51.000000054830764
8.2856794465104997,50,50.999999945170032
8.2856794465107377,50,50.999999945169293
8.3856794465107374,50,50.691544803090324
8.485679446510737,50,50.386158840944006
8.5856794465107367,50,50.083811519879816
8.6856794465107363,50,49.784472604914072
8.785679446510736,50,49.488112161905917
8.8856794465107356,50,49.194700554564292
8.9525932174355365,50,48.99999994557038
8.9525932174357923,50,48.999999945569641
8.9525932353438193,50,49.000000054429961
8.9525932353440751,50,49.000000054431553
9.0525932353440748,50,49.603904245889339
9.1525932353440744,50,50.199920158062014
9.2525932353440741,50,50.788158561206615
9.2889299781180394,50,51.000000054829286
9.2889299781183059,50,51.000000054830821
9.288930013492763,50,50.999999945170032
9.2889300134930295,50,50.999999945169179
9.3889300134930291,50,50.69154480309021
9.4889300134930288,50,50.386158840943892
9.5889300134930284,50,50.083811519879703
9.6889300134930281,50,49.784472604913958
9.7889300134930277,50,49.488112161905804
9.8889300134930274,50,49.194700554564179
9.9558437844177732,50,48.99999994557038
9.9558437844180574,50,48.999999945569584
9.9558438023259583,50,49.000000054429165
9.9558438023262426,50,49.00000005443087
10,50,49.26764091787021
