"time","Out1","Out2[1]","Out2[2]","Out3","Out4","Out5"
0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00
1.0000000000000000E-03,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,9.9999983333299994E-04,0.0000000000000000E+00,0.0000000000000000E+00
2.0000000000000000E-03,9.9999983333300008E-07,0.0000000000000000E+00,9.9999983333300008E-07,2.0009986665000001E-03,9.9999983333300008E-07,9.9999983333300008E-07
3.0000000000000001E-03,2.9999985000000001E-06,9.9999983333299992E-10,2.9999985000000001E-06,3.0029964984999999E-03,2.9989985001700000E-06,2.9979985003299998E-06
4.0000000000000001E-03,5.9999940000000004E-06,3.9999983333300001E-09,5.9999940000000004E-06,4.0059933283400004E-03,5.9959950016700003E-06,5.9919960033400003E-06
5.0000000000000001E-03,9.9999833333400003E-06,9.9999923333400004E-09,9.9999833333400003E-06,5.0099891550199997E-03,9.9899883400100006E-06,9.9799933466699992E-06
6.0000000000000001E-03,1.4999962499999999E-05,1.9999975666699999E-08,1.4999962499999999E-05,6.0149839775499999E-03,1.4979977518400001E-05,1.4959992536700000E-05
7.0000000000000001E-03,2.0999926500099998E-05,3.4999938166699997E-08,2.0999926500099998E-05,7.0209777949299997E-03,2.0964961540900000E-05,2.0929996581699999E-05
8.0000000000000002E-03,2.7999869333600001E-05,5.5999864666800001E-08,2.7999869333600001E-05,8.0279706061899998E-03,2.7943939412800001E-05,2.7888009492099999E-05
8.9999999999999993E-03,3.5999784000499997E-05,8.3999734000399997E-08,3.5999784000499997E-05,9.0359624103500003E-03,3.5915910140400001E-05,3.5832036280200000E-05
1.0000000000000000E-02,4.4999662501000003E-05,1.1999951800099999E-07,4.4999662501000003E-05,1.0044953206400000E-02,4.4879872730699999E-05,4.4760082960400002E-05
1.0999999999999999E-02,5.4999495835199999E-05,1.6499918050200000E-07,5.4999495835199999E-05,1.1054942993499999E-02,5.4834826192199999E-05,5.4670156549100001E-05
1.2000000000000000E-02,6.5999274003200001E-05,2.1999867633700000E-07,6.5999274003200001E-05,1.2065931770500001E-02,6.5779769533999994E-05,6.5560265064800000E-05
1.2999999999999999E-02,7.7998986005299998E-05,2.8599795034000000E-07,7.7998986005299998E-05,1.3077919536700001E-02,7.7713701766500006E-05,7.7428417527800004E-05
1.4000000000000000E-02,9.0998619841700006E-05,3.6399693634600002E-07,9.0998619841700006E-05,1.4090906290900001E-02,9.0635621901200000E-05,9.0272623960699995E-05
1.4999999999999999E-02,1.0499816251300001E-04,4.5499555618700000E-07,1.0499816251300001E-04,1.5104892032399999E-02,1.0454452895000001E-04,1.0409089538800001E-04
1.6000000000000000E-02,1.1999760001900000E-04,5.5999371870000001E-07,1.1999760001900000E-04,1.6119876760199998E-02,1.1943942192800000E-04,1.1888124383600000E-04
1.7000000000000001E-02,1.3599691736100001E-04,6.7999131871900001E-07,1.3599691736100001E-04,1.7135860473399999E-02,1.3531929984800001E-04,1.3464168233500001E-04
