"time","Out1","Out2[1]","Out2[2]","Out3","Out4","Out5"
0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00,0.0000000000000000E+00
2.0000000000000001E-01,1.9933422059367958E-02,1.3306691778545532E-03,1.9933422059367958E-02,2.2000277129755430E-01,1.8666772605313218E-02,1.7400123151258481E-02
4.0000000000000002E-01,7.8939005800073792E-02,1.0581657716771272E-02,7.8939005800073792E-02,4.8009106119214973E-01,6.9338728780565143E-02,5.9738451761056507E-02
6.0000000000000009E-01,1.7466438480126256E-01,3.5357526759944830E-02,1.7466438480126256E-01,7.8071289834796520E-01,1.4405928476562974E-01,1.1345418472999694E-01
8.0000000000000004E-01,3.0329329028105867E-01,8.2643909456458664E-02,3.0329329028105867E-01,1.1230952646748307E+00,2.3498921121883684E-01,1.6668513215661507E-01
1.0000000000000000E+00,4.5969769368996644E-01,1.5852901581207116E-01,4.5969769368996644E-01,1.5097254164603777E+00,3.3452409542614570E-01,2.0935049716232501E-01
1.2000000000000000E+00,6.3764224502670885E-01,2.6796091496874369E-01,6.3764224502670885E-01,1.9448993582884990E+00,4.3543780105448471E-01,2.3323335708226062E-01
1.3999999999999999E+00,8.3003285656599357E-01,4.1455027130248590E-01,8.3003285656599357E-01,2.4353415956084294E+00,5.3103979667351386E-01,2.3204673678103416E-01
1.5999999999999999E+00,1.0291995217494323E+00,6.0042639862879421E-01,1.0291995217494323E+00,2.9909032048179691E+00,6.1533483320898519E-01,2.0147014466853813E-01
1.7999999999999998E+00,1.2272020941429178E+00,8.2615237118026663E-01,1.2272020941429178E+00,3.6253491662026960E+00,6.8317430808296220E-01,1.3914652202300681E-01
1.9999999999999998E+00,1.4161468360183711E+00,1.0907025756138324E+00,1.4161468360183711E+00,4.3572509313799266E+00,7.3038976402837885E-01,4.4632692038386934E-02
2.1999999999999997E+00,1.5885011167668301E+00,1.3915035989782301E+00,1.5885011167668301E+00,5.2110064871923631E+00,7.5390032043255117E-01,-8.0700475901727575E-02
2.3999999999999999E+00,1.7373937151102385E+00,1.7245368225675004E+00,1.7373937151102385E+00,6.2180179023340880E+00,7.5178739634180691E-01,-2.3381892242662450E-01
2.6000000000000001E+00,1.8568887530104090E+00,2.0844986315673077E+00,1.8568887530104090E+00,7.4180657074245948E+00,7.2333181565584048E-01,-4.1022512169872793E-01
2.8000000000000003E+00,1.9422223403946597E+00,2.4650118534410641E+00,1.9422223403946597E+00,8.8609307182439512E+00,6.6901023468420762E-01,-6.0420187102624434E-01
3.0000000000000004E+00,1.9899924964196876E+00,2.8588799956746307E+00,1.9899924964196876E+00,1.0608327383339294E+01,5.9044974043342635E-01,-8.0909301555283486E-01
3.2000000000000006E+00,1.9982947757122194E+00,3.2583741472230110E+00,1.9982947757122194E+00,1.2736228820710377E+01,4.9034137016621221E-01,-1.0176120353797948E+00
3.4000000000000008E+00,1.9667981925962190E+00,3.6555411058037262E+00,1.9667981925962190E+00,1.5337682906506689E+01,3.7231513250501591E-01,-1.2221679275861872E+00
3.6000000000000010E+00,1.8967584164473059E+00,4.0425204469740361E+00,1.8967584164473059E+00,1.8526241723441814E+01,2.4078080240235369E-01,-1.4151968116425984E+00
3.8000000000000012E+00,1.7909677121172425E+00,4.4118578944484677E+00,1.7909677121172425E+00,2.2440154159752122E+01,1.0074025552424984E-01,-1.5894872010687426E+00
4.0000000000000009E+00,1.6536436211457959E+00,4.7568024985709867E+00,1.6536436211457959E+00,2.7247504459699538E+01,-4.2421652373058505E-02,-1.7384869258919127E+00
4.2000000000000011E+00,1.4902608216887694E+00,5.0715757753739332E+00,1.4902608216887694E+00,3.3152519293682680E+01,-1.8315971385532817E-01,-1.8565802493994255E+00
