"time","volume@INJ01","q@INJ01"
0,0,0
0.00016,-2.6216978116222e-14,-9.8316092657117e-09
0.00032,-5.2434597897076e-14,-9.8316022816709e-09
0.00048,-7.8652276093366e-14,-9.8317000582423e-09
0.00064,-1.0487151395565e-13,-9.8331946429776e-09
0.0008,-1.3110103467925e-13,-9.839647896694e-09
0.00096,-1.5735158882859e-13,-9.8470370118798e-09
0.00112,-1.8360915335844e-13,-9.8444249806138e-09
0.00128,-2.0985153759311e-13,-9.8383348970202e-09
0.00144,-2.3608528751966e-13,-9.8374898280811e-09
0.0016,-2.6231647905069e-13,-9.8355133445294e-09
0.00176,-2.8854131476109e-13,-9.8336625737124e-09
0.00192,-3.1476452593387e-13,-9.8336905098757e-09
0.00208,-3.4098613528399e-13,-9.8323984623242e-09
0.00224,-3.6720383541614e-13,-9.8309527658747e-09
0.0024,-3.9341694257826e-13,-9.8288715217106e-09
0.00256,-4.1962597999708e-13,-9.8287108887718e-09
0.00272,-4.4584191432562e-13,-9.8338232066513e-09
0.00288,-4.7207464034745e-13,-9.8401158274289e-09
0.00304,-4.9831900209326e-13,-9.8422389758377e-09
0.0032,-5.2456342238369e-13,-9.8409399442455e-09
0.00336,-5.5080449479548e-13,-9.8400878912656e-09
0.00352,-5.7704374590142e-13,-9.8391729819184e-09
0.00368,-6.0327912051972e-13,-9.8374339557546e-09
0.00384,-6.2951121454489e-13,-9.8368752324891e-09
0.004,-6.5574237157642e-13,-9.8362327007338e-09
0.00416,-6.8196907681716e-13,-9.8335857492634e-09
0.00432,-7.0818691162273e-13,-9.8299191278335e-09
0.00448,-7.343960436092e-13,-9.8274886816285e-09
0.00464,-7.6060380323886e-13,-9.8291159631393e-09
0.0048,-7.8682104446462e-13,-9.8338441587737e-09
0.00496,-8.1304973720536e-13,-9.8371545941218e-09
0.00512,-8.3928409477515e-13,-9.8384675937957e-09
0.00528,-8.6552136069978e-13,-9.8394523435511e-09
0.00544,-8.9176044924339e-13,-9.8396618647757e-09
0.0056,-9.1799884139878e-13,-9.8391520297959e-09
0.00576,-9.4423669806986e-13,-9.8394313914287e-09
0.00592,-9.7047612815571e-13,-9.8399901146941e-09
0.00608,-9.9671466858878e-13,-9.8383977533875e-09
0.00624,-1.0229450698046e-12,-9.8341095523248e-09
0.0064,-1.0491629641757e-12,-9.8297515108538e-09
0.00656,-1.0753727610715e-12,-9.8282569261186e-09
0.00672,-1.1015832658384e-12,-9.8300169044049e-09
0.00688,-1.1278001416003e-12,-9.8325032229365e-09
0.00704,-1.154022396228e-12,-9.8341095523248e-09
0.0072,-1.18024898892e-12,-9.835876514652e-09
0.00736,-1.2064797993158e-12,-9.8369869771422e-09
0.00752,-1.2327118893501e-12,-9.8370917377544e-09
0.00768,-1.2589454493415e-12,-9.8383837853059e-09
0.00784,-1.2851841627525e-12,-9.8405697900821e-09
0.008,-1.3114267001779e-12,-9.8408072474699e-09
0.00816,-1.3376653538539e-12,-9.8376364929383e-09
0.00832,-1.3638921062028e-12,-9.8323146538344e-09
0.00848,-1.3901049814024e-12,-9.8276074103224e-09
0.00864,-1.4163035692264e-12,-9.8175713436648e-09
0.0088,-1.4423248050236e-12,-9.6133300537575e-09
0.00896,-1.4661578763204e-12,-7.6995422176353e-09
0.00912,-1.4786703536247e-12,-6.7574092304576e-10
0.00928,-1.4651798924874e-12,1.1572870309916e-08
0.00944,-1.4118369085794e-12,2.9556962374171e-08
0.0096,-2.4667304672907e-10,-0.0025350865043029
0.00976,1.2309639754185e-06,1.3073471435967
0.00992,7.3951978527136e-06,3.2101672720671
0.01008,1.7593490771502e-05,3.8055387503279
0.01024,2.8121940281387e-05,4.1330970044012
0.0104,3.9607996260225e-05,4.4040031574782
0.01056,5.1150487997853e-05,4.447888114339
0.01072,6.3159835878038e-05,4.4061371833009
0.01088,7.5205910066366e-05,4.671922578932
0.01104,8.8015815887132e-05,4.9957426910005
0.0112,0.00010184362857591,5.2758735306387
0.01136,0.00011529342084385,4.7351003884147
0.01152,0.00012725039514331,4.2391626345827
0.01168,0.00013786312487095,3.7047638146982
0.01184,0.00014666562366029,2.8232361519966
0.012,0.00015298562606361,2.0276200926312
0.01216,0.00015698354906052,2.7490161529465e-08
0.01232,0.00015698354905818,-9.9957202567626e-09
0.01248,0.00015698354904874,-7.3394660181762e-09
0.01264,0.0001569835490218,-9.5696309102657e-09
0.0128,0.00015698354899117,-1.2453131814754e-08
0.01296,0.00015698354895796,-1.2454605447334e-08
0.01312,0.00015698354892474,-1.2454221325098e-08
0.01328,0.00015698354889379,-8.2198812029489e-09
0.01344,0.00015698354886804,-1.2444583348978e-08
0.0136,0.00015698354883483,-1.2454919729164e-08
0.01376,0.00015698354880162,-1.2455618133231e-08
0.01392,0.0001569835487684,-1.2455988287386e-08
0.01408,0.00015698354873519,-1.2456323521338e-08
0.01424,0.00015698354870197,-1.2456609867005e-08
0.0144,0.00015698354866876,-1.2456854308429e-08
0.01456,0.00015698354863554,-1.2457056845608e-08
0.01472,0.00015698354860232,-1.2457245414706e-08
0.01488,0.0001569835485691,-1.2457420015722e-08
0.01504,0.00015698354853589,-1.2457573664617e-08
0.0152,0.00015698354850267,-1.245771334543e-08
0.01536,0.00015698354846945,-1.2457832074122e-08
0.01552,0.00015698354843623,-1.2457957786854e-08
0.01568,0.00015698354840301,-1.2458062547464e-08
0.01584,0.00015698354836979,-1.2458174292114e-08
0.016,0.00015698354833657,-1.2458258100602e-08
