"time","revolute1_w","revolute2_w"
1.371,-1.42953,18.2127
1.371,-1.70767,18.9089
1.374,-1.70767,18.9089
1.374,-1.9742,19.5832
1.377,-1.9742,19.5832
1.377,-2.22051,20.2125
1.38,-2.22051,20.2125
1.38,-2.43635,20.7689
1.383,-2.43635,20.7689
1.383,-2.61047,21.2215
1.386,-2.61047,21.2215
1.386,-2.73199,21.5399
1.389,-2.73199,21.5399
1.389,-2.79221,21.6998
1.392,-2.79221,21.6998
1.392,-2.78639,21.6881
1.395,-2.78639,21.6881
1.395,-2.7148,21.5053
1.398,-2.7148,21.5053
1.398,-2.58269,21.1664
1.4,-2.58269,21.1664
1.401,-2.58269,21.1664
1.401,-2.39909,20.6964
1.404,-2.39909,20.6964
1.404,-2.17501,20.1259
1.407,-2.17501,20.1259
1.407,-1.92164,19.4857
1.41,-1.92164,19.4857
1.41,-1.64909,18.8033
1.413,-1.64909,18.8033
1.413,-1.36574,18.1013
1.416,-1.36574,18.1013
1.416,-1.0781,17.3964
1.419,-1.0781,17.3964
1.419,-0.790898,16.7008
1.422,-0.790898,16.7008
1.422,-0.507464,16.0224
1.425,-0.507464,16.0224
1.425,-0.229985,15.3659
1.428,-0.229985,15.3659
1.428,0.0401697,14.7338
1.431,0.0401697,14.7338
1.431,0.302212,14.1273
1.434,0.302212,14.1273
1.434,0.55576,13.5462
1.437,0.55576,13.5462
1.437,0.800699,12.9897
1.44,0.800699,12.9897
1.44,1.03708,12.4566
1.443,1.03708,12.4566
1.443,1.26506,11.9457
1.446,1.26506,11.9457
1.446,1.48487,11.4555
1.449,1.48487,11.4555
1.449,1.69674,10.9843
1.452,1.69674,10.9843
1.452,1.9009,10.5309
1.455,1.9009,10.5309
1.455,2.09762,10.0937
1.458,2.09762,10.0937
1.458,2.2871,9.6716
1.461,2.2871,9.6716
1.461,2.46958,9.26325
1.464,2.46958,9.26325
1.464,2.64522,8.86758
1.467,2.64522,8.86758
1.467,2.81422,8.48357
1.47,2.81422,8.48357
1.47,2.97671,8.1103
1.473,2.97671,8.1103
1.473,3.13283,7.74693
1.476,3.13283,7.74693
1.476,3.28269,7.3927
1.479,3.28269,7.3927
1.479,3.42642,7.04694
1.482,3.42642,7.04694
1.482,3.56409,6.70901
1.485,3.56409,6.70901
1.485,3.69579,6.37839
1.488,3.69579,6.37839
1.488,3.82161,6.05457
1.491,3.82161,6.05457
1.491,3.94161,5.73712
1.494,3.94161,5.73712
1.494,4.05586,5.42565
1.497,4.05586,5.42565
1.497,4.16444,5.11982
1.5,4.16444,5.11982
1.5,4.2674,4.81932
1.503,4.2674,4.81932
1.503,4.36482,4.52389
1.506,4.36482,4.52389
1.506,4.45676,4.2333
1.509,4.45676,4.2333
1.509,4.54331,3.94733
1.512,4.54331,3.94733
1.512,4.62453,3.66582
1.515,4.62453,3.66582
1.515,4.7005,3.38862
1.518,4.7005,3.38862
1.518,4.77132,3.11559
1.521,4.77132,3.11559
1.521,4.83707,2.84663
1.524,4.83707,2.84663
1.524,4.89785,2.58164
1.527,4.89785,2.58164
1.527,4.95377,2.32055
1.53,4.95377,2.32055
1.53,5.00492,2.06329
1.533,5.00492,2.06329
1.533,5.05144,1.80981
1.536,5.05144,1.80981
1.536,5.09343,1.56007
1.539,5.09343,1.56007
1.539,5.13102,1.31403
1.542,5.13102,1.31403
1.542,5.16435,1.07167
1.545,5.16435,1.07167
1.545,5.19354,0.832961
1.548,5.19354,0.832961
1.548,5.21873,0.597895
1.551,5.21873,0.597895
1.551,5.24008,0.366457
1.554,5.24008,0.366457
1.554,5.25772,0.138636
1.557,5.25772,0.138636
1.557,5.2718,-0.0855785
1.56,5.2718,-0.0855785
1.56,5.28247,-0.306194
1.563,5.28247,-0.306194
1.563,5.28989,-0.523218
1.566,5.28989,-0.523218
1.566,5.29421,-0.736662
1.569,5.29421,-0.736662
1.569,5.29559,-0.946536
1.572,5.29559,-0.946536
1.572,5.29417,-1.15285
1.575,5.29417,-1.15285
1.575,5.2901,-1.35563
1.578,5.2901,-1.35563
1.578,5.28356,-1.55488
1.581,5.28356,-1.55488
1.581,5.27467,-1.75062
1.584,5.27467,-1.75062
1.584,5.2636,-1.94289
1.587,5.2636,-1.94289
1.587,5.25049,-2.13171
1.59,5.25049,-2.13171
1.59,5.23548,-2.31711
1.593,5.23548,-2.31711
1.593,5.21872,-2.49912
1.596,5.21872,-2.49912
1.596,5.20034,-2.6778
1.599,5.20034,-2.6778
1.599,5.18047,-2.85317
1.6,5.18047,-2.85317
1.602,5.18047,-2.85317
1.602,5.15925,-3.02529
1.605,5.15925,-3.02529
1.605,5.13681,-3.19422
1.608,5.13681,-3.19422
1.608,5.11326,-3.36
1.611,5.11326,-3.36
1.611,5.08872,-3.52269
1.614,5.08872,-3.52269
1.614,5.06331,-3.68237
1.617,5.06331,-3.68237
1.617,5.03713,-3.83909
1.62,5.03713,-3.83909
1.62,5.0103,-3.99293
1.623,5.0103,-3.99293
1.623,4.9829,-4.14395
1.626,4.9829,-4.14395
1.626,4.95504,-4.29225
1.629,4.95504,-4.29225
1.629,4.9268,-4.43788
1.632,4.9268,-4.43788
1.632,4.89828,-4.58094
1.635,4.89828,-4.58094
1.635,4.86956,-4.72151
1.638,4.86956,-4.72151
1.638,4.84071,-4.85968
1.641,4.84071,-4.85968
1.641,4.81181,-4.99552
1.644,4.81181,-4.99552
1.644,4.78292,-5.12914
1.647,4.78292,-5.12914
1.647,4.75412,-5.26062
1.65,4.75412,-5.26062
1.65,4.72546,-5.39005
1.653,4.72546,-5.39005
1.653,4.697,-5.51753
1.656,4.697,-5.51753
1.656,4.6688,-5.64315
1.659,4.6688,-5.64315
1.659,4.64091,-5.76699
1.662,4.64091,-5.76699
1.662,4.61337,-5.88915
1.665,4.61337,-5.88915
1.665,4.58622,-6.00972
1.668,4.58622,-6.00972
1.668,4.55952,-6.12879
1.671,4.55952,-6.12879
1.671,4.53328,-6.24645
1.674,4.53328,-6.24645
1.674,4.50755,-6.36279
1.677,4.50755,-6.36279
1.677,4.48235,-6.47787
1.68,4.48235,-6.47787
1.68,4.45771,-6.59179
1.683,4.45771,-6.59179
1.683,4.43365,-6.70462
1.686,4.43365,-6.70462
1.686,4.41019,-6.81643
1.689,4.41019,-6.81643
1.689,4.38734,-6.92728
1.692,4.38734,-6.92728
1.692,4.36512,-7.03722
1.695,4.36512,-7.03722
1.695,4.34351,-7.1463
1.698,4.34351,-7.1463
1.698,4.32254,-7.25457
1.7,4.32254,-7.25457
1.701,4.32254,-7.25457
1.701,4.30219,-7.36204
1.704,4.30219,-7.36204
1.704,4.28245,-7.46873
1.707,4.28245,-7.46873
1.707,4.2633,-7.57465
1.71,4.2633,-7.57465
1.71,4.24472,-7.67976
1.713,4.24472,-7.67976
1.713,4.22668,-7.78402
1.716,4.22668,-7.78402
1.716,4.20914,-7.88739
1.719,4.20914,-7.88739
1.719,4.19204,-7.98977
1.722,4.19204,-7.98977
1.722,4.17532,-8.09105
1.725,4.17532,-8.09105
1.725,4.15891,-8.19107
1.728,4.15891,-8.19107
1.728,4.14273,-8.28965
1.731,4.14273,-8.28965
1.731,4.12668,-8.38657
1.734,4.12668,-8.38657
1.734,4.11063,-8.48156
1.737,4.11063,-8.48156
1.737,4.09446,-8.57431
1.74,4.09446,-8.57431
1.74,4.07801,-8.66444
1.743,4.07801,-8.66444
1.743,4.06111,-8.75154
1.746,4.06111,-8.75154
1.746,4.04358,-8.83512
1.749,4.04358,-8.83512
1.749,4.02519,-8.91466
1.752,4.02519,-8.91466
1.752,4.00573,-8.98955
1.755,4.00573,-8.98955
1.755,3.98494,-9.05914
1.758,3.98494,-9.05914
1.758,3.96255,-9.12275
1.761,3.96255,-9.12275
1.761,3.93828,-9.17962
1.764,3.93828,-9.17962
1.764,3.91183,-9.22899
1.767,3.91183,-9.22899
1.767,3.88292,-9.27007
1.77,3.88292,-9.27007
1.77,3.85123,-9.30206
1.773,3.85123,-9.30206
1.773,3.81647,-9.32423
1.776,3.81647,-9.32423
1.776,3.77838,-9.33584
1.779,3.77838,-9.33584
1.779,3.73671,-9.33627
1.782,3.73671,-9.33627
1.782,3.69124,-9.32499
1.785,3.69124,-9.32499
1.785,3.64181,-9.3016
1.788,3.64181,-9.3016
1.788,3.58829,-9.26584
1.791,3.58829,-9.26584
1.791,3.53063,-9.21763
1.794,3.53063,-9.21763
1.794,3.46883,-9.15708
1.797,3.46883,-9.15708
1.797,3.40296,-9.08445
1.8,3.40296,-9.08445
1.8,3.33315,-9.00021
1.803,3.33315,-9.00021
1.803,3.25957,-8.90497
1.806,3.25957,-8.90497
1.806,3.18246,-8.7995
1.809,3.18246,-8.7995
1.809,3.1021,-8.68468
1.812,3.1021,-8.68468
1.812,3.01878,-8.56145
1.815,3.01878,-8.56145
1.815,2.93284,-8.43086
1.818,2.93284,-8.43086
1.818,2.84461,-8.29394
1.821,2.84461,-8.29394
1.821,2.75443,-8.15172
1.824,2.75443,-8.15172
1.824,2.66263,-8.00523
1.827,2.66263,-8.00523
1.827,2.56952,-7.85543
1.83,2.56952,-7.85543
1.83,2.4754,-7.7032
1.833,2.4754,-7.7032
1.833,2.38053,-7.54938
1.836,2.38053,-7.54938
1.836,2.28516,-7.3947
1.839,2.28516,-7.3947
1.839,2.18951,-7.23981
1.842,2.18951,-7.23981
1.842,2.09376,-7.08527
1.845,2.09376,-7.08527
1.845,1.99806,-6.93158
1.848,1.99806,-6.93158
1.848,1.90257,-6.77913
1.851,1.90257,-6.77913
1.851,1.80739,-6.62825
1.854,1.80739,-6.62825
1.854,1.7126,-6.4792
1.857,1.7126,-6.4792
1.857,1.61828,-6.3322
1.86,1.61828,-6.3322
1.86,1.52449,-6.18738
1.863,1.52449,-6.18738
1.863,1.43125,-6.04484
1.866,1.43125,-6.04484
1.866,1.3386,-5.90466
1.869,1.3386,-5.90466
1.869,1.24654,-5.76685
1.872,1.24654,-5.76685
1.872,1.15508,-5.6314
1.875,1.15508,-5.6314
1.875,1.06422,-5.49829
1.878,1.06422,-5.49829
1.878,0.973946,-5.36747
1.881,0.973946,-5.36747
1.881,0.88424,-5.23886
1.884,0.88424,-5.23886
1.884,0.795083,-5.11238
1.887,0.795083,-5.11238
1.887,0.706452,-4.98794
1.89,0.706452,-4.98794
1.89,0.61832,-4.86543
1.893,0.61832,-4.86543
1.893,0.530659,-4.74474
1.896,0.530659,-4.74474
1.896,0.443439,-4.62574
1.899,0.443439,-4.62574
1.899,0.356631,-4.50833
1.9,0.356631,-4.50833
1.902,0.356631,-4.50833
1.902,0.270204,-4.39236
1.905,0.270204,-4.39236
1.905,0.184127,-4.27772
1.908,0.184127,-4.27772
1.908,0.0983694,-4.16428
1.911,0.0983694,-4.16428
1.911,0.0129013,-4.0519
1.914,0.0129013,-4.0519
1.914,-0.0723065,-3.94046
1.917,-0.0723065,-3.94046
1.917,-0.157283,-3.82982
1.92,-0.157283,-3.82982
1.92,-0.242055,-3.71987
1.923,-0.242055,-3.71987
1.923,-0.326651,-3.61047
1.926,-0.326651,-3.61047
1.926,-0.411095,-3.50149
1.929,-0.411095,-3.50149
1.929,-0.495412,-3.39282
1.932,-0.495412,-3.39282
1.932,-0.579625,-3.28433
1.935,-0.579625,-3.28433
1.935,-0.663758,-3.17589
1.938,-0.663758,-3.17589
1.938,-0.74783,-3.0674
1.941,-0.74783,-3.0674
1.941,-0.831862,-2.95872
1.944,-0.831862,-2.95872
1.944,-0.915873,-2.84974
1.947,-0.915873,-2.84974
1.947,-0.999879,-2.74035
1.95,-0.999879,-2.74035
1.95,-1.0839,-2.63044
1.953,-1.0839,-2.63044
1.953,-1.16795,-2.51988
1.956,-1.16795,-2.51988
1.956,-1.25204,-2.40857
1.959,-1.25204,-2.40857
1.959,-1.33619,-2.29641
1.962,-1.33619,-2.29641
1.962,-1.4204,-2.18327
1.965,-1.4204,-2.18327
1.965,-1.5047,-2.06905
1.968,-1.5047,-2.06905
1.968,-1.58909,-1.95365
1.971,-1.58909,-1.95365
1.971,-1.67359,-1.83696
1.974,-1.67359,-1.83696
1.974,-1.75819,-1.71887
1.977,-1.75819,-1.71887
1.977,-1.84292,-1.59928
1.98,-1.84292,-1.59928
1.98,-1.92779,-1.47809
1.983,-1.92779,-1.47809
1.983,-2.01279,-1.35518
1.986,-2.01279,-1.35518
1.986,-2.09794,-1.23046
1.989,-2.09794,-1.23046
1.989,-2.18324,-1.10382
1.992,-2.18324,-1.10382
1.992,-2.26872,-0.975163
1.995,-2.26872,-0.975163
1.995,-2.35436,-0.844378
1.998,-2.35436,-0.844378
1.998,-2.44019,-0.711361
2,-2.44019,-0.711361
2.001,-2.44019,-0.711361
2.001,-2.52622,-0.576008
2.004,-2.52622,-0.576008
2.004,-2.61244,-0.438212
2.007,-2.61244,-0.438212
2.007,-2.69888,-0.297867
2.01,-2.69888,-0.297867
2.01,-2.78554,-0.154863
2.013,-2.78554,-0.154863
2.013,-2.87244,-0.00909138
2.016,-2.87244,-0.00909138
2.016,-2.95959,0.13956
2.019,-2.95959,0.13956
2.019,-3.04701,0.291205
2.022,-3.04701,0.291205
2.022,-3.13472,0.445959
2.025,-3.13472,0.445959
2.025,-3.22272,0.603941
2.028,-3.22272,0.603941
2.028,-3.31105,0.765272
2.031,-3.31105,0.765272
2.031,-3.39973,0.930076
2.034,-3.39973,0.930076
2.034,-3.48878,1.09848
2.037,-3.48878,1.09848
2.037,-3.57823,1.27062
2.04,-3.57823,1.27062
2.04,-3.66812,1.44663
2.043,-3.66812,1.44663
2.043,-3.75848,1.62665
2.046,-3.75848,1.62665
2.046,-3.84934,1.81083
2.049,-3.84934,1.81083
2.049,-3.94075,1.99931
2.052,-3.94075,1.99931
2.052,-4.03276,2.19226
2.055,-4.03276,2.19226
2.055,-4.12542,2.38984
2.058,-4.12542,2.38984
2.058,-4.21878,2.59222
2.061,-4.21878,2.59222
2.061,-4.3129,2.79958
2.064,-4.3129,2.79958
2.064,-4.40785,3.0121
2.067,-4.40785,3.0121
2.067,-4.5037,3.22998
2.07,-4.5037,3.22998
2.07,-4.60053,3.45341
2.073,-4.60053,3.45341
2.073,-4.69841,3.6826
2.076,-4.69841,3.6826
2.076,-4.79744,3.91778
2.079,-4.79744,3.91778
2.079,-4.8977,4.15914
2.082,-4.8977,4.15914
2.082,-4.9993,4.40694
2.085,-4.9993,4.40694
2.085,-5.10233,4.66139
2.088,-5.10233,4.66139
2.088,-5.20691,4.92272
2.091,-5.20691,4.92272
2.091,-5.31313,5.19117
2.094,-5.31313,5.19117
2.094,-5.42113,5.46696
2.097,-5.42113,5.46696
2.097,-5.531,5.7503
2.1,-5.531,5.7503
2.1,-5.64285,6.04138
2.103,-5.64285,6.04138
2.103,-5.7568,6.34037
2.106,-5.7568,6.34037
2.106,-5.87293,6.64739
2.109,-5.87293,6.64739
2.109,-5.99134,6.9625
2.112,-5.99134,6.9625
2.112,-6.11207,7.28569
2.115,-6.11207,7.28569
2.115,-6.23516,7.61684
2.118,-6.23516,7.61684
2.118,-6.3606,7.9557
2.121,-6.3606,7.9557
2.121,-6.48832,8.30184
2.124,-6.48832,8.30184
2.124,-6.61821,8.6546
2.127,-6.61821,8.6546
2.127,-6.75003,9.01307
2.13,-6.75003,9.01307
2.13,-6.88348,9.376
2.133,-6.88348,9.376
2.133,-7.01809,9.74171
2.136,-7.01809,9.74171
2.136,-7.15327,10.1081
2.139,-7.15327,10.1081
2.139,-7.28821,10.4723
2.142,-7.28821,10.4723
2.142,-7.42194,10.8313
2.145,-7.42194,10.8313
2.145,-7.55325,11.1808
2.148,-7.55325,11.1808
2.148,-7.68071,11.5164
2.151,-7.68071,11.5164
2.151,-7.80269,11.8327
2.154,-7.80269,11.8327
2.154,-7.9174,12.1241
2.157,-7.9174,12.1241
2.157,-8.02293,12.3844
2.16,-8.02293,12.3844
2.16,-8.11738,12.6077
2.163,-8.11738,12.6077
2.163,-8.19896,12.7882
2.166,-8.19896,12.7882
2.166,-8.26611,12.921
2.169,-8.26611,12.921
2.169,-8.31766,13.0024
2.172,-8.31766,13.0024
2.172,-8.35291,13.03
2.175,-8.35291,13.03
2.175,-8.37171,13.0033
2.178,-8.37171,13.0033
2.178,-8.37444,12.9233
2.181,-8.37444,12.9233
2.181,-8.36198,12.7927
2.184,-8.36198,12.7927
2.184,-8.33563,12.6153
2.187,-8.33563,12.6153
2.187,-8.29698,12.396
2.19,-8.29698,12.396
2.19,-8.24776,12.1402
2.193,-8.24776,12.1402
2.193,-8.18974,11.8532
2.196,-8.18974,11.8532
2.196,-8.12463,11.5405
2.199,-8.12463,11.5405
2.199,-8.054,11.2071
2.2,-8.054,11.2071
2.202,-8.054,11.2071
2.202,-7.97925,10.8573
2.205,-7.97925,10.8573
2.205,-7.90158,10.4952
2.208,-7.90158,10.4952
2.208,-7.82197,10.124
2.211,-7.82197,10.124
2.211,-7.74121,9.74655
2.214,-7.74121,9.74655
2.214,-7.65992,9.36498
2.217,-7.65992,9.36498
2.217,-7.57856,8.98108
2.22,-7.57856,8.98108
2.22,-7.49744,8.59624
2.223,-7.49744,8.59624
2.223,-7.41677,8.2115
2.226,-7.41677,8.2115
2.226,-7.33665,7.82762
2.229,-7.33665,7.82762
2.229,-7.25713,7.44514
2.232,-7.25713,7.44514
2.232,-7.17816,7.06443
2.235,-7.17816,7.06443
2.235,-7.09968,6.68571
2.238,-7.09968,6.68571
2.238,-7.02157,6.30909
2.241,-7.02157,6.30909
2.241,-6.94368,5.9346
2.244,-6.94368,5.9346
2.244,-6.86585,5.56219
2.247,-6.86585,5.56219
2.247,-6.78788,5.19178
2.25,-6.78788,5.19178
2.25,-6.70959,4.82325
2.253,-6.70959,4.82325
2.253,-6.63077,4.45644
2.256,-6.63077,4.45644
2.256,-6.55122,4.0912
2.259,-6.55122,4.0912
2.259,-6.47072,3.72734
2.262,-6.47072,3.72734
2.262,-6.38907,3.36468
2.265,-6.38907,3.36468
2.265,-6.30606,3.00304
2.268,-6.30606,3.00304
2.268,-6.2215,2.64223
2.271,-6.2215,2.64223
2.271,-6.13517,2.28206
2.274,-6.13517,2.28206
2.274,-6.0469,1.92233
2.277,-6.0469,1.92233
2.277,-5.95649,1.56287
2.28,-5.95649,1.56287
2.28,-5.86377,1.20349
2.283,-5.86377,1.20349
2.283,-5.76857,0.843992
2.286,-5.76857,0.843992
2.286,-5.67071,0.484197
2.289,-5.67071,0.484197
2.289,-5.57005,0.123914
2.292,-5.57005,0.123914
2.292,-5.46644,-0.237051
2.295,-5.46644,-0.237051
2.295,-5.35974,-0.598897
2.298,-5.35974,-0.598897
2.298,-5.24982,-0.961826
2.3,-5.24982,-0.961826
2.301,-5.24982,-0.961826
2.301,-5.13657,-1.32605
2.304,-5.13657,-1.32605
2.304,-5.01985,-1.69179
2.307,-5.01985,-1.69179
2.307,-4.89958,-2.05928
2.31,-4.89958,-2.05928
2.31,-4.77566,-2.42875
2.313,-4.77566,-2.42875
2.313,-4.64799,-2.80047
2.316,-4.64799,-2.80047
2.316,-4.51651,-3.17469
2.319,-4.51651,-3.17469
2.319,-4.38113,-3.55171
2.322,-4.38113,-3.55171
2.322,-4.24179,-3.93181
2.325,-4.24179,-3.93181
2.325,-4.09845,-4.31531
2.328,-4.09845,-4.31531
2.328,-3.95106,-4.70252
2.331,-3.95106,-4.70252
2.331,-3.79957,-5.09377
2.334,-3.79957,-5.09377
2.334,-3.64398,-5.4894
2.337,-3.64398,-5.4894
2.337,-3.48427,-5.88974
2.34,-3.48427,-5.88974
2.34,-3.32045,-6.2951
2.343,-3.32045,-6.2951
2.343,-3.15256,-6.70578
2.346,-3.15256,-6.70578
2.346,-2.98064,-7.12204
2.349,-2.98064,-7.12204
2.349,-2.8048,-7.54409
2.352,-2.8048,-7.54409
2.352,-2.62516,-7.97203
2.355,-2.62516,-7.97203
2.355,-2.44193,-8.40586
2.358,-2.44193,-8.40586
2.358,-2.25535,-8.84538
2.361,-2.25535,-8.84538
2.361,-2.0658,-9.2902
2.364,-2.0658,-9.2902
2.364,-1.87373,-9.73961
2.367,-1.87373,-9.73961
2.367,-1.67978,-10.1925
2.37,-1.67978,-10.1925
2.37,-1.48473,-10.6474
2.373,-1.48473,-10.6474
2.373,-1.2896,-11.102
2.376,-1.2896,-11.102
2.376,-1.09567,-11.5534
2.379,-1.09567,-11.5534
2.379,-0.904508,-11.998
2.382,-0.904508,-11.998
2.382,-0.718014,-12.4311
2.385,-0.718014,-12.4311
2.385,-0.538428,-12.847
2.388,-0.538428,-12.847
2.388,-0.368323,-13.2391
2.391,-0.368323,-13.2391
2.391,-0.210552,-13.5999
2.394,-0.210552,-13.5999
2.394,-0.0681333,-13.9214
2.397,-0.0681333,-13.9214
2.397,0.055912,-14.1955
2.4,0.055912,-14.1955
2.4,0.158767,-14.4146
2.403,0.158767,-14.4146
2.403,0.238072,-14.5722
2.406,0.238072,-14.5722
2.406,0.292155,-14.6639
2.409,0.292155,-14.6639
2.409,0.320212,-14.6874
2.412,0.320212,-14.6874
2.412,0.322423,-14.6432
2.415,0.322423,-14.6432
2.415,0.299917,-14.5345
2.418,0.299917,-14.5345
2.418,0.254645,-14.3666
2.421,0.254645,-14.3666
2.421,0.189186,-14.1466
2.424,0.189186,-14.1466
2.424,0.106484,-13.8824
2.427,0.106484,-13.8824
2.427,0.00962838,-13.5826
2.43,0.00962838,-13.5826
2.43,-0.098364,-13.255
2.433,-0.098364,-13.255
2.433,-0.214685,-12.9074
2.436,-0.214685,-12.9074
2.436,-0.336834,-12.5461
2.439,-0.336834,-12.5461
2.439,-0.46265,-12.1767
2.442,-0.46265,-12.1767
2.442,-0.590326,-11.804
2.445,-0.590326,-11.804
2.445,-0.718371,-11.4315
2.448,-0.718371,-11.4315
2.448,-0.845605,-11.0621
2.451,-0.845605,-11.0621
2.451,-0.971091,-10.6979
2.454,-0.971091,-10.6979
2.454,-1.0941,-10.3406
2.457,-1.0941,-10.3406
2.457,-1.21409,-9.99118
2.46,-1.21409,-9.99118
2.46,-1.33067,-9.65049
2.463,-1.33067,-9.65049
2.463,-1.44353,-9.31898
2.466,-1.44353,-9.31898
2.466,-1.55247,-8.99685
2.469,-1.55247,-8.99685
2.469,-1.65736,-8.68421
2.472,-1.65736,-8.68421
2.472,-1.75811,-8.381
2.475,-1.75811,-8.381
2.475,-1.85471,-8.08707
2.478,-1.85471,-8.08707
2.478,-1.94712,-7.80223
2.481,-1.94712,-7.80223
2.481,-2.03537,-7.52627
2.484,-2.03537,-7.52627
2.484,-2.11949,-7.25891
2.487,-2.11949,-7.25891
2.487,-2.19952,-6.99986
2.49,-2.19952,-6.99986
2.49,-2.27554,-6.74882
2.493,-2.27554,-6.74882
2.493,-2.34759,-6.50553
2.496,-2.34759,-6.50553
2.496,-2.41574,-6.26972
2.499,-2.41574,-6.26972
2.499,-2.48007,-6.04111
2.5,-2.48007,-6.04111
2.502,-2.48007,-6.04111
2.502,-2.54065,-5.81944
2.505,-2.54065,-5.81944
2.505,-2.59755,-5.60445
2.508,-2.59755,-5.60445
2.508,-2.65085,-5.39593
2.511,-2.65085,-5.39593
2.511,-2.70061,-5.19365
2.514,-2.70061,-5.19365
2.514,-2.74693,-4.9974
2.517,-2.74693,-4.9974
2.517,-2.78986,-4.80698
2.52,-2.78986,-4.80698
2.52,-2.82949,-4.62221
2.523,-2.82949,-4.62221
2.523,-2.86588,-4.44292
2.526,-2.86588,-4.44292
2.526,-2.89912,-4.26895
2.529,-2.89912,-4.26895
2.529,-2.92927,-4.10015
2.532,-2.92927,-4.10015
2.532,-2.95641,-3.93638
2.535,-2.95641,-3.93638
2.535,-2.9806,-3.7775
2.538,-2.9806,-3.7775
2.538,-3.00192,-3.6234
2.541,-3.00192,-3.6234
2.541,-3.02043,-3.47396
2.544,-3.02043,-3.47396
2.544,-3.03621,-3.32907
2.547,-3.03621,-3.32907
2.547,-3.04933,-3.18864
2.55,-3.04933,-3.18864
2.55,-3.05985,-3.05256
2.553,-3.05985,-3.05256
2.553,-3.06784,-2.92075
2.556,-3.06784,-2.92075
2.556,-3.07337,-2.79312
2.559,-3.07337,-2.79312
2.559,-3.0765,-2.6696
2.562,-3.0765,-2.6696
2.562,-3.0773,-2.5501
2.565,-3.0773,-2.5501
2.565,-3.07584,-2.43456
2.568,-3.07584,-2.43456
2.568,-3.07217,-2.3229
2.571,-3.07217,-2.3229
2.571,-3.06636,-2.21507
2.574,-3.06636,-2.21507
2.574,-3.05848,-2.11099
2.577,-3.05848,-2.11099
2.577,-3.04858,-2.01061
2.58,-3.04858,-2.01061
2.58,-3.03673,-1.91387
2.583,-3.03673,-1.91387
2.583,-3.02299,-1.82071
2.586,-3.02299,-1.82071
2.586,-3.00741,-1.73107
2.589,-3.00741,-1.73107
2.589,-2.99005,-1.64491
2.592,-2.99005,-1.64491
2.592,-2.97096,-1.56217
2.595,-2.97096,-1.56217
2.595,-2.95021,-1.48279
2.598,-2.95021,-1.48279
2.598,-2.92785,-1.40673
2.6,-2.92785,-1.40673
2.601,-2.92785,-1.40673
2.601,-2.90394,-1.33394
2.604,-2.90394,-1.33394
2.604,-2.87851,-1.26436
2.607,-2.87851,-1.26436
2.607,-2.85163,-1.19796
2.61,-2.85163,-1.19796
2.61,-2.82334,-1.13467
2.613,-2.82334,-1.13467
2.613,-2.7937,-1.07445
2.616,-2.7937,-1.07445
2.616,-2.76275,-1.01726
2.619,-2.76275,-1.01726
2.619,-2.73053,-0.963045
2.622,-2.73053,-0.963045
2.622,-2.6971,-0.911756
2.625,-2.6971,-0.911756
2.625,-2.66248,-0.863347
2.628,-2.66248,-0.863347
2.628,-2.62674,-0.81777
2.631,-2.62674,-0.81777
2.631,-2.58991,-0.774978
2.634,-2.58991,-0.774978
2.634,-2.55202,-0.734921
2.637,-2.55202,-0.734921
2.637,-2.51312,-0.697553
2.64,-2.51312,-0.697553
2.64,-2.47325,-0.662825
2.643,-2.47325,-0.662825
2.643,-2.43244,-0.630688
2.646,-2.43244,-0.630688
2.646,-2.39073,-0.601094
2.649,-2.39073,-0.601094
2.649,-2.34815,-0.573993
2.652,-2.34815,-0.573993
2.652,-2.30473,-0.549337
2.655,-2.30473,-0.549337
2.655,-2.26051,-0.527076
2.658,-2.26051,-0.527076
2.658,-2.21552,-0.50716
2.661,-2.21552,-0.50716
2.661,-2.16979,-0.489539
2.664,-2.16979,-0.489539
2.664,-2.12334,-0.474164
2.667,-2.12334,-0.474164
2.667,-2.07621,-0.460982
2.67,-2.07621,-0.460982
2.67,-2.02842,-0.449945
2.673,-2.02842,-0.449945
2.673,-1.98,-0.440999
2.676,-1.98,-0.440999
2.676,-1.93098,-0.434095
2.679,-1.93098,-0.434095
2.679,-1.88137,-0.429179
2.682,-1.88137,-0.429179
2.682,-1.8312,-0.426201
2.685,-1.8312,-0.426201
2.685,-1.7805,-0.425107
2.688,-1.7805,-0.425107
2.688,-1.72928,-0.425845
2.691,-1.72928,-0.425845
2.691,-1.67757,-0.428363
2.694,-1.67757,-0.428363
2.694,-1.62539,-0.432606
2.697,-1.62539,-0.432606
2.697,-1.57275,-0.438522
2.7,-1.57275,-0.438522
2.7,-1.51969,-0.446057
2.703,-1.51969,-0.446057
2.703,-1.4662,-0.455158
2.706,-1.4662,-0.455158
2.706,-1.41232,-0.465769
2.709,-1.41232,-0.465769
2.709,-1.35806,-0.477837
2.712,-1.35806,-0.477837
2.712,-1.30344,-0.491306
2.715,-1.30344,-0.491306
2.715,-1.24847,-0.506124
2.718,-1.24847,-0.506124
2.718,-1.19317,-0.522233
2.721,-1.19317,-0.522233
2.721,-1.13756,-0.53958
2.724,-1.13756,-0.53958
2.724,-1.08164,-0.558108
2.727,-1.08164,-0.558108
2.727,-1.02543,-0.577763
2.73,-1.02543,-0.577763
