"time","dataOut1","dataOut2"
9.37,3,3
9.43,3,3
9.49,3,3
9.55,3,3
9.61,3,3
9.67,3,3
9.73,3,3
9.79,3,3
9.85,3,3
9.91,3,3
9.97,3,3
10.03,3,3
10.09,3,3
10.15,3,3
10.21,3,3
10.27,3,3
10.33,3,3
10.39,3,3
10.45,3,3
10.51,3,3
10.57,3,3
10.63,3,3
10.69,3,3
10.75,3,3
10.81,3,3
10.87,3,3
10.93,3,3
10.99,3,3
11.05,3,3
11.11,3,3
11.17,3,3
11.23,3,3
11.29,3,3
11.35,3,3
11.41,3,3
11.47,3,3
11.53,3,3
11.59,3,3
11.65,3,3
11.71,3,3
11.77,3,3
11.83,3,3
11.89,3,3
11.95,3,3
12.01,3,3
12.07,3,3
12.13,3,3
12.19,3,3
12.25,3,3
12.31,3,3
12.37,3,3
12.43,3,3
12.49,3,3
12.55,3,3
12.61,3,3
12.67,3,3
12.73,3,3
12.79,3,3
12.85,3,3
12.91,3,3
12.97,3,3
13.03,4,3
13.09,4,3
13.15,4,3
13.21,4,3
13.27,4,3
13.33,4,3
13.39,4,3
13.45,4,3
13.51,4,3
13.57,4,3
13.63,4,3
13.69,4,3
13.75,4,3
13.81,4,3
13.87,4,3
13.93,4,3
13.99,4,3
14.05,4,3
14.11,4,3
14.17,4,3
14.23,4,3
14.29,4,3
14.35,4,3
14.41,4,3
14.47,4,3
14.53,4,3
14.59,4,3
14.65,4,3
14.71,4,3
14.77,4,3
14.83,4,3
14.89,4,3
14.95,4,3
15.01,4,3
15.07,4,3
15.13,4,3
15.19,4,3
15.25,4,3
15.31,4,3
15.37,4,3
15.43,4,3
15.49,4,3
15.55,4,3
15.61,4,3
15.67,4,3
15.73,4,3
15.79,4,3
15.85,4,3
15.91,4,3
15.97,4,3
16.02,4,2
16.07,4,2
16.12,4,2
16.17,4,2
16.22,4,2
16.27,4,2
16.32,4,2
16.37,4,2
16.42,4,2
16.47,4,2
16.52,4,2
16.57,4,2
16.62,4,2
16.67,4,2
16.72,4,2
16.77,4,2
16.82,4,2
16.87,4,2
16.92,4,2
16.97,4,2
17.02,4,2
17.07,4,2
17.12,4,2
17.17,4,2
17.22,4,2
17.27,4,2
17.32,4,2
17.37,4,2
17.42,4,2
17.47,4,2
17.52,4,2
17.57,4,2
17.62,4,2
17.67,4,2
17.72,4,2
17.77,4,2
17.82,4,2
17.87,4,2
17.92,4,2
17.97,4,2
18.02,4,2
18.07,4,2
18.12,4,2
18.17,4,2
18.22,4,2
18.27,4,2
18.32,4,2
18.37,4,2
18.42,4,2
18.47,4,2
18.52,4,2
18.57,4,2
18.62,4,2
18.67,4,2
18.72,4,2
18.77,4,2
18.82,4,2
18.87,4,2
18.92,4,2
18.97,4,2
19.02,4,2
19.07,4,2
19.12,4,2
19.17,4,2
19.22,4,2
19.27,4,2
19.32,4,2
19.37,4,2
19.42,4,2
19.47,4,2
19.52,4,2
19.57,4,2
19.62,4,2
19.67,4,2
19.72,4,2
19.77,4,2
19.82,4,2
19.87,4,2
19.92,4,2
19.97,4,2
20.03,3,2
20.08,3,2
20.13,3,2
20.18,3,2
20.23,3,2
20.28,3,2
20.33,3,2
20.38,3,2
20.43,3,2
20.48,3,2
20.53,3,2
20.58,3,2
20.63,3,2
20.68,3,2
20.73,3,2
20.78,3,2
20.83,3,2
20.88,3,2
20.93,3,2
20.98,3,2
21.03,3,2
21.08,3,2
21.13,3,2
21.18,3,2
21.23,3,2
21.28,3,2
21.33,3,2
21.38,3,2
21.43,3,2
21.48,3,2
21.53,3,2
21.58,3,2
21.63,3,2
21.68,3,2
21.73,3,2
21.78,3,2
21.83,3,2
21.88,3,2
21.93,3,2
21.98,3,2
22.03,3,2
22.08,3,2
22.13,3,2
22.18,3,2
22.23,3,2
22.28,3,2
22.33,3,2
22.38,3,2
22.43,3,2
22.48,3,2
22.53,3,2
22.58,3,2
22.63,3,2
22.68,3,2
22.73,3,2
22.78,3,2
22.83,3,2
22.88,3,2
22.93,3,2
22.98,3,2
23.03,3,2
23.08,3,2
23.13,3,2
23.18,3,2
23.23,3,2
23.28,3,2
23.33,3,2
23.38,3,2
23.43,3,2
23.48,3,2
23.53,3,2
23.58,3,2
23.63,3,2
23.68,3,2
23.73,3,2
23.78,3,2
23.83,3,2
23.88,3,2
23.93,3,2
23.98,3,2
24.03,3,2
24.08,3,2
24.13,3,2
24.18,3,2
24.23,3,2
24.28,3,2
24.33,3,2
24.38,3,2
24.43,3,2
24.48,3,2
24.53,3,2
24.58,3,2
24.63,3,2
24.68,3,2
24.73,3,2
24.78,3,2
24.83,3,2
24.88,3,2
24.93,3,2
24.98,3,2
25,3,2
