"time","U@ae_Blower_QS","I1@ae_Blower_QS"
0.0,12.002262962962963,0.0
0.0009999995,12.004530829325946,0.0
0.001999999,12.006803565111547,0.0
0.0029999985,12.009081136479972,0.0
0.003999998,12.011363509728548,0.0
0.0049999975,12.013650651291227,0.0
0.005999997,12.015942527738101,0.0
0.0069999965,12.018239105774919,0.0
0.007999996,12.020540352242598,0.0
0.0089999955,12.022846234116745,0.0
0.009999995,12.02515671850717,0.0
0.0109999945,12.027471772657409,0.0
0.011999994,12.02979136394425,0.0
0.0129999935,12.032115459877254,0.0
0.013999993,12.034444028098278,0.0
0.0149999925,12.036777036381007,0.0
0.015999992,12.03911445263048,0.0
0.017,12.04145624488262,0.0
0.0179999995,12.043802381303767,0.0
0.018999999,12.046152830190213,0.0
0.0199999985,12.048507559967735,0.0
0.020999998,12.050866539191134,0.0
0.0219999975,12.053229736543768,0.0
0.022999997,12.055597120837101,0.0
0.0239999965,12.057968661010237,0.0
0.024999996,12.060344326129469,0.0
0.0259999955,12.062724085387815,0.0
0.026999995,12.065107908104578,0.0
0.0279999945,12.067495763724878,0.0
0.028999994,12.069887621819214,0.0
0.0299999935,12.072283452083012,0.0
0.030999993,12.07468322433617,0.0
0.0319999925,12.077086908522622,0.0
0.032999992,12.079494474709891,0.0
0.034,12.081905893088644,0.0
0.0349999995,12.084321133972248,0.0
0.035999999,12.086740167796336,0.0
0.0369999985,12.089162965118367,0.0
0.037999998,12.091589496617189,0.0
0.0389999975,12.094019733092601,0.0
0.039999997,12.096453645464923,0.0
0.0409999965,12.09889120477456,0.0
0.041999996,12.101332382181576,0.0
0.0429999955,12.103777148965262,0.0
0.043999995,12.106225476523706,0.0
0.0449999945,12.108677336373368,0.0
0.045999994,12.111132700148659,0.0
0.046999993500000004,12.113591539601511,0.0
0.047999993,12.116053826600961,0.0
0.0489999925,12.118519533132726,0.0
0.049999992,12.120988631298786,0.0
0.051,12.123461093316967,0.0
0.0519999995,12.12593689152052,0.0
0.052999999,12.128415998357715,0.0
0.0539999985,12.130898386391419,0.0
0.054999998,12.133384028298686,0.0
0.0559999975,12.135872896870351,0.0
0.056999997,12.138364965010618,0.0
0.0579999965,12.14086020573665,0.0
0.058999996,12.143358592178167,0.0
0.0599999955,12.145860097577037,0.0
0.060999995,12.148364695286874,0.0
0.0619999945,12.150872358772636,0.0
0.062999994,12.153383061610226,0.0
0.0639999935,12.15589677748609,0.0
0.064999993,12.15841348019682,0.0
0.0659999925,12.160933143648757,0.0
0.066999992,12.163455741857595,0.0
0.068,12.165981248947988,0.0
0.0689999995,12.168509639153159,0.0
0.069999999,12.171040886814508,0.0
0.0709999985,12.173574966381217,0.0
0.071999998,12.176111852409871,0.0
0.0729999975,12.178651519564061,0.0
0.073999997,12.181193942614007,0.0
0.0749999965,12.183739096436163,0.0
0.075999996,12.186286956012847,0.0
0.0769999955,12.188837496431844,0.0
0.077999995,12.191390692886042,0.0
0.0789999945,12.193946520673036,0.0
0.079999994,12.196504955194763,0.0
0.0809999935,12.199065971957118,0.0
0.081999993,12.201629546569583,0.0
0.0829999925,12.204195654744849,0.0
0.083999992,12.206764272298445,0.0
0.085,12.209335375148365,0.0
0.0859999995,12.211908939314704,0.0
0.086999999,12.214484940919277,0.0
0.0879999985,12.217063356185266,0.0
0.088999998,12.219644161436841,0.0
0.0899999975,12.222227333098802,0.0
0.090999997,12.22481284769621,0.0
0.0919999965,12.227400681854029,0.0
0.092999996,12.229990812296762,0.0
0.0939999955,12.232583215848093,0.0
0.094999995,12.235177869430524,0.0
0.0959999945,12.23777475006502,0.0
0.096999994,12.240373834870654,0.0
0.0979999935,12.242975101064248,0.0
0.098999993,12.245578525960022,0.0
0.0999999925,12.248184086969239,0.0
0.100999992,12.250791761599855,0.0
0.102,12.253401527456166,0.0
0.1029999995,12.256013362238464,0.0
0.103999999,12.258627243742682,0.0
0.1049999985,12.261243149860054,0.0
0.105999998,12.263861058576762,0.0
0.1069999975,12.2664809479736,0.0
0.107999997,12.269102796225624,0.0
0.1089999965,12.271726581601813,0.0
0.109999996,12.274352282464728,0.0
0.1109999955,12.276979877270168,0.0
0.111999995,12.279609344566842,0.0
0.1129999945,12.282240662996017,0.0
0.113999994,12.284873811291195,0.0
0.1149999935,12.28750876827777,0.0
0.115999993,12.290145512872694,0.0
0.1169999925,12.292784024084153,0.0
0.117999992,12.295424281011224,0.0
0.119,12.29806626284355,0.0
0.1199999995,12.30070994886101,0.0
0.120999999,12.303355318433393,0.0
0.1219999985,12.306002351020066,0.0
0.122999998,12.30865102616965,0.0
0.1239999975,12.311301323519702,0.0
0.124999997,12.313953222796377,0.0
0.1259999965,12.316606703814118,0.0
0.126999996,12.31926174647533,0.0
0.1279999955,12.321918330770057,0.0
0.128999995,12.324576436775667,0.0
0.1299999945,12.327236044656532,0.0
0.130999994,12.32989713466371,0.0
0.1319999935,12.33255968713463,0.0
0.132999993,12.335223682492776,0.0
0.1339999925,12.337889101247375,0.0
0.134999992,12.340555923993083,0.0
0.136,12.343224131409674,0.0
0.1369999995,12.345893704261726,0.0
0.137999999,12.34856462339832,0.0
0.1389999985,12.351236869752718,0.0
0.139999998,12.35391042434207,0.0
0.1409999975,12.356585268267095,0.0
0.141999997,12.359261382711786,0.0
0.1429999965,12.3619387489431,0.0
0.143999996,12.364617348310656,0.0
0.1449999955,12.367297162246432,0.0
0.145999995,12.369978172264464,0.0
0.1469999945,12.372660359960548,0.0
0.147999994,12.37534370701194,0.0
0.1489999935,12.378028195177055,0.0
0.149999993,12.380713806295175,0.0
0.1509999925,12.383400522286149,0.0
0.151999992,12.386088325150096,0.0
0.153,12.388777196967121,0.0
0.1539999995,12.39146711989701,0.0
0.154999999,12.394158076178947,0.0
0.1559999985,12.396850048131215,0.0
0.156999998,12.399543018150915,0.0
0.1579999975,12.402236968713671,0.0
0.158999997,12.404931882373342,0.0
0.1599999965,12.407627741761738,0.0
0.160999996,12.410324529588333,0.0
0.1619999955,12.41302222863998,0.0
0.162999995,12.415720821780623,0.0
0.1639999945,12.418420291951023,0.0
0.164999994,12.421120622168466,0.0
0.1659999935,12.42382179552649,0.0
0.166999993,12.426523795194596,0.0
0.1679999925,12.42922660441798,0.0
0.168999992,12.431930206517247,0.0
0.17,12.434634584888133,0.0
0.1709999995,12.437339723001235,0.0
0.171999999,12.440045604401732,0.0
0.1729999985,12.442752212709108,0.0
0.173999998,12.445459531616882,0.0
0.1749999975,12.448167544892335,0.0
0.175999997,12.45087623637624,0.0
0.1769999965,12.453585589982588,0.0
0.177999996,12.456295589698318,0.0
0.1789999955,12.459006219583054,0.0
0.179999995,12.461717463768831,0.0
0.1809999945,12.46442930645983,0.0
0.181999994,12.467141731932115,0.0
0.1829999935,12.46985472453336,0.0
0.183999993,12.472568268682595,0.0
0.1849999925,12.475282348869937,0.0
0.185999992,12.477996949656328,0.0
0.187,12.480712055673273,0.0
0.1879999995,12.48342765162258,0.0
0.188999999,12.486143722276106,0.0
0.1899999985,12.488860252475487,0.0
0.190999998,12.49157722713189,0.0
0.1919999975,12.49429463122575,0.0
0.192999997,12.49701244980652,0.0
0.1939999965,12.499730667992408,0.0
0.194999996,12.502449270970128,0.0
0.1959999955,12.505168243994646,0.0
0.196999995,12.507887572388928,0.0
