"time","Piston.body.r_0[2]","Inertia.w"
0,0.4,0
0.0005,0.4,0.00620654
0.001,0.4,0.0109265
0.0015,0.4,0.0156746
0.002,0.4,0.0204578
0.0025,0.4,0.0252892
0.003,0.4,0.03018
0.0035,0.4,0.0351418
0.004,0.4,0.0401862
0.0045,0.4,0.0453251
0.005,0.4,0.0505706
0.0055,0.4,0.0559349
0.006,0.4,0.0614309
0.0065,0.4,0.0670712
0.007,0.4,0.0728693
0.0075,0.4,0.0788387
0.008,0.4,0.0849935
0.0085,0.4,0.0913481
0.009,0.4,0.0979176
0.0095,0.4,0.104717
0.01,0.4,0.111763
0.0105,0.4,0.119072
0.011,0.4,0.126661
0.0115,0.4,0.134547
0.012,0.4,0.14275
0.0125,0.4,0.151289
0.013,0.4,0.160183
0.0135,0.4,0.169454
0.014,0.4,0.179123
0.0145,0.4,0.189214
0.015,0.4,0.199749
0.0155,0.4,0.210754
0.016,0.4,0.222255
0.0165,0.399999,0.234278
0.017,0.399999,0.246852
0.0175,0.399999,0.260007
0.018,0.399999,0.273772
0.0185,0.399999,0.288182
0.019,0.399999,0.303269
0.0195,0.399999,0.319069
0.02,0.399999,0.335619
0.0205,0.399999,0.352959
0.021,0.399999,0.371128
0.0215,0.399999,0.39017
0.022,0.399999,0.410129
0.0225,0.399998,0.431052
0.023,0.399998,0.452989
0.0235,0.399998,0.47599
0.024,0.399998,0.500111
0.0245,0.399998,0.525407
0.025,0.399998,0.551938
0.0255,0.399997,0.579767
0.026,0.399997,0.608958
0.0265,0.399997,0.639581
0.027,0.399996,0.671707
0.0275,0.399996,0.705412
0.028,0.399996,0.740774
0.0285,0.399995,0.777877
0.029,0.399995,0.816809
0.0295,0.399994,0.857659
0.03,0.399993,0.900525
0.0305,0.399993,0.945506
0.031,0.399992,0.992708
0.0315,0.399991,1.04224
0.032,0.39999,1.09422
0.0325,0.399989,1.14878
0.033,0.399988,1.20602
0.0335,0.399987,1.2661
0.034,0.399986,1.32916
0.0345,0.399984,1.39533
0.035,0.399983,1.46477
0.0355,0.399981,1.53766
