"time","heatCapacitor_T","switch_Controll"
0,20,0
0.01,20.1,0
0.02,20.2,0
0.03,20.299,0
0.04,20.399,0
0.05,20.498,0
0.06,20.598,0
0.07,20.697,0
0.08,20.796,0
0.09,20.894,0
0.1,20.993,0
0.11,21.092,0
0.12,21.19,0
0.13,21.288,0
0.14,21.386,0
0.15,21.484,0
0.16,21.582,0
0.17,21.68,0
0.18,21.778,0
0.19,21.875,0
0.2,21.972,0
0.21,22.07,0
0.22,22.167,0
0.23,22.264,0
0.24,22.36,0
0.25,22.457,0
0.26,22.554,0
0.27,22.65,0
0.28,22.746,0
0.29,22.842,0
0.3,22.938,0
0.31,23.034,0
0.32,23.13,0
0.33,23.226,0
0.34,23.321,0
0.35,23.416,0
0.36,23.511,0
0.37,23.607,0
0.38,23.701,0
0.39,23.796,0
0.4,23.891,0
0.41,23.986,0
0.42,24.08,0
0.43,24.174,0
0.44,24.268,0
0.45,24.362,0
0.46,24.456,0
0.47,24.55,0
0.48,24.644,0
0.49,24.737,0
0.5,24.831,0
0.51,24.924,0
0.52,25.017,0
0.53,25.11,0
0.54,25.203,0
0.55,25.295,0
0.56,25.388,0
0.57,25.481,0
0.58,25.573,0
0.59,25.665,0
0.6,25.757,0
0.61,25.849,0
0.62,25.941,0
0.62643,26,0
0.62643,26,1
0.63643,25.994,1
0.64643,25.988,1
0.65643,25.982,1
0.66643,25.976,1
0.67643,25.97,1
0.68643,25.964,1
0.69643,25.958,1
0.70643,25.952,1
0.71643,25.946,1
0.72643,25.94,1
0.73643,25.934,1
0.74643,25.928,1
0.75643,25.923,1
0.76643,25.917,1
0.77643,25.911,1
0.78643,25.905,1
0.79643,25.899,1
0.80643,25.893,1
0.81643,25.887,1
0.82643,25.881,1
0.83643,25.875,1
0.84643,25.869,1
0.85643,25.864,1
0.86643,25.858,1
0.87643,25.852,1
0.88643,25.846,1
0.89643,25.84,1
0.90643,25.834,1
0.91643,25.828,1
0.92643,25.823,1
0.93643,25.817,1
0.94643,25.811,1
0.95643,25.805,1
0.96643,25.799,1
0.97643,25.794,1
0.98643,25.788,1
0.99643,25.782,1
1.0064,25.776,1
1.0164,25.771,1
1.0264,25.765,1
1.0364,25.759,1
1.0464,25.753,1
1.0564,25.747,1
1.0664,25.742,1
1.0764,25.736,1
1.0864,25.73,1
1.0964,25.725,1
1.1064,25.719,1
1.1164,25.713,1
1.1264,25.707,1
1.1364,25.702,1
1.1464,25.696,1
1.1564,25.69,1
1.1664,25.685,1
1.1764,25.679,1
1.1864,25.673,1
1.1964,25.668,1
1.2064,25.662,1
1.2164,25.656,1
1.2264,25.651,1
1.2364,25.645,1
1.2464,25.639,1
1.2564,25.634,1
1.2664,25.628,1
1.2764,25.622,1
1.2864,25.617,1
1.2964,25.611,1
1.3064,25.606,1
1.3164,25.6,1
1.3264,25.594,1
1.3364,25.589,1
1.3464,25.583,1
1.3564,25.578,1
1.3664,25.572,1
1.3764,25.566,1
1.3864,25.561,1
1.3964,25.555,1
1.4064,25.55,1
1.4164,25.544,1
1.4264,25.539,1
1.4364,25.533,1
1.4464,25.528,1
1.4564,25.522,1
1.4664,25.517,1
1.4764,25.511,1
1.4864,25.506,1
1.4964,25.5,1
1.5064,25.495,1
1.5164,25.489,1
1.5264,25.484,1
1.5364,25.478,1
1.5464,25.473,1
1.5564,25.467,1
1.5664,25.462,1
1.5764,25.456,1
1.5864,25.451,1
1.5964,25.445,1
1.6064,25.44,1
1.6164,25.434,1
1.6264,25.429,1
1.6364,25.424,1
1.6464,25.418,1
1.6564,25.413,1
1.6664,25.407,1
1.6764,25.402,1
1.6864,25.397,1
1.6964,25.391,1
1.7064,25.386,1
1.7164,25.38,1
1.7264,25.375,1
1.7364,25.37,1
1.7464,25.364,1
1.7564,25.359,1
1.7664,25.354,1
1.7764,25.348,1
1.7864,25.343,1
1.7964,25.338,1
1.8064,25.332,1
1.8164,25.327,1
1.8264,25.322,1
1.8364,25.316,1
1.8464,25.311,1
1.8564,25.306,1
1.8664,25.3,1
1.8764,25.295,1
1.8864,25.29,1
1.8964,25.284,1
1.9064,25.279,1
1.9164,25.274,1
1.9264,25.269,1
1.9364,25.263,1
1.9464,25.258,1
1.9564,25.253,1
1.9664,25.248,1
1.9764,25.242,1
1.9864,25.237,1
1.9964,25.232,1
2,25.23,1
2,25.23,1
2.01,25.225,1
2.02,25.22,1
2.03,25.214,1
2.04,25.209,1
2.05,25.204,1
2.06,25.199,1
2.07,25.193,1
2.08,25.188,1
2.09,25.183,1
2.1,25.178,1
2.11,25.173,1
2.12,25.168,1
2.13,25.162,1
2.14,25.157,1
2.15,25.152,1
2.16,25.147,1
2.17,25.142,1
2.18,25.137,1
2.19,25.132,1
2.2,25.126,1
2.21,25.121,1
2.22,25.116,1
2.23,25.111,1
2.24,25.106,1
2.25,25.101,1
2.26,25.096,1
2.2627,25.094,1
2.2627,25.094,0
2.2727,25.187,0
2.2827,25.28,0
2.2927,25.373,0
2.3027,25.465,0
2.3127,25.558,0
2.3227,25.65,0
2.3327,25.742,0
2.3427,25.834,0
2.3527,25.926,0
2.3627,26.017,0
2.3727,26.109,0
2.3827,26.201,0
2.3927,26.292,0
2.4027,26.383,0
2.4127,26.474,0
2.4227,26.565,0
2.4327,26.656,0
2.4427,26.747,0
2.4527,26.837,0
2.4627,26.928,0
2.4727,27.018,0
2.4827,27.109,0
2.4927,27.199,0
2.5027,27.289,0
2.5127,27.379,0
2.5227,27.468,0
2.5327,27.558,0
2.5427,27.647,0
2.5527,27.737,0
2.5627,27.826,0
2.5727,27.915,0
2.5827,28.004,0
2.5927,28.093,0
2.6027,28.182,0
2.6127,28.271,0
2.6227,28.359,0
2.6327,28.447,0
2.6427,28.536,0
2.6527,28.624,0
2.6627,28.712,0
2.6727,28.8,0
2.6733,28.805,0
2.6733,28.805,1
2.6833,28.796,1
2.6933,28.788,1
2.7033,28.779,1
2.7133,28.77,1
2.7233,28.761,1
2.7333,28.753,1
2.7433,28.744,1
2.7533,28.735,1
2.7633,28.726,1
2.7733,28.718,1
2.7833,28.709,1
2.7933,28.7,1
2.8033,28.692,1
2.8133,28.683,1
2.8233,28.674,1
2.8333,28.665,1
2.8433,28.657,1
2.8533,28.648,1
2.8633,28.64,1
2.8733,28.631,1
2.8833,28.622,1
2.8933,28.614,1
2.9033,28.605,1
2.9133,28.596,1
2.9233,28.588,1
2.9333,28.579,1
2.9433,28.571,1
2.9533,28.562,1
2.9633,28.554,1
2.9733,28.545,1
2.9833,28.536,1
2.9933,28.528,1
3.0033,28.519,1
3.0133,28.511,1
3.0233,28.502,1
3.0333,28.494,1
3.0433,28.485,1
3.0533,28.477,1
3.0633,28.468,1
3.0709,28.462,1
3.0709,28.462,0
3.0809,28.55,0
3.0909,28.638,0
3.1009,28.726,0
3.1109,28.814,0
3.1209,28.902,0
3.1309,28.99,0
3.1409,29.077,0
3.1509,29.165,0
3.1609,29.252,0
3.1709,29.339,0
3.1809,29.426,0
3.1909,29.513,0
3.2009,29.6,0
3.2109,29.687,0
3.2209,29.773,0
3.2309,29.86,0
3.2409,29.946,0
3.2509,30.032,0
3.2609,30.119,0
3.2709,30.205,0
3.2809,30.291,0
3.2909,30.376,0
3.3009,30.462,0
3.3109,30.547,0
3.3209,30.633,0
3.3309,30.718,0
3.3409,30.803,0
3.3509,30.888,0
3.3609,30.973,0
3.3709,31.058,0
3.3809,31.143,0
3.3909,31.228,0
3.4009,31.312,0
3.4109,31.396,0
3.4209,31.481,0
3.4309,31.565,0
3.4409,31.649,0
3.4509,31.733,0
3.4609,31.817,0
3.4709,31.9,0
3.4809,31.984,0
3.4909,32.067,0
3.5009,32.151,0
3.5109,32.234,0
3.5209,32.317,0
3.5257,32.357,0
