"time","heatCapacitor_T","switch_Controll"
0,20,0
0.01999999955,20.19967317,0
0.03999999911,20.39883202,0
0.05999999866,20.59744373,0
0.07999999821,20.7955055,0
0.1000000015,20.99301977,0
0.1199999973,21.18998556,0
0.1400000006,21.38641004,0
0.1599999964,21.5822941,0
0.1800000072,21.77763439,0
0.200000003,21.97243063,0
0.2199999988,22.16668488,0
0.2399999946,22.36041231,0
0.2599999905,22.55360246,0
0.2800000012,22.74625547,0
0.3000000119,22.93837119,0
0.3199999928,23.12996123,0
0.3400000036,23.3210269,0
0.3600000143,23.51156253,0
0.3799999952,23.70156784,0
0.400000006,23.89104602,0
0.4199999869,24.08001259,0
0.4399999976,24.26845676,0
0.4600000083,24.45637825,0
0.4799999893,24.64377679,0
0.5,24.83066551,0
0.5199999809,25.01704364,0
0.5400000215,25.20290696,0
0.5600000024,25.38825435,0
0.5799999833,25.57308859,0
0.6000000238,25.75742222,0
0.6200000048,25.94124788,0
0.6262345314,25.99844766,0
0.6399999857,25.99185366,1
0.6600000262,25.97989726,1
0.6800000072,25.96795683,1
0.6999999881,25.95603688,1
0.7200000286,25.94414041,1
0.7400000095,25.93226528,1
0.7599999905,25.92041421,1
0.7799999714,25.90858598,1
0.8000000119,25.89678114,1
0.8199999928,25.88499999,1
0.8399999738,25.87324212,1
0.8600000143,25.86150751,1
0.8799999952,25.84979618,1
0.8999999762,25.83810807,1
0.9200000167,25.82644319,1
0.9399999976,25.81480161,1
0.9599999785,25.8031833,1
0.9800000191,25.79158822,1
1,25.78001644,1
1.019999981,25.7684675,1
1.039999962,25.75694003,1
1.059999943,25.7454355,1
1.080000043,25.73395386,1
1.100000024,25.72249523,1
1.120000005,25.71105956,1
1.139999986,25.69964684,1
1.159999967,25.68825707,1
1.179999948,25.67689025,1
1.200000048,25.66554631,1
1.220000029,25.65422539,1
1.24000001,25.64292743,1
1.25999999,25.63165241,1
1.279999971,25.62039895,1
1.299999952,25.60916627,1
1.320000052,25.59795599,1
1.340000033,25.58676824,1
1.360000014,25.57560296,1
1.379999995,25.56446014,1
1.399999976,25.55333978,1
1.419999957,25.54224189,1
1.440000057,25.5311664,1
1.460000038,25.52011343,1
1.480000019,25.50908293,1
1.5,25.4980749,1
1.519999981,25.48708932,1
1.539999962,25.47612381,1
1.559999943,25.46517912,1
1.580000043,25.4542563,1
1.600000024,25.44335547,1
1.620000005,25.43247656,1
1.639999986,25.42161959,1
1.659999967,25.41078454,1
1.679999948,25.39997142,1
1.700000048,25.38918017,1
1.720000029,25.37841091,1
1.74000001,25.36766358,1
1.75999999,25.35693817,1
1.779999971,25.3462347,1
1.799999952,25.33555014,1
1.820000052,25.32488655,1
1.840000033,25.31424434,1
1.860000014,25.30362342,1
1.879999995,25.29302377,1
1.899999976,25.28244536,1
1.919999957,25.27188818,1
1.940000057,25.26135214,1
1.960000038,25.25083734,1
1.980000019,25.2403437,1
2,25.2298712,1
2.019999981,25.21943236,1
2.039999962,25.20902128,1
2.059999943,25.19862406,1
2.079999924,25.1882407,1
2.099999905,25.17788031,1
2.119999886,25.16753838,1
2.140000105,25.15721473,1
2.160000086,25.14691236,1
2.180000067,25.13662992,1
2.200000048,25.12636733,1
2.220000029,25.11612553,1
2.24000001,25.10590401,1
2.25999999,25.09570272,1
2.262568712,25.09439397,1
2.279999971,25.25542542,0
2.299999952,25.44060822,0
2.319999933,25.62529253,0
2.339999914,25.8094706,0
2.359999895,25.99314532,0
2.380000114,26.17631842,0
2.400000095,26.35898697,0
2.420000076,26.54116238,0
2.440000057,26.72283799,0
2.460000038,26.90401381,0
2.480000019,27.08468983,0
2.5,27.26487458,0
2.519999981,27.44457158,0
2.539999962,27.62377491,0
2.559999943,27.80248459,0
2.579999924,27.9807006,0
2.599999905,28.15843995,0
2.619999886,28.33569363,0
2.640000105,28.51246246,0
2.660000086,28.68874221,0
2.673042536,28.803436,0
2.680000067,28.79921586,1
2.700000048,28.78165165,1
2.720000029,28.76411482,1
2.74000001,28.74660939,1
2.75999999,28.72913691,1
2.779999971,28.71169774,1
2.799999952,28.69429289,1
2.819999933,28.67692241,1
2.839999914,28.65958665,1
2.859999895,28.64228516,1
2.880000114,28.62501777,1
2.900000095,28.60778492,1
2.920000076,28.59058637,1
2.940000057,28.57342213,1
2.960000038,28.55629218,1
2.980000019,28.53919653,1
3,28.52213458,1
3.019999981,28.50510502,1
3.039999962,28.48810938,1
3.059999943,28.47114766,1
3.070666313,28.46211551,1
3.079999924,28.54253243,0
3.099999905,28.71870049,0
3.119999886,28.89440584,0
3.140000105,29.06963719,0
3.160000086,29.24438996,0
3.180000067,29.41866806,0
3.200000048,29.59247066,0
3.220000029,29.76580331,0
3.24000001,29.93866849,0
3.25999999,30.11106218,0
3.279999971,30.28298438,0
3.299999952,30.45443509,0
3.319999933,30.62542736,0
3.339999914,30.79595648,0
3.359999895,30.96601993,0
3.380000114,31.13561974,0
3.400000095,31.30475329,0
3.420000076,31.47343851,0
3.440000057,31.64166442,0
3.460000038,31.80943103,0
3.480000019,31.97673833,0
3.5,32.1435925,0
3.519999981,32.31000206,0
3.525263309,32.35372024,0
3.539999962,32.33909532,1
3.559999943,32.31446499,1
3.579999924,32.28986843,1
3.599999905,32.2653209,1
3.619999886,32.24081732,1
3.640000105,32.2163623,1
3.660000086,32.1919548,1
3.680000067,32.16759598,1
3.700000048,32.14328534,1
3.720000029,32.11902322,1
3.74000001,32.0948094,1
3.75999999,32.07064388,1
3.779999971,32.04652666,1
3.799999952,32.02245601,1
3.819999933,31.99843235,1
3.839999914,31.97445653,1
3.859999895,31.95052856,1
3.880000114,31.92664815,1
3.897039413,31.90634084,1
3.900000095,31.92750528,0
3.920000076,32.09444509,0
3.940000057,32.26096587,0
3.960000038,32.42704116,0
3.980000019,32.59266751,0
4,32.75784755,0
4.019999981,32.92258077,0
4.039999962,33.08686697,0
4.059999943,33.25071677,0
4.079999924,33.41412372,0
4.099999905,33.57708748,0
4.119999886,33.73960804,0
4.139999866,33.90168736,0
4.159999847,34.06333837,0
4.179999828,34.2245517,0
4.199999809,34.38532734,0
4.21999979,34.54566531,0
4.239999771,34.70557065,0
4.260000229,34.8650565,0
4.28000021,35.02410688,0
4.300000191,35.18272559,0
4.320000172,35.34091264,0
4.340000153,35.49867628,0
4.360000134,35.65602085,0
4.380000114,35.81293985,0
4.400000095,35.96943328,0
4.407744884,36.02991947,0
4.420000076,36.01636868,1
4.440000057,35.9843943,1
4.460000038,35.95246627,1
4.480000019,35.92060022,1
4.5,35.88879344,1
4.519999981,35.85704931,1
4.539999962,35.8253677,1
4.559999943,35.79374894,1
4.579999924,35.76219331,1
4.599999905,35.7307005,1
4.619999886,35.69927051,1
4.639999866,35.66790313,1
4.659999847,35.63659636,1
4.679999828,35.60535195,1
4.699999809,35.57416988,1
4.71999979,35.54305017,1
4.739999771,35.5119928,1
4.756032944,35.4871404,1
4.760000229,35.51232932,0
4.78000021,35.66958291,0
4.800000191,35.82644583,0
4.820000172,35.98289252,0
4.840000153,36.13891912,0
4.860000134,36.2945281,0
4.880000114,36.44971939,0
4.900000095,36.60449261,0
4.920000076,36.75885514,0
4.940000057,36.91280559,0
4.960000038,37.06634161,0
4.980000019,37.2194632,0
5,37.37217034,0
5.019999981,37.5244749,0
5.039999962,37.67637273,0
5.059999943,37.82786134,0
5.079999924,37.97894071,0
5.099999905,38.12961085,0
5.119999886,38.27988607,0
5.139999866,38.42975946,0
5.159999847,38.57922928,0
5.179999828,38.72829553,0
5.199999809,38.8769582,0
5.21999979,39.02523332,0
5.239999771,39.17311133,0
5.260000229,39.32059503,0
5.28000021,39.46767739,0
5.300000191,39.61436228,0
5.320000172,39.76066603,0
5.340000153,39.90657767,0
5.342187881,39.92251465,0
5.360000134,39.89679295,1
5.380000114,39.85705897,1
5.400000095,39.81739331,1
5.420000076,39.77780189,1
5.440000057,39.73828842,1
5.460000038,39.6988522,1
5.480000019,39.6594943,1
5.5,39.620215,1
5.519999981,39.58101391,1
5.539999962,39.54189102,1
5.559999943,39.5028453,1
5.579999924,39.46387644,1
5.599999905,39.42498531,1
5.619999886,39.3861719,1
5.639999866,39.34743622,1
5.659999847,39.30877827,1
5.66860342,39.29217234,1
5.679999828,39.36640693,0
5.699999809,39.51333752,0
5.71999979,39.65989308,0
5.739999771,39.80606015,0
5.760000229,39.95184102,0
5.78000021,40.09723131,0
5.800000191,40.24223374,0
5.820000172,40.38684816,0
5.840000153,40.53108197,0
5.860000134,40.67493332,0
5.880000114,40.8184001,0
5.900000095,40.96148231,0
5.920000076,41.10417994,0
5.940000057,41.24650288,0
5.960000038,41.38844955,0
5.980000019,41.53001654,0
6,41.67120384,0
6.019999981,41.81201145,0
6.039999962,41.95244939,0
6.059999943,42.09251714,0
6.079999924,42.2322105,0
6.099999905,42.37152947,0
6.119999886,42.51047406,0
6.139999866,42.64905372,0
6.159999847,42.7872691,0
6.179999828,42.92511548,0
6.199999809,43.06259284,0
6.21999979,43.19970118,0
6.239999771,43.33644924,0
6.260000229,43.47284203,0
6.28000021,43.6088679,0
6.300000191,43.74453009,0
6.320000172,43.8798286,0
6.340000153,44.01476955,0
6.360000134,44.14935623,0
6.365025043,44.18311432,0
6.380000114,44.16301615,1
6.400000095,44.11476222,1
6.420000076,44.06659042,1
6.440000057,44.01850924,1
6.460000038,43.97052239,1
6.480000019,43.92263023,1
6.5,43.87483323,1
6.519999981,43.8271316,1
6.539999962,43.77952504,1
6.559999943,43.73201306,1
6.579999924,43.68459454,1
6.599999905,43.63727061,1
6.619999886,43.59004125,1
6.639999866,43.54290646,1
6.659999847,43.49586625,1
6.670416832,43.47140283,1
6.679999828,43.520685,0
6.699999809,43.6565431,0
6.71999979,43.7920647,0
6.739999771,43.92723118,0
6.760000229,44.06204317,0
6.78000021,44.19649626,0
6.800000191,44.33059422,0
6.820000172,44.46433638,0
6.840000153,44.59772476,0
6.860000134,44.73076606,0
6.880000114,44.86345481,0
6.900000095,44.99579099,0
6.920000076,45.12777461,0
6.940000057,45.25940628,0
6.960000038,45.39069903,0
6.980000019,45.52164376,0
7,45.65224046,0
7.019999981,45.78248914,0
7.039999962,45.91238979,0
7.059999943,46.0419554,0
7.079999924,46.17117948,0
7.099999905,46.30006044,0
7.119999886,46.4285983,0
7.139999866,46.55679305,0
7.159999847,46.68465484,0
7.179999828,46.81218221,0
7.199999809,46.93937146,0
7.21999979,47.06622258,0
7.239999771,47.19273557,0
7.260000229,47.3189207,0
7.28000021,47.44477526,0
7.300000191,47.57029664,0
7.320000172,47.69548484,0
7.340000153,47.82033986,0
7.360000134,47.94486517,0
7.380000114,48.0690675,0
7.400000095,48.1929421,0
7.420000076,48.31648959,0
7.440000057,48.43971053,0
7.460000038,48.56260551,0
7.480000019,48.68517512,0
7.5,48.80742264,0
7.519999981,48.92935,0
7.539999962,49.05095619,0
7.553025246,49.12998174,0
7.559999943,49.14578889,1
7.579999924,49.08758443,1
7.599999905,49.02947838,1
7.619999886,48.97148208,1
7.639999866,48.91359909,1
7.659999847,48.85583142,1
7.679999828,48.798178,1
7.699999809,48.74063968,1
7.71999979,48.68321598,1
7.739999771,48.6259069,1
7.760000229,48.56870899,1
7.78000021,48.51162622,1
7.800000191,48.45465745,1
7.820000172,48.3978027,1
7.837135315,48.34918261,1
7.840000153,48.34106195,1
7.860000134,48.45425931,0
7.880000114,48.57709907,0
7.900000095,48.69962489,0
7.920000076,48.82183088,0
7.940000057,48.94371615,0
7.960000038,49.06528306,0
7.980000019,49.18653107,0
8,49.3074599,0
8.020000458,49.42802812,0
8.039999962,49.54830522,0
8.06000042,49.66828148,0
8.079999924,49.78793925,0
8.100000381,49.90728918,0
8.119999886,50.02632223,0
8.140000343,50.14504924,0
8.159999847,50.26345857,0
8.180000305,50.38156246,0
8.199999809,50.49935388,0
8.220000267,50.61684133,0
8.239999771,50.7340136,0
8.260000229,50.8508855,0
8.279999733,50.96744701,0
8.284274101,50.99231919,0
8.300000191,50.95539947,1
8.319999695,50.89357191,1
8.340000153,50.83185529,1
8.359999657,50.77025814,1
8.380000114,50.70877899,1
8.399999619,50.6474249,1
8.420000076,50.58619036,1
8.43999958,50.52508073,1
8.460000038,50.46408955,1
8.479999542,50.40322194,1
8.5,50.34247292,1
8.520000458,50.28184539,1
8.539999962,50.22134224,1
8.56000042,50.1609577,1
8.579999924,50.1006959,1
8.600000381,50.04054993,1
8.619999886,49.98052718,1
8.640000343,49.92062194,1
8.659999847,49.86083992,1
8.680000305,49.80117542,1
8.699999809,49.74163199,1
8.720000267,49.68220297,1
8.739999771,49.62289583,1
8.760000229,49.56370491,1
8.779999733,49.50463585,1
8.800000191,49.44568302,1
8.819999695,49.38684959,1
8.840000153,49.32812933,1
8.859999657,49.26952954,1
8.880000114,49.21104463,1
8.899999619,49.15268017,1
8.920000076,49.09443061,1
8.93999958,49.0362978,1
8.951047897,49.00423197,1
8.960000038,49.0455073,0
8.979999542,49.16677055,0
9,49.2877452,0
9.020000458,49.40840757,0
9.039999962,49.52874794,0
9.06000042,49.64877904,0
9.079999924,49.76849127,0
9.100000381,49.88789489,0
9.119999886,50.00697853,0
9.140000343,50.12575675,0
9.159999847,50.24421895,0
9.180000305,50.36237495,0
9.199999809,50.48021363,0
9.220000267,50.59775268,0
9.239999771,50.71497718,0
9.260000229,50.83189833,0
9.279999733,50.94850764,0
9.287355423,50.9913198,0
9.300000191,50.96546417,1
9.319999695,50.90362262,1
9.340000153,50.84188608,1
9.359999657,50.78026918,1
9.380000114,50.71877027,1
9.399999619,50.65739629,1
9.420000076,50.5961419,1
9.43999958,50.53501243,1
9.460000038,50.47400167,1
9.479999542,50.4131143,1
9.5,50.35234552,1
9.520000458,50.29169823,1
9.539999962,50.23117532,1
9.56000042,50.17077102,1
9.579999924,50.11049007,1
9.600000381,50.05032452,1
9.619999886,49.9902822,1
9.640000343,49.93035738,1
9.659999847,49.87055578,1
9.680000305,49.8108717,1
9.699999809,49.75130942,1
9.720000267,49.69186104,1
9.739999771,49.63253454,1
9.760000229,49.57332425,1
9.779999733,49.51423583,1
9.800000191,49.45526365,1
9.819999695,49.39641161,1
9.840000153,49.33767221,1
9.859999657,49.27905328,1
9.880000114,49.22054923,1
9.899999619,49.16216564,1
9.920000076,49.10389694,1
9.93999958,49.04574605,1
9.95418644,49.00456424,1
9.960000038,49.02575727,0
9.979999542,49.14706588,0
10,49.26808983,0
