"time","J1.w","J2.w","J3.w","J4.w"
0,10,0,0,0
0.0106,9.911486175,0.1059973525,7.922190504e-014,0
0.0206,9.858379706,0.2059790124,7.518465733e-014,0
0.0306,9.830163528,0.305929144,6.468728441e-014,1.262177448e-029
0.0406,9.81983283,0.4058319662,6.58189865e-014,0
0.0506,9.818639858,0.5056717036,6.399653426e-014,0
0.0606,9.81693224,0.6054325902,6.380353323e-014,2.524354897e-029
0.0706,9.805122657,0.7050988726,6.507238894e-014,2.524354897e-029
0.0806,9.774641849,0.8046548123,6.662684565e-014,5.048709793e-029
0.0906,9.718742451,0.9040846885,6.787513584e-014,2.524354897e-029
0.1006,9.633173432,1.0033728,6.825406833e-014,1.262177448e-029
0.1106,9.516608549,1.102503468,6.872254014e-014,1.262177448e-029
0.1206,9.370770751,1.201461038,6.885760455e-014,1.262177448e-029
0.1306,9.200263727,1.300229885,6.859422075e-014,2.524354897e-029
0.1406,9.012125318,1.398794411,6.820317262e-014,2.524354897e-029
0.1506,8.815139686,1.497139051,6.756770165e-014,2.524354897e-029
0.1606,8.618977718,1.595248277,6.677177264e-014,2.524354897e-029
0.1706,8.433253027,1.693106595,6.594737958e-014,2.524354897e-029
0.1806,8.266582163,1.790698553,6.520209249e-014,2.524354897e-029
0.1906,8.125742213,1.888008739,6.515761857e-014,2.524354897e-029
0.2006,8.015009614,1.985021788,6.521633582e-014,2.524354897e-029
0.2106,7.93574313,2.081722379,6.516473348e-014,2.524354897e-029
0.2206,7.886250733,2.178095243,6.517801981e-014,2.524354897e-029
0.2306,7.861958913,2.274125161,6.518668364e-014,2.524354897e-029
0.2406,7.855860929,2.369796969,6.517758106e-014,2.524354897e-029
0.2506,7.859203392,2.465095559,6.518066352e-014,2.524354897e-029
0.2606,7.862345785,2.560005883,6.518150289e-014,2.524354897e-029
0.2706,7.855705111,2.654512952,6.518000969e-014,2.524354897e-029
0.2806,7.830695108,2.748601844,6.518067327e-014,2.524354897e-029
0.2906,7.780568988,2.842257701,6.518070941e-014,2.524354897e-029
0.3006,7.701080507,2.935465733,6.518047899e-014,2.524354897e-029
0.3106,7.590900956,3.028211222,6.518061023e-014,2.524354897e-029
0.3206,7.451752144,3.120479521,6.518059844e-014,2.524354897e-029
0.3306,7.288237508,3.212256061,6.518056532e-014,2.524354897e-029
0.3406,7.107393452,3.30352635,6.518058942e-014,2.524354897e-029
0.3506,6.918002735,3.394275974,6.518058465e-014,2.524354897e-029
0.3606,6.729735396,3.484490603,6.518058032e-014,2.524354897e-029
0.3706,6.552203593,3.574155992,6.518058448e-014,2.524354897e-029
0.3806,6.394022728,3.66325798,6.518058327e-014,2.524354897e-029
0.3906,6.261968501,3.751782498,6.518058279e-014,2.524354897e-029
0.4,6.165518147,3.834456516,6.518058347e-014,2.524354897e-029
0.4104083118,6.091459908,3.821291932,0.1040831176,0
0.4204083118,6.051082001,3.808012527,0.2040831176,0
0.4304083118,6.036311169,3.794100577,0.3040831176,0
0.4404083118,6.040179449,3.779542478,0.4040831176,0
0.4504083118,6.053954655,3.764324736,0.5040831176,0
0.4604083118,6.068003391,3.748433963,0.6040831176,0
0.4704083118,6.072729409,3.731856878,0.7040831176,0
0.4804083118,6.059516752,3.714580308,0.8040831176,0
0.4904083118,6.021576153,3.696591189,0.9040831176,0
0.5004083118,5.95460642,3.67787657,1.004083118,0
0.5104083118,5.85721915,3.658423617,1.104083118,0
0.5204083118,5.731075515,3.638219609,1.204083118,0
0.5304083118,5.580724926,3.617251947,1.304083118,0
0.5404083118,5.41316099,3.595508149,1.404083118,0
0.5504083118,5.237138148,3.572975858,1.504083118,0
0.5604083118,5.062315872,3.549642841,1.604083118,0
0.5704083118,4.898314943,3.525496992,1.704083118,0
0.5804083118,4.753775687,3.500526333,1.804083118,0
0.5904083118,4.635514174,3.474719015,1.904083118,0
0.6004083118,4.547855464,3.448063322,2.004083118,0
0.6104083118,4.492211033,3.420547673,2.104083118,0
0.6204083118,4.466945898,3.392160621,2.204083118,0
0.6304083118,4.467533838,3.362890858,2.304083118,0
0.6404083118,4.48700526,3.332727215,2.404083118,0
0.6504083118,4.516628942,3.301658663,2.504083118,0
0.6604083118,4.546768584,3.269674319,2.604083118,0
0.6704083118,4.567826254,3.23676344,2.704083118,0
0.6804083118,4.57118415,3.202915434,2.804083118,0
0.6904083118,4.550048969,3.168119854,2.904083118,0
0.7004083118,4.500116569,3.132366403,3.004083118,0
0.709792826,4.42578335,3.097933234,3.09792826,0
0.7201704289,4.314238191,3.13027897,3.130278971,0
0.7301704289,4.182106314,3.160947116,3.160947116,0
0.7401704289,4.032791405,3.191116611,3.191116612,0
0.7501704289,3.875011789,3.220782693,3.220782693,0
0.7601704289,3.71841757,3.249940676,3.249940677,0
0.7701704289,3.572635602,3.278585956,3.278585957,0
0.7801704289,3.446337534,3.30671401,3.30671401,0
0.7901704289,3.346388155,3.334320395,3.334320396,0
0.7912753545,3.337284816,3.337284816,3.337284816,0
0.8018753545,3.333508003,3.333508003,3.333508004,0
0.8118753545,3.340618671,3.340618672,3.340618672,0
0.8218753545,3.357405142,3.357405142,3.357405142,0
0.8311672414,3.380246885,3.380246886,3.380246886,0
0.8311672417,3.380246886,3.380246886,3.380246887,0
0.8414893492,3.422335633,3.405919231,3.405919231,0
0.8514893492,3.472689248,3.430234615,3.430234615,0
0.8614893492,3.522687795,3.453999081,3.453999081,0
0.8714893492,3.562792501,3.477208876,3.477208877,0
0.8814893492,3.584538743,3.499860337,3.499860337,0
0.8914893492,3.581372018,3.521949885,3.521949885,0
0.9,3.55597261,3.540304302,3.540304303,0
0.9065534484,3.529186647,3.529186647,3.529186647,0.04229654112
0.9171534484,3.481063392,3.481063392,3.481063392,0.1482965411
0.9271534484,3.426451355,3.426451355,3.426451355,0.2482965411
0.9371534484,3.365005394,3.365005394,3.365005395,0.3482965411
0.9471534484,3.299480416,3.299480417,3.299480417,0.4482965411
0.9571534484,3.233025249,3.233025249,3.23302525,0.5482965411
0.9671534484,3.168884724,3.168884724,3.168884724,0.6482965411
0.9771534484,3.110074103,3.110074103,3.110074104,0.7482965411
0.9871534484,3.059088482,3.059088482,3.059088482,0.8482965411
0.9971534484,3.017655091,3.017655091,3.017655092,0.9482965411
1.000333289,3.006637571,3.006637571,3.006637571,0.9800949496
1.00033329,3.00663757,3.00663757,3.00663757,0.9800949536
1.010643997,2.992987794,2.97071541,2.97071541,1.083202028
1.021643997,3.014203634,2.931688526,2.931688526,1.193202028
1.032643997,3.066144835,2.891932648,2.891932648,1.303202028
1.043643997,3.139069024,2.851444863,2.851444864,1.413202028
1.054643997,3.220928892,2.810222399,2.8102224,1.523202028
1.065643997,3.298791597,2.768262623,2.768262624,1.633202028
1.076643997,3.360370923,2.725563044,2.725563044,1.743202028
1.087643997,3.395482932,2.68212131,2.682121311,1.853202028
1.098643997,3.397246907,2.637935214,2.637935215,1.963202028
1.109643997,3.362901266,2.59300269,2.59300269,2.073202028
1.120643997,3.294129998,2.547321813,2.547321814,2.183202028
1.131643997,3.19686443,2.500890804,2.500890804,2.293202028
1.142643997,3.080582018,2.453708024,2.453708024,2.403202028
1.144009681,3.065389118,2.447797599,2.4477976,2.416858868
1.154609681,2.94644316,2.441971287,2.441971287,2.441971287
1.165609681,2.829976997,2.446133311,2.446133311,2.446133311
1.176609681,2.732748727,2.449791389,2.44979139,2.44979139
1.187609681,2.664958193,2.452944824,2.452944824,2.452944824
1.198609681,2.633505621,2.455593011,2.455593012,2.455593012
1.209609681,2.641170806,2.457735446,2.457735446,2.457735447
1.220609681,2.686288827,2.459371719,2.459371719,2.459371719
1.231609681,2.762945507,2.460501516,2.460501517,2.460501517
1.242609681,2.861676953,2.461124623,2.461124624,2.461124624
1.250633697,2.940850047,2.461259469,2.46125947,2.46125947
1.261233697,3.044532552,2.461259469,2.46125947,2.46125947
1.272233697,3.139209227,2.461259469,2.46125947,2.46125947
1.283233697,3.20968152,2.461259469,2.46125947,2.46125947
1.294233697,3.247618439,2.461259469,2.46125947,2.46125947
1.305233697,3.248534319,2.461259469,2.46125947,2.46125947
1.316233697,3.212319978,2.461259469,2.46125947,2.46125947
1.327233697,3.143258483,2.461259469,2.46125947,2.46125947
1.338233697,3.049515397,2.461259469,2.46125947,2.46125947
1.349233697,2.942174464,2.461259469,2.46125947,2.46125947
1.360233697,2.833927357,2.461259469,2.46125947,2.46125947
1.371233697,2.737574223,2.461259469,2.46125947,2.46125947
1.382233697,2.664507215,2.461259469,2.46125947,2.46125947
1.393233697,2.62336502,2.461259469,2.46125947,2.46125947
1.404233697,2.619012205,2.461259469,2.46125947,2.46125947
1.415233697,2.651963472,2.461259469,2.46125947,2.46125947
1.426233697,2.718322698,2.461259469,2.46125947,2.46125947
1.437233697,2.810243678,2.461259469,2.46125947,2.46125947
1.448233697,2.916857817,2.461259469,2.46125947,2.46125947
1.459233697,3.025559217,2.461259469,2.46125947,2.46125947
1.470233697,3.123494748,2.461259469,2.46125947,2.46125947
1.481233697,3.199084297,2.461259469,2.46125947,2.46125947
1.492233697,3.243391893,2.461259469,2.46125947,2.46125947
1.5,3.25281865,2.461259469,2.46125947,2.46125947
