"time","J1_w","J2_w","J3_w","J4_w"
0,10,0,0,0
0.0015,9.98536,0.015,7.21645E-16,7.21668E-16
0.003,9.97143,0.0299999,-1.73125E-15,-1.73118E-15
0.0045,9.95819,0.0449998,-1.08941E-15,-1.08925E-15
0.006,9.94565,0.0599994,-2.77556E-16,-2.77296E-16
0.0075,9.9338,0.0749989,-1.60982E-15,-1.60949E-15
0.009,9.92263,0.0899981,4.996E-16,4.99969E-16
0.0105,9.91215,0.104997,-8.88178E-16,-8.87793E-16
0.012,9.90232,0.119996,-1.38778E-15,-1.38737E-15
0.0135,9.89316,0.134994,-6.66134E-16,-6.65692E-16
0.015,9.88463,0.149992,-9.99201E-16,-9.98695E-16
0.0165,9.87674,0.164989,-2.16493E-15,-2.16435E-15
0.018,9.86944,0.179985,-3.4972E-15,-3.49653E-15
0.0195,9.86276,0.194981,-3.2474E-15,-3.24663E-15
0.021,9.85664,0.209977,-2.2482E-15,-2.24731E-15
0.0225,9.85109,0.224971,-1.36002E-15,-1.35899E-15
0.024,9.84607,0.239965,-2.58127E-15,-2.58008E-15
0.0255,9.84156,0.254958,-3.10862E-15,-3.10728E-15
0.027,9.83755,0.26995,-1.77636E-15,-1.77486E-15
0.0285,9.83399,0.284942,-5.55112E-16,-5.53502E-16
0.03,9.83089,0.299932,-1.38778E-15,-1.38609E-15
0.0315,9.82822,0.314921,-2.77556E-16,-2.75832E-16
0.033,9.82593,0.329909,-8.88178E-16,-8.86413E-16
0.0345,9.82402,0.344896,5.55112E-17,5.73051E-17
0.036,9.82245,0.359882,-9.99201E-16,-9.9739E-16
0.0375,9.82119,0.374867,-1.11022E-15,-1.10839E-15
0.039,9.8202,0.38985,-2.22045E-16,-2.2018E-16
0.0405,9.81945,0.404832,-1.44329E-15,-1.44138E-15
0.042,9.81892,0.419812,-2.33147E-15,-2.32951E-15
0.0435,9.81855,0.434791,-3.88578E-16,-3.86581E-16
0.045,9.81834,0.449769,5.55112E-17,5.75381E-17
0.0465,9.81823,0.464745,-2.55351E-15,-2.55146E-15
0.048,9.81821,0.479719,-5.55112E-16,-5.53041E-16
0.0495,9.81822,0.494691,-5.55112E-16,-5.53027E-16
0.051,9.81825,0.509662,-1.44329E-15,-1.4412E-15
0.0525,9.81826,0.524631,-2.22045E-16,-2.19948E-16
0.054,9.81821,0.539599,-1.11022E-15,-1.10813E-15
0.0555,9.81808,0.554564,-1.55431E-15,-1.55222E-15
0.057,9.81783,0.569527,-2.9976E-15,-2.99553E-15
0.0585,9.81743,0.584489,-1.55431E-15,-1.55228E-15
0.06,9.81684,0.599448,-1.55431E-15,-1.55234E-15
0.0615,9.81604,0.614405,-3.66374E-15,-3.66185E-15
0.063,9.81499,0.62936,-1.88738E-15,-1.88561E-15
0.0645,9.81366,0.644313,-3.21965E-15,-3.21802E-15
0.066,9.81203,0.659264,-3.9968E-15,-3.9953E-15
0.0675,9.81006,0.674212,-3.9968E-15,-3.99541E-15
0.069,9.80773,0.689158,-4.44089E-15,-4.43959E-15
0.0705,9.805,0.704101,-4.10783E-15,-4.1066E-15
0.072,9.80184,0.719042,-3.44169E-15,-3.4405E-15
0.0735,9.79824,0.733981,-3.77476E-15,-3.77363E-15
0.075,9.79418,0.748917,-3.10862E-15,-3.10758E-15
0.0765,9.78961,0.76385,-3.21965E-15,-3.21871E-15
0.078,9.78453,0.77878,-3.9968E-15,-3.99599E-15
0.0795,9.77889,0.793708,-2.77556E-15,-2.7749E-15
0.081,9.77269,0.808633,-1.33227E-15,-1.33178E-15
0.0825,9.76592,0.823555,-3.21965E-15,-3.21935E-15
0.084,9.75855,0.838474,-3.10862E-15,-3.10854E-15
0.0855,9.75056,0.853391,-2.55351E-15,-2.55368E-15
0.087,9.74194,0.868304,-9.99201E-16,-9.99651E-16
0.0885,9.73266,0.883214,-8.88178E-16,-8.88955E-16
0.09,9.72274,0.898121,-1.33227E-15,-1.33338E-15
0.0915,9.71214,0.913025,-1.9984E-15,-1.99986E-15
0.093,9.70086,0.927926,-1.22125E-15,-1.22307E-15
0.0945,9.6889,0.942823,-1.66533E-15,-1.66754E-15
0.096,9.67624,0.957717,-2.77556E-15,-2.77815E-15
0.0975,9.66288,0.972608,-9.99201E-16,-1.0022E-15
0.099,9.64883,0.987495,-3.66374E-15,-3.66716E-15
0.1005,9.63407,1.00238,-1.9984E-15,-2.00226E-15
0.102,9.6186,1.01726,-1.9984E-15,-2.00271E-15
0.1035,9.60243,1.03214,-3.10862E-15,-3.11337E-15
0.105,9.58557,1.04701,-2.44249E-15,-2.44768E-15
0.1065,9.568,1.06188,-4.66294E-15,-4.66849E-15
0.108,9.54975,1.07674,-3.55271E-15,-3.55858E-15
0.1095,9.53082,1.09161,-3.55271E-15,-3.55882E-15
0.111,9.51122,1.10646,-1.77636E-15,-1.78261E-15
0.1125,9.49095,1.12132,-2.88658E-15,-2.89287E-15
0.114,9.47004,1.13617,-2.66454E-15,-2.6709E-15
0.1155,9.44849,1.15101,-8.88178E-16,-8.94655E-16
0.117,9.42631,1.16586,-2.88658E-15,-2.89318E-15
0.1185,9.40354,1.18069,-2.44249E-15,-2.44925E-15
0.12,9.38017,1.19553,-1.77636E-15,-1.78332E-15
0.1215,9.35624,1.21036,-3.33067E-15,-3.33789E-15
0.123,9.33176,1.22518,-2.66454E-15,-2.67197E-15
0.1245,9.30676,1.24,-3.10862E-15,-3.11631E-15
0.126,9.28125,1.25482,-3.77476E-15,-3.78273E-15
0.1275,9.25526,1.26963,-2.66454E-15,-2.67285E-15
0.129,9.22882,1.28444,-3.10862E-15,-3.11733E-15
0.1305,9.20194,1.29924,-4.21885E-15,-4.22787E-15
0.132,9.17466,1.31404,-3.9968E-15,-4.00611E-15
0.1335,9.14701,1.32883,-4.44089E-15,-4.45044E-15
0.135,9.11901,1.34362,-4.66294E-15,-4.67266E-15
0.1365,9.0907,1.35841,-4.21885E-15,-4.22865E-15
0.138,9.06211,1.37319,-3.9968E-15,-4.00667E-15
