    "time",    "TRes"
         0,    293.15
      0.01, 293.24992
      0.02,  293.3497
      0.03, 293.44935
      0.04, 293.54887
      0.05, 293.64824
      0.06, 293.74748
      0.07, 293.84658
      0.08, 293.94554
      0.09, 294.04437
       0.1, 294.14305
      0.11,  294.2416
      0.12, 294.34002
      0.13, 294.43829
      0.14, 294.53644
      0.15, 294.63444
      0.16, 294.73231
      0.17, 294.83004
      0.18, 294.92764
      0.19,  295.0251
       0.2, 295.12243
      0.21, 295.21962
      0.22, 295.31668
      0.23,  295.4136
      0.24, 295.51039
      0.25, 295.60705
      0.26, 295.70357
      0.27, 295.79996
      0.28, 295.89621
      0.29, 295.99233
       0.3, 296.08832
      0.31, 296.18418
      0.32,  296.2799
      0.33, 296.37549
      0.34, 296.47095
      0.35, 296.56628
      0.36, 296.66147
      0.37, 296.75654
      0.38, 296.85147
      0.39, 296.94627
       0.4, 297.04095
      0.41, 297.13549
      0.42, 297.22986
      0.43, 297.32413
      0.44, 297.41822
      0.45, 297.51217
      0.46,   297.606
      0.47,  297.6997
      0.48, 297.79331
      0.49, 297.88681
       0.5, 297.98018
      0.51, 298.07342
      0.52, 298.16654
      0.53, 298.25953
      0.54, 298.35239
      0.55, 298.44513
      0.56, 298.53774
      0.57, 298.63021
      0.58, 298.72257
      0.59, 298.81479
       0.6, 298.90689
      0.61, 298.99886
      0.62, 299.09071
      0.63, 299.14788
      0.64, 299.14188
      0.65,  299.1359
      0.66, 299.12991
      0.67, 299.12394
      0.68, 299.11797
      0.69,   299.112
       0.7, 299.10604
      0.71, 299.10009
      0.72, 299.09414
      0.73,  299.0882
      0.74, 299.08226
      0.75, 299.07634
      0.76, 299.07041
      0.77, 299.06449
      0.78, 299.05858
      0.79, 299.05268
       0.8, 299.04678
      0.81, 299.04088
      0.82,   299.035
      0.83, 299.02911
      0.84, 299.02324
      0.85, 299.01737
      0.86,  299.0115
      0.87, 299.00564
      0.88, 298.99979
      0.89, 298.99394
       0.9,  298.9881
      0.91, 298.98227
      0.92, 298.97644
      0.93, 298.97062
      0.94,  298.9648
      0.95, 298.95899
      0.96, 298.95318
      0.97, 298.94738
      0.98, 298.94159
      0.99,  298.9358
         1, 298.93001
      1.01, 298.92424
      1.02, 298.91847
      1.03,  298.9127
      1.04, 298.90694
      1.05, 298.90119
      1.06, 298.89544
      1.07,  298.8897
      1.08, 298.88396
      1.09, 298.87823
       1.1,  298.8725
      1.11, 298.86678
      1.12, 298.86107
      1.13, 298.85536
      1.14, 298.84966
      1.15, 298.84396
      1.16, 298.83827
      1.17, 298.83258
      1.18,  298.8269
      1.19, 298.82123
       1.2, 298.81556
      1.21,  298.8099
      1.22, 298.80424
      1.23, 298.79859
      1.24, 298.79294
      1.25,  298.7873
      1.26, 298.78167
      1.27, 298.77604
      1.28, 298.77042
      1.29,  298.7648
       1.3, 298.75919
      1.31, 298.75358
      1.32, 298.74798
      1.33, 298.74239
      1.34,  298.7368
      1.35, 298.73121
      1.36, 298.72563
      1.37, 298.72006
      1.38, 298.71449
      1.39, 298.70893
       1.4, 298.70338
      1.41, 298.69783
      1.42, 298.69228
      1.43, 298.68674
      1.44, 298.68121
      1.45, 298.67568
      1.46, 298.67016
      1.47, 298.66464
      1.48, 298.65913
      1.49, 298.65362
       1.5, 298.64812
      1.51, 298.64262
      1.52, 298.63713
      1.53, 298.63165
      1.54, 298.62617
      1.55,  298.6207
      1.56, 298.61523
      1.57, 298.60977
      1.58, 298.60431
      1.59, 298.59886
       1.6, 298.59341
      1.61, 298.58797
      1.62, 298.58254
      1.63, 298.57711
      1.64, 298.57168
      1.65, 298.56626
      1.66, 298.56085
      1.67, 298.55544
      1.68, 298.55004
      1.69, 298.54464
       1.7, 298.53925
      1.71, 298.53386
      1.72, 298.52848
      1.73, 298.52311
      1.74, 298.51774
      1.75, 298.51237
      1.76, 298.50701
      1.77, 298.50166
      1.78, 298.49631
      1.79, 298.49096
       1.8, 298.48563
      1.81, 298.48029
      1.82, 298.47496
      1.83, 298.46964
      1.84, 298.46433
      1.85, 298.45901
      1.86, 298.45371
      1.87, 298.44841
      1.88, 298.44311
      1.89, 298.43782
       1.9, 298.43253
      1.91, 298.42726
      1.92, 298.42198
      1.93, 298.41671
      1.94, 298.41145
      1.95, 298.40619
      1.96, 298.40093
      1.97, 298.39569
      1.98, 298.39044
      1.99, 298.38521
         2, 298.37997
      2.01, 298.37475
      2.02, 298.36953
      2.03, 298.36431
      2.04,  298.3591
      2.05, 298.35389
      2.06, 298.34869
      2.07, 298.34349
      2.08,  298.3383
      2.09, 298.33312
       2.1, 298.32794
      2.11, 298.32276
      2.12, 298.31759
      2.13, 298.31243
      2.14, 298.30727
      2.15, 298.30211
      2.16, 298.29696
