"time","Out1","Out2","Out3[1]","Out3[2]","Out4","Out5","Out6"
7.00E+00,2.46E-01,4.90E-01,6.34E+00,2.46E-01,5.54E+02,-4.81E-02,-3.42E-01
7.10E+00,3.15E-01,6.28E-01,6.37E+00,3.15E-01,6.12E+02,2.25E-02,-2.70E-01
7.20E+00,3.91E-01,7.81E-01,6.40E+00,3.91E-01,6.77E+02,9.28E-02,-2.06E-01
7.30E+00,4.73E-01,9.45E-01,6.44E+00,4.73E-01,7.48E+02,1.62E-01,-1.49E-01
7.40E+00,5.61E-01,1.00E+00,6.50E+00,5.61E-01,8.27E+02,2.30E-01,-1.02E-01
7.50E+00,6.53E-01,1.00E+00,6.56E+00,6.53E-01,9.15E+02,2.96E-01,-6.22E-02
7.60E+00,7.49E-01,1.00E+00,6.63E+00,7.49E-01,1.01E+03,3.58E-01,-3.23E-02
7.70E+00,8.46E-01,1.00E+00,6.71E+00,8.46E-01,1.12E+03,4.17E-01,-1.20E-02
7.80E+00,9.46E-01,1.00E+00,6.80E+00,9.46E-01,1.23E+03,4.72E-01,-1.60E-03
7.90E+00,1.05E+00,1.00E+00,6.90E+00,1.05E+00,1.36E+03,5.22E-01,-1.15E-03
8.00E+00,1.14E+00,1.00E+00,7.01E+00,1.14E+00,1.51E+03,5.67E-01,-1.07E-02
8.10E+00,1.24E+00,1.00E+00,7.13E+00,1.24E+00,1.67E+03,6.06E-01,-3.01E-02
8.20E+00,1.34E+00,1.00E+00,7.25E+00,1.34E+00,1.84E+03,6.40E-01,-5.91E-02
8.30E+00,1.43E+00,1.00E+00,7.39E+00,1.43E+00,2.04E+03,6.66E-01,-9.76E-02
8.40E+00,1.52E+00,1.00E+00,7.54E+00,1.52E+00,2.25E+03,6.87E-01,-1.45E-01
8.50E+00,1.60E+00,1.00E+00,7.70E+00,1.60E+00,2.49E+03,7.00E-01,-2.01E-01
8.60E+00,1.68E+00,1.00E+00,7.86E+00,1.68E+00,2.75E+03,7.06E-01,-2.65E-01
8.70E+00,1.75E+00,1.00E+00,8.03E+00,1.75E+00,3.04E+03,7.06E-01,-3.36E-01
8.80E+00,1.81E+00,1.00E+00,8.21E+00,1.81E+00,3.36E+03,6.98E-01,-4.14E-01
8.90E+00,1.86E+00,1.00E+00,8.39E+00,1.86E+00,3.71E+03,6.83E-01,-4.98E-01
9.00E+00,1.91E+00,1.00E+00,8.58E+00,1.91E+00,4.10E+03,6.62E-01,-5.87E-01
9.10E+00,1.95E+00,1.00E+00,8.78E+00,1.95E+00,4.54E+03,6.33E-01,-6.80E-01
9.20E+00,1.97E+00,1.00E+00,8.97E+00,1.97E+00,5.01E+03,5.99E-01,-7.76E-01
9.30E+00,1.99E+00,1.00E+00,9.17E+00,1.99E+00,5.54E+03,5.58E-01,-8.74E-01
9.40E+00,2.00E+00,1.00E+00,9.37E+00,2.00E+00,6.12E+03,5.12E-01,-9.74E-01
9.50E+00,1.99E+00,9.94E-01,9.57E+00,1.99E+00,6.77E+03,4.61E-01,-1.07E+00
9.60E+00,1.98E+00,9.69E-01,9.77E+00,1.98E+00,7.49E+03,4.05E-01,-1.17E+00
9.70E+00,1.96E+00,9.25E-01,9.96E+00,1.96E+00,8.27E+03,3.45E-01,-1.27E+00
9.80E+00,1.93E+00,8.61E-01,1.02E+01,1.93E+00,9.15E+03,2.82E-01,-1.36E+00
9.90E+00,1.89E+00,7.79E-01,1.03E+01,1.89E+00,1.01E+04,2.16E-01,-1.46E+00
1.00E+01,1.84E+00,6.78E-01,1.05E+01,1.84E+00,1.12E+04,1.48E-01,-1.54E+00
