"time","world.frame_b.f[2]","world.frame_b.f[3]","world.frame_b.t[1]","world.frame_b.t[2]","world.frame_b.t[3]","world.g","world.mue","world.driveTrainMechanics3D","world.axisDiameter","world.gravityArrowTail[1]"
0.019,-112.494,-6.8345,-0.803679,1.02517,-15.391,9.81,3.986E+14,1,0.0125,0
0.02,-112.443,-7.49808,-0.881713,1.12471,-15.3833,9.81,3.986E+14,1,0.0125,0
0.021,-112.381,-8.23225,-0.968049,1.23484,-15.3739,9.81,3.986E+14,1,0.0125,0
0.022,-112.305,-9.04376,-1.06348,1.35656,-15.3626,9.81,3.986E+14,1,0.0125,0
0.023,-112.213,-9.94033,-1.16892,1.49105,-15.3488,9.81,3.986E+14,1,0.0125,0
0.024,-112.102,-10.9304,-1.28534,1.63955,-15.3321,9.81,3.986E+14,1,0.0125,0
0.025,-111.967,-12.0231,-1.41386,1.80347,-15.3118,9.81,3.986E+14,1,0.0125,0
0.026,-111.803,-13.229,-1.55567,1.98435,-15.2872,9.81,3.986E+14,1,0.0125,0
0.027,-111.603,-14.5591,-1.71211,2.18387,-15.2573,9.81,3.986E+14,1,0.0125,0
0.028,-111.361,-16.0261,-1.88464,2.40392,-15.221,9.81,3.986E+14,1,0.0125,0
0.029,-111.067,-17.6435,-2.07488,2.64653,-15.177,9.81,3.986E+14,1,0.0125,0
0.03,-110.711,-19.4266,-2.28461,2.91399,-15.1235,9.81,3.986E+14,1,0.0125,0
0.031,-110.278,-21.3918,-2.51578,3.20877,-15.0585,9.81,3.986E+14,1,0.0125,0
0.032,-109.753,-23.5575,-2.77056,3.53363,-14.9797,9.81,3.986E+14,1,0.0125,0
0.033,-109.115,-25.9439,-3.05131,3.89159,-14.884,9.81,3.986E+14,1,0.0125,0
0.034,-108.341,-28.5728,-3.36063,4.28592,-14.7679,9.81,3.986E+14,1,0.0125,0
0.035,-107.401,-31.4687,-3.70142,4.7203,-14.627,9.81,3.986E+14,1,0.0125,0
0.036,-106.26,-34.6578,-4.07677,5.19868,-14.4559,9.81,3.986E+14,1,0.0125,0
0.037,-104.877,-38.1696,-4.49017,5.72544,-14.2483,9.81,3.986E+14,1,0.0125,0
0.038,-103.197,-42.0355,-4.94537,6.30532,-13.9964,9.81,3.986E+14,1,0.0125,0
0.039,-101.16,-46.2903,-5.44651,6.94355,-13.6908,9.81,3.986E+14,1,0.0125,0
0.04,-98.6878,-50.972,-5.99812,7.6458,-13.32,9.81,3.986E+14,1,0.0125,0
0.041,-95.6896,-56.1212,-6.60507,8.41818,-12.8703,9.81,3.986E+14,1,0.0125,0
0.042,-92.0534,-61.7828,-7.27276,9.26742,-12.3248,9.81,3.986E+14,1,0.0125,0
0.043,-87.6449,-68.0042,-8.00694,10.2006,-11.6636,9.81,3.986E+14,1,0.0125,0
0.044,-82.3013,-74.8372,-8.8139,11.2256,-10.862,9.81,3.986E+14,1,0.0125,0
0.045,-75.8266,-82.3362,-9.70034,12.3504,-9.89083,9.81,3.986E+14,1,0.0125,0
0.046,-67.9848,-90.559,-10.6734,13.5838,-8.71455,9.81,3.986E+14,1,0.0125,0
0.047,-58.4916,-99.5662,-11.7409,14.9349,-7.29058,9.81,3.986E+14,1,0.0125,0
0.048,-47.0071,-109.42,-12.9105,16.4129,-5.56789,9.81,3.986E+14,1,0.0125,0
0.049,-33.1228,-120.182,-14.1908,18.0274,-3.48525,9.81,3.986E+14,1,0.0125,0
0.05,-16.3535,-131.916,-15.5901,19.7874,-0.969866,9.81,3.986E+14,1,0.0125,0
0.051,3.87898,-144.678,-17.1169,21.7017,2.06501,9.81,3.986E+14,1,0.0125,0
0.052,28.2572,-158.52,-18.7792,23.778,5.72174,9.81,3.986E+14,1,0.0125,0
0.053,57.5844,-173.481,-20.5845,26.0222,10.1208,9.81,3.986E+14,1,0.0125,0
0.054,92.7977,-189.584,-22.539,28.4376,15.4028,9.81,3.986E+14,1,0.0125,0
0.055,134.981,-206.826,-24.6472,31.0239,21.7304,9.81,3.986E+14,1,0.0125,0
0.056,185.375,-225.169,-26.9108,33.7753,29.2894,9.81,3.986E+14,1,0.0125,0
0.057,245.378,-244.529,-29.3278,36.6793,38.2899,9.81,3.986E+14,1,0.0125,0
0.058,316.539,-264.761,-31.8915,39.7141,48.964,9.81,3.986E+14,1,0.0125,0
0.059,400.542,-285.643,-34.5885,42.8464,61.5645,9.81,3.986E+14,1,0.0125,0
0.06,499.15,-306.858,-37.398,46.0287,76.3557,9.81,3.986E+14,1,0.0125,0
0.061,614.134,-327.975,-40.2892,49.1962,93.6033,9.81,3.986E+14,1,0.0125,0
0.062,747.171,-348.432,-43.2209,52.2648,113.559,9.81,3.986E+14,1,0.0125,0
0.063,899.691,-367.524,-46.1395,55.1286,136.437,9.81,3.986E+14,1,0.0125,0
0.064,1072.7,-384.4,-48.9797,57.66,162.388,9.81,3.986E+14,1,0.0125,0
0.065,1266.56,-398.071,-51.665,59.7107,191.467,9.81,3.986E+14,1,0.0125,0
0.066,1480.74,-407.44,-54.1106,61.116,223.594,9.81,3.986E+14,1,0.0125,0
0.067,1713.61,-411.347,-56.228,61.7021,258.525,9.81,3.986E+14,1,0.0125,0
0.068,1962.3,-408.643,-57.9314,61.2965,295.828,9.81,3.986E+14,1,0.0125,0
0.069,2222.57,-398.275,-59.1463,59.7412,334.868,9.81,3.986E+14,1,0.0125,0
0.07,2488.96,-379.376,-59.8177,56.9064,374.826,9.81,3.986E+14,1,0.0125,0
0.071,2754.97,-351.356,-59.9184,52.7034,414.729,9.81,3.986E+14,1,0.0125,0
0.072,3013.49,-313.951,-59.4546,47.0927,453.507,9.81,3.986E+14,1,0.0125,0
0.073,3257.25,-267.238,-58.4675,40.0857,490.07,9.81,3.986E+14,1,0.0125,0
0.074,3479.31,-211.598,-57.0305,31.7397,523.38,9.81,3.986E+14,1,0.0125,0
0.075,3673.51,-147.622,-55.2425,22.1433,552.509,9.81,3.986E+14,1,0.0125,0
0.076,3834.65,-75.987,-53.2174,11.398,576.681,9.81,3.986E+14,1,0.0125,0
0.077,3958.54,2.69516,-51.0724,-0.404274,595.265,9.81,3.986E+14,1,0.0125,0
0.078,4041.78,88.0253,-48.9161,-13.2038,607.75,9.81,3.986E+14,1,0.0125,0
0.079,4081.3,179.944,-46.8391,-26.9916,613.678,9.81,3.986E+14,1,0.0125,0
0.08,4073.88,278.825,-44.907,-41.8238,612.565,9.81,3.986E+14,1,0.0125,0
0.081,4015.48,385.537,-43.1566,-57.8306,603.806,9.81,3.986E+14,1,0.0125,0
0.082,3900.76,501.463,-41.5947,-75.2194,586.597,9.81,3.986E+14,1,0.0125,0
0.083,3722.54,628.484,-40.1986,-94.2726,559.865,9.81,3.986E+14,1,0.0125,0
0.084,3471.62,768.929,-38.9178,-115.339,522.226,9.81,3.986E+14,1,0.0125,0
0.085,3136.65,925.44,-37.676,-138.816,471.981,9.81,3.986E+14,1,0.0125,0
0.086,2704.5,1100.75,-36.3726,-165.112,407.158,9.81,3.986E+14,1,0.0125,0
0.087,2160.99,1297.26,-34.8845,-194.59,325.632,9.81,3.986E+14,1,0.0125,0
0.088,1492.4,1516.39,-33.0676,-227.458,225.343,9.81,3.986E+14,1,0.0125,0
0.089,687.858,1757.41,-30.7636,-263.611,104.662,9.81,3.986E+14,1,0.0125,0
0.09,-257.104,2016.11,-27.8147,-302.416,-37.0824,9.81,3.986E+14,1,0.0125,0
0.091,-1335.5,2282.71,-24.0979,-342.406,-198.841,9.81,3.986E+14,1,0.0125,0
0.092,-2523.81,2540.48,-19.5753,-381.072,-377.089,9.81,3.986E+14,1,0.0125,0
0.093,-3778.65,2765.41,-14.3569,-414.811,-565.314,9.81,3.986E+14,1,0.0125,0
0.094,-5038.18,2928.28,-8.7477,-439.242,-754.243,9.81,3.986E+14,1,0.0125,0
0.095,-6231.03,2999.6,-3.23701,-449.94,-933.172,9.81,3.986E+14,1,0.0125,0
0.096,-7291.01,2956.02,1.59367,-443.403,-1092.17,9.81,3.986E+14,1,0.0125,0
0.097,-8172.36,2785.85,5.22094,-417.877,-1224.37,9.81,3.986E+14,1,0.0125,0
0.098,-8858,2491.02,7.31839,-373.653,-1327.22,9.81,3.986E+14,1,0.0125,0
0.099,-9357.31,2085.12,7.81889,-312.767,-1402.11,9.81,3.986E+14,1,0.0125,0
0.1,-9696.15,1589.14,6.8878,-238.371,-1452.94,9.81,3.986E+14,1,0.0125,0
0.101,-9905.06,1027.39,4.84542,-154.109,-1484.28,9.81,3.986E+14,1,0.0125,0
0.102,-10009.7,424.754,2.08826,-63.7131,-1499.97,9.81,3.986E+14,1,0.0125,0
0.103,-10025.1,-194.334,-0.962569,29.1501,-1502.29,9.81,3.986E+14,1,0.0125,0
0.104,-9955.35,-804.696,-3.95517,120.704,-1491.82,9.81,3.986E+14,1,0.0125,0
0.105,-9794.33,-1379.84,-6.66113,206.976,-1467.67,9.81,3.986E+14,1,0.0125,0
0.106,-9530.38,-1894.37,-8.87584,284.155,-1428.07,9.81,3.986E+14,1,0.0125,0
0.107,-9148.15,-2325.32,-10.4306,348.798,-1370.74,9.81,3.986E+14,1,0.0125,0
0.108,-8633.3,-2654.34,-11.2336,398.151,-1293.51,9.81,3.986E+14,1,0.0125,0
0.109,-7978.57,-2870.37,-11.3133,430.555,-1195.3,9.81,3.986E+14,1,0.0125,0
0.11,-7190.36,-2972.22,-10.8418,445.833,-1077.07,9.81,3.986E+14,1,0.0125,0
0.111,-6291.11,-2969.59,-10.1092,445.439,-942.183,9.81,3.986E+14,1,0.0125,0
0.112,-5316.98,-2881.9,-9.45323,432.284,-796.064,9.81,3.986E+14,1,0.0125,0
0.113,-4310.02,-2734.3,-9.17282,410.145,-645.02,9.81,3.986E+14,1,0.0125,0
0.114,-3309.32,-2552.77,-9.46989,382.916,-494.915,9.81,3.986E+14,1,0.0125,0
0.115,-2344.68,-2359.8,-10.4429,353.971,-350.219,9.81,3.986E+14,1,0.0125,0
0.116,-1434.63,-2172.2,-12.1213,325.83,-213.711,9.81,3.986E+14,1,0.0125,0
0.117,-587.324,-2000.8,-14.5117,300.12,-86.6154,9.81,3.986E+14,1,0.0125,0
0.118,196.98,-1851.66,-17.6344,277.749,31.0301,9.81,3.986E+14,1,0.0125,0
0.119,924.209,-1727.46,-21.5385,259.119,140.115,9.81,3.986E+14,1,0.0125,0
0.12,1605.47,-1628.9,-26.3003,244.335,242.304,9.81,3.986E+14,1,0.0125,0
0.121,2257.11,-1555.54,-32.0089,233.331,340.05,9.81,3.986E+14,1,0.0125,0
0.122,2901.32,-1506.28,-38.7422,225.943,436.68,9.81,3.986E+14,1,0.0125,0
0.123,3566.99,-1479.27,-46.5299,221.89,536.532,9.81,3.986E+14,1,0.0125,0
0.124,4290.41,-1471.34,-55.2926,220.7,645.044,9.81,3.986E+14,1,0.0125,0
0.125,5115.54,-1477.11,-64.7521,221.566,768.815,9.81,3.986E+14,1,0.0125,0
0.126,6092.08,-1487.14,-74.2729,223.072,915.296,9.81,3.986E+14,1,0.0125,0
0.127,7267.69,-1485.07,-82.6116,222.761,1091.64,9.81,3.986E+14,1,0.0125,0
0.128,8669.28,-1444.53,-87.6253,216.68,1301.88,9.81,3.986E+14,1,0.0125,0
0.129,10264.7,-1327.7,-86.1096,199.155,1541.18,9.81,3.986E+14,1,0.0125,0
0.13,11908.4,-1091.71,-74.3243,163.756,1787.75,9.81,3.986E+14,1,0.0125,0
0.131,13306.4,-709.899,-49.8601,106.485,1997.45,9.81,3.986E+14,1,0.0125,0
0.132,14078.8,-204.139,-14.5457,30.6209,2113.31,9.81,3.986E+14,1,0.0125,0
0.133,14029.1,250.859,13.4278,-37.6289,2105.86,9.81,3.986E+14,1,0.0125,0
0.134,13418.4,615.663,31.8059,-92.3494,2014.24,9.81,3.986E+14,1,0.0125,0
0.135,12436.3,906.793,43.7837,-136.019,1866.94,9.81,3.986E+14,1,0.0125,0
0.136,11289.6,1117.3,48.7515,-167.596,1694.92,9.81,3.986E+14,1,0.0125,0
0.137,10136.6,1263.39,48.0208,-189.508,1521.98,9.81,3.986E+14,1,0.0125,0
0.138,9060.95,1369.29,43.4678,-205.393,1360.62,9.81,3.986E+14,1,0.0125,0
0.139,8085.14,1457.73,36.7015,-218.659,1214.25,9.81,3.986E+14,1,0.0125,0
0.14,7195.64,1547.19,28.859,-232.078,1080.83,9.81,3.986E+14,1,0.0125,0
0.141,6358.78,1652.54,20.6823,-247.881,955.301,9.81,3.986E+14,1,0.0125,0
0.142,5529.37,1786.45,12.6596,-267.968,830.888,9.81,3.986E+14,1,0.0125,0
0.143,4654.41,1960.63,5.14487,-294.094,699.645,9.81,3.986E+14,1,0.0125,0
0.144,3675,2186.23,-1.55857,-327.934,552.733,9.81,3.986E+14,1,0.0125,0
0.145,2528.42,2473.52,-7.13344,-371.029,380.746,9.81,3.986E+14,1,0.0125,0
0.146,1152.37,2829.79,-11.2034,-424.469,174.338,9.81,3.986E+14,1,0.0125,0
0.147,-506.11,3254.84,-13.3154,-488.227,-74.4333,9.81,3.986E+14,1,0.0125,0
0.148,-2473.52,3732.96,-12.9935,-559.945,-369.544,9.81,3.986E+14,1,0.0125,0
0.149,-4724.26,4223.14,-9.91414,-633.472,-707.156,9.81,3.986E+14,1,0.0125,0
0.15,-7155.26,4652.82,-4.22448,-697.923,-1071.81,9.81,3.986E+14,1,0.0125,0
0.151,-9582.2,4924.3,3.13873,-738.645,-1435.85,9.81,3.986E+14,1,0.0125,0
0.152,-11781.6,4939.99,10.4588,-740.999,-1765.76,9.81,3.986E+14,1,0.0125,0
0.153,-13570.1,4636.93,15.7878,-695.54,-2034.03,9.81,3.986E+14,1,0.0125,0
0.154,-14871,4008.39,17.7518,-601.258,-2229.17,9.81,3.986E+14,1,0.0125,0
0.155,-15717.8,3098.62,16.0181,-464.793,-2356.19,9.81,3.986E+14,1,0.0125,0
0.156,-16204.5,1981,11.1787,-297.15,-2429.19,9.81,3.986E+14,1,0.0125,0
0.157,-16426.1,737.437,4.33415,-110.616,-2462.43,9.81,3.986E+14,1,0.0125,0
0.158,-16439.7,-551.232,-3.25452,82.6848,-2464.48,9.81,3.986E+14,1,0.0125,0
0.159,-16252.9,-1802.99,-10.4905,270.449,-2436.45,9.81,3.986E+14,1,0.0125,0
0.16,-15830.2,-2933.74,-16.5251,440.061,-2373.05,9.81,3.986E+14,1,0.0125,0
0.161,-15109.5,-3864.07,-20.6387,579.611,-2264.94,9.81,3.986E+14,1,0.0125,0
0.162,-14024.2,-4527.32,-22.4486,679.099,-2102.14,9.81,3.986E+14,1,0.0125,0
0.163,-12543.4,-4885.46,-22.2045,732.819,-1880.02,9.81,3.986E+14,1,0.0125,0
0.164,-10714,-4946.85,-20.9071,742.028,-1605.61,9.81,3.986E+14,1,0.0125,0
0.165,-8659.05,-4768.03,-19.999,715.205,-1297.37,9.81,3.986E+14,1,0.0125,0
0.166,-6539.04,-4438.13,-20.8047,665.719,-979.373,9.81,3.986E+14,1,0.0125,0
0.167,-4490.89,-4048.79,-24.1194,607.318,-672.15,9.81,3.986E+14,1,0.0125,0
0.168,-2593.09,-3671.23,-30.2167,550.685,-387.48,9.81,3.986E+14,1,0.0125,0
0.169,-863.637,-3348.82,-39.125,502.322,-128.062,9.81,3.986E+14,1,0.0125,0
0.17,724.924,-3101.87,-50.8957,465.28,110.222,9.81,3.986E+14,1,0.0125,0
0.171,2232.45,-2936.87,-65.7388,440.531,336.35,9.81,3.986E+14,1,0.0125,0
0.172,3748.4,-2853.28,-84.0037,427.992,563.743,9.81,3.986E+14,1,0.0125,0
0.173,5398.09,-2846.14,-106.009,426.921,811.197,9.81,3.986E+14,1,0.0125,0
0.174,7354.78,-2903.92,-131.641,435.588,1104.7,9.81,3.986E+14,1,0.0125,0
0.175,9850.2,-2999.35,-159.477,449.902,1479.01,9.81,3.986E+14,1,0.0125,0
0.176,13155.9,-3068.26,-184.897,460.239,1974.86,9.81,3.986E+14,1,0.0125,0
0.177,17456.4,-2974.96,-196.909,446.243,2619.95,9.81,3.986E+14,1,0.0125,0
0.178,22468.2,-2491.52,-175.972,373.728,3371.71,9.81,3.986E+14,1,0.0125,0
0.179,26846.2,-1401.44,-102.762,210.217,4028.42,9.81,3.986E+14,1,0.0125,0
0.18,28382.3,160.23,10.8402,-24.0346,4258.83,9.81,3.986E+14,1,0.0125,0
0.181,26449.4,1495.6,98.8629,-224.34,3968.89,9.81,3.986E+14,1,0.0125,0
0.182,22471.9,2383.7,148.141,-357.556,3372.27,9.81,3.986E+14,1,0.0125,0
0.183,18161.9,2804.03,157.354,-420.605,2725.77,9.81,3.986E+14,1,0.0125,0
0.184,14451,2944.43,142.723,-441.664,2169.13,9.81,3.986E+14,1,0.0125,0
0.185,11499.6,2980.71,118.519,-447.107,1726.43,9.81,3.986E+14,1,0.0125,0
0.186,9141.71,3020.33,92.517,-453.049,1372.74,9.81,3.986E+14,1,0.0125,0
0.187,7138.47,3122.75,68.0988,-468.413,1072.25,9.81,3.986E+14,1,0.0125,0
0.188,5259.15,3324.28,46.5693,-498.642,790.356,9.81,3.986E+14,1,0.0125,0
0.189,3293.46,3651.31,28.4936,-547.696,495.503,9.81,3.986E+14,1,0.0125,0
0.19,1051.34,4122.62,14.357,-618.392,159.184,9.81,3.986E+14,1,0.0125,0
0.191,-1626.14,4740.99,4.86282,-711.149,-242.437,9.81,3.986E+14,1,0.0125,0
0.192,-4827.33,5471.01,0.881943,-820.652,-722.616,9.81,3.986E+14,1,0.0125,0
0.193,-8497.19,6209.82,2.93352,-931.473,-1273.1,9.81,3.986E+14,1,0.0125,0
0.194,-12367.8,6772.53,10.147,-1015.88,-1853.69,9.81,3.986E+14,1,0.0125,0
0.195,-15988.2,6930.77,19.4918,-1039.61,-2396.75,9.81,3.986E+14,1,0.0125,0
0.196,-18914.1,6508.73,26.5759,-976.309,-2835.63,9.81,3.986E+14,1,0.0125,0
0.197,-20937.3,5467.92,27.9418,-820.188,-3139.12,9.81,3.986E+14,1,0.0125,0
0.198,-22134.2,3905.91,22.7296,-585.887,-3318.65,9.81,3.986E+14,1,0.0125,0
0.199,-22720.8,1991.34,12.3824,-298.702,-3406.63,9.81,3.986E+14,1,0.0125,0
0.2,-22882.4,-93.0653,-0.589893,13.9598,-3430.87,9.81,3.986E+14,1,0.0125,0
0.201,-22687.8,-2167.33,-13.5743,325.099,-3401.68,9.81,3.986E+14,1,0.0125,0
0.202,-22076.9,-4046.72,-24.4464,607.008,-3310.06,9.81,3.986E+14,1,0.0125,0
0.203,-20901.5,-5551.95,-31.4462,832.792,-3133.74,9.81,3.986E+14,1,0.0125,0
0.204,-18998.7,-6532.84,-33.7686,979.925,-2848.31,9.81,3.986E+14,1,0.0125,0
0.205,-16328.8,-6921.42,-32.5142,1038.21,-2447.84,9.81,3.986E+14,1,0.0125,0
0.206,-13079.2,-6780.02,-30.7451,1017,-1960.39,9.81,3.986E+14,1,0.0125,0
0.207,-9607.38,-6287.91,-32.0218,943.186,-1439.62,9.81,3.986E+14,1,0.0125,0
0.208,-6256.04,-5661.08,-38.6937,849.161,-936.922,9.81,3.986E+14,1,0.0125,0
0.209,-3207.45,-5068.66,-51.5433,760.3,-479.635,9.81,3.986E+14,1,0.0125,0
0.21,-468.879,-4604.92,-70.6284,690.738,-68.8487,9.81,3.986E+14,1,0.0125,0
0.211,2078.19,-4306.47,-96.1707,645.971,313.212,9.81,3.986E+14,1,0.0125,0
0.212,4644.82,-4179.35,-128.878,626.902,698.206,9.81,3.986E+14,1,0.0125,0
0.213,7544.56,-4214.47,-169.619,632.171,1133.17,9.81,3.986E+14,1,0.0125,0
0.214,11238.9,-4382.36,-218.091,657.355,1687.32,9.81,3.986E+14,1,0.0125,0
0.215,16380.1,-4595.52,-269.194,689.328,2458.49,9.81,3.986E+14,1,0.0125,0
0.216,23665.1,-4609.29,-304.128,691.394,3551.24,9.81,3.986E+14,1,0.0125,0
0.217,32923.1,-3888.94,-277.755,583.341,4939.95,9.81,3.986E+14,1,0.0125,0
0.218,40962.2,-1815.55,-135.161,272.333,6145.81,9.81,3.986E+14,1,0.0125,0
0.219,41997,1115.2,78.9185,-167.281,6301.04,9.81,3.986E+14,1,0.0125,0
0.22,35720.1,3326.73,225.551,-499.009,5359.49,9.81,3.986E+14,1,0.0125,0
0.221,27121,4313.21,266.838,-646.982,4069.64,9.81,3.986E+14,1,0.0125,0
0.222,19811.6,4512.12,241.676,-676.818,2973.22,9.81,3.986E+14,1,0.0125,0
0.223,14430.1,4455.17,194.4,-668.275,2166,9.81,3.986E+14,1,0.0125,0
0.224,10442.6,4424.56,146.013,-663.684,1567.87,9.81,3.986E+14,1,0.0125,0
0.225,7196.18,4544.73,103.405,-681.709,1080.91,9.81,3.986E+14,1,0.0125,0
0.226,4144.82,4877.88,68.2306,-731.682,623.206,9.81,3.986E+14,1,0.0125,0
0.227,844.093,5461.16,40.9543,-819.173,128.097,9.81,3.986E+14,1,0.0125,0
0.228,-3055.78,6299.73,22.3816,-944.959,-456.883,9.81,3.986E+14,1,0.0125,0
0.229,-7743.19,7321.57,13.8121,-1098.23,-1159.99,9.81,3.986E+14,1,0.0125,0
0.23,-13084.2,8309.15,15.7236,-1246.37,-1961.15,9.81,3.986E+14,1,0.0125,0
0.231,-18495.5,8885.52,25.3098,-1332.83,-2772.84,9.81,3.986E+14,1,0.0125,0
0.232,-23126.2,8649.72,35.5596,-1297.46,-3467.45,9.81,3.986E+14,1,0.0125,0
0.233,-26383,7408.79,38.8301,-1111.32,-3955.97,9.81,3.986E+14,1,0.0125,0
0.234,-28256.6,5268.92,31.8098,-790.339,-4237.01,9.81,3.986E+14,1,0.0125,0
0.235,-29114.8,2522.06,16.3197,-378.309,-4365.74,9.81,3.986E+14,1,0.0125,0
0.236,-29301.2,-497.697,-3.27358,74.6546,-4393.7,9.81,3.986E+14,1,0.0125,0
0.237,-28922.5,-3459.99,-22.3292,518.998,-4336.89,9.81,3.986E+14,1,0.0125,0
0.238,-27821,-6029.07,-36.9545,904.36,-4171.67,9.81,3.986E+14,1,0.0125,0
0.239,-25680.5,-7885.13,-44.2513,1182.77,-3850.59,9.81,3.986E+14,1,0.0125,0
0.24,-22265.6,-8805.91,-44.2749,1320.89,-3338.36,9.81,3.986E+14,1,0.0125,0
0.241,-17744,-8799.11,-41.583,1319.87,-2660.12,9.81,3.986E+14,1,0.0125,0
0.242,-12727.4,-8145.96,-43.1302,1221.89,-1907.63,9.81,3.986E+14,1,0.0125,0
0.243,-7879.17,-7247.24,-53.9433,1087.09,-1180.39,9.81,3.986E+14,1,0.0125,0
0.244,-3538.99,-6422.42,-75.6478,963.363,-529.365,9.81,3.986E+14,1,0.0125,0
0.245,333.914,-5835.09,-108.361,875.263,51.5702,9.81,3.986E+14,1,0.0125,0
0.246,4042.98,-5537.5,-152.75,830.625,607.929,9.81,3.986E+14,1,0.0125,0
0.247,8102.86,-5528.84,-210.463,829.325,1216.91,9.81,3.986E+14,1,0.0125,0
0.248,13310.2,-5771.93,-282.304,865.789,1998.01,9.81,3.986E+14,1,0.0125,0
0.249,20879.2,-6132.23,-361.492,919.835,3133.37,9.81,3.986E+14,1,0.0125,0
0.25,32231.5,-6159.25,-413.877,923.888,4836.21,9.81,3.986E+14,1,0.0125,0
0.251,46775.9,-4752,-346.255,712.801,7017.87,9.81,3.986E+14,1,0.0125,0
0.252,56616.2,-889.088,-66.9578,133.363,8493.91,9.81,3.986E+14,1,0.0125,0
0.253,52070.5,3401.13,242.016,-510.17,7812.06,9.81,3.986E+14,1,0.0125,0
0.254,38837.2,5637.48,371.556,-845.623,5827.07,9.81,3.986E+14,1,0.0125,0
0.255,26603.6,6086.08,349.598,-912.912,3992.02,9.81,3.986E+14,1,0.0125,0
0.256,17992.4,5927.36,276.825,-889.105,2700.35,9.81,3.986E+14,1,0.0125,0
0.257,12016.7,5794.26,202.013,-869.14,1803.98,9.81,3.986E+14,1,0.0125,0
0.258,7357.85,5922.46,138.559,-888.368,1105.16,9.81,3.986E+14,1,0.0125,0
0.259,2997.11,6408.33,88.4767,-961.25,451.05,9.81,3.986E+14,1,0.0125,0
0.26,-1829.76,7294.18,52.0284,-1094.13,-272.981,9.81,3.986E+14,1,0.0125,0
0.261,-7641.95,8536.05,30.525,-1280.41,-1144.81,9.81,3.986E+14,1,0.0125,0
0.262,-14510.7,9885.88,25.3987,-1482.88,-2175.12,9.81,3.986E+14,1,0.0125,0
0.263,-21749.3,10800.9,34.0088,-1620.13,-3260.91,9.81,3.986E+14,1,0.0125,0
0.264,-28046.7,10610.9,46.2089,-1591.64,-4205.53,9.81,3.986E+14,1,0.0125,0
0.265,-32376.1,8950.18,49.3065,-1342.53,-4854.93,9.81,3.986E+14,1,0.0125,0
0.266,-34703.4,5978.8,37.6715,-896.819,-5204.03,9.81,3.986E+14,1,0.0125,0
0.267,-35632,2180.75,14.5765,-327.112,-5343.31,9.81,3.986E+14,1,0.0125,0
0.268,-35658.7,-1900.1,-12.7502,285.015,-5347.32,9.81,3.986E+14,1,0.0125,0
0.269,-34817.3,-5724.75,-37.0971,858.713,-5221.11,9.81,3.986E+14,1,0.0125,0
0.27,-32710.3,-8750.38,-52.4689,1312.56,-4905.06,9.81,3.986E+14,1,0.0125,0
0.271,-28813,-10509.9,-56.1164,1576.49,-4320.47,9.81,3.986E+14,1,0.0125,0
0.272,-23096.8,-10844.6,-52.7872,1626.68,-3463.04,9.81,3.986E+14,1,0.0125,0
0.273,-16395.5,-10092.9,-53.6383,1513.94,-2457.84,9.81,3.986E+14,1,0.0125,0
