"time","driveAngle","PI.I.y","inertia1.phi","inertia1.w","integrator.y","spring.phi_rel","spring.w_rel"
4.30000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
4.40000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
4.50000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
4.60000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
4.70000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
4.80000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
4.90000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
5.00000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
5.10000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
5.20000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
5.30000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
5.40000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
5.50000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
5.60000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
5.70000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
5.80000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
5.90000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
6.00000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
6.10000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
6.20000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
6.30000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
6.40000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
6.50000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
6.60000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
6.70000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
6.80000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
6.90000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
7.00000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
7.10000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
7.20000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
7.30000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
7.40000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
7.50000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
7.60000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
7.70000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
7.80000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
7.90000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
8.00000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
8.10000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
8.20000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
8.30000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
8.40000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
8.50000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
8.60000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
8.70000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
8.80000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
8.90000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
9.00000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
9.10000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
9.20000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
9.30000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
9.40000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
9.50000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
9.60000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
9.70000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
9.80000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
9.90000000000000E-01,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.00000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.01000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.02000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.03000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.04000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.05000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.06000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.07000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.08000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.09000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.10000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.11000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.12000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.13000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.14000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.15000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.16000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.17000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.18000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.19000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.20000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.21000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.22000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.23000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.24000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.25000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.26000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.27000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.28000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.29000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.30000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.31000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.32000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.33000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.34000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.35000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.36000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.37000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.38000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.39000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.40000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.41000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.42000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.43000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.44000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.45000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.46000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.47000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.48000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.49000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.50000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.51000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.52000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.53000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.54000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
1.55000000000000E+00,1.57000000000000E+00,-1.00000000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.00000000000000E-03,0.00000000000000E+00
