"time","tempc@tpf_st_chamber","press@tpf_st_chamber","out2@division","tau@tpf_st_chamber","dm2@tpf_pump","torque@expseu_"
5.1,53.1121,0.144624,0.25671,26.671,0,1.27312
5.2,53.6803,0.148988,0.256783,26.6783,0,1.28116
5.3,54.2485,0.153352,0.256857,26.6856,0,1.28921
5.4,54.8166,0.157716,0.25693,26.693,0,1.29726
5.5,55.3848,0.16208,0.257003,26.7003,0,1.30531
5.6,55.953,0.166445,0.257076,26.7076,0,1.31336
5.7,56.5212,0.170809,0.257149,26.7149,0,1.32141
5.8,57.0894,0.175173,0.257222,26.7222,0,1.32946
5.9,57.6576,0.179537,0.257296,26.7296,0,1.33751
6,58.2258,0.183901,0.257369,26.7369,0,1.34556
6.1,58.7955,0.189389,0.257448,26.7448,0,1.3494
6.2,59.3652,0.194877,0.257526,26.7526,0,1.35324
6.3,59.9348,0.200366,0.257605,26.7605,0,1.35708
6.4,60.5045,0.205854,0.257684,26.7684,0,1.36092
6.5,61.0742,0.211342,0.257763,26.7763,0,1.36476
6.6,61.6439,0.21683,0.257842,26.7842,0,1.3686
6.7,62.2136,0.222318,0.257921,26.7921,0,1.37244
6.8,62.7832,0.227806,0.257999,26.7999,0,1.37628
6.9,63.3529,0.233294,0.258078,26.8078,0,1.38012
7,63.9226,0.238782,0.258157,26.8157,0,1.38397
7.1,64.4931,0.245614,0.258241,26.8241,0,1.38178
7.2,65.0637,0.252446,0.258325,26.8325,0,1.37959
7.3,65.6342,0.259277,0.25841,26.841,0,1.37741
7.4,66.2048,0.266109,0.258494,26.8494,0,1.37522
7.5,66.7753,0.272941,0.258578,26.8578,0,1.37304
7.6,67.3459,0.279773,0.258662,26.8662,0,1.37085
7.7,67.9164,0.286605,0.258746,26.8746,0,1.36867
7.8,68.487,0.293437,0.25883,26.883,0,1.36648
7.9,69.0575,0.300268,0.258914,26.8914,0,1.3643
8,69.6281,0.3071,0.258998,26.8998,0,1.36211
8.1,70.1989,0.315522,0.259088,26.9088,0,1.35176
8.2,70.7698,0.323944,0.259177,26.9177,0,1.3414
8.3,71.3406,0.332366,0.259266,26.9266,0,1.33105
8.4,71.9115,0.340789,0.259355,26.9355,0,1.32069
8.5,72.4823,0.349211,0.259444,26.9444,0,1.31034
8.6,73.0532,0.357633,0.259533,26.9533,0,1.29998
8.7,73.624,0.366055,0.259622,26.9622,0,1.28963
8.8,74.1949,0.374477,0.259711,26.9711,0,1.27927
8.9,74.7657,0.382899,0.2598,26.98,0,1.26891
9,75.3366,0.391321,0.259889,26.9889,0,1.25856
9.1,75.9072,0.401607,0.259983,26.9983,0,1.23755
9.2,76.4778,0.411893,0.260076,27.0076,0,1.21653
9.3,77.0485,0.422178,0.26017,27.017,0,1.19552
9.4,77.6191,0.432464,0.260264,27.0264,0,1.17451
9.5,78.1898,0.44275,0.260357,27.0357,0,1.1535
9.6,78.7604,0.453036,0.260451,27.0451,0,1.13248
9.7,79.331,0.463321,0.260545,27.0545,0,1.11147
9.8,79.9017,0.473607,0.260638,27.0638,0,1.09046
9.9,80.4723,0.483893,0.260732,27.0732,0,1.06944
10,81.043,0.494179,0.260826,27.0826,0,1.04843
10.1,81.6128,0.506626,0.260924,27.0924,0,1.01393
10.2,82.1827,0.519073,0.261022,27.1022,0,0.979428
10.3,82.7526,0.53152,0.261119,27.1119,0,0.944926
10.4,83.3224,0.543967,0.261217,27.1217,0,0.910424
10.5,83.8923,0.556414,0.261315,27.1315,0,0.875922
10.6,84.4622,0.568861,0.261413,27.1413,0,0.841421
10.7,85.032,0.581308,0.261511,27.1511,0,0.806919
10.8,85.6019,0.593755,0.261609,27.1609,0,0.772417
10.9,86.1718,0.606203,0.261707,27.1707,0,0.737915
11,86.7416,0.61865,0.261805,27.1805,0,0.703414
11.1,87.3103,0.633581,0.261907,27.1907,0,0.651599
11.2,87.8789,0.648513,0.262009,27.2009,0,0.599784
11.3,88.4475,0.663445,0.262111,27.2111,0,0.54797
11.4,89.0161,0.678377,0.262212,27.2212,0,0.496155
11.5,89.5848,0.693309,0.262314,27.2314,0,0.444341
11.6,90.1534,0.708241,0.262416,27.2416,0,0.392526
11.7,90.722,0.723172,0.262518,27.2518,0,0.340712
11.8,91.2906,0.738104,0.26262,27.262,0,0.288897
11.9,91.8592,0.753036,0.262722,27.2722,0,0.237082
12,92.4279,0.767968,0.262824,27.2824,0,0.185268
12.1,92.9941,0.785707,0.262929,27.2929,0,0.100888
12.2,93.5603,0.803445,0.263034,27.3034,0,0.0165077
12.3,94.1265,0.821184,0.263139,27.3139,0,-0.0678723
12.4,94.6928,0.838923,0.263243,27.3244,0,-0.152252
12.5,95.259,0.856662,0.263348,27.3349,0,-0.236632
12.6,95.8252,0.874401,0.263453,27.3453,0,-0.321013
12.7,96.3914,0.892139,0.263558,27.3558,0,-0.405393
12.8,96.9577,0.909878,0.263663,27.3663,0,-0.489773
12.9,97.5239,0.927617,0.263768,27.3768,0,-0.574153
13,98.0901,0.945356,0.263873,27.3873,0,-0.658533
13.1,98.6538,0.966267,0.263981,27.3981,0,-0.778867
13.2,99.2175,0.987178,0.264089,27.4089,0,-0.8992
13.3,99.7811,1.00809,0.264197,27.4197,0,-1.01953
13.4,100.345,1.029,0.264305,27.4305,0,-1.13987
13.5,100.908,1.04991,0.264413,27.4413,0,-1.2602
13.6,101.472,1.07082,0.264521,27.4521,0,-1.38054
13.7,102.036,1.09173,0.264629,27.4629,0,-1.50087
13.8,102.599,1.11264,0.264737,27.4737,0,-1.6212
13.9,103.163,1.13355,0.264845,27.4845,0,-1.74154
14,103.727,1.15446,0.264953,27.4953,0,-1.86187
14.1,104.288,1.17893,0.265064,27.5064,0,-2.01814
14.2,104.849,1.2034,0.265175,27.5175,0,-2.17441
14.3,105.41,1.22787,0.265286,27.5286,0,-2.33068
14.4,105.97,1.25233,0.265397,27.5397,0,-2.48695
14.5,106.531,1.2768,0.265508,27.5508,0,-2.64322
14.6,107.092,1.30127,0.265619,27.5619,0,-2.79949
14.7,107.653,1.32574,0.265729,27.5729,0,-2.95576
14.8,108.214,1.3502,0.26584,27.584,0,-3.11203
14.9,108.775,1.37467,0.265951,27.5951,0,-3.2683
15,109.336,1.39914,0.266062,27.6062,0,-3.42457
15.1,109.894,1.42754,0.266175,27.6175,0,-3.62646
15.2,110.451,1.45595,0.266289,27.6289,0,-3.82835
15.3,111.009,1.48436,0.266402,27.6402,0,-4.03024
15.4,111.566,1.51277,0.266515,27.6515,0,-4.23213
15.5,112.124,1.54117,0.266628,27.6628,0,-4.43402
15.6,112.682,1.56958,0.266742,27.6742,0,-4.63592
15.7,113.239,1.59799,0.266855,27.6855,0,-4.83781
15.8,113.797,1.62639,0.266968,27.6968,0,-5.0397
15.9,114.354,1.6548,0.267081,27.7082,0,-5.24159
16,114.912,1.68321,0.267195,27.7195,0,-5.44348
16.1,115.466,1.71594,0.26731,27.731,0,-5.69926
16.2,116.019,1.74866,0.267425,27.7425,0,-5.95504
16.3,116.573,1.78139,0.26754,27.754,0,-6.21081
16.4,117.127,1.81412,0.267656,27.7656,0,-6.46659
16.5,117.681,1.84685,0.267771,27.7771,0,-6.72237
16.6,118.234,1.87958,0.267886,27.7886,0,-6.97815
16.7,118.788,1.91231,0.268001,27.8001,0,-7.23393
16.8,119.342,1.94504,0.268117,27.8117,0,-7.4897
16.9,119.895,1.97777,0.268232,27.8232,0,-7.74548
17,120.449,2.01049,0.268347,27.8347,0,-8.00126
17.1,120.998,2.04791,0.268463,27.8463,0,-8.31965
17.2,121.547,2.08533,0.26858,27.858,0,-8.63805
17.3,122.096,2.12274,0.268697,27.8697,0,-8.95644
17.4,122.645,2.16016,0.268813,27.8813,0,-9.27483
17.5,123.194,2.19758,0.26893,27.893,0,-9.59323
17.6,123.743,2.23499,0.269046,27.9046,0,-9.91162
17.7,124.292,2.27241,0.269163,27.9163,0,-10.23
17.8,124.841,2.30983,0.269279,27.9279,0,-10.5484
17.9,125.39,2.34724,0.269396,27.9396,0,-10.8668
18,125.939,2.38466,0.269512,27.9512,0,-11.1852
18.1,126.483,2.42709,0.269629,27.9629,0,-11.5758
18.2,127.026,2.46953,0.269746,27.9746,0,-11.9663
18.3,127.569,2.51196,0.269863,27.9863,0,-12.3569
18.4,128.113,2.5544,0.26998,27.998,0,-12.7474
18.5,128.656,2.59683,0.270097,28.0097,0,-13.138
18.6,129.199,2.63927,0.270214,28.0214,0,-13.5286
18.7,129.743,2.6817,0.270331,28.0331,0,-13.9191
18.8,130.286,2.72414,0.270448,28.0448,0,-14.3097
18.9,130.83,2.76657,0.270565,28.0565,0,-14.7002
19,131.373,2.80901,0.270682,28.0682,0,-15.0908
19.1,131.909,2.85668,0.270798,28.0798,0,-15.5628
19.2,132.445,2.90436,0.270915,28.0915,0,-16.0347
19.3,132.981,2.95203,0.271031,28.1031,0,-16.5067
19.4,133.517,2.99971,0.271147,28.1147,0,-16.9786
19.5,134.053,3.04738,0.271263,28.1263,0,-17.4506
19.6,134.589,3.09506,0.27138,28.1379,0,-17.9225
19.7,135.125,3.14273,0.271496,28.1496,0,-18.3945
19.8,135.661,3.19041,0.271612,28.1612,0,-18.8664
19.9,136.197,3.23808,0.271728,28.1728,0,-19.3384
20,136.733,3.28576,0.271844,28.1844,0,-19.8103
20.1,137.251,3.33779,0.271956,28.1956,0,-20.3622
20.2,137.768,3.38982,0.272068,28.2068,0,-20.9141
20.3,138.286,3.44185,0.27218,28.218,0,-21.466
20.4,138.803,3.49388,0.272291,28.2291,0,-22.0179
20.5,139.321,3.54591,0.272403,28.2403,0,-22.5698
20.6,139.838,3.59795,0.272515,28.2515,0,-23.1218
20.7,140.355,3.64998,0.272626,28.2626,0,-23.6737
20.8,140.873,3.70201,0.272738,28.2738,0,-24.2256
20.9,141.39,3.75404,0.27285,28.285,0,-24.7775
21,141.908,3.80607,0.272961,28.2961,0,-25.3294
21.1,142.396,3.86102,0.273064,28.3064,0,-25.9499
21.2,142.883,3.91597,0.273167,28.3167,0,-26.5705
21.3,143.371,3.97092,0.27327,28.327,0,-27.191
21.4,143.859,4.02587,0.273373,28.3373,0,-27.8115
21.5,144.347,4.08082,0.273476,28.3476,0,-28.4321
21.6,144.835,4.13577,0.273579,28.3579,0,-29.0526
21.7,145.322,4.19072,0.273682,28.3682,0,-29.6731
21.8,145.81,4.24568,0.273785,28.3785,0,-30.2937
21.9,146.298,4.30063,0.273888,28.3888,0,-30.9142
22,146.786,4.35558,0.273991,28.3991,0,-31.5347
22.1,147.233,4.41132,0.274081,28.4081,0,-32.1995
22.2,147.679,4.46707,0.27417,28.417,0,-32.8643
22.3,148.126,4.52282,0.274259,28.4259,0,-33.529
22.4,148.573,4.57857,0.274349,28.4349,0,-34.1938
22.5,149.019,4.63432,0.274438,28.4438,0,-34.8586
22.6,149.466,4.69006,0.274528,28.4528,0,-35.5233
22.7,149.913,4.74581,0.274617,28.4617,0,-36.1881
22.8,150.359,4.80156,0.274706,28.4706,0,-36.8528
22.9,150.806,4.85731,0.274796,28.4796,0,-37.5176
23,151.253,4.91305,0.274885,28.4885,0,-38.1824
23.1,151.647,4.9669,0.274956,28.4956,0,-38.8553
23.2,152.042,5.02075,0.275027,28.5027,0,-39.5281
23.3,152.436,5.0746,0.275098,28.5098,0,-40.201
23.4,152.83,5.12845,0.275168,28.5168,0,-40.8739
23.5,153.225,5.1823,0.275239,28.5239,0,-41.5468
23.6,153.619,5.23615,0.27531,28.531,0,-42.2197
23.7,154.014,5.29,0.275381,28.5381,0,-42.8926
23.8,154.408,5.34385,0.275451,28.5451,0,-43.5655
23.9,154.802,5.3977,0.275522,28.5522,0,-44.2384
24,155.197,5.45154,0.275593,28.5593,0,-44.9113
24.1,155.529,5.50051,0.27564,28.564,0,-45.5496
24.2,155.862,5.54947,0.275687,28.5687,0,-46.188
24.3,156.194,5.59844,0.275735,28.5735,0,-46.8263
24.4,156.527,5.6474,0.275782,28.5782,0,-47.4647
24.5,156.859,5.69637,0.275829,28.5829,0,-48.1031
24.6,157.191,5.74533,0.275876,28.5876,0,-48.7414
24.7,157.524,5.7943,0.275924,28.5924,0,-49.3798
24.8,157.856,5.84326,0.275971,28.5971,0,-50.0182
24.9,158.189,5.89222,0.276018,28.6018,0,-50.6565
25,158.521,5.94119,0.276065,28.6065,0,-51.2949
25.1,158.784,5.98241,0.276085,28.6085,0,-51.8563
25.2,159.048,6.02362,0.276105,28.6105,0,-52.4176
25.3,159.311,6.06484,0.276124,28.6124,0,-52.979
25.4,159.574,6.10605,0.276144,28.6144,0,-53.5403
25.5,159.838,6.14727,0.276163,28.6163,0,-54.1017
25.6,160.101,6.18849,0.276183,28.6183,0,-54.663
25.7,160.364,6.2297,0.276203,28.6203,0,-55.2244
25.8,160.627,6.27092,0.276222,28.6222,0,-55.7857
25.9,160.891,6.31213,0.276242,28.6242,0,-56.3471
26,161.154,6.35335,0.276262,28.6262,0,-56.9084
26.1,161.344,6.38452,0.276251,28.6251,0,-57.3568
26.2,161.534,6.41569,0.27624,28.624,0,-57.8052
26.3,161.725,6.44687,0.27623,28.623,0,-58.2536
26.4,161.915,6.47804,0.276219,28.6219,0,-58.702
26.5,162.105,6.50921,0.276208,28.6208,0,-59.1504
26.6,162.295,6.54038,0.276198,28.6198,0,-59.5988
26.7,162.485,6.57156,0.276187,28.6187,0,-60.0472
26.8,162.676,6.60273,0.276176,28.6176,0,-60.4956
26.9,162.866,6.6339,0.276166,28.6166,0,-60.944
27,163.056,6.66507,0.276155,28.6155,0,-61.3924
27.1,163.173,6.68483,0.276113,28.6113,0,-61.7038
27.2,163.29,6.70459,0.276071,28.6071,0,-62.0152
27.3,163.407,6.72435,0.276029,28.6029,0,-62.3267
27.4,163.524,6.74412,0.275987,28.5987,0,-62.6381
27.5,163.641,6.76388,0.275945,28.5945,0,-62.9495
27.6,163.758,6.78364,0.275904,28.5904,0,-63.2609
27.7,163.875,6.8034,0.275862,28.5862,0,-63.5724
27.8,163.992,6.82316,0.27582,28.582,0,-63.8838
27.9,164.109,6.84292,0.275778,28.5778,0,-64.1952
28,164.226,6.86268,0.275736,28.5736,0,-64.5066
28.1,164.273,6.87076,0.275664,28.5664,0,-64.6722
28.2,164.32,6.87883,0.275592,28.5592,0,-64.8378
28.3,164.367,6.88691,0.27552,28.552,0,-65.0034
28.4,164.414,6.89499,0.275448,28.5448,0,-65.169
28.5,164.461,6.90306,0.275376,28.5376,0,-65.3346
28.6,164.508,6.91114,0.275303,28.5303,0,-65.5002
28.7,164.555,6.91922,0.275231,28.5231,0,-65.6658
28.8,164.602,6.92729,0.275159,28.5159,0,-65.8314
28.9,164.649,6.93537,0.275087,28.5087,0,-65.997
29,164.696,6.94345,0.275015,28.5015,0,-66.1626
29.1,164.679,6.9406,0.274916,28.4916,0,-66.1887
29.2,164.663,6.93776,0.274816,28.4816,0,-66.2148
29.3,164.646,6.93491,0.274717,28.4717,0,-66.2409
29.4,164.63,6.93207,0.274617,28.4617,0,-66.267
29.5,164.613,6.92922,0.274518,28.4518,0,-66.293
29.6,164.597,6.92637,0.274418,28.4418,0,-66.3191
29.7,164.58,6.92353,0.274319,28.4319,0,-66.3452
29.8,164.564,6.92068,0.274219,28.4219,0,-66.3713
29.9,164.547,6.91784,0.27412,28.412,0,-66.3974
30,164.531,6.91499,0.27402,28.402,0,-66.4235
30.1,164.459,6.90277,0.273897,28.3897,0,-66.3281
30.2,164.388,6.89054,0.273774,28.3774,0,-66.2328
30.3,164.316,6.87831,0.273651,28.3651,0,-66.1374
30.4,164.244,6.86609,0.273529,28.3529,0,-66.0421
30.5,164.173,6.85386,0.273406,28.3406,0,-65.9467
30.6,164.101,6.84164,0.273283,28.3283,0,-65.8514
30.7,164.03,6.82941,0.27316,28.316,0,-65.756
30.8,163.958,6.81718,0.273037,28.3037,0,-65.6607
30.9,163.886,6.80496,0.272914,28.2914,0,-65.5653
31,163.815,6.79273,0.272791,28.2791,0,-65.47
31.1,163.698,6.7731,0.27265,28.265,0,-65.2781
31.2,163.58,6.75347,0.272509,28.2509,0,-65.0862
31.3,163.463,6.73384,0.272367,28.2367,0,-64.8943
31.4,163.346,6.71421,0.272226,28.2226,0,-64.7024
31.5,163.229,6.69458,0.272085,28.2085,0,-64.5106
31.6,163.112,6.67495,0.271943,28.1943,0,-64.3187
31.7,162.995,6.65532,0.271802,28.1802,0,-64.1268
31.8,162.878,6.63569,0.27166,28.166,0,-63.9349
31.9,162.761,6.61606,0.271519,28.1519,0,-63.7431
32,162.643,6.59643,0.271378,28.1378,0,-63.5512
32.1,162.49,6.57147,0.271223,28.1223,0,-63.2912
32.2,162.337,6.54651,0.271068,28.1068,0,-63.0312
32.3,162.184,6.52154,0.270913,28.0913,0,-62.7713
32.4,162.031,6.49658,0.270758,28.0758,0,-62.5113
32.5,161.878,6.47161,0.270603,28.0603,0,-62.2514
32.6,161.725,6.44665,0.270448,28.0448,0,-61.9914
32.7,161.572,6.42169,0.270293,28.0293,0,-61.7314
32.8,161.419,6.39672,0.270138,28.0138,0,-61.4715
32.9,161.266,6.37176,0.269983,27.9983,0,-61.2115
33,161.113,6.3468,0.269828,27.9828,0,-60.9515
33.1,160.933,6.31841,0.269664,27.9664,0,-60.6486
33.2,160.753,6.29003,0.2695,27.95,0,-60.3456
33.3,160.573,6.26164,0.269336,27.9336,0,-60.0427
33.4,160.393,6.23326,0.269172,27.9172,0,-59.7397
33.5,160.213,6.20488,0.269009,27.9009,0,-59.4368
33.6,160.034,6.17649,0.268845,27.8845,0,-59.1338
33.7,159.854,6.14811,0.268681,27.8681,0,-58.8309
33.8,159.674,6.11973,0.268517,27.8517,0,-58.5279
33.9,159.494,6.09134,0.268353,27.8353,0,-58.225
34,159.314,6.06296,0.268189,27.8189,0,-57.9221
34.1,159.132,6.03536,0.268025,27.8025,0,-57.6295
34.2,158.951,6.00777,0.26786,27.786,0,-57.3369
34.3,158.769,5.98018,0.267696,27.7696,0,-57.0443
34.4,158.588,5.95258,0.267532,27.7532,0,-56.7518
34.5,158.406,5.92499,0.267367,27.7367,0,-56.4592
34.6,158.225,5.89739,0.267203,27.7203,0,-56.1666
34.7,158.043,5.8698,0.267038,27.7038,0,-55.874
34.8,157.862,5.8422,0.266874,27.6874,0,-55.5815
34.9,157.68,5.81461,0.26671,27.671,0,-55.2889
35,157.499,5.78702,0.266545,27.6545,0,-54.9963
35.1,157.433,5.77719,0.266411,27.6411,0,-54.9252
35.2,157.366,5.76736,0.266277,27.6277,0,-54.8541
35.3,157.3,5.75753,0.266143,27.6143,0,-54.783
35.4,157.234,5.7477,0.266009,27.6009,0,-54.7119
35.5,157.167,5.73787,0.265875,27.5875,0,-54.6407
35.6,157.101,5.72804,0.265741,27.5741,0,-54.5696
35.7,157.035,5.71821,0.265607,27.5607,0,-54.4985
35.8,156.968,5.70838,0.265473,27.5473,0,-54.4274
35.9,156.902,5.69855,0.265339,27.5339,0,-54.3563
36,156.836,5.68872,0.265205,27.5205,0,-54.2852
36.1,156.944,5.7048,0.265116,27.5116,0,-54.5374
36.2,157.052,5.72088,0.265027,27.5027,0,-54.7896
36.3,157.16,5.73697,0.264937,27.4937,0,-55.0418
36.4,157.268,5.75305,0.264848,27.4848,0,-55.2941
36.5,157.376,5.76913,0.264758,27.4758,0,-55.5463
36.6,157.484,5.78521,0.264669,27.4669,0,-55.7985
36.7,157.592,5.8013,0.26458,27.458,0,-56.0507
36.8,157.7,5.81738,0.26449,27.449,0,-56.303
36.9,157.808,5.83346,0.264401,27.4401,0,-56.5552
37,157.916,5.84954,0.264312,27.4312,0,-56.8074
37.1,158.205,5.89441,0.264267,27.4267,0,-57.4277
37.2,158.495,5.93927,0.264223,27.4223,0,-58.0481
37.3,158.784,5.98413,0.264179,27.4179,0,-58.6684
37.4,159.073,6.02899,0.264135,27.4135,0,-59.2888
37.5,159.363,6.07386,0.264091,27.4091,0,-59.9091
37.6,159.652,6.11872,0.264047,27.4047,0,-60.5295
37.7,159.941,6.16358,0.264003,27.4003,0,-61.1498
37.8,160.231,6.20844,0.263959,27.3959,0,-61.7702
37.9,160.52,6.25331,0.263915,27.3915,0,-62.3905
38,160.81,6.29817,0.263871,27.3871,0,-63.0109
38.1,161.159,6.35595,0.263841,27.3841,0,-63.8092
38.2,161.508,6.41374,0.26381,27.381,0,-64.6075
38.3,161.858,6.47152,0.26378,27.378,0,-65.4058
38.4,162.207,6.52931,0.263749,27.3749,0,-66.204
38.5,162.557,6.58709,0.263719,27.3719,0,-67.0023
38.6,162.906,6.64487,0.263689,27.3689,0,-67.8006
38.7,163.255,6.70266,0.263658,27.3658,0,-68.5989
38.8,163.605,6.76044,0.263628,27.3628,0,-69.3972
38.9,163.954,6.81823,0.263597,27.3597,0,-70.1955
39,164.304,6.87601,0.263567,27.3567,0,-70.9938
39.1,164.63,6.93369,0.263527,27.3527,0,-71.8044
39.2,164.956,6.99137,0.263488,27.3488,0,-72.615
39.3,165.282,7.04905,0.263449,27.3449,0,-73.4256
39.4,165.608,7.10673,0.263409,27.3409,0,-74.2363
39.5,165.935,7.16441,0.26337,27.337,0,-75.0469
39.6,166.261,7.22209,0.26333,27.333,0,-75.8575
39.7,166.587,7.27977,0.263291,27.3291,0,-76.6681
39.8,166.913,7.33744,0.263251,27.3251,0,-77.4787
39.9,167.239,7.39512,0.263212,27.3212,0,-78.2894
40,167.566,7.4528,0.263173,27.3173,0,-79.1
40.1,167.84,7.50417,0.263115,27.3115,0,-79.8378
40.2,168.114,7.55553,0.263058,27.3058,0,-80.5757
40.3,168.388,7.60689,0.263001,27.3001,0,-81.3135
40.4,168.662,7.65826,0.262943,27.2943,0,-82.0514
40.5,168.936,7.70962,0.262886,27.2886,0,-82.7892
40.6,169.21,7.76099,0.262829,27.2829,0,-83.5271
40.7,169.484,7.81235,0.262772,27.2772,0,-84.2649
40.8,169.758,7.86371,0.262714,27.2714,0,-85.0028
40.9,170.032,7.91508,0.262657,27.2657,0,-85.7406
41,170.306,7.96644,0.2626,27.26,0,-86.4785
41.1,170.522,8.00886,0.262522,27.2522,0,-87.1025
41.2,170.738,8.05127,0.262444,27.2444,0,-87.7266
41.3,170.954,8.09369,0.262367,27.2367,0,-88.3506
41.4,171.17,8.13611,0.262289,27.2289,0,-88.9747
41.5,171.386,8.17852,0.262211,27.2211,0,-89.5987
41.6,171.601,8.22094,0.262133,27.2133,0,-90.2228
41.7,171.817,8.26335,0.262056,27.2056,0,-90.8468
41.8,172.033,8.30577,0.261978,27.1978,0,-91.4709
41.9,172.249,8.34819,0.2619,27.19,0,-92.0949
42,172.465,8.3906,0.261822,27.1822,0,-92.719
42.1,172.627,8.42353,0.261724,27.1724,0,-93.2165
42.2,172.789,8.45646,0.261627,27.1627,0,-93.7141
42.3,172.95,8.48938,0.261529,27.1529,0,-94.2116
42.4,173.112,8.52231,0.261431,27.1431,0,-94.7092
42.5,173.274,8.55524,0.261333,27.1333,0,-95.2067
42.6,173.436,8.58816,0.261235,27.1235,0,-95.7043
42.7,173.597,8.62109,0.261137,27.1137,0,-96.2019
42.8,173.759,8.65402,0.261039,27.1039,0,-96.6994
42.9,173.921,8.68694,0.260941,27.0941,0,-97.197
43,174.083,8.71987,0.260843,27.0843,0,-97.6945
43.1,174.198,8.74398,0.260727,27.0727,0,-98.071
43.2,174.313,8.7681,0.260611,27.0611,0,-98.4475
43.3,174.429,8.79221,0.260495,27.0495,0,-98.824
43.4,174.544,8.81632,0.260378,27.0378,0,-99.2005
43.5,174.66,8.84043,0.260262,27.0262,0,-99.577
43.6,174.775,8.86454,0.260146,27.0146,0,-99.9534
43.7,174.89,8.88865,0.26003,27.003,0,-100.33
43.8,175.006,8.91277,0.259913,26.9913,0,-100.706
43.9,175.121,8.93688,0.259797,26.9797,0,-101.083
44,175.237,8.96099,0.259681,26.9681,0,-101.459
44.1,175.315,8.97758,0.259549,26.9549,0,-101.73
44.2,175.393,8.99416,0.259417,26.9417,0,-102.001
44.3,175.47,9.01074,0.259285,26.9285,0,-102.272
44.4,175.548,9.02733,0.259153,26.9153,0,-102.543
