"time","Out1","Out2","Out3[1]","Out3[2]","Out4","Out5","Out6"
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.200000,0.019933,0.039867,0.001331,0.019933,0.220003,0.018667,0.017400
0.400000,0.078939,0.157878,0.010582,0.078939,0.480091,0.069339,0.059738
0.600000,0.174664,0.349329,0.035358,0.174664,0.780713,0.144059,0.113454
0.800000,0.303293,0.606587,0.082644,0.303293,1.123095,0.234989,0.166685
1.000000,0.459698,0.919395,0.158529,0.459698,1.509725,0.334524,0.209350
1.047200,0.500000,1.000000,0.181172,0.500000,1.607840,0.358473,0.216945
1.247200,0.682019,1.000000,0.299100,0.682019,2.055346,0.458713,0.235406
1.447200,0.876716,1.000000,0.454826,0.876716,2.560136,0.552158,0.227600
1.647200,1.076327,1.000000,0.650115,1.076327,3.132909,0.632999,0.189672
1.847200,1.272895,1.000000,0.885154,1.272895,3.788481,0.696309,0.119722
2.047200,1.458584,1.000000,1.158547,1.458584,4.546699,0.738166,0.017747
2.247200,1.625991,1.000000,1.467367,1.625991,5.433503,0.755758,-0.114474
2.447200,1.768441,1.000000,1.807277,1.768441,6.482140,0.747449,-0.273544
2.647200,1.880256,1.000000,2.172698,1.880256,7.734593,0.712802,-0.454651
2.847200,1.956978,1.000000,2.557036,1.956978,9.243272,0.652573,-0.651832
3.047200,1.995548,1.000000,2.952943,1.995548,11.073030,0.568647,-0.858253
3.141590,2.000000,1.000000,3.141593,2.000000,12.070349,0.521607,-0.956786
3.341590,1.980067,0.960133,3.540262,1.980067,14.522754,0.408389,-1.163289
3.541590,1.921061,0.842122,3.931011,1.921061,17.526753,0.280305,-1.360451
3.741590,1.825336,0.650671,4.306235,1.825336,21.212897,0.142205,-1.540926
3.941590,1.696707,0.393413,4.658949,1.696707,25.739961,-0.000616,-1.697939
4.141590,1.540302,0.080605,4.983064,1.540302,31.300886,-0.142636,-1.825574
4.188790,1.500000,0.000000,5.054816,1.500000,32.788477,-0.175430,-1.850861
4.388790,1.317981,0.000000,5.336887,1.317981,39.956411,-0.308850,-1.935682
4.588790,1.123284,0.000000,5.581162,1.123284,48.753140,-0.429461,-1.982206
4.788790,0.923673,0.000000,5.785873,0.923673,59.541268,-0.532544,-1.988760
4.988790,0.727105,0.000000,5.950834,0.727105,72.761934,-0.614063,-1.955230
5.188790,0.541416,0.000000,6.077441,0.541416,88.952189,-0.670828,-1.883072
5.388790,0.374009,0.000000,6.168621,0.374009,108.766298,-0.700627,-1.775263
5.588790,0.231559,0.000000,6.228711,0.231559,133.001814,-0.702311,-1.636181
5.788790,0.119744,0.000000,6.263289,0.119744,162.631496,-0.675847,-1.471438
5.988790,0.043022,0.000000,6.278951,0.043022,198.842341,-0.622316,-1.287654
6.188790,0.004452,0.000000,6.283045,0.004452,243.083315,-0.543875,-1.092203
6.283190,0.000000,0.000000,6.283185,0.000000,267.245925,-0.499066,-0.998132
6.483190,0.019933,0.039867,6.284516,0.019933,326.634913,-0.389934,-0.799802
6.683190,0.078939,0.157878,6.293767,0.078939,399.164168,-0.265195,-0.609330
6.883190,0.174664,0.349329,6.318543,0.174664,487.734550,-0.129834,-0.434333
7.083190,0.303293,0.606587,6.365829,0.303293,595.889862,0.010744,-0.281805
7.283190,0.459698,0.919395,6.441714,0.459698,727.959504,0.150928,-0.157842
7.330380,0.500000,1.000000,6.464357,0.500000,763.166253,0.183340,-0.133319
7.530380,0.682019,1.000000,6.582286,0.682019,932.224895,0.315327,-0.051366
7.730380,0.876716,1.000000,6.738011,0.876716,1138.671803,0.434763,-0.007189
7.930380,1.076327,1.000000,6.933300,1.076327,1390.782850,0.536885,-0.002558
8.130380,1.272895,1.000000,7.168339,1.272895,1698.667966,0.617617,-0.037662
8.330380,1.458584,1.000000,7.441732,1.458584,2074.677204,0.673738,-0.111108
8.530380,1.625991,1.000000,7.750552,1.625991,2533.896643,0.703009,-0.219972
8.730380,1.768441,1.000000,8.090462,1.768441,3094.754031,0.704262,-0.359918
8.930380,1.880256,1.000000,8.455884,1.880256,3779.758445,0.677444,-0.525368
9.130380,1.956978,1.000000,8.840222,1.956978,4616.403666,0.623624,-0.709731
9.330380,1.995548,1.000000,9.236128,1.995548,5638.271512,0.544946,-0.905656
9.424780,2.000000,1.000000,9.424778,2.000000,6196.327173,0.500040,-0.999919
9.624780,1.980067,0.960133,9.823447,1.980067,7567.991099,0.390732,-1.198603
9.824780,1.921061,0.842122,10.214196,1.921061,9243.353938,0.265848,-1.389364
10.000000,1.839072,0.678143,10.544021,1.839072,11013.386438,0.147548,-1.543976
