    "time",       "y",       "z"
      4.62,  2.905691, -2.306675
      4.64, 2.8577935, -2.502675
      4.66, 2.8059596, -2.698675
      4.68, 2.7502221, -2.894675
       4.7, 2.6905483, -3.090675
      4.72, 2.6269708, -3.286675
      4.74,  2.559457, -3.482675
      4.76, 2.4880395, -3.678675
      4.78, 2.4126856, -3.874675
       4.8, 2.3334281, -4.070675
      4.82, 2.2502343, -4.266675
      4.84, 2.1631368, -4.462675
      4.86,  2.072103, -4.658675
      4.88, 1.9771655, -4.854675
       4.9, 1.8782916, -5.050675
      4.92, 1.7755141, -5.246675
      4.94, 1.6688003, -5.442675
      4.96, 1.5581828, -5.638675
      4.98,  1.443629, -5.834675
         5, 1.3251715, -6.030675
      5.02, 1.2027776, -6.226675
      5.04, 1.0764801, -6.422675
      5.06,0.94624632, -6.618675
      5.08,0.81210882, -6.814675
       5.1,0.67403498, -7.010675
      5.12,0.53205748, -7.206675
      5.14,0.38615998, -7.402675
      5.16,0.23632615, -7.598675
      5.18,0.08258865, -7.794675
       5.2,0.035686667, 5.8558063
      5.22,0.15103879, 5.6598063
      5.24,0.26245458, 5.4638063
      5.26,0.36996671, 5.2678063
      5.28, 0.4735425, 5.0718063
       5.3,0.57321462, 4.8758063
      5.32,0.66895042, 4.6798063
      5.34,0.76078254, 4.4838063
      5.36,0.84867833, 4.2878063
      5.38,0.93267046, 4.0918063
       5.4, 1.0127262, 3.8958063
      5.42, 1.0888784, 3.6998063
      5.44, 1.1610942, 3.5038063
      5.46, 1.2294063, 3.3078063
      5.48, 1.2937821, 3.1118063
       5.5, 1.3542542, 2.9158063
      5.52,   1.41079, 2.7198063
      5.54, 1.4634221, 2.5238063
      5.56, 1.5121179, 2.3278063
      5.58,   1.55691, 2.1318063
       5.6, 1.5977658, 1.9358063
      5.62,  1.634718, 1.7398063
      5.64, 1.6677501, 1.5438063
      5.66, 1.6968459, 1.3478063
      5.68,  1.722038, 1.1518063
       5.7, 1.7432938,0.95580625
      5.72, 1.7606459,0.75980625
      5.74, 1.7740617,0.56380625
      5.76, 1.7835738,0.36780625
      5.78, 1.7891496,0.17180625
       5.8, 1.7908217,-0.02419375
      5.82, 1.7885575,-0.22019375
      5.84, 1.7823897,-0.41619375
      5.86, 1.7722855,-0.61219375
      5.88, 1.7582776,-0.80819375
       5.9, 1.7403334,-1.0041937
      5.92, 1.7184855,-1.2001937
      5.94, 1.6927013,-1.3961937
      5.96, 1.6630134,-1.5921937
      5.98, 1.6293892,-1.7881937
         6, 1.5918613,-1.9841937
      6.02, 1.5503971,-2.1801937
      6.04, 1.5050292,-2.3761937
      6.06,  1.455725,-2.5721937
      6.08, 1.4025172,-2.7681937
       6.1,  1.345373,-2.9641937
      6.12, 1.2843251,-3.1601937
      6.14, 1.2193409,-3.3561937
      6.16,  1.150453,-3.5521937
      6.18, 1.0776451,-3.7481937
       6.2, 1.0009009,-3.9441937
      6.22,0.92025304,-4.1401937
      6.24,0.83566883,-4.3361937
      6.26,0.74718096,-4.5321937
      6.28,0.65475675,-4.7281937
       6.3,0.55842887,-4.9241937
      6.32,0.45816467,-5.1201937
      6.34,0.35399679,-5.3161937
      6.36,0.24589258,-5.5121937
      6.38,0.13388471,-5.7081937
       6.4, 0.0179405,-5.9041937
      6.42,0.06450765, 4.3007453
      6.44,0.14874222, 4.1047453
      6.46,0.22907313, 3.9087453
      6.48, 0.3054677, 3.7127453
       6.5,0.37795861, 3.5167453
      6.52,0.44651318, 3.3207453
      6.54,0.51116409, 3.1247453
      6.56,0.57187866, 2.9287453
      6.58,0.62868957, 2.7327453
       6.6,0.68156414, 2.5367453
      6.62,0.73053505, 2.3407453
      6.64,0.77556962, 2.1447453
      6.66,0.81670052, 1.9487453
      6.68,0.85391143, 1.7527453
       6.7,  0.887186, 1.5567453
      6.72,0.91655691, 1.3607453
      6.74,0.94199148, 1.1647453
      6.76,0.96352239,0.96874531
      6.78,0.98111696,0.77274531
       6.8,0.99480787,0.57674531
      6.82, 1.0045624,0.38074531
      6.84, 1.0104133,0.18474531
      6.86, 1.0123279,-0.011254688
      6.88, 1.0103388,-0.20725469
       6.9, 1.0044134,-0.40325469
      6.92,0.99458431,-0.59925469
      6.94,0.98081888,-0.79525469
      6.96,0.96314979,-0.99125469
      6.98,0.94154436,-1.1872547
         7,0.91603526,-1.3832547
      7.02,0.88658984,-1.5792547
      7.04,0.85324074,-1.7752547
      7.06,0.81595532,-1.9712547
      7.08,0.77476622,-2.1672547
       7.1, 0.7296408,-2.3632547
      7.12, 0.6806117,-2.5592547
      7.14,0.62764627,-2.7552547
      7.16,0.57077718,-2.9512547
      7.18,0.50998809,-3.1472547
       7.2,0.44526266,-3.3432547
      7.22,0.37663357,-3.5392547
      7.24,0.30406814,-3.7352547
      7.26,0.22759905,-3.9312547
      7.28,0.14719362,-4.1272547
       7.3,0.062884525,-4.3232547
      7.32,0.0059994807,  3.320841
      7.34,0.070652301,  3.124841
      7.36,0.13136879,  2.928841
      7.38,0.18818161,  2.732841
       7.4, 0.2410581,  2.536841
      7.42,0.29003092,  2.340841
      7.44, 0.3350674,  2.144841
      7.46,0.37620022,  1.948841
      7.48,0.41339671,  1.752841
       7.5,0.44668953,  1.556841
      7.52,0.47604602,  1.360841
      7.54,0.50149884,  1.164841
      7.56,0.52301532,0.96884102
      7.58,0.54062814,0.77284102
       7.6,0.55430463,0.57684102
      7.62,0.56407745,0.38084102
      7.64,0.56991394,0.18484102
      7.66,0.57184676,-0.011158984
      7.68,0.56985958,-0.20715898
       7.7,0.56393607,-0.40315898
      7.72,0.55410889,-0.59915898
      7.74,0.54034537,-0.79515898
      7.76,0.52267819,-0.99115898
      7.78,0.50107468, -1.187159
       7.8, 0.4755675, -1.383159
      7.82,0.44612399, -1.579159
      7.84,0.41277681, -1.775159
      7.86, 0.3754933, -1.971159
      7.88,0.33430612, -2.167159
       7.9, 0.2891826, -2.363159
      7.92,0.24015542, -2.559159
      7.94,0.18719191, -2.755159
      7.96,0.13032473, -2.951159
      7.98,0.069521218, -3.147159
         8,0.004814038, -3.343159
      8.02,0.042113766, 2.3456692
      8.04,0.087246818, 2.1496692
      8.06, 0.1284762, 1.9536692
      8.08,0.16578559, 1.7576692
       8.1,0.19917497, 1.5616692
      8.12,0.22862802, 1.3656692
      8.14,0.25417741, 1.1696692
      8.16,0.27580679,0.97366924
      8.18,0.29351618,0.77766924
       8.2,0.30730556,0.58166924
      8.22,0.31715861,0.38566924
      8.24,  0.323108,0.18966924
      8.26,0.32513738,-0.0063307617
      8.28,0.32324677,-0.20233076
       8.3,0.31741982,-0.39833076
      8.32, 0.3076892,-0.59433076
      8.34,0.29403859,-0.79033076
      8.36,0.27646797,-0.98633076
      8.38,0.25496103,-1.1823308
       8.4,0.22955041,-1.3783308
      8.42,0.20021979,-1.5743308
      8.44,0.16696918,-1.7703308
      8.46,0.12978223,-1.9663308
      8.48,0.088691616,-2.1623308
       8.5,0.043681001,-2.3583308
      8.52,0.0036219431, 1.8814481
      8.54,0.039470571, 1.6854481
      8.56,0.071415533, 1.4894481
      8.58,0.099440494, 1.2934481
       8.6,0.12354546, 1.0974481
      8.62,0.14371408,0.90144807
      8.64,0.15997905,0.70544807
      8.66,0.17232401,0.50944807
      8.68,0.18074897,0.31344807
       8.7, 0.1852376,0.11744807
      8.72,0.18582256,-0.078551929
      8.74,0.18248752,-0.27455193
      8.76,0.17523248,-0.47055193
      8.78,0.16405744,-0.66655193
       8.8,0.14894607,-0.86255193
      8.82,0.12993103,-1.0585519
      8.84,0.10699599,-1.2545519
      8.86,0.080140954,-1.4505519
      8.88,0.049349582,-1.6465519
       8.9,0.014654544,-1.8425519
      8.92,0.016379495, 1.3231139
      8.94,0.041077774, 1.1271139
      8.96,0.06183972,0.93111395
      8.98,0.078697999,0.73511395
         9,0.091636278,0.53911395
      9.02,0.10065456,0.34311395
      9.04, 0.1057365,0.14711395
      9.06,0.10691478,-0.048886053
      9.08,0.10417306,-0.24488605
       9.1,0.097511339,-0.44088605
      9.12,0.086913285,-0.63688605
      9.14,0.072411564,-0.83288605
      9.16,0.053989843,-1.0288861
      9.18,0.031648122,-1.2248861
       9.2,0.0053700672,-1.4208861
      9.22,0.016070756,0.93826454
      9.24,0.033072046,0.74226454
      9.26,0.046153337,0.54626454
      9.28,0.055314628,0.35026454
       9.3,0.060539585,0.15426454
      9.32,0.061860876,-0.04173546
      9.34,0.059262167,-0.23773546
      9.36,0.052743458,-0.43373546
      9.38,0.042288415,-0.62973546
       9.4,0.027929706,-0.82573546
      9.42,0.009650997,-1.0217355
      9.44,0.0070476583,0.74180159
      9.46,0.020103357,0.54580159
      9.48,0.029255389,0.34980159
       9.5,0.034487421,0.15380159
      9.52,0.035799453,-0.042198405
      9.54,0.033175151,-0.23819841
      9.56,0.026647183,-0.43419841
      9.58,0.016199215,-0.63019841
       9.6,0.0018312468,-0.82619841
      9.62,0.0077581008, 0.4922488
      9.64,0.015839077, 0.2962488
      9.66,0.020000053, 0.1002488
      9.68,0.020241029,-0.095751196
       9.7,0.016545672,-0.2917512
      9.72,0.0089466478,-0.4877512
      9.74,-0.00024784693, 0.4785134
      9.76,0.007558421, 0.2825134
      9.78,0.011444689,0.086513397
       9.8,0.011394624,-0.1094866
      9.82,0.0074408915,-0.3054866
      9.84,-0.00043284055,0.37611495
      9.86,0.0053254585,0.18011495
      9.88,0.0071474242,-0.015885048
       9.9,0.0050657232,-0.21188505
      9.92,0.00042301995,0.27161379
      9.94,0.0040912957,0.075613786
      9.96,0.0038232381,-0.12038621
      9.98,-0.00034848623,0.23728966
        10,0.002633307,0.041289661
