"time","TRes"
0,293.15
0.02,293.35
0.04,293.549
0.06,293.747
0.08,293.946
0.1,294.143
0.12,294.34
0.14,294.536
0.16,294.732
0.18,294.928
0.2,295.122
0.22,295.317
0.24,295.51
0.261,295.713
0.281,295.906
0.301,296.098
0.321,296.289
0.341,296.48
0.361,296.671
0.381,296.861
0.401,297.05
0.421,297.239
0.441,297.427
0.461,297.615
0.481,297.803
0.502,297.999
0.522,298.185
0.542,298.371
0.562,298.556
0.582,298.741
0.602,298.925
0.622,299.109
0.642,299.141
0.662,299.129
0.682,299.117
0.702,299.105
0.722,299.093
0.742,299.081
0.762,299.069
0.782,299.057
0.802,299.046
0.822,299.034
0.842,299.022
0.862,299.01
0.882,298.999
0.902,298.987
0.922,298.975
0.942,298.964
0.962,298.952
0.982,298.94
1.003,298.928
1.024,298.916
1.045,298.904
1.066,298.892
1.087,298.88
1.108,298.868
1.129,298.856
1.15,298.844
1.171,298.832
1.192,298.82
1.213,298.808
1.234,298.796
1.255,298.785
1.276,298.773
1.297,298.761
1.318,298.749
1.339,298.737
1.36,298.726
1.381,298.714
1.402,298.702
1.423,298.691
1.444,298.679
1.465,298.667
1.486,298.656
1.507,298.644
1.528,298.633
1.549,298.621
1.57,298.61
1.591,298.598
1.612,298.587
1.633,298.576
1.654,298.564
1.675,298.553
1.696,298.541
1.717,298.53
1.738,298.519
1.759,298.508
1.78,298.496
1.801,298.485
1.822,298.474
1.843,298.463
1.864,298.452
1.885,298.44
1.906,298.429
1.927,298.418
1.948,298.407
1.969,298.396
1.99,298.385
2.011,298.374
2.032,298.363
2.053,298.352
2.074,298.341
2.095,298.331
2.116,298.32
2.137,298.309
2.158,298.298
2.179,298.287
2.2,298.276
2.221,298.266
2.242,298.255
2.263,298.244
2.284,298.439
2.305,298.633
2.326,298.827
2.347,299.02
2.368,299.213
2.389,299.405
2.41,299.597
2.431,299.788
2.452,299.978
2.473,300.168
2.494,300.357
2.515,300.546
2.536,300.735
2.557,300.922
2.578,301.109
2.599,301.296
2.62,301.482
2.641,301.668
2.662,301.853
2.683,301.946
2.704,301.927
2.725,301.909
2.746,301.891
2.767,301.872
2.788,301.854
2.809,301.836
2.83,301.817
2.851,301.799
2.872,301.781
2.893,301.763
2.914,301.745
2.935,301.727
2.956,301.709
2.977,301.691
2.998,301.673
3.019,301.655
3.04,301.637
3.061,301.62
3.082,301.708
3.103,301.893
3.124,302.078
3.145,302.261
3.166,302.445
3.187,302.628
3.208,302.81
3.229,302.992
3.25,303.173
3.271,303.354
3.292,303.534
3.313,303.714
3.334,303.893
3.355,304.071
3.376,304.25
3.397,304.427
3.418,304.604
3.439,304.781
3.46,304.957
3.481,305.133
3.502,305.308
3.523,305.483
3.544,305.481
3.565,305.456
3.586,305.43
3.607,305.404
3.628,305.378
3.649,305.353
3.67,305.327
3.691,305.302
3.712,305.276
3.733,305.251
3.754,305.225
3.775,305.2
3.796,305.175
3.817,305.149
3.838,305.124
3.859,305.099
3.88,305.074
3.901,305.087
3.922,305.262
3.943,305.437
3.964,305.612
3.985,305.785
4.005,305.95
4.025,306.115
4.045,306.279
4.065,306.443
4.085,306.606
4.105,306.769
4.125,306.931
4.145,307.093
4.165,307.255
4.185,307.416
4.205,307.577
4.225,307.737
4.245,307.897
4.265,308.056
4.285,308.215
4.305,308.373
4.325,308.531
4.345,308.689
4.365,308.846
4.385,309.003
4.405,309.159
4.425,309.151
4.445,309.119
4.465,309.087
4.485,309.055
4.505,309.024
4.525,308.992
4.545,308.96
4.565,308.929
4.585,308.897
4.605,308.866
4.625,308.834
4.645,308.803
4.665,308.772
4.685,308.741
4.705,308.709
4.725,308.678
4.745,308.647
4.765,308.701
4.785,308.858
4.805,309.015
4.825,309.171
4.845,309.327
4.865,309.483
4.885,309.638
4.905,309.793
4.925,309.947
4.945,310.101
4.965,310.254
4.985,310.407
5.005,310.56
5.025,310.712
5.045,310.864
5.065,311.015
5.085,311.166
5.105,311.316
5.125,311.467
5.145,311.616
5.165,311.766
5.185,311.915
5.205,312.063
5.225,312.211
5.245,312.359
5.265,312.507
5.285,312.653
5.305,312.8
5.325,312.946
5.345,313.07
5.365,313.031
5.385,312.991
5.405,312.951
5.425,312.912
5.445,312.872
5.465,312.833
5.485,312.793
5.505,312.754
5.525,312.715
5.545,312.676
5.565,312.637
5.585,312.598
5.605,312.559
5.625,312.52
5.645,312.482
5.665,312.443
5.685,312.553
5.705,312.7
5.725,312.846
5.745,312.992
5.765,313.138
5.785,313.283
5.805,313.428
5.825,313.573
5.845,313.717
5.865,313.861
5.885,314.004
5.905,314.147
5.925,314.29
5.945,314.432
5.965,314.574
5.985,314.715
6.005,314.856
6.025,314.997
6.045,315.137
6.065,315.277
6.085,315.417
6.105,315.556
6.125,315.695
6.145,315.833
6.165,315.971
6.185,316.109
6.205,316.246
6.225,316.383
6.245,316.52
6.265,316.656
6.285,316.792
6.305,316.928
6.325,317.063
6.345,317.198
6.365,317.332
6.385,317.291
6.405,317.243
6.425,317.195
