"time","PistonPosition","ExtendPressure","RetractPressure","ExtendFlow","RetractFlow"
0.75,-9.65658E-05,33.56018951,67.11246076,0.003092235,0.006032267
0.76,-9.65862E-05,33.56096262,67.11400783,0.003075832,0.005999098
0.77,-9.6609E-05,33.56173175,67.11554632,0.00305967,0.005965949
0.78,-9.66318E-05,33.56249685,67.1170763,0.003043691,0.00593289
0.79,-9.66529E-05,33.5632579,67.11859782,0.003027837,0.005899954
0.8,-9.6671E-05,33.56401488,67.12011095,0.003012074,0.005867203
0.81,-9.66852E-05,33.56476778,67.12161575,0.002996378,0.005834681
0.82,-9.66951E-05,33.56551659,67.1231123,0.002980706,0.005802375
0.83,-9.67006E-05,33.5662613,67.12460066,0.002965044,0.005770303
0.84,-9.67016E-05,33.56700193,67.12608089,0.002949392,0.005738492
0.85,-9.66984E-05,33.56773848,67.12755305,0.002933747,0.005706941
0.86,-9.66915E-05,33.56847098,67.12901719,0.00291811,0.005675652
0.87,-9.66814E-05,33.56919944,67.13047338,0.002902478,0.005644601
0.88,-9.66684E-05,33.56992388,67.13192167,0.002886857,0.005613777
0.89,-9.66533E-05,33.57064433,67.1333621,0.002871264,0.005583189
0.9,-9.66366E-05,33.57136081,67.13479473,0.002855708,0.005552822
0.91,-9.66186E-05,33.57207336,67.13621959,0.002840196,0.005522665
0.92,-9.65999E-05,33.57278201,67.13763673,0.002824737,0.005492704
0.93,-9.65807E-05,33.57348677,67.1390462,0.002809329,0.005462907
0.94,-9.65616E-05,33.57418768,67.14044803,0.002794,0.005433308
0.95,-9.65426E-05,33.57488477,67.14184226,0.002778749,0.005403883
0.96,-9.65239E-05,33.57557807,67.14322894,0.002763573,0.005374611
0.97,-9.65058E-05,33.57626759,67.14460809,0.002748478,0.005345489
0.98,-9.64882E-05,33.57695336,67.14597977,0.002733474,0.005316527
0.99,-9.64712E-05,33.57763541,67.147344,0.002718558,0.005287713
1,-9.64549E-05,33.57831376,67.14870083,0.002703731,0.005259043
1.01,-8.45486E-05,33.58593193,67.14269208,0.13114645,-0.123168327
1.02,0.000399304,33.6876525,67.03097431,0.963403324,-0.954906867
1.03,0.00332329,33.99391867,66.66234456,2.368014514,-2.357490952
1.04,0.01128538,34.41372458,66.08119537,3.383811618,-3.364758067
1.05,0.025493461,34.85687771,65.35848934,4.413912661,-4.379824316
1.06,0.046577654,35.29494116,64.51328331,5.400530948,-5.342080371
1.07,0.074843799,35.70220043,63.56879436,6.320570374,-6.225873318
1.08,0.110311587,36.05989205,62.5472037,7.164832285,-7.020085318
1.09,0.152781691,36.3561017,61.46828071,7.930791504,-7.721071253
1.1,0.201900291,36.58461335,60.34911228,8.619763809,-8.329837481
1.11,0.257213464,36.7436214,59.2041779,9.235375743,-8.85042526
1.12,0.318210201,36.83455764,58.04555516,9.782588664,-9.28879098
1.13,0.384355628,36.86109426,56.8831739,10.26703694,-9.65198429
1.14,0.455115002,36.82834823,55.72508168,10.69459347,-9.947552021
1.15,0.529970781,36.74226013,54.57770331,11.0710777,-10.18310718
1.16,0.608433988,36.60912803,53.44608347,11.40207028,-10.36603029
1.17,0.690051098,36.43527316,52.33410609,11.69280334,-10.50327524
1.18,0.774407723,36.22680572,51.24469102,11.94810042,-10.60125208
1.19,0.861129789,35.9894741,50.17996507,12.17235295,-10.6657695
1.2,0.949883073,35.72857361,49.1414102,12.36951893,-10.70201808
1.21,1.040371553,35.4489012,48.12998935,12.54313693,-10.71458286
1.22,1.132335039,35.15474242,47.14625245,12.69634912,-10.70747443
1.23,1.225546364,34.84988086,46.1904247,12.83192918,-10.68417139
1.24,1.319808402,34.53762222,45.26247939,12.95231327,-10.64766867
1.25,1.414951036,34.22082733,44.36219734,13.05963032,-10.60052771
1.26,1.510828213,33.90195018,43.4892152,13.15573445,-10.54492603
1.27,1.607315149,33.58307741,42.64306391,13.24223054,-10.4827045
1.28,1.704305727,33.26596801,41.82319937,13.32050738,-10.41541117
1.29,1.801710113,32.95209131,41.02902655,13.39175719,-10.34434123
1.3,1.899452601,32.64266255,40.25991817,13.45700351,-10.27057292
1.31,1.997469674,32.33867561,39.51522901,13.51712021,-10.19499931
1.32,2.095708291,32.04093296,38.79430671,13.57285105,-10.11835631
1.33,2.194124363,31.75007201,38.09649974,13.62482753,-10.04124698
1.34,2.292681435,31.46658915,37.42116319,13.67358288,-9.964162607
1.35,2.391349517,31.1908604,36.76766276,13.71956795,-9.887500794
1.36,2.490104087,30.92315977,36.13537749,13.76315959,-9.811580935
1.37,2.588925222,30.66367526,35.5237014,13.8046748,-9.736657374
1.38,2.68779685,30.41252239,34.93204442,13.8443777,-9.662930538
1.39,2.786706118,30.16975647,34.35983272,13.88248729,-9.590556325
1.4,2.885642845,29.93538243,33.80650866,13.91918708,-9.519653987
1.41,2.98459906,29.70936375,33.27153045,13.95462607,-9.450312716
1.42,3.083568617,29.49162982,32.75437161,13.98893002,-9.382597136
1.43,3.182546859,29.28208215,32.25452042,14.02219976,-9.316551861
1.44,3.281530347,29.08059996,31.77147916,14.05451942,-9.252205263
1.45,3.380516625,28.88704428,31.30476347,14.08595798,-9.189572587
1.46,3.47950403,28.70126226,30.85390167,14.11657022,-9.128658501
1.47,3.578491528,28.52308976,30.41843409,14.14640255,-9.069459188
1.48,3.677478588,28.35235449,29.99791249,14.17549251,-9.011964054
1.49,3.776465064,28.18887795,29.59189953,14.20386989,-8.95615712
1.5,3.875451111,28.03247739,29.19996826,14.23155962,-8.902018145
1.51,3.974437111,27.88296732,28.82170166,14.25858308,-8.849523538
1.52,4.073423611,27.74016066,28.45669231,14.28495713,-8.798647098
1.53,4.172411278,27.60387,28.10454201,14.31069532,-8.749360597
1.54,4.271400856,27.47390823,27.76486149,14.33581089,-8.701634259
1.55,4.37039314,27.35008939,27.43727022,14.36031479,-8.655437141
1.56,4.469388945,27.23222925,27.1213961,14.3842155,-8.610737437
1.57,4.568389094,27.12014567,26.81687538,14.40752204,-8.56750272
1.58,4.667394397,27.013659,26.52335243,14.43024313,-8.525700135
1.59,4.766405643,26.91259249,26.24047966,14.4523855,-8.48529656
1.6,4.86542359,26.81677244,25.96791736,14.47395634,-8.446258732
1.61,4.964448958,26.72602833,25.70533365,14.49496382,-8.408553344
1.62,5.063482427,26.64019314,25.45240435,14.51541468,-8.372147133
1.63,5.16252463,26.55910338,25.20881293,14.53531547,-8.337006951
1.64,5.261576156,26.48259911,24.97425045,14.55467459,-8.303099817
1.65,5.360637544,26.41052411,24.74841544,14.57349933,-8.270392972
1.66,5.459709287,26.34272585,24.53101389,14.59179662,-8.238853915
1.67,5.558791831,26.27905565,24.32175917,14.60957497,-8.208450444
1.68,5.657885574,26.21936845,24.12037197,14.6268425,-8.179150688
1.69,5.756990871,26.16352301,23.92658021,14.64360679,-8.150923136
1.7,5.856108031,26.11138192,23.74011899,14.6598764,-8.123736659
1.71,5.955237322,26.06281139,23.56073054,14.67566041,-8.097560545
1.72,6.054378972,26.01768139,23.38816411,14.69096712,-8.07236451
1.73,6.153533168,25.97586562,23.2221759,14.70580483,-8.048118725
1.74,6.252700063,25.93724133,23.062529,14.7201835,-8.024793834
1.75,6.351879772,25.90168947,22.90899327,14.73411209,-8.002360972
1.76,6.451072381,25.86909451,22.76134527,14.74759884,-7.98079178
1.77,6.55027794,25.83934443,22.61936817,14.76065396,-7.960058422
1.78,6.649496473,25.81233068,22.48285164,14.7732869,-7.940133596
1.79,6.748727976,25.7879481,22.35159172,14.78550634,-7.920990548
1.8,6.847972418,25.76609498,22.22539079,14.79732204,-7.902603083
1.81,6.947229746,25.74667275,22.10405739,14.8087439,-7.884945571
1.82,7.046499883,25.7295861,21.9874061,14.81978087,-7.867992958
1.83,7.145782733,25.71474301,21.8752575,14.8304422,-7.851720772
1.84,7.245078181,25.70205442,21.76743798,14.84073805,-7.836105129
1.85,7.344386093,25.69143432,21.66377963,14.85067763,-7.821122733
1.86,7.443706321,25.68279973,21.56412016,14.86026941,-7.806750882
1.87,7.543038701,25.6760705,21.46830273,14.86952362,-7.792967468
1.88,7.642383058,25.67116933,21.37617582,14.87844968,-7.779750979
1.89,7.741739202,25.66802167,21.28759316,14.88705549,-7.767080494
1.9,7.841106935,25.66655568,21.20241353,14.89535088,-7.754935683
1.91,7.940486049,25.6667021,21.1205007,14.90334514,-7.743296804
1.92,8.039876328,25.66839419,21.04172323,14.91104639,-7.732144697
1.93,8.139277549,25.67156783,20.96595442,14.91846324,-7.721460781
1.94,8.238689482,25.67616112,20.89307213,14.92560503,-7.711227045
1.95,8.338111894,25.68211458,20.82295867,14.93247986,-7.701426041
1.96,8.437544545,25.68937099,20.75550065,14.93909517,-7.692040879
1.97,8.536987194,25.69787532,20.6905889,14.94546019,-7.683055213
1.98,8.636439596,25.70757464,20.62811832,14.95158286,-7.674453239
1.99,8.735901505,25.71841812,20.56798776,14.95747012,-7.666219682
2,8.835372673,25.73035697,20.51009989,14.96313032,-7.658339787
2.01,8.934855916,25.74550932,20.45322496,15.00815852,-7.670977227
2.02,9.034468863,25.79143362,20.38285114,15.26801327,-7.792547436
2.03,9.134711583,25.90545262,20.27967849,15.72096412,-8.009529014
2.04,9.236334076,26.09271334,20.14163808,16.2511272,-8.261743707
2.05,9.340021504,26.33746533,19.97770166,16.79303134,-8.516216703
2.06,9.446263178,26.62044709,19.79857291,17.32018111,-8.760411694
2.07,9.555353355,26.92528478,19.61326462,17.82104383,-8.989494265
2.08,9.66742942,27.23942254,19.42860055,18.28983135,-9.20147349
2.09,9.782511595,27.55367,19.24946451,18.7238096,-9.395780422
2.1,9.900536451,27.86155849,19.07916021,19.1222094,-9.572695577
2.11,10.02138356,28.15874259,18.91975244,19.48555853,-9.733007305
2.12,10.14489606,28.44249157,18.77236273,19.81522332,-9.877787451
2.13,10.27089613,28.71127565,18.63741415,20.11308774,-10.00824361
2.14,10.39919635,28.96443853,18.51482811,20.38132638,-10.12562251
2.15,10.52960786,29.20194309,18.40417938,20.62224384,-10.23114826
2.16,10.66194595,29.42417736,18.30481526,20.83816339,-10.32598497
2.17,10.79603385,29.63180821,18.21594611,21.0313516,-10.41121596
2.18,10.93170502,29.82567326,18.13671209,21.20397,-10.48783439
2.19,11.06880446,30.00670222,18.06623141,21.35804609,-10.55674125
2.2,11.20718924,30.17586082,18.00363419,21.49545817,-10.61874782
2.21,11.3467285,30.33411193,17.94808516,21.61793002,-10.67458099
2.22,11.48730315,30.48238959,17.89879806,21.72703211,-10.72488979
2.23,11.62880526,30.62158238,17.85504385,21.82418723,-10.77025255
2.24,11.77113741,30.7525237,17.81615459,21.91067862,-10.811184
2.25,11.91421188,30.87598688,17.78152401,21.98765942,-10.8481421
2.26,12.05794985,30.99268393,17.75060609,22.05616424,-10.88153433
2.27,12.20228065,31.10326615,17.72291221,22.11711668,-10.91172343
2.28,12.347141,31.20832661,17.69800742,22.17134442,-10.93903259
2.29,12.49247427,31.30840401,17.67550634,22.21958423,-10.96375001
2.3,12.63822984,31.40398478,17.65506886,22.26249056,-10.98613301
2.31,12.78436246,31.49550908,17.63639575,22.30065191,-11.00641151
2.32,12.93083172,31.58337373,17.6192247,22.33458693,-11.02479131
2.33,13.07760155,31.66793612,17.60332636,22.36476058,-11.04145676
2.34,13.22463971,31.74951812,17.58850068,22.39158507,-11.05657319
2.35,13.37191745,31.82840955,17.57457366,22.41542808,-11.07028906
2.36,13.51940907,31.90487096,17.5613943,22.43661615,-11.08273782
2.37,13.66709164,31.9791372,17.54883187,22.45544086,-11.09403953
2.38,13.81494467,32.05141931,17.53677352,22.47216061,-11.10430233
2.39,13.96294986,32.12190764,17.52512201,22.48700675,-11.11362368
2.4,14.11109088,32.19077332,17.51379384,22.50018396,-11.12209151
2.41,14.25935312,32.25817097,17.50271752,22.51187624,-11.12978522
2.42,14.40772354,32.3242395,17.49183202,22.52224488,-11.13677652
2.43,14.55619049,32.38910453,17.48108544,22.53143686,-11.14313026
2.44,14.70474356,32.45287932,17.47043386,22.53957999,-11.1489051
2.45,14.85337342,32.51566617,17.45984024,22.54679093,-11.15415413
2.46,15.00207176,32.57755728,17.44927357,22.5531707,-11.15892544
2.47,15.15083114,32.63863626,17.43870798,22.55881272,-11.16326259
2.48,15.29964492,32.69897843,17.42812216,22.5637967,-11.16720507
2.49,15.44850714,32.7586522,17.41749864,22.56819739,-11.17078868
2.5,15.5974125,32.81771914,17.4068233,22.57207735,-11.17404591
2.51,15.74635624,32.87623528,17.39608488,22.57549661,-11.17700623
2.52,15.89533412,32.93425112,17.38527459,22.57850427,-11.17969641
2.53,16.04434234,32.99181254,17.37438573,22.58114853,-11.18214074
2.54,16.19337751,33.04896109,17.36341339,22.58346816,-11.18436129
2.55,16.34243659,33.10573453,17.35235417,22.58550186,-11.1863781
2.56,16.49151688,33.16216695,17.34120598,22.58727961,-11.18820942
2.57,16.64061595,33.21828937,17.32996777,22.58883264,-11.1898718
2.58,16.78973164,33.27412982,17.3186394,22.59018421,-11.19138029
2.59,16.93886201,33.3297139,17.30722148,22.59135988,-11.19274861
2.6,17.08800534,33.38506475,17.29571521,22.59237747,-11.1939892
2.61,17.23716009,33.44020341,17.2841223,22.5932576,-11.1951134
2.62,17.38632487,33.49514908,17.27244486,22.59401415,-11.19613153
2.63,17.53549847,33.54991902,17.26068531,22.59466337,-11.19705298
2.64,17.68467979,33.60452901,17.24884629,22.59521598,-11.19788628
2.65,17.83386783,33.65899336,17.23693064,22.59568547,-11.19863922
2.66,17.98306175,33.71332518,17.22494131,22.59607987,-11.19931888
2.67,18.13226074,33.76753628,17.21288132,22.59641021,-11.19993172
2.68,18.28146413,33.82163749,17.20075376,22.59668212,-11.20048361
2.69,18.43067129,33.8756385,17.18856172,22.59690478,-11.2009799
2.7,18.57988168,33.92954836,17.17630825,22.59708246,-11.20142547
2.71,18.7290948,33.983375,17.16399641,22.59722226,-11.20182476
2.72,18.87831022,34.03712595,17.15162914,22.59732777,-11.20218183
2.73,19.02752755,34.09080784,17.13920937,22.59740471,-11.20250037
2.74,19.17674644,34.14442692,17.12673993,22.59745528,-11.20278374
2.75,19.32596659,34.19798858,17.11422357,22.59748435,-11.20303501
2.76,19.47518773,34.25149801,17.10166292,22.5974933,-11.20325699
2.77,19.62440961,34.3049597,17.08906053,22.59748665,-11.20345221
2.78,19.77363202,34.3583781,17.07641886,22.5974648,-11.20362301
2.79,19.92285477,34.41175667,17.06374024,22.59743105,-11.20377152
2.8,20.07207768,34.46509917,17.0510269,22.59738642,-11.20389965
2.81,20.22130063,34.51840864,17.03828097,22.59733312,-11.20400919
2.82,20.37052346,34.57168807,17.0255045,22.59727175,-11.20410173
2.83,20.51974606,34.62493994,17.01269939,22.5972043,-11.20417876
2.84,20.66896833,34.67816683,16.99986748,22.59713111,-11.20424161
2.85,20.81819018,34.73137073,16.98701049,22.59705349,-11.20429151
2.86,20.96741153,34.78455386,16.97413007,22.59697223,-11.20432957
2.87,21.11663231,34.83771786,16.96122776,22.59688774,-11.20435681
2.88,21.26585245,34.89086451,16.94830502,22.59680085,-11.20437417
2.89,21.4150719,34.94399513,16.93536323,22.59671174,-11.20438249
2.9,21.56429061,34.99711127,16.92240366,22.59662133,-11.20438254
2.91,21.71350854,35.05021403,16.90942755,22.59652947,-11.20437503
2.92,21.86272566,35.10330476,16.89643603,22.59643705,-11.20436062
2.93,22.01194192,35.15638428,16.88343019,22.59634361,-11.20433989
2.94,22.16115731,35.20945373,16.87041102,22.59625032,-11.20431337
2.95,22.31037179,35.26251377,16.85737948,22.59615607,-11.20428157
2.96,22.45958534,35.3155653,16.84433643,22.59606244,-11.20424491
2.97,22.60879796,35.36860896,16.8312827,22.59596824,-11.20420383
2.98,22.75800961,35.42164558,16.81821907,22.59587508,-11.20415868
2.99,22.90722029,35.47467559,16.80514628,22.59578128,-11.20410981
3,23.05642998,35.52769963,16.79206498,22.59568862,-11.20405755
3.01,23.20563024,35.57472619,16.782017,22.48620428,-11.14999391
3.02,23.35449824,35.53977329,16.81322479,21.78686066,-10.80789739
3.03,23.5016705,35.32055424,16.93561183,20.55976662,-10.21518791
3.04,23.64510634,34.9019483,17.15383592,19.11390692,-9.524155284
3.05,23.78292471,34.3240024,17.44546932,17.61707589,-8.812171131
3.06,23.9137381,33.63546866,17.78519047,16.13396563,-8.105926355
3.07,24.03664343,32.87764667,18.15262371,14.69290437,-7.416156153
3.08,24.1511253,32.08262504,18.53271577,13.31034388,-6.749501627
3.09,24.25696275,31.2747758,18.91458854,11.99712353,-6.111004974
3.1,24.35415492,30.47242327,19.29044852,10.76039476,-5.504571922
3.11,24.44286385,29.68920362,19.65475976,9.604578978,-4.933115047
3.12,24.52337067,28.93511075,20.00364546,8.531963806,-4.398639817
3.13,24.59604177,28.21728788,20.33446192,7.543116381,-3.902322844
3.14,24.66130254,27.54062624,20.64549577,6.63720215,-3.444597334
3.15,24.71961672,26.90822516,20.9357462,5.812251672,-3.025246675
3.16,24.77147002,26.32175156,21.20476525,5.065391791,-2.64350185
3.17,24.81735717,25.78172743,21.45253765,4.39304954,-2.2981383
3.18,24.85777159,25.28776443,21.67938763,3.791131851,-1.987568867
3.19,24.89319727,24.83875847,21.88590464,3.255184311,-1.709930533
3.2,24.92410249,24.43305327,22.07288259,2.780528998,-1.463163468
3.21,24.95093466,24.0678232,22.24271781,2.32561854,-1.177538897
3.22,24.97393981,23.71379156,22.45660891,1.757591572,-0.61339179
3.23,24.99296583,23.37682468,22.72900333,1.267947095,-0.126776238
3.24,25.00803344,23.07530757,23.04080587,0.853671898,0.285125771
3.25,25.01935739,22.81990316,23.37702585,0.513589599,0.623101235
3.26,25.02727797,22.61614307,23.72540832,0.245199369,0.889202485
3.27,25.03221275,22.46575968,24.07599872,0.043816632,1.087714438
3.28,25.03461889,22.3675889,24.42096648,-0.097053242,1.224848495
3.29,25.03496312,22.31832246,24.75444564,-0.185073496,1.308126208
3.3,25.03369846,22.31316572,25.07234513,-0.228480425,1.34577597
3.31,25.03124699,22.34640333,25.37213062,-0.235594124,1.346216154
3.32,25.02798802,22.41187258,25.65258947,-0.214437964,1.317638718
3.33,25.02425088,22.50334538,25.91359113,-0.172457865,1.267693088
3.34,25.02031156,22.61482322,26.15585287,-0.116331128,1.203265379
3.35,25.01639254,22.7407536,26.38071984,-0.051850222,1.13034067
3.36,25.01266498,22.87617621,26.58996604,0.016129924,1.053937066
3.37,25.00925271,23.01680936,26.78562007,0.083693288,0.978098254
3.38,25.0062374,23.15908652,26.96981812,0.147824023,0.905931567
3.39,25.00366447,23.3001531,27.14468483,0.206337727,0.839679661
3.4,25.00154923,23.43783249,27.31224118,0.257792035,0.780814871
3.41,24.99988297,23.57057003,27.47433752,0.301384688,0.730146894
3.42,24.99863882,23.69736203,27.6326093,0.336846082,0.687935906
3.43,24.99777702,23.81767646,27.78845235,0.36433213,0.654004812
3.44,24.99724958,23.93137069,27.94301453,0.384322089,0.627845707
3.45,24.99700435,24.03861023,28.09720022,0.397524554,0.6087173
3.46,24.99698827,24.13979218,28.25168478,0.404794182,0.595730804
3.47,24.99714995,24.23547534,28.40693629,0.407060556,0.587922964
3.48,24.99744159,24.32631906,28.56324154,0.405269647,0.58431593
3.49,24.99782038,24.41303106,28.72073415,0.400337401,0.583964559
3.5,24.99824922,24.49632497,28.87942344,0.393115316,0.585991384
3.51,24.99869716,24.57688704,29.0392223,0.384366614,0.58961073
3.52,24.99913939,24.65535159,29.19997305,0.374751637,0.594143423
3.53,24.99955695,24.73228432,29.36147073,0.36482134,0.599023232
3.54,24.9999363,24.80817244,29.52348321,0.355017079,0.603796923
3.55,25.00026867,24.88342049,29.68576805,0.345675383,0.608119232
3.56,25.00054943,24.95835098,29.84808589,0.337036462,0.61174404
3.57,25.0007773,25.03320839,30.01021091,0.329255049,0.614513169
3.58,25.0009537,25.1081659,30.17193809,0.322412704,0.61634369
3.59,25.00108206,25.18333379,30.33308807,0.316530627,0.617214723
3.6,25.00116721,25.25876873,30.49350968,0.311582297,0.617154408
3.61,25.00121485,25.33448348,30.65308063,0.307505396,0.616227629
3.62,25.00123109,25.4104563,30.81170685,0.304212743,0.614524741
3.63,25.00122209,25.48663987,30.96932063,0.301601837,0.61215175
3.64,25.00119376,25.56296928,31.12587788,0.299562884,0.609222041
3.65,25.00115155,25.63936909,31.28135507,0.297985399,0.605849585
3.66,25.00110032,25.71575921,31.43574595,0.296763353,0.602143647
3.67,25.00104424,25.79205964,31.5890581,0.295798961,0.598204889
3.68,25.00098676,25.86819429,31.7413098,0.29500531,0.594122688
3.69,25.00093061,25.94409358,31.89252698,0.294307779,0.58997366
3.7,25.00087785,26.01969623,32.04274057,0.293644626,0.585821111
3.71,25.00082993,26.09495029,32.19198414,0.292966878,0.581715116
3.72,25.00078774,26.16981354,32.34029202,0.292237716,0.577693226
3.73,25.00075172,26.24425325,32.48769783,0.291431384,0.573781537
3.74,25.00072193,26.31824571,32.63423332,0.290531877,0.569996134
3.75,25.00069814,26.39177528,32.7799276,0.289531416,0.566344553
3.76,25.00067988,26.4648335,32.92480655,0.288429018,0.562827425
3.77,25.00066656,26.53741793,33.0688926,0.287228967,0.55943993
3.78,25.00065749,26.60953094,33.21220477,0.285939425,0.556173226
3.79,25.00065194,26.68117871,33.35475872,0.284571227,0.553015824
3.8,25.00064919,26.75237015,33.49656701,0.283136731,0.549954625
3.81,25.00064855,26.82311601,33.63763944,0.281648946,0.54697591
3.82,25.0006494,26.893428,33.77798347,0.280120766,0.54406605
3.83,25.0006512,26.9633183,33.91760449,0.278564473,0.541212199
3.84,25.00065346,27.03279884,34.05650636,0.276991185,0.538402536
3.85,25.00065581,27.10188099,34.19469171,0.275410756,0.535626754
3.86,25.00065795,27.17057528,34.33216235,0.273831508,0.53287601
3.87,25.00065965,27.23889118,34.4689195,0.272260231,0.530143086
3.88,25.00066078,27.30683698,34.60496412,0.270702212,0.527422349
3.89,25.00066123,27.37441983,34.74029706,0.269161321,0.52470961
3.9,25.00066098,27.44164574,34.8749193,0.267640164,0.522001992
3.91,25.00066003,27.50851966,35.00883201,0.266140243,0.519297762
3.92,25.00065841,27.57504557,35.14203669,0.264662126,0.516596167
3.93,25.00065619,27.64122662,35.27453518,0.263205606,0.51389722
3.94,25.00065345,27.7070653,35.40632967,0.261769922,0.511201556
3.95,25.00065026,27.77256349,35.53742276,0.260353871,0.50851019
