"time","Noise","Noise_Filt","Noise_Filt_Sat","Sine","Sine_Filt","Sine_Filt_Quantized"
0,0.504193,0.0630242,0.0630242,0,0,0
0.02,0.504193,0.0630242,0.0630242,0.0399973,2.01558e-05,0
0.04,0.504193,0.0630242,0.0630242,0.0799787,0.00017102,0
0.06,3.37525,0.481779,0.481779,0.119928,0.000579842,0
0.08,3.37525,0.481779,0.481779,0.159829,0.00136262,0
0.1,-1.21259,0.306117,0.306117,0.199667,0.00262454,0
0.12,-1.21259,0.306117,0.306117,0.239424,0.00446045,0
0.14,-1.21259,0.306117,0.306117,0.279086,0.0069553,0
0.16,1.81772,0.518026,0.5,0.318636,0.0101846,0
0.18,1.81772,0.518026,0.5,0.358059,0.0142147,0
0.2,0.277462,0.526808,0.5,0.397339,0.0191038,0
0.22,0.277462,0.526808,0.5,0.436459,0.0249014,0
0.24,0.277462,0.526808,0.5,0.475405,0.0316497,0
0.261,-0.54856,0.431897,0.431897,0.516094,0.0397966,0
0.281,-0.54856,0.431897,0.431897,0.554633,0.0485952,0
0.301,-1.3008,0.247703,0.247703,0.592951,0.0584296,0.1
0.321,-1.3008,0.247703,0.247703,0.631031,0.0693149,0.1
0.341,-1.3008,0.247703,0.247703,0.668859,0.0812606,0.1
0.361,0.1949,0.25968,0.25968,0.70642,0.0942709,0.1
0.381,0.1949,0.25968,0.25968,0.743698,0.108345,0.1
0.401,0.816124,0.348712,0.348712,0.780678,0.123477,0.1
0.421,0.816124,0.348712,0.348712,0.817347,0.139658,0.1
0.441,0.816124,0.348712,0.348712,0.853688,0.156874,0.2
0.461,0.356546,0.375844,0.375844,0.889688,0.175108,0.2
0.481,0.356546,0.375844,0.375844,0.925332,0.194339,0.2
0.502,0.722837,0.447407,0.447407,0.962359,0.21558,0.2
0.522,0.722837,0.447407,0.447407,0.99723,0.236779,0.2
0.542,0.722837,0.447407,0.447407,1.0317,0.258896,0.3
0.562,0.702385,0.512834,0.5,1.06576,0.281899,0.3
0.582,0.702385,0.512834,0.5,1.09939,0.305755,0.3
0.602,-0.196037,0.462688,0.462688,1.13258,0.330429,0.3
0.622,-0.196037,0.462688,0.462688,1.16532,0.355885,0.4
0.642,-0.196037,0.462688,0.462688,1.1976,0.382086,0.4
0.662,1.77242,0.661106,0.5,1.22939,0.408991,0.4
0.682,1.77242,0.661106,0.5,1.26069,0.436562,0.4
0.702,-0.731124,0.53666,0.5,1.29149,0.464758,0.5
0.722,-0.731124,0.53666,0.5,1.32177,0.493537,0.5
0.742,-0.731124,0.53666,0.5,1.35153,0.522858,0.5
0.762,-3.00201,0.134576,0.134576,1.38074,0.552679,0.5
0.782,-3.00201,0.134576,0.134576,1.4094,0.582957,0.6
0.802,-2.1872,-0.145553,-0.145553,1.4375,0.61365,0.6
0.822,-2.1872,-0.145553,-0.145553,1.46502,0.644716,0.6
0.842,-2.1872,-0.145553,-0.145553,1.49195,0.676113,0.7
0.862,2.56298,0.182097,0.182097,1.51829,0.707798,0.7
0.882,2.56298,0.182097,0.182097,1.54402,0.73973,0.7
0.902,-0.607677,0.0970325,0.0970325,1.56914,0.771867,0.8
0.922,-0.607677,0.0970325,0.0970325,1.59362,0.80417,0.8
0.942,-0.607677,0.0970325,0.0970325,1.61747,0.836597,0.8
