"Time","FMU:J1_w","FMU:J2_w","FMU:J3_w","FMU:J4_w"
0,10,0,0,0
2.3183028698125658e-17,10,0,-2.3183021347525274e-16,-2.3183021347525274e-16
0.0010000000000000232,9.9901570675129285,0.0099999992008932281,4.8572257327350599e-16,4.8489601398004306e-16
0.0010000000474974229,9.9901570670528734,0.009999999675866178,-5.1000870193718129e-16,-5.1083526126814696e-16
0.0010000000474974797,9.9901570670528734,0.0099999996758679544,6.9735883734267645e-16,6.9653227801171078e-16
0.0020000000474974799,9.9806281187868979,0.01999999309233047,-2.0469737016526324e-16,-2.0651698373695993e-16
0.0020000000949948601,9.9806281183417482,0.01999999356730342,-3.5735303605122226e-16,-3.5917264959725105e-16
0.0020000000949949451,9.9806281183417482,0.019999993567305197,5.6898930012039273e-16,5.6716968657436399e-16
0.0030000000260769896,9.9714127058478059,0.029999964718808059,1.6861512186494565e-15,1.6838173205141871e-15
0.0030000000260770746,9.9714127058478059,0.029999964718809835,2.6124935548210715e-15,2.6101596566858023e-15
0.0040000000260770746,9.9625100693674113,0.039999899192386223,2.6229018956769323e-15,2.6195540112296853e-15
0.0040000001899897341,9.9625100679337368,0.039999900831498181,2.6506574712925612e-15,2.6473095867521536e-15
0.0040000001899898763,9.9625100679337351,0.039999900831499957,3.0045410603918299e-15,3.0011931758514219e-15
0.0049999998882412199,9.9539191435998049,0.049999779129262123,5.3637649877202875e-15,5.3596855116830365e-15
0.0049999998882413622,9.9539191435998031,0.049999779129262123,3.9412917374193057e-15,3.9372122613820546e-15
0.0059999998882413622,9.9456385515001973,0.059999591494941384,4.5935477643865852e-15,4.5897006927387763e-15
0.0060000000521539644,9.9456385501682494,0.059999593134030249,4.7045700668491008e-15,4.7007229951320891e-15
0.0060000000521541639,9.9456385501682476,0.059999593134032025,4.4894643558279768e-15,4.485617284110965e-15
0.0070000000521541639,9.9376666121208963,0.069999320759084327,2.8033131371785203e-15,2.799282609074222e-15
0.0070000002160667237,9.9376666108393881,0.069999322398158981,4.3159920082302961e-15,4.3119614800686732e-15
0.0070000002160669509,9.9376666108393863,0.069999322398160757,3.8163916471489756e-15,3.8123611189873527e-15
0.008000000216066951,9.9300013414510815,0.079998949491647764,1.4710455076283324e-15,1.4666216084244506e-15
0.0080000003799794821,9.9300013402196612,0.079998951130702878,1.4988010832439613e-15,1.494377183994551e-15
0.0080000003799797388,9.9300013402196576,0.079998951130704654,7.0776717819853729e-16,7.0334327894912684e-16
0.0089999996125696806,9.9226404570838742,0.089998454228171099,1.9428902930940239e-16,1.8982557932711706e-16
0.0089999996125699373,9.9226404570838724,0.089998454228174651,1.1796119636642288e-15,1.1751485136819434e-15
0.0099999996125699382,9.9155813606437899,0.099997832886506544,2.7200464103316335e-15,2.7153297755004734e-15
0.009999999776482426,9.9155813595112967,0.099997834525519025,3.858025010572419e-15,3.8533083756160852e-15
0.0099999997764827382,9.9155813595112932,0.099997834525520801,2.5118795932144167e-15,2.5071629582580825e-15
0.010999999776482739,9.9088211696677764,0.10999706528053466,3.7608804959177178e-15,3.75598363936997e-15
0.010999999940395185,9.9088211685840246,0.10999706691952049,4.2049697057677804e-15,4.2000728492092804e-15
0.010999999940395525,9.9088211685840228,0.10999706691952404,4.3576253716537394e-15,4.3527285150952395e-15
0.011999999940395526,9.9023567045838519,0.1199961339810649,5.773159728050814e-15,5.7681747234754308e-15
0.012000000104307944,9.9023567035482962,0.11999613562002054,4.4270143106928117e-15,4.4220293061180264e-15
0.012000000104308312,9.9023567035482944,0.11999613562002587,6.0784710598227321e-15,6.0734860552479468e-15
0.013000000104308313,9.8961844929537381,0.12999502319819811,8.9372953482325102e-15,8.9321291053591846e-15
0.013000000268220702,9.8961844919657871,0.12999502483712355,8.4099394115355608e-15,8.4047731685711013e-15
0.013000000268221101,9.8961844919657835,0.1299950248371271,7.9658502016854982e-15,7.9606839587210386e-15
0.0140000002682211,9.8903007740970335,0.13999371714231401,8.992806499463768e-15,8.9875397022975284e-15
0.014000000432133461,9.8903007731560457,0.1399937187812057,8.2711615334574162e-15,8.2658947363140441e-15
0.014000000432133888,9.8903007731560439,0.13999371878121103,9.3536289824669439e-15,9.3483621853235717e-15
0.01499999966472366,9.8847015070069979,0.14999219235125594,8.7707618945387367e-15,8.7650399069829196e-15
0.014999999664724087,9.8847015070069961,0.14999219235126127,9.8254737679326354e-15,9.8197517803768183e-15
0.015999999664724086,9.8793823582386118,0.15999044674311413,7.2719608112947753e-15,7.2659318431128757e-15
0.016000000759958978,9.8793823525646385,0.15999045769342146,7.5217609918354356e-15,7.5157320239508292e-15
0.016000000759959464,9.8793823525646367,0.15999045769342679,7.9936057773011271e-15,7.9875768094165207e-15
0.017000000759959465,9.8743387239578766,0.1699884694451903,8.7707618945387367e-15,8.7646130253166461e-15
0.017000000923871737,9.8743387231534818,0.16998847108396653,8.9095397726168812e-15,8.9033909033468831e-15
0.017000000923872251,9.87433872315348,0.16998847108397186,9.1038288019262836e-15,9.0976799326562855e-15
0.017999999225139361,9.8695657487391912,0.17998620742434746,1.0325074129013956e-14,1.0318664654547038e-14
0.017999999225139875,9.8695657487391877,0.17998620742435278,1.0519363158323358e-14,1.051295368385644e-14
0.018999999225139876,9.8650582718336608,0.18998368653261011,1.0824674490095276e-14,1.0817897243803644e-14
0.018999999389052107,9.8650582711162986,0.18998368817129574,1.0685896612017132e-14,1.0679119365698087e-14
0.018999999389052676,9.8650582711162951,0.18998368817130107,1.0325074129013956e-14,1.0318296882694911e-14
0.019999999389052676,9.8608108979162186,0.19998087727627301,1.1907141939104804e-14,1.1900287972755383e-14
0.019999999552964866,9.8608108972410342,0.19998087891491068,1.3045120539345589e-14,1.3038266572927217e-14
0.019999999552965463,9.8608108972410307,0.19998087891491423,1.0630385460785874e-14,1.06235314943675e-14
0.020999999552965463,9.8568179691573583,0.20997776222966635,1.0519363158323358e-14,1.051232907237352e-14
0.020999999716877625,9.8568179685234032,0.20997776386825251,1.1851630787873546e-14,1.1844596701915935e-14
0.02099999971687825,9.8568179685233996,0.20997776386825606,9.1593399531575415e-15,9.1523058671999309e-15
0.02199999971687825,9.8530735761616945,0.21997432560634245,9.7699626167013776e-15,9.7627057051665621e-15
0.021999999880790384,9.8530735755679792,0.21997432724487354,1.0297318553398327e-14,1.0290061641865215e-14
0.021999999880791037,9.8530735755679775,0.21997432724488064,1.0907941216942163e-14,1.0900684305409051e-14
0.022999999880791037,9.8495715645758146,0.22997055162036162,1.3267165144270621e-14,1.3259632904019502e-14
0.023000000044703144,9.8495715640213106,0.22997055325883409,1.2045919817182948e-14,1.2038387576891295e-14
0.023000000044703824,9.8495715640213088,0.22997055325884297,1.4127587988355117e-14,1.4120055748063463e-14
