"time","C1.v","C3.v","C5.v","L1.i","L2.i"
0,0,0,0,0,0
0.2,0,0,0,0,0
0.4,0,0,0,0,0
0.6,0,0,0,0,0
0.8,0,0,0,0,0
1,0,0,0,0,0
1.2,0.147256,0.0165336,0.00855412,0.00520842,0.00046829
1.4,0.271385,0.030928,0.0150654,0.029671,0.00278515
1.6,0.373388,0.0448804,0.0208934,0.0701366,0.00694714
1.8,0.454536,0.0597788,0.027071,0.123269,0.0130313
2,0.516337,0.0767041,0.0343563,0.185737,0.0211961
2.2,0.560507,0.0964368,0.0432799,0.254292,0.0316715
2.4,0.588918,0.119469,0.0541875,0.32585,0.0447401
2.6,0.603561,0.14602,0.067277,0.397551,0.0607116
2.8,0.60649,0.176058,0.0826299,0.466821,0.0798926
3,0.599783,0.209325,0.100238,0.531417,0.102556
3.2,0.585489,0.245365,0.120024,0.58946,0.128907
3.4,0.565587,0.283561,0.141859,0.639461,0.159059
3.6,0.541947,0.323166,0.165572,0.680328,0.193004
3.8,0.516294,0.363341,0.190963,0.711372,0.230595
4,0.49018,0.403195,0.217806,0.732292,0.271536
4.2,0.464957,0.441819,0.245851,0.743154,0.315377
4.4,0.441767,0.478326,0.274831,0.744366,0.361512
4.6,0.421524,0.511883,0.30446,0.736631,0.409198
4.8,0.404918,0.54174,0.334435,0.720915,0.457569
5,0.392411,0.56726,0.364439,0.698387,0.505663
5.2,0.384251,0.587939,0.39414,0.670373,0.552448
5.4,0.380481,0.603421,0.423196,0.638302,0.596867
5.6,0.380963,0.613515,0.451262,0.603648,0.637863
5.8,0.385395,0.618191,0.477988,0.567884,0.67443
6,0.39334,0.617587,0.503035,0.532426,0.705643
6.2,0.404255,0.612,0.526073,0.498593,0.730698
6.4,0.417516,0.601872,0.546797,0.467567,0.748944
6.6,0.43245,0.587775,0.56493,0.440357,0.759909
6.8,0.448362,0.570392,0.580236,0.417777,0.763327
7,0.464567,0.550488,0.592522,0.400425,0.759145
7.2,0.48041,0.52889,0.601654,0.388677,0.747536
7.4,0.495289,0.50645,0.607555,0.38268,0.728895
7.6,0.508678,0.484025,0.610215,0.382362,0.70383
7.8,0.520139,0.462444,0.609695,0.387443,0.673145
8,0.529336,0.44248,0.606122,0.397452,0.637818
8.2,0.536038,0.42483,0.599694,0.411757,0.598969
8.4,0.540127,0.410087,0.590675,0.429591,0.557821
8.6,0.541592,0.39873,0.579389,0.450087,0.515669
8.8,0.540528,0.391103,0.566214,0.47231,0.473829
9,0.537126,0.387413,0.551568,0.495299,0.433601
9.2,0.53166,0.387721,0.535907,0.518096,0.396223
9.4,0.524473,0.391945,0.519703,0.539786,0.362835
9.6,0.515964,0.399868,0.503437,0.559527,0.334435
9.8,0.506567,0.411144,0.487585,0.576577,0.311853
10,0.496736,0.425319,0.472601,0.590319,0.295722
10.2,0.486924,0.441842,0.458907,0.60028,0.28646
10.4,0.47757,0.460093,0.446879,0.606143,0.284255
10.6,0.469076,0.479399,0.436838,0.607755,0.289062
10.8,0.461801,0.499066,0.429039,0.605125,0.30061
11,0.456043,0.518398,0.423664,0.598425,0.318407
11.2,0.452032,0.536722,0.42082,0.587975,0.341763
11.4,0.449922,0.553415,0.420531,0.574228,0.369815
11.6,0.449789,0.56792,0.422744,0.557751,0.401556
11.8,0.451627,0.579766,0.427328,0.539203,0.43587
12,0.455355,0.588586,0.434079,0.519306,0.471575
12.2,0.460818,0.594122,0.44273,0.498821,0.507459
12.4,0.467795,0.596237,0.452958,0.478516,0.542322
12.6,0.476013,0.594915,0.464397,0.459139,0.575019
12.8,0.485151,0.590261,0.476649,0.441393,0.604492
13,0.494859,0.582495,0.489297,0.42591,0.629814
13.2,0.50477,0.571941,0.50192,0.413228,0.650208
13.4,0.514512,0.559016,0.514106,0.403778,0.665078
13.6,0.523726,0.544212,0.525466,0.397864,0.674025
13.8,0.532075,0.528078,0.535645,0.395661,0.676855
14,0.539258,0.511202,0.544336,0.397205,0.673586
14.2,0.54502,0.494187,0.551285,0.402398,0.664443
14.4,0.54916,0.47763,0.556302,0.411011,0.649846
14.6,0.551541,0.462106,0.559266,0.422698,0.630394
14.8,0.552089,0.448139,0.560124,0.437007,0.606842
15,0.550797,0.436195,0.558898,0.453397,0.58007
15.2,0.547727,0.42666,0.555676,0.471263,0.551055
15.4,0.543001,0.419828,0.550614,0.489955,0.520832
15.6,0.536803,0.415897,0.543925,0.508801,0.490463
15.8,0.529363,0.414958,0.535874,0.527135,0.460993
16,0.520957,0.416999,0.526766,0.544318,0.433421
16.2,0.51189,0.421901,0.516936,0.559758,0.408661
16.4,0.502487,0.42945,0.506737,0.572936,0.387518
16.6,0.493083,0.439341,0.496526,0.583417,0.370657
16.8,0.484005,0.451194,0.486656,0.590869,0.358583
17,0.47557,0.464565,0.477459,0.59507,0.35163
17.2,0.468065,0.478966,0.46924,0.595915,0.349949
17.4,0.461742,0.493878,0.462262,0.593419,0.353506
17.6,0.456808,0.508775,0.456743,0.587713,0.362086
17.8,0.453419,0.523139,0.452843,0.579039,0.375306
18,0.451675,0.536478,0.450668,0.56774,0.392627
18.2,0.451616,0.548344,0.450259,0.554243,0.413381
18.4,0.453225,0.558347,0.451595,0.539051,0.436788
18.6,0.456424,0.566167,0.454599,0.522714,0.461992
18.8,0.461083,0.571568,0.459134,0.505816,0.488088
19,0.467021,0.574398,0.465014,0.488953,0.514157
19.2,0.474015,0.574599,0.472011,0.472711,0.539293
19.4,0.481811,0.572205,0.479859,0.457644,0.562641
19.6,0.490126,0.56734,0.488272,0.444259,0.583419
19.8,0.498667,0.56021,0.496945,0.432996,0.60095
20,0.507133,0.5511,0.505572,0.424215,0.614677
20.2,0.515235,0.540355,0.513855,0.418185,0.624188
20.4,0.522695,0.528376,0.521509,0.415076,0.629221
20.6,0.529266,0.515597,0.52828,0.41495,0.629676
20.8,0.534732,0.502475,0.533947,0.41777,0.625612
21,0.538921,0.489471,0.538332,0.423393,0.617244
21.2,0.541706,0.477035,0.541303,0.431582,0.604932
21.4,0.543011,0.46559,0.542781,0.442016,0.58917
21.6,0.542812,0.455517,0.54274,0.454298,0.57056
21.8,0.54114,0.447146,0.541207,0.467975,0.549796
22,0.538073,0.440741,0.53826,0.482552,0.527635
22.2,0.533738,0.436492,0.534025,0.49751,0.504868
22.4,0.528305,0.434515,0.528671,0.512324,0.482298
22.6,0.521977,0.434842,0.522403,0.526483,0.460704
22.8,0.514988,0.437425,0.515455,0.539507,0.440822
23,0.507589,0.44214,0.50808,0.550961,0.423316
23.2,0.500043,0.44879,0.500541,0.560472,0.408756
23.4,0.492612,0.457113,0.493103,0.567742,0.3976
23.6,0.485553,0.466794,0.486025,0.572551,0.390182
23.8,0.479103,0.477476,0.479547,0.574772,0.3867
24,0.473478,0.488772,0.473884,0.574368,0.387213
24.2,0.468858,0.500281,0.469221,0.571394,0.391638
24.4,0.465388,0.511599,0.465705,0.565992,0.39976
24.6,0.463171,0.522337,0.463438,0.558388,0.411238
24.8,0.462263,0.53213,0.46248,0.548879,0.425619
25,0.462676,0.540655,0.462844,0.537826,0.442358
25.2,0.464375,0.547634,0.464495,0.525636,0.460836
25.4,0.467281,0.552851,0.467357,0.512749,0.480383
25.6,0.471274,0.55615,0.471309,0.499622,0.500304
25.8,0.476199,0.557449,0.476198,0.486716,0.519899
26,0.48187,0.556733,0.481838,0.474474,0.538494
26.2,0.48808,0.554059,0.488021,0.46331,0.555458
26.4,0.494604,0.549551,0.494524,0.453595,0.570228
26.6,0.501211,0.543394,0.501116,0.445642,0.582326
26.8,0.507672,0.535827,0.507565,0.439701,0.591372
27,0.513764,0.527136,0.513651,0.435945,0.597102
27.2,0.519283,0.51764,0.519166,0.43447,0.599369
27.4,0.524045,0.507681,0.523929,0.435292,0.598148
27.6,0.527897,0.497613,0.527786,0.438345,0.593537
27.8,0.530721,0.487786,0.530616,0.443489,0.58575
28,0.532435,0.478537,0.532338,0.450513,0.575107
28.2,0.532996,0.47018,0.53291,0.459142,0.562023
28.4,0.532404,0.46299,0.532329,0.469053,0.54699
28.6,0.530697,0.457197,0.530633,0.479881,0.530563
28.8,0.527953,0.452982,0.5279,0.491236,0.513332
29,0.524282,0.450466,0.52424,0.502715,0.49591
29.2,0.519827,0.449709,0.519796,0.513918,0.478903
29.4,0.514754,0.450709,0.514734,0.524461,0.462898
29.6,0.50925,0.453405,0.509239,0.533989,0.448432
29.8,0.503513,0.457676,0.503509,0.542186,0.435985
30,0.497744,0.463349,0.497747,0.548789,0.425957
30.2,0.492146,0.470205,0.492154,0.553594,0.418658
30.4,0.486909,0.477987,0.486921,0.556464,0.414298
30.6,0.482209,0.48641,0.482224,0.557328,0.412982
30.8,0.478201,0.495173,0.478219,0.556188,0.414709
31,0.475013,0.503964,0.475032,0.553116,0.419371
31.2,0.472744,0.51248,0.472763,0.548249,0.426758
31.4,0.471456,0.520428,0.471475,0.541784,0.436572
31.6,0.471179,0.527541,0.471198,0.533971,0.448434
31.8,0.471908,0.533586,0.471925,0.525102,0.4619
32,0.4736,0.53837,0.473616,0.515501,0.476476
32.2,0.476181,0.541746,0.476196,0.505515,0.49164
32.4,0.479549,0.543619,0.479562,0.495494,0.506855
32.6,0.483573,0.543949,0.483585,0.485789,0.521592
32.8,0.488104,0.542748,0.488114,0.47673,0.535348
33,0.492976,0.540082,0.492985,0.468622,0.54766
33.2,0.498015,0.536066,0.498023,0.461732,0.558122
33.4,0.503044,0.530861,0.503051,0.456279,0.566403
33.6,0.507887,0.524667,0.507893,0.452429,0.572247
33.8,0.512379,0.517715,0.512385,0.450293,0.575491
34,0.516371,0.510257,0.516377,0.449915,0.576062
34.2,0.519732,0.50256,0.519737,0.451283,0.573984
34.4,0.522354,0.494896,0.522359,0.45432,0.569371
34.6,0.524159,0.487531,0.524163,0.458895,0.562421
34.8,0.525096,0.480714,0.5251,0.464825,0.553414
35,0.525147,0.474674,0.525151,0.471883,0.542694
35.2,0.524325,0.469609,0.524328,0.479805,0.530661
35.4,0.522671,0.465679,0.522674,0.488303,0.517753
35.6,0.520255,0.463003,0.520258,0.497074,0.504432
35.8,0.517175,0.461653,0.517177,0.505807,0.491168
36,0.513547,0.461655,0.513548,0.514201,0.478419
36.2,0.509506,0.462989,0.509506,0.52197,0.46662
36.4,0.505199,0.465587,0.505198,0.528853,0.456166
36.6,0.500779,0.469339,0.500777,0.534626,0.447399
36.8,0.496402,0.474096,0.496399,0.539106,0.440596
37,0.492219,0.479677,0.492215,0.542157,0.435963
37.2,0.488372,0.485876,0.488367,0.543696,0.433626
37.4,0.48499,0.492467,0.484983,0.543694,0.43363
37.6,0.482182,0.499216,0.482174,0.542175,0.435939
37.8,0.480037,0.505886,0.480029,0.539216,0.440435
38,0.478619,0.512246,0.47861,0.534942,0.446928
38.2,0.477965,0.518081,0.477957,0.529522,0.455161
38.4,0.478087,0.523196,0.478079,0.523163,0.464822
38.6,0.478968,0.527425,0.47896,0.5161,0.475551
38.8,0.480565,0.530635,0.480557,0.508589,0.48696
39,0.482812,0.532731,0.482805,0.500899,0.498641
39.2,0.48562,0.533657,0.485614,0.493298,0.510186
39.4,0.488883,0.5334,0.488878,0.486051,0.521195
39.6,0.492481,0.531988,0.492477,0.479402,0.531294
39.8,0.496283,0.529488,0.49628,0.473572,0.540148
40,0.500154,0.526003,0.500153,0.468753,0.547468
40.2,0.503958,0.52167,0.503959,0.465094,0.553025
